'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[18:43:40.121 06/11/2076]',17.192,49.621,-3.907,-23.834,27.741,3.907,-22.271,28.523,-33.211,-10.159,-9.377,-30.476,-39.463,55.873,-14.847,-85.958,-8.987,-16.801,4.689,-52.747,16.410,21.099,-14.847
'[18:43:40.125 06/11/2076]',19.536,50.012,-14.066,-17.973,28.132,2.344,-25.006,31.648,-43.370,-10.549,-3.126,-17.973,-31.258,35.556,-8.987,-71.111,-12.503,-12.894,14.847,-50.403,13.675,4.689,-8.987
'[18:43:40.129 06/11/2076]',7.814,46.105,-30.867,-14.847,8.596,0.391,-25.006,23.834,-26.960,-26.178,-2.344,-25.397,-23.443,23.834,-12.503,-69.939,-15.238,-8.205,31.648,-34.774,3.516,-7.033,-12.503
'[18:43:40.133 06/11/2076]',4.689,52.747,-22.662,-16.801,0.391,1.563,-21.490,37.509,-26.569,-35.556,0.391,-36.337,-34.774,9.768,0.781,-76.190,-14.066,-6.252,23.443,-38.681,-5.470,-17.582,0.781
'[18:43:40.137 06/11/2076]',3.126,50.794,-15.238,-11.722,-2.735,3.516,-19.927,44.933,-30.867,-32.821,-3.907,-19.536,-34.383,1.954,5.079,-60.171,-12.503,-8.205,16.020,-33.211,0.000,-20.317,5.079
'[18:43:40.141 06/11/2076]',-10.549,40.244,-15.238,-12.503,-25.397,5.861,-15.238,34.774,-12.112,-44.151,-12.894,-7.814,-42.198,32.039,-22.662,-45.324,-13.675,-14.457,16.020,-21.490,3.516,-2.344,-22.662
'[18:43:40.145 06/11/2076]',13.675,26.178,-0.781,-17.973,-17.192,13.675,-14.847,39.072,-1.563,-40.244,-13.675,-32.039,-22.662,31.648,-31.648,-66.422,-15.629,-21.099,1.563,-16.020,3.907,3.516,-31.648
'[18:43:40.148 06/11/2076]',5.470,29.695,-3.516,-18.364,-20.317,15.629,-22.662,40.244,-23.053,-36.337,-13.675,-49.621,-29.695,20.317,-35.165,-79.707,-16.020,-26.178,4.298,-20.708,13.675,-2.735,-35.165
'[18:43:40.152 06/11/2076]',24.225,9.768,-8.205,-8.205,1.563,15.238,-25.397,25.006,-17.973,-41.416,-13.675,-34.774,-17.192,38.291,-67.595,-63.297,-13.284,-25.006,8.987,-1.954,24.615,24.615,-67.595
'[18:43:40.156 06/11/2076]',30.867,8.987,16.410,-15.629,14.847,10.549,-15.238,30.867,-46.496,-20.708,-14.066,-25.788,-19.145,0.391,-35.556,-55.092,-6.642,-22.271,-15.629,-8.987,39.463,-1.172,-35.556
'[18:43:40.160 06/11/2076]',0.391,26.569,16.801,-9.768,2.344,0.781,-20.317,50.012,-89.866,-16.801,-14.847,-39.463,-69.158,0.391,-16.801,-77.363,-0.781,-25.397,-16.020,-24.225,48.449,-8.987,-16.801
'[18:43:40.164 06/11/2076]',-19.145,12.894,11.722,0.391,-13.284,-9.768,-30.867,59.780,-28.523,-33.993,-24.615,-42.589,-51.575,41.026,-28.132,-92.991,3.516,-28.913,-10.940,-25.788,64.860,9.768,-28.132
'[18:43:40.168 06/11/2076]',-12.894,16.801,11.722,-7.424,-12.112,-11.331,-15.629,47.668,28.523,-41.416,-27.350,-33.993,-6.642,20.317,-16.020,-72.674,5.470,-29.304,-10.940,-25.006,60.562,-7.424,-16.020
'[18:43:40.172 06/11/2076]',-9.768,15.629,17.192,-6.642,0.781,-4.689,-18.364,38.291,58.999,-46.496,-18.364,-45.714,12.894,19.927,-11.331,-75.018,8.596,-34.383,-16.410,-16.801,59.389,-8.987,-11.331
'[18:43:40.176 06/11/2076]',-2.344,23.053,5.861,-7.424,19.145,-3.126,-32.430,35.946,78.926,-52.357,-20.317,-36.728,22.271,28.132,-21.099,-60.952,6.642,-37.900,-5.079,-11.331,46.105,-1.954,-21.099
'[18:43:40.180 06/11/2076]',1.172,26.960,12.894,-17.973,25.006,5.079,-30.476,22.271,50.794,-37.900,-14.847,-30.085,28.523,0.781,-12.112,-50.794,7.424,-32.430,-12.112,-1.172,28.913,-3.516,-12.112
'[18:43:40.184 06/11/2076]',-13.284,28.523,23.053,-18.364,19.145,11.331,-30.085,19.145,1.563,-16.410,-5.861,-38.681,3.516,-19.536,8.987,-55.092,12.503,-25.788,-22.271,1.563,28.132,-24.225,8.987
'[18:43:40.188 06/11/2076]',-14.457,29.304,23.834,-22.271,23.834,7.814,-32.821,17.192,-16.801,-12.112,-6.642,-39.853,-19.145,-9.377,6.642,-56.264,11.722,-25.788,-23.053,-5.079,35.946,-27.350,6.642
'[18:43:40.191 06/11/2076]',-4.298,24.615,20.317,-21.490,28.913,5.861,-26.569,11.722,1.563,-18.364,-7.424,-30.085,11.722,-23.443,2.344,-46.886,7.424,-26.178,-19.536,-7.424,35.946,-19.536,2.344
'[18:43:40.195 06/11/2076]',-3.907,22.662,19.145,-20.317,28.132,6.252,-22.271,4.298,-1.563,-15.238,-2.735,-47.277,7.033,-15.238,-1.954,-58.999,1.954,-22.662,-18.364,-5.079,38.681,-19.927,-1.954
'[18:43:40.199 06/11/2076]',-15.238,28.523,11.331,-17.192,18.364,5.470,-21.880,4.689,0.391,-28.132,-3.907,-64.860,-17.582,14.066,-17.192,-77.363,-1.954,-23.053,-10.549,-18.364,51.184,-5.470,-17.192
'[18:43:40.203 06/11/2076]',-25.788,29.304,4.298,-12.894,0.391,9.768,-17.582,1.563,-6.642,-22.271,-4.689,-45.714,-12.112,2.735,-14.847,-57.045,-5.861,-16.801,-3.516,-16.410,42.589,-1.172,-14.847
'[18:43:40.207 06/11/2076]',-23.834,14.457,14.457,-8.987,12.112,14.847,-19.536,-12.894,-27.741,-10.549,-1.563,-32.039,-26.569,-13.675,1.954,-35.946,-3.907,-9.377,-13.675,1.172,37.509,-10.940,1.954
'[18:43:40.211 06/11/2076]',-23.053,17.582,28.913,-14.066,20.708,14.066,-18.755,-7.814,-32.821,-8.596,4.298,-46.886,-56.654,9.377,11.722,-51.184,-1.563,-5.079,-28.132,-8.987,44.542,-15.238,11.722
'[18:43:40.215 06/11/2076]',-28.913,18.364,38.681,-7.814,16.020,14.066,-21.099,9.768,-18.364,-9.377,6.252,-41.807,-51.575,16.410,14.847,-44.542,-2.344,-2.344,-37.900,-17.973,37.509,-9.768,14.847
'[18:43:40.219 06/11/2076]',-27.350,19.145,36.337,-1.563,19.536,12.503,-10.940,5.079,-10.159,-5.079,9.768,-14.457,-26.569,7.424,12.503,-14.847,0.000,1.563,-35.556,-12.112,34.774,-12.503,12.503
'[18:43:40.223 06/11/2076]',-48.059,31.258,35.165,0.000,-4.689,17.973,1.563,2.735,18.755,-17.582,8.596,-10.549,-5.861,9.768,0.781,-6.252,4.298,2.344,-34.383,-18.755,41.416,-10.159,0.781
'[18:43:40.227 06/11/2076]',-59.780,27.350,25.397,10.159,-30.085,12.112,-2.735,24.225,24.225,-32.430,-2.735,-21.099,-22.271,37.900,-21.490,-26.960,4.689,-5.470,-24.615,-32.821,52.357,10.940,-21.490
'[18:43:40.230 06/11/2076]',-48.449,25.397,14.066,10.549,-24.225,7.814,2.344,16.410,0.000,-26.178,-4.298,-17.192,-40.244,28.913,-12.112,-25.788,5.079,0.391,-13.284,-34.383,53.138,5.079,-12.112
'[18:43:40.234 06/11/2076]',-23.443,26.960,14.066,7.424,1.172,7.814,15.629,0.391,-17.192,-23.053,0.391,-24.615,-46.496,8.596,-8.987,-19.145,3.516,14.847,-13.284,-28.523,43.370,-0.781,-8.987
'[18:43:40.238 06/11/2076]',-5.079,18.364,14.847,9.768,7.033,9.377,15.238,6.252,-54.310,-12.894,4.298,-27.350,-67.595,16.020,-25.397,-14.066,-3.907,21.099,-14.066,-36.337,41.807,9.377,-25.397
'[18:43:40.242 06/11/2076]',2.344,26.960,15.238,7.424,11.331,15.238,14.066,12.112,-85.568,9.377,12.503,-12.503,-59.389,-14.847,2.344,-4.298,-9.377,27.741,-14.457,-42.589,38.681,-12.112,2.344
'[18:43:40.246 06/11/2076]',17.973,41.026,20.317,8.987,49.231,18.755,8.987,12.112,-37.509,10.940,15.238,-14.457,0.000,-32.430,7.814,-0.781,-8.596,35.556,-19.536,-27.350,27.741,-27.350,7.814
'[18:43:40.250 06/11/2076]',8.596,44.151,12.894,15.629,37.118,25.006,6.252,14.066,15.238,-16.410,8.987,-28.132,-13.284,8.987,-0.391,-15.629,-8.596,35.165,-12.112,-23.443,24.615,-19.145,-0.391
'[18:43:40.254 06/11/2076]',1.563,46.496,9.377,17.192,32.430,24.225,4.689,13.675,20.317,-20.317,10.940,-23.834,-10.549,10.940,2.735,-16.801,-5.079,33.211,-8.596,-16.020,23.443,-21.880,2.735
'[18:43:40.258 06/11/2076]',-3.907,46.496,6.252,15.629,30.867,23.834,5.079,4.298,23.834,-21.490,12.894,-12.112,-7.814,15.629,0.000,-3.516,-2.344,38.291,-5.470,-5.470,23.053,-24.225,0.000
'[18:43:40.262 06/11/2076]',-21.490,43.370,-2.344,19.536,-5.079,30.476,7.814,5.470,12.503,-29.304,14.847,-27.350,-28.132,25.397,-7.033,-19.927,-4.298,42.979,3.126,-7.424,19.145,-16.020,-7.033
'[18:43:40.266 06/11/2076]',-24.615,37.900,0.391,14.457,-12.894,25.788,4.689,10.549,-35.165,-11.722,19.145,-37.118,-37.118,21.880,-13.675,-35.946,-5.861,44.933,0.391,-14.457,30.867,-8.987,-13.675
'[18:43:40.270 06/11/2076]',-9.768,41.807,11.331,14.066,-1.172,28.132,11.331,18.364,-44.933,-0.391,18.755,-15.238,-35.165,24.615,-12.894,-17.582,-3.126,48.059,-10.549,-12.503,31.258,-5.470,-12.894
'[18:43:40.273 06/11/2076]',-1.563,35.165,9.768,16.410,-1.172,30.867,14.457,16.410,-26.178,-8.596,16.801,-3.516,-28.132,38.681,-32.039,-1.563,-3.126,45.324,-8.987,-5.861,17.192,15.629,-32.039
'[18:43:40.277 06/11/2076]',-8.987,36.728,-2.344,21.099,-8.987,20.317,8.987,25.788,-62.906,-7.033,16.410,-19.145,-46.105,36.728,-41.807,-21.490,-2.735,37.509,3.126,-14.457,26.569,17.973,-41.807
'[18:43:40.281 06/11/2076]',-10.159,36.337,3.516,21.099,-25.006,23.443,10.549,42.589,-87.912,4.689,12.894,-17.192,-43.370,18.364,-33.602,-29.304,-0.391,38.681,-2.735,-30.476,37.900,8.987,-33.602
'[18:43:40.285 06/11/2076]',-29.695,21.880,-3.126,16.410,-41.026,7.424,13.284,25.397,-66.032,1.954,6.642,-3.516,-8.596,3.516,-41.416,-14.847,-2.735,42.589,3.907,-22.662,43.761,-2.344,-41.416
'[18:43:40.289 06/11/2076]',-30.085,22.271,-9.768,18.364,-46.105,1.172,19.145,26.569,-67.204,6.252,-1.954,4.298,10.159,-31.258,-27.741,-9.377,-5.079,44.542,10.549,-23.053,57.045,-38.291,-27.741
'[18:43:40.293 06/11/2076]',-20.708,24.225,13.675,7.033,-28.913,1.563,17.582,33.993,-41.416,16.410,-9.768,-8.987,20.317,-22.271,-11.722,-30.476,1.954,42.589,-12.894,-20.708,53.138,-33.602,-11.722
'[18:43:40.297 06/11/2076]',-4.298,25.006,10.940,8.205,-12.503,8.596,16.410,28.132,0.391,-7.033,-13.675,-10.159,-22.662,47.277,-32.039,-23.443,8.596,44.542,-10.159,-7.424,44.542,-16.020,-32.039
'[18:43:40.301 06/11/2076]',14.457,25.397,3.126,15.238,-1.563,16.020,21.490,22.662,3.516,-17.973,-6.252,-12.894,-25.006,50.403,-44.542,-14.457,11.331,46.496,-2.344,10.549,20.708,-4.689,-44.542
'[18:43:40.305 06/11/2076]',22.662,14.457,3.907,16.801,-3.907,20.317,23.834,19.145,-2.344,-15.238,1.954,-23.443,-22.662,57.827,-57.045,-16.801,16.801,44.542,-3.126,16.020,19.145,7.424,-57.045
'[18:43:40.309 06/11/2076]',21.880,4.689,-4.689,18.755,-23.443,30.867,19.927,13.284,-32.430,-12.112,7.424,-9.768,-36.337,70.330,-75.409,-5.470,17.973,45.324,5.470,11.722,36.728,15.238,-75.409
'[18:43:40.313 06/11/2076]',15.629,8.205,-9.377,12.503,-28.913,23.443,24.615,8.596,-27.741,-9.377,11.722,-10.549,-10.159,34.774,-54.310,-6.252,21.490,45.714,10.159,15.629,29.304,-7.424,-54.310
'[18:43:40.316 06/11/2076]',11.331,13.675,5.079,12.894,-11.331,16.020,22.271,16.801,-32.039,7.033,16.801,-18.364,8.987,17.973,-35.946,-17.192,28.132,50.012,-4.298,19.927,29.304,-16.801,-35.946
'[18:43:40.320 06/11/2076]',12.503,23.834,1.954,17.192,-2.344,19.927,19.927,19.536,-45.324,16.410,17.973,-5.861,0.000,24.225,-35.556,-5.079,32.039,53.529,-1.172,18.364,35.556,-17.973,-35.556
'[18:43:40.324 06/11/2076]',7.814,27.741,5.470,16.020,-5.861,20.317,22.662,21.099,-52.747,16.410,22.271,12.112,4.298,17.582,-38.681,15.238,32.821,60.171,-4.689,26.178,21.099,-8.205,-38.681
'[18:43:40.328 06/11/2076]',-3.516,22.662,5.470,23.834,-26.178,22.271,22.662,30.476,-73.846,25.397,28.132,-5.470,-2.344,10.940,-31.258,-3.126,32.821,67.204,-4.689,22.271,17.582,-9.768,-31.258
'[18:43:40.332 06/11/2076]',-11.722,18.755,-6.252,28.132,-53.138,33.211,18.755,30.085,-80.488,28.913,26.178,-23.053,-8.987,3.516,-24.615,-17.582,31.648,71.111,7.033,12.503,23.443,-20.317,-24.615
'[18:43:40.336 06/11/2076]',-20.708,18.364,0.781,22.662,-74.628,45.714,24.615,25.006,-57.827,24.225,28.132,-1.954,1.172,3.516,-12.894,0.391,37.118,72.674,0.000,16.410,10.940,-20.317,-12.894
'[18:43:40.340 06/11/2076]',-8.205,10.940,1.172,25.397,-55.873,40.635,28.523,16.020,-22.662,12.112,23.834,8.596,10.940,11.331,-18.364,18.755,39.072,66.422,-0.391,28.913,2.735,-19.927,-18.364
'[18:43:40.344 06/11/2076]',-3.126,9.768,6.252,30.085,-40.244,33.211,21.099,29.304,-16.410,6.642,15.629,-6.252,-8.205,33.211,-19.536,-4.689,40.244,51.184,-5.470,21.099,9.377,-7.814,-19.536
'[18:43:40.348 06/11/2076]',-3.516,16.801,11.722,19.536,-41.026,33.211,19.927,32.821,-26.960,7.033,11.331,-5.470,-20.708,52.357,-31.648,-13.675,43.370,42.979,-10.940,8.987,24.225,5.470,-31.648
'[18:43:40.352 06/11/2076]',-6.252,6.642,6.642,26.960,-47.277,29.304,27.350,23.834,-36.337,11.722,3.516,14.066,-16.410,51.184,-42.979,1.954,42.979,41.416,-5.861,4.298,38.681,21.490,-42.979
'[18:43:40.355 06/11/2076]',-34.774,8.987,9.377,24.615,-71.502,26.569,28.913,25.397,-73.065,22.271,3.126,-2.344,-38.681,23.834,-17.582,-16.801,42.979,36.337,-8.596,-14.066,57.436,1.563,-17.582
'[18:43:40.359 06/11/2076]',-36.337,18.755,14.066,16.020,-78.144,51.184,13.675,25.788,-58.217,28.523,6.252,-7.424,-21.099,8.596,7.814,-25.788,47.277,32.430,-13.284,-22.662,60.171,-10.940,7.814
'[18:43:40.363 06/11/2076]',-28.523,17.582,9.377,14.847,-60.171,57.827,2.344,14.457,-24.615,22.271,8.205,-0.391,11.722,-8.205,14.457,-12.112,42.979,28.132,-8.596,-0.781,28.523,-8.596,14.457
'[18:43:40.367 06/11/2076]',-6.642,8.596,9.377,16.020,-30.085,48.449,0.781,8.596,-15.629,20.317,8.596,-15.238,16.410,-9.768,13.284,-21.880,39.072,20.708,-8.596,5.861,25.006,-13.284,13.284
'[18:43:40.371 06/11/2076]',16.020,20.317,13.284,14.847,12.503,43.761,-0.781,9.768,-8.596,20.708,9.377,-14.847,13.284,10.940,7.033,-24.615,36.337,12.894,-12.503,0.391,30.085,-3.516,7.033
'[18:43:40.375 06/11/2076]',27.741,20.708,3.907,10.549,33.602,30.867,-2.344,2.344,-16.801,21.099,7.814,-2.344,21.880,20.317,-16.801,-15.629,32.821,6.252,-3.126,-2.344,26.178,19.145,-16.801
'[18:43:40.379 06/11/2076]',18.364,11.331,7.033,9.377,23.834,23.834,0.000,-0.781,-34.383,19.536,3.516,-14.457,1.172,11.722,-11.722,-27.350,29.304,5.470,-6.252,-8.987,43.761,5.079,-11.722
'[18:43:40.383 06/11/2076]',-6.252,10.549,9.768,11.331,5.079,23.834,-2.735,0.000,-48.449,20.708,-0.391,-30.476,-23.834,15.629,-8.596,-42.589,32.039,0.391,-8.987,-11.331,51.575,-0.391,-8.596
'[18:43:40.387 06/11/2076]',-23.834,9.377,14.457,6.252,-12.503,30.476,-6.642,-3.907,-53.138,21.099,-6.252,-12.894,-27.741,9.768,-10.940,-22.271,32.430,-5.470,-13.675,-8.596,39.853,7.033,-10.940
'[18:43:40.391 06/11/2076]',-21.490,3.126,4.689,8.987,-17.973,30.476,-3.126,-13.284,-48.840,20.708,-16.410,2.344,-17.192,-10.159,-12.112,-2.344,30.085,-10.159,-3.907,0.391,36.728,-2.344,-12.112
'[18:43:40.395 06/11/2076]',-24.225,12.112,10.549,9.377,-17.582,35.556,-1.563,-7.424,-44.542,19.927,-21.880,-19.536,-26.178,-5.470,-7.814,-25.788,30.476,-16.410,-9.768,-5.470,43.761,-6.642,-7.814
'[18:43:40.398 06/11/2076]',-17.582,21.099,8.205,4.298,-1.172,30.085,-4.689,-5.470,-34.774,13.675,-26.569,-30.476,-25.397,-4.689,-9.377,-38.681,28.913,-20.317,-7.424,-10.549,33.602,3.126,-9.377
'[18:43:40.402 06/11/2076]',0.391,14.847,-1.172,7.424,12.112,18.755,0.781,-10.549,12.112,3.516,-33.602,-10.940,19.927,-26.178,-6.642,-15.238,23.834,-19.536,1.954,-4.298,31.258,-12.894,-6.642
'[18:43:40.406 06/11/2076]',-4.689,-0.781,1.954,11.722,13.284,13.284,1.563,-19.145,33.993,-3.907,-38.291,-8.987,26.569,-18.364,-16.801,-8.596,19.536,-25.397,-1.172,4.689,35.165,-5.861,-16.801
'[18:43:40.410 06/11/2076]',-27.350,-1.172,-0.781,13.675,-2.735,5.079,-8.205,-9.377,20.708,-3.516,-39.853,-19.927,7.814,-2.735,-21.099,-26.569,17.973,-40.635,1.563,-3.516,33.211,8.205,-21.099
'[18:43:40.414 06/11/2076]',-17.582,-4.298,-8.987,19.145,2.735,-5.861,-10.549,1.954,5.079,0.781,-49.231,-12.112,-4.689,12.112,-30.085,-32.821,16.020,-44.542,9.768,-19.536,44.151,17.973,-30.085
'[18:43:40.418 06/11/2076]',-18.364,1.563,-10.940,14.847,-2.735,0.391,3.907,-13.675,-8.205,4.689,-39.072,-15.629,5.470,5.079,-33.602,-35.165,15.629,-39.853,11.722,-20.708,53.529,15.629,-33.602
'[18:43:40.422 06/11/2076]',-23.834,3.126,-11.331,11.331,-16.020,9.377,5.470,-19.536,-25.006,12.112,-34.774,-28.523,-3.516,-23.053,-5.861,-44.151,18.755,-40.635,12.112,-24.615,56.264,-6.642,-5.861
'[18:43:40.426 06/11/2076]',0.391,1.172,-11.722,0.391,-6.642,19.145,-1.563,-20.317,-16.020,1.563,-31.648,-19.536,-13.284,-8.987,-9.768,-33.211,14.457,-37.900,12.503,-21.490,48.840,-10.159,-9.768
'[18:43:40.430 06/11/2076]',2.735,-7.033,-4.298,1.172,-15.629,27.741,-0.391,-20.708,-0.391,-3.516,-26.178,-13.675,-3.126,-6.642,-10.159,-25.006,12.112,-30.476,5.079,-10.940,41.026,-8.596,-10.159
