'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[01:51:23.148 05/09/2075]',-7.814,13.284,-4.689,8.205,11.331,5.079,3.907,-12.894,12.894,-27.741,19.145,-2.344,4.298,1.563,-12.894,7.814,-3.516,-81.270,5.470,3.516,-11.331,11.331,-12.894
'[01:51:23.152 05/09/2075]',-7.424,13.675,3.516,0.391,9.768,2.344,3.907,-7.814,10.549,-33.211,24.615,2.735,5.079,-2.344,-11.722,14.066,-10.940,-125.421,-2.735,3.126,-17.192,7.424,-11.722
'[01:51:23.156 05/09/2075]',-12.894,13.675,1.172,6.252,8.596,0.781,5.079,-6.642,10.159,-24.615,21.099,1.172,6.642,4.689,-17.973,13.675,-7.033,-83.614,-0.391,1.954,-6.642,13.675,-17.973
'[01:51:23.160 05/09/2075]',-10.549,27.741,10.940,-9.768,11.331,3.126,8.987,-6.642,5.861,-9.377,17.973,3.126,3.126,16.020,0.391,-2.735,4.689,-31.258,-10.159,-7.424,-7.033,19.536,0.391
'[01:51:23.164 05/09/2075]',-6.252,26.569,7.033,-6.252,10.549,1.954,8.596,-1.954,0.000,-17.582,37.509,2.735,4.298,23.053,6.252,-12.112,-2.344,-84.005,-6.252,-11.722,-5.470,26.960,6.252
'[01:51:23.168 05/09/2075]',-5.470,23.443,1.563,3.907,10.159,1.954,7.033,1.954,-0.781,-22.271,51.966,2.344,5.079,31.258,-0.781,-4.689,-4.689,-100.415,-0.781,-7.814,-3.516,31.648,-0.781
'[01:51:23.172 05/09/2075]',-2.735,22.271,-2.344,4.689,10.940,0.391,6.642,0.781,4.298,-3.516,32.821,0.391,0.391,35.165,1.172,-3.126,5.079,-35.556,3.126,-5.470,-8.205,27.741,1.172
'[01:51:23.176 05/09/2075]',-6.642,12.894,-8.205,16.410,8.596,-4.298,3.126,5.079,7.033,-8.205,26.178,4.689,8.205,18.364,-1.563,5.079,1.563,-72.283,8.987,1.172,-6.642,19.145,-1.563
'[01:51:23.180 05/09/2075]',-10.549,13.675,3.907,8.596,9.377,-5.470,1.563,9.377,10.549,-27.350,40.635,11.331,5.861,15.629,-11.722,25.397,-10.549,-137.143,-3.126,1.563,-8.205,14.847,-11.722
'[01:51:23.184 05/09/2075]',-9.377,13.284,-9.377,21.099,10.549,-4.298,0.391,8.205,13.284,-17.973,25.397,7.033,4.298,9.768,-2.344,16.020,-3.516,-73.455,10.159,1.172,-4.298,10.549,-2.344
'[01:51:23.188 05/09/2075]',-14.066,17.192,-1.563,14.457,7.033,-2.344,2.735,7.424,13.284,-1.954,1.563,4.689,2.344,4.689,5.079,4.689,3.516,-28.132,2.344,-1.172,0.391,5.861,5.079
'[01:51:23.191 05/09/2075]',-12.112,9.377,-1.563,24.225,7.424,-3.516,1.172,14.066,5.861,-20.708,16.020,14.066,-1.172,-3.907,0.391,19.927,-9.377,-92.991,2.344,3.126,-0.391,0.391,0.391
'[01:51:23.195 05/09/2075]',-12.112,7.424,-12.503,34.774,5.079,-1.563,0.391,12.894,3.907,-29.695,25.397,11.331,-3.126,0.391,-3.126,18.364,-16.801,-108.230,13.284,4.689,-1.563,1.954,-3.126
'[01:51:23.199 05/09/2075]',-14.066,10.159,-9.768,28.132,3.126,-1.172,3.126,7.814,6.252,-11.722,5.470,8.987,-0.391,-2.735,0.391,12.894,-7.033,-42.979,10.549,0.781,1.563,-2.344,0.391
'[01:51:23.203 05/09/2075]',-11.722,13.675,4.689,11.722,6.642,-0.391,3.907,8.205,5.470,-7.033,4.689,12.503,-0.391,4.298,-8.205,21.099,-5.861,-52.747,-3.907,-3.516,-3.126,4.298,-8.205
'[01:51:23.207 05/09/2075]',-3.516,14.066,9.377,9.377,12.503,3.516,2.344,8.987,10.549,-12.503,16.801,10.549,0.000,15.238,-8.596,19.536,-10.940,-74.237,-8.596,-8.987,-3.907,11.331,-8.596
'[01:51:23.211 05/09/2075]',-0.391,10.159,4.298,14.066,14.847,5.861,2.344,3.516,14.066,-4.298,11.331,3.516,6.252,9.377,-2.735,12.112,-2.344,-38.291,-3.516,-4.298,-1.563,6.642,-2.735
'[01:51:23.215 05/09/2075]',-1.172,7.033,32.430,-8.596,15.238,5.079,4.689,2.735,8.987,-4.298,7.424,7.033,-1.563,6.642,-2.735,16.801,-1.172,-54.701,-31.648,-5.861,-0.391,1.172,-2.735
'[01:51:23.219 05/09/2075]',-3.126,0.781,22.271,3.126,14.457,2.735,0.000,4.298,6.642,-19.536,14.847,9.377,-8.596,11.722,-8.987,17.582,-12.503,-107.448,-21.490,1.172,-5.470,5.861,-8.987
'[01:51:23.223 05/09/2075]',-9.768,10.159,3.907,1.172,11.331,1.954,-1.563,-5.861,9.377,-14.066,3.516,-2.735,-11.331,12.503,-10.940,5.079,-8.987,-57.827,-3.126,-8.205,-4.689,8.987,-10.940
'[01:51:23.227 05/09/2075]',-16.020,18.364,15.629,-19.536,7.814,3.126,0.391,-12.894,4.298,-13.675,-1.954,-7.033,-22.271,21.099,-19.145,1.172,-3.516,-32.430,-14.847,-15.629,4.298,6.252,-19.145
'[01:51:23.230 05/09/2075]',-19.927,18.755,0.391,-4.298,6.642,0.781,-1.954,-10.940,4.689,-30.085,5.470,-2.344,-20.708,25.788,-32.821,5.079,-13.284,-84.396,0.391,-16.410,2.735,21.490,-32.821
'[01:51:23.234 05/09/2075]',-16.801,15.238,-1.954,0.391,7.033,4.298,-0.781,-15.238,10.549,-35.946,10.549,-7.033,-11.331,5.079,-22.271,6.642,-11.331,-76.190,2.735,-13.284,2.344,10.549,-22.271
'[01:51:23.238 05/09/2075]',-18.755,12.894,9.768,-6.642,5.079,4.689,2.735,-16.020,7.814,-15.629,-9.768,-8.205,-17.582,-5.470,-7.814,5.079,0.391,-6.642,-8.987,-8.987,7.033,-5.861,-7.814
'[01:51:23.242 05/09/2075]',-14.457,4.298,2.344,10.159,5.861,1.954,2.344,-9.377,3.126,-19.927,-5.079,-0.781,-12.894,-15.629,-2.344,7.814,-3.126,-50.012,-1.563,-2.344,4.689,-7.814,-2.344
'[01:51:23.246 05/09/2075]',-12.894,0.781,10.940,3.907,5.861,1.954,2.344,-7.814,3.516,-36.337,17.582,-1.172,-10.940,-5.079,-7.033,7.814,-13.675,-101.197,-10.159,3.126,-0.781,-0.391,-7.033
'[01:51:23.250 05/09/2075]',-11.722,3.126,-3.516,5.861,5.079,-0.391,0.000,-10.549,1.172,-19.145,5.079,-4.689,-18.364,2.735,-1.172,-1.172,-2.344,-32.430,4.298,3.516,0.391,-5.861,-1.172
'[01:51:23.254 05/09/2075]',-10.549,0.391,-5.079,7.814,6.252,-5.861,0.000,-8.987,-0.391,-9.377,-8.596,-1.563,-13.284,1.954,-9.768,1.172,4.298,0.781,5.861,5.079,2.344,-1.563,-9.768
'[01:51:23.258 05/09/2075]',-9.377,0.781,-15.629,9.377,5.079,-10.940,-5.079,-3.907,-2.344,-29.304,9.768,1.954,-10.549,4.689,-15.629,2.344,-12.112,-64.860,16.410,4.689,-3.516,4.689,-15.629
'[01:51:23.262 05/09/2075]',-7.424,2.344,-15.238,-3.516,3.126,-10.940,-4.689,-10.940,-3.516,-35.165,20.317,-5.079,-13.675,7.814,-14.457,-3.907,-16.410,-74.237,16.020,1.563,-1.563,1.563,-14.457
'[01:51:23.266 05/09/2075]',-9.768,7.033,-10.940,-11.331,1.172,-12.112,-2.735,-10.940,-1.954,-24.225,4.689,-6.642,-8.987,1.954,-16.020,-5.079,-10.159,-26.960,11.722,-3.126,2.344,1.563,-16.020
'[01:51:23.270 05/09/2075]',-12.112,1.954,-14.457,0.000,-1.172,-14.066,-3.126,-5.470,-1.172,-24.225,5.470,-3.907,-6.252,12.503,-17.192,-12.503,-14.066,-42.589,15.238,1.563,0.000,17.582,-17.192
'[01:51:23.273 05/09/2075]',-12.503,-0.391,-22.662,6.252,-6.642,-13.675,-3.907,-4.298,-1.563,-24.615,8.987,-5.861,-7.424,5.079,-10.940,-9.377,-16.801,-48.059,23.443,7.033,1.954,0.781,-10.940
'[01:51:23.277 05/09/2075]',-12.112,2.344,-10.159,-7.424,-7.424,-14.457,1.172,-7.033,-4.298,-16.801,3.126,-7.814,-12.112,-3.126,-4.689,-5.079,-7.814,-10.159,10.940,7.033,-0.781,-10.940,-4.689
'[01:51:23.281 05/09/2075]',-9.768,0.391,-14.066,0.781,-6.252,-19.145,2.344,-0.391,-8.987,-20.708,3.126,-1.563,-9.768,-3.126,-14.847,1.172,-12.112,-50.403,14.847,10.159,-2.344,-5.079,-14.847
'[01:51:23.285 05/09/2075]',-8.987,3.907,-19.927,1.563,-10.159,-18.755,4.689,0.781,-9.768,-30.085,15.238,-2.735,-6.642,3.126,-20.317,-2.735,-20.708,-96.508,20.708,6.252,1.172,-2.344,-20.317
'[01:51:23.289 05/09/2075]',-7.814,7.424,3.126,-17.973,-10.549,-12.894,10.940,-1.954,-4.298,-20.317,7.033,-13.284,-10.549,17.973,-24.225,-14.066,-12.894,-51.966,-2.344,1.172,2.735,12.112,-24.225
'[01:51:23.293 05/09/2075]',-3.126,3.907,-3.907,-5.079,-8.596,-10.549,11.331,-0.781,-0.781,-8.205,-2.344,-7.814,-7.814,24.225,-24.615,-11.331,-3.516,-17.973,4.689,1.172,2.735,18.364,-24.615
'[01:51:23.297 05/09/2075]',0.391,-7.814,-16.020,17.192,-9.377,-9.377,7.814,4.298,1.563,-22.271,11.331,-3.126,-1.954,19.145,-17.582,-10.940,-9.768,-66.422,16.801,7.424,7.814,11.722,-17.582
'[01:51:23.301 05/09/2075]',-3.516,-9.768,0.391,4.689,-15.629,-5.079,7.033,4.689,-0.391,-17.192,10.159,0.781,-13.675,24.615,-21.099,3.126,-3.907,-38.681,0.391,8.205,0.000,8.205,-21.099
'[01:51:23.305 05/09/2075]',-0.781,-4.298,-4.689,1.172,-9.377,-4.689,5.079,0.000,1.954,4.689,-13.284,1.172,-9.768,16.410,-10.549,0.000,10.159,22.662,5.470,6.642,-5.470,1.563,-10.549
'[01:51:23.309 05/09/2075]',-9.377,-7.424,-3.126,3.126,-12.503,-8.596,0.391,3.516,2.735,-6.642,-11.722,7.033,-10.549,7.424,-7.814,2.735,-1.172,-44.151,3.907,6.252,-10.940,1.954,-7.814
'[01:51:23.313 05/09/2075]',-12.894,-1.172,9.768,-14.457,-9.768,-5.861,-1.563,0.000,0.391,-20.317,-0.391,5.079,-14.847,20.708,-33.211,12.112,-12.112,-100.806,-8.987,4.298,-11.722,12.894,-33.211
'[01:51:23.316 05/09/2075]',-6.252,0.391,5.470,-15.629,2.344,-4.689,-3.516,-8.987,8.987,-3.126,-19.145,-1.172,-11.331,20.317,-26.569,3.126,1.954,-28.523,-4.689,3.907,-15.629,18.364,-26.569
'[01:51:23.320 05/09/2075]',-3.516,-8.205,-5.470,-0.391,5.861,-7.424,-9.768,-5.861,12.503,3.907,-30.867,-2.735,-15.238,9.377,-12.894,2.344,5.079,-3.126,6.252,5.861,-5.861,0.781,-12.894
'[01:51:23.324 05/09/2075]',-0.781,-4.689,-10.159,4.689,9.377,-5.079,-12.503,-3.126,9.768,-12.112,-13.675,-0.391,-14.847,8.987,-29.695,19.927,-8.596,-58.608,10.940,-0.781,-0.391,1.172,-29.695
'[01:51:23.328 05/09/2075]',0.391,-5.861,-11.331,5.079,9.377,-2.344,-12.112,-6.642,9.377,-8.987,-2.344,-10.940,-14.847,15.238,-3.907,-8.596,-6.642,-50.403,12.112,0.781,0.391,1.563,-3.907
'[01:51:23.332 05/09/2075]',-3.126,-13.284,-23.053,20.708,4.689,-5.470,-12.894,-5.470,11.331,-0.391,-16.410,-8.987,-16.020,0.391,7.814,-5.079,-3.126,-26.960,23.834,3.907,2.344,-10.159,7.814
'[01:51:23.336 05/09/2075]',-10.940,-17.973,2.344,4.689,0.000,-5.470,-11.331,-3.907,10.940,-6.252,-14.457,-5.861,-15.238,-5.861,0.391,5.470,-12.503,-66.422,-1.563,3.126,2.735,-8.596,0.391
'[01:51:23.340 05/09/2075]',-11.331,-22.271,0.391,10.549,0.000,-5.861,-10.940,-4.689,13.675,-3.907,-15.629,-12.112,-14.457,5.470,-11.722,3.516,-12.894,-43.370,0.391,9.768,4.689,4.298,-11.722
'[01:51:23.344 05/09/2075]',-15.238,-17.973,6.252,-2.344,-1.172,-7.033,-10.159,-9.377,16.410,3.907,-27.350,-12.894,-16.410,1.954,-13.284,8.205,-5.470,7.814,-5.470,7.424,4.298,0.781,-13.284
'[01:51:23.348 05/09/2075]',-19.145,-10.549,11.331,-11.722,-3.907,-6.642,-10.549,-7.424,13.284,-5.470,-20.317,-11.331,-18.364,3.516,-13.284,3.907,-14.847,-35.165,-10.549,1.954,7.424,1.172,-13.284
'[01:51:23.352 05/09/2075]',-18.755,-1.563,-2.344,-10.940,-7.033,-9.768,-10.940,-5.470,4.689,-10.159,-13.675,-12.112,-24.615,11.331,-14.066,-3.516,-19.927,-58.999,3.126,-5.470,5.470,5.861,-14.066
'[01:51:23.355 05/09/2075]',-15.238,0.000,-4.689,-19.536,-9.377,-8.596,-9.377,-11.722,1.563,0.391,-22.662,-16.020,-24.615,13.284,-12.503,-11.722,-12.112,-6.252,5.470,-1.954,0.000,5.079,-12.503
'[01:51:23.359 05/09/2075]',-15.238,-5.079,-8.987,-11.331,-12.894,-9.377,-8.987,-9.377,-2.344,-0.391,-24.615,-8.987,-29.695,6.642,-4.689,-8.205,-10.549,-19.927,9.768,-4.298,1.954,-2.735,-4.689
'[01:51:23.363 05/09/2075]',-12.894,-16.020,-16.020,3.907,-10.940,-13.284,-10.549,-5.861,-7.424,-19.927,-3.907,-3.907,-24.615,0.391,-7.814,-1.954,-23.053,-76.972,16.801,3.126,3.907,-8.205,-7.814
'[01:51:23.367 05/09/2075]',-9.768,-19.927,-19.145,3.907,-8.205,-14.847,-10.159,-10.940,-8.596,-21.490,-1.954,-1.563,-26.569,-3.516,-3.907,0.781,-21.490,-31.258,19.927,8.596,-2.344,-12.112,-3.907
'[01:51:23.371 05/09/2075]',-10.549,-19.145,-31.648,12.112,-6.252,-14.847,-12.112,-14.066,-5.861,-4.298,-17.973,-8.596,-28.132,7.424,-7.033,-8.596,-14.457,29.304,32.430,8.596,2.344,-8.205,-7.033
'[01:51:23.375 05/09/2075]',-12.503,-23.443,-31.258,16.801,-8.987,-20.708,-11.722,-7.033,-13.284,-19.536,0.781,-5.861,-26.960,10.940,-14.457,-6.252,-25.788,-33.993,32.039,13.675,3.907,-5.861,-14.457
'[01:51:23.379 05/09/2075]',-8.987,-10.159,-12.894,-12.894,-9.377,-16.801,-7.814,-10.159,-16.020,-33.211,18.755,-10.940,-28.132,10.549,-18.755,-4.689,-35.946,-65.641,13.675,4.298,-1.172,-3.516,-18.755
'[01:51:23.383 05/09/2075]',-8.987,-6.252,-17.192,-13.284,-12.894,-13.675,-4.298,-14.847,-9.377,-13.284,1.172,-16.020,-24.615,37.900,-40.244,-10.159,-21.880,5.079,17.973,3.516,7.424,15.238,-40.244
'[01:51:23.387 05/09/2075]',-16.020,-4.689,-2.344,-18.755,-18.755,-13.675,0.000,-8.596,-5.861,-7.424,-9.377,-9.377,-19.927,18.364,-17.192,-12.503,-17.973,19.927,3.126,2.344,11.722,1.954,-17.192
'[01:51:23.391 05/09/2075]',-20.708,-0.781,2.344,-17.192,-22.271,-10.549,0.781,-4.298,-7.033,-19.927,6.642,-0.391,-18.755,7.814,-10.159,0.781,-28.132,-31.648,-1.563,1.172,12.112,-7.814,-10.159
'[01:51:23.395 05/09/2075]',-15.238,2.344,-12.503,-9.377,-19.145,-6.642,0.781,-8.596,-7.033,-17.973,8.987,0.391,-22.662,8.596,-1.563,-0.391,-22.271,-8.205,13.284,3.907,0.391,-9.768,-1.563
'[01:51:23.398 05/09/2075]',-16.410,1.563,-16.020,1.172,-18.364,-7.424,0.781,-3.907,-10.159,-9.768,1.172,5.861,-25.788,7.033,4.689,1.563,-13.675,-5.861,16.801,3.126,0.391,-13.675,4.689
'[01:51:23.402 05/09/2075]',-14.457,0.000,-16.801,7.424,-16.801,-5.861,-0.781,1.563,-17.582,-15.629,12.503,12.112,-31.258,8.205,-0.391,14.066,-18.364,-57.436,17.582,3.516,-6.252,-12.503,-0.391
'[01:51:23.406 05/09/2075]',-5.470,2.344,-21.880,8.987,-8.205,-2.344,-1.954,-1.563,-15.629,-2.344,6.642,3.516,-29.695,20.708,-5.470,6.642,-9.377,-16.410,22.662,-1.954,-0.391,-5.079,-5.470
'[01:51:23.410 05/09/2075]',-12.894,3.516,-14.457,1.172,-12.503,-2.344,0.391,-5.861,-13.284,13.675,-1.172,-0.391,-30.085,37.118,-9.768,2.344,4.298,27.350,15.238,-6.252,5.470,3.126,-9.768
'[01:51:23.414 05/09/2075]',-17.582,5.470,3.907,-0.391,-15.238,0.391,3.516,3.126,-15.238,3.907,13.675,8.987,-26.569,32.821,-11.722,17.582,-4.689,-21.880,-3.126,-8.987,10.549,1.172,-11.722
'[01:51:23.418 05/09/2075]',-17.192,11.331,1.172,5.079,-14.847,3.907,4.689,7.033,-14.847,0.391,26.178,9.768,-28.523,35.556,-3.516,18.364,-7.033,-36.728,-0.391,-11.722,5.861,2.735,-3.516
'[01:51:23.422 05/09/2075]',-12.503,17.192,8.596,-3.126,-14.457,9.768,10.940,3.516,-5.861,18.364,9.768,6.642,-23.443,29.695,3.516,18.755,7.814,32.430,-7.814,-15.238,-3.516,5.079,3.516
'[01:51:23.426 05/09/2075]',-10.549,16.020,15.238,4.298,-14.066,15.238,12.503,11.331,-3.126,17.973,8.596,12.503,-21.490,23.834,0.781,33.602,7.814,5.470,-14.457,-12.894,-8.205,2.735,0.781
'[01:51:23.430 05/09/2075]',-3.907,11.331,2.735,15.238,-10.940,16.410,10.159,10.549,-5.861,3.907,20.708,10.940,-21.490,16.801,3.516,31.258,0.391,-56.654,-1.954,-9.768,-10.940,-1.954,3.516
