'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[15:23:47.145 02/09/2075]',-20.708,-33.211,-5.861,-8.987,-37.118,-8.596,-5.079,-17.192,-43.761,-4.689,-0.391,-24.225,-33.993,-17.973,1.954,-23.834,-2.735,4.298,6.642,13.675,-6.642,-5.861,1.954
'[15:23:47.148 02/09/2075]',-21.490,-40.635,2.344,3.907,-40.635,-1.563,-2.344,-8.987,-51.575,0.391,3.907,-7.033,-42.198,-13.675,6.642,-4.689,1.172,8.596,-1.563,24.615,-5.079,-8.205,6.642
'[15:23:47.152 02/09/2075]',-25.006,-27.741,-7.033,13.284,-42.979,0.391,-1.954,-0.781,-41.416,-2.344,5.079,9.377,-32.430,-25.788,26.178,2.735,2.735,10.159,7.814,13.675,2.344,-23.443,26.178
'[15:23:47.156 02/09/2075]',-23.053,-23.053,-5.470,7.424,-30.867,-11.722,-1.563,0.391,-33.211,-1.954,5.470,16.410,-23.053,-26.960,26.960,9.768,0.391,10.159,6.252,9.377,-2.344,-21.099,26.960
'[15:23:47.160 02/09/2075]',-25.788,-34.774,12.894,5.470,-30.476,-7.814,-4.689,2.735,-35.165,0.781,4.298,21.490,-24.615,-17.582,18.755,15.629,0.000,8.205,-12.112,25.788,-1.172,-14.847,18.755
'[15:23:47.164 02/09/2075]',-22.271,-33.602,1.172,-2.344,-41.026,-0.391,-14.847,-0.391,-32.039,-3.126,-5.861,9.377,-17.582,-23.834,7.033,2.735,-1.172,1.954,-0.391,24.615,0.000,-24.615,7.033
'[15:23:47.168 02/09/2075]',-18.755,-23.443,-14.847,-11.331,-43.370,-2.344,-18.364,-3.907,-33.993,-2.344,-12.112,-6.252,-21.490,-20.317,0.000,-13.284,-3.126,0.391,15.629,8.987,2.344,-25.788,0.000
'[15:23:47.172 02/09/2075]',-15.629,-20.317,-16.410,-6.642,-35.556,-5.861,-12.503,-4.689,-32.430,-0.391,-5.470,-10.549,-18.755,-16.801,8.987,-23.053,-0.391,3.907,17.192,4.298,3.516,-16.801,8.987
'[15:23:47.176 02/09/2075]',-9.768,-17.973,-29.304,-7.033,-41.026,-4.689,-10.549,-7.424,-37.509,0.000,-7.033,-23.834,-16.020,-16.410,0.781,-36.728,3.126,3.907,30.085,4.298,4.689,-18.755,0.781
'[15:23:47.180 02/09/2075]',-5.079,13.675,-57.827,-5.079,-31.648,-7.424,-4.298,-9.768,-31.258,0.781,-3.907,-22.662,-15.629,-9.377,7.424,-39.072,3.516,7.033,58.608,-30.085,-2.344,-4.298,7.424
'[15:23:47.184 02/09/2075]',-10.159,-3.907,-11.331,11.331,0.781,-12.894,0.781,-2.344,-11.331,7.033,5.861,10.549,-12.503,-3.907,32.430,-2.344,10.549,14.066,12.112,-8.596,-7.424,9.377,32.430
'[15:23:47.188 02/09/2075]',-10.159,-25.788,6.642,19.927,-13.675,2.344,0.391,2.344,-18.364,10.159,3.516,16.801,-11.722,-16.410,28.523,12.894,10.159,13.675,-5.861,24.225,-4.689,-11.331,28.523
'[15:23:47.191 02/09/2075]',-6.252,-45.714,13.284,19.536,-26.960,5.861,-5.861,7.814,-33.211,7.033,-1.172,24.615,-17.192,-33.211,21.099,26.960,6.642,12.503,-12.503,34.383,-0.781,-28.913,21.099
'[15:23:47.195 02/09/2075]',-10.159,-52.747,22.271,21.099,-16.020,-11.331,-5.470,13.675,-34.774,4.689,-4.689,33.993,-10.549,-47.668,16.410,40.244,2.344,10.159,-21.490,37.118,8.205,-33.993,16.410
'[15:23:47.199 02/09/2075]',0.000,-62.125,9.377,9.377,-35.165,-9.768,-8.205,10.940,-43.370,-3.126,-12.503,16.801,-9.768,-45.714,0.391,12.503,-2.735,3.516,-8.596,38.291,10.159,-31.258,0.391
'[15:23:47.203 02/09/2075]',12.503,-61.343,-17.582,0.000,-43.761,-12.503,-14.066,4.689,-51.966,-6.642,-15.629,0.391,-21.099,-36.337,-7.424,-8.596,-4.689,-4.298,18.364,25.006,1.563,-27.741,-7.424
'[15:23:47.207 02/09/2075]',1.172,-17.582,-22.271,10.159,-13.284,-11.331,-10.159,8.205,-10.549,-0.391,-7.033,16.801,-24.615,1.954,14.847,5.861,2.735,-2.344,23.053,-4.298,-16.801,5.861,14.847
'[15:23:47.211 02/09/2075]',16.410,-7.814,-25.397,6.642,1.954,-0.391,-9.768,0.391,10.549,2.344,-1.563,9.377,-24.225,31.258,11.722,1.954,8.596,-0.781,26.178,-14.066,-28.132,23.443,11.722
'[15:23:47.215 02/09/2075]',18.755,-25.397,-18.364,3.907,-10.159,3.516,-8.596,-3.516,-2.344,5.470,2.344,5.470,-39.463,27.741,7.033,16.410,7.424,0.781,19.145,2.735,-41.807,11.331,7.033
'[15:23:47.219 02/09/2075]',18.364,-27.741,-0.391,6.642,-10.159,9.768,-4.298,2.735,4.298,6.642,6.252,13.284,-50.403,26.178,29.304,26.178,10.549,8.596,1.172,-0.391,-50.794,6.252,29.304
'[15:23:47.223 02/09/2075]',30.085,-48.449,-11.331,9.768,-19.536,4.689,-3.126,-0.391,-4.689,1.172,9.377,6.252,-52.357,16.020,36.728,11.722,5.470,8.987,12.112,-1.172,-48.449,1.954,36.728
'[15:23:47.227 02/09/2075]',37.900,-76.581,-14.066,11.331,-34.774,1.563,-2.735,-4.298,-26.178,0.391,10.159,-0.781,-66.813,7.814,32.430,8.205,1.563,5.861,14.847,13.284,-61.734,-0.391,32.430
'[15:23:47.230 02/09/2075]',39.463,-93.773,-7.814,12.503,-41.416,-3.126,-5.079,1.563,-28.523,-1.172,8.205,3.126,-76.190,17.582,34.774,4.298,-0.391,6.642,8.596,21.880,-71.893,2.735,34.774
'[15:23:47.234 02/09/2075]',42.979,-79.707,-28.913,5.079,-37.509,-13.675,-7.814,0.391,-24.615,-4.689,3.126,-1.172,-71.893,25.006,16.410,1.172,-5.079,5.079,29.695,-1.172,-72.674,13.284,16.410
'[15:23:47.238 02/09/2075]',44.542,-76.581,-32.039,1.563,-31.648,-20.708,-6.252,-1.172,-29.695,-2.344,5.861,-7.814,-69.548,20.708,7.424,4.298,-8.205,4.689,32.821,1.172,-72.674,7.033,7.424
'[15:23:47.242 02/09/2075]',40.244,-78.144,-14.457,-5.861,-32.430,-21.880,-6.252,3.516,-31.258,-2.735,5.079,-1.954,-75.018,23.443,13.675,6.252,-5.861,6.252,15.238,6.252,-68.376,0.391,13.675
'[15:23:47.246 02/09/2075]',33.211,-51.966,-35.556,-1.954,-28.913,-25.397,-3.907,3.907,-27.741,-1.563,7.033,-6.252,-70.720,29.695,6.252,3.907,-8.205,5.861,36.337,-26.178,-54.310,13.675,6.252
'[15:23:47.250 02/09/2075]',28.913,-46.886,-45.324,8.205,-31.648,-20.317,-1.563,0.391,-30.085,0.000,13.284,-8.987,-71.502,34.383,26.569,-16.410,-7.814,2.735,46.105,-25.788,-53.919,25.397,26.569
'[15:23:47.254 02/09/2075]',27.741,-80.879,-6.252,7.424,-38.291,-13.284,-1.172,2.735,-30.867,-3.516,11.722,3.516,-79.316,49.231,13.675,-1.954,-5.861,1.563,7.033,13.675,-55.873,30.085,13.675
'[15:23:47.258 02/09/2075]',26.960,-102.369,5.079,11.722,-43.761,-13.675,-3.907,6.252,-31.648,-8.987,6.252,5.861,-78.926,50.403,3.126,-3.516,-8.205,1.563,-4.298,26.569,-50.794,35.165,3.126
'[15:23:47.262 02/09/2075]',25.397,-104.322,0.781,12.503,-43.761,-16.410,-3.126,0.391,-29.695,-12.894,5.079,-6.642,-73.846,19.536,17.192,-8.596,-8.987,0.391,0.000,33.211,-56.264,14.457,17.192
'[15:23:47.266 02/09/2075]',23.443,-103.932,8.205,5.861,-49.621,-9.377,-3.126,-0.391,-35.946,-9.768,1.172,-8.596,-80.098,8.205,11.722,3.907,-7.033,0.391,-7.424,36.337,-52.747,-3.126,11.722
'[15:23:47.270 02/09/2075]',23.834,-78.144,-20.708,1.563,-50.794,-14.066,-6.642,0.000,-30.085,-10.549,-3.126,-17.582,-71.893,4.689,4.298,-1.954,-8.596,-1.954,21.490,7.424,-48.449,-7.814,4.298
'[15:23:47.273 02/09/2075]',14.066,-30.476,-46.886,0.000,-40.635,-17.973,-0.781,-1.954,-27.350,-1.954,3.516,-16.410,-62.515,0.781,16.410,1.172,-8.596,0.000,47.668,-30.085,-49.231,-0.391,16.410
'[15:23:47.277 02/09/2075]',19.536,-27.741,-42.589,5.861,-33.993,-13.284,1.172,2.735,-24.225,2.344,8.987,-0.391,-60.171,16.410,15.629,12.503,-5.861,1.172,43.370,-31.648,-46.105,10.940,15.629
'[15:23:47.281 02/09/2075]',23.053,-59.780,-19.536,16.801,-23.053,-23.834,0.000,9.377,-17.973,0.391,5.861,19.145,-56.654,35.165,0.000,28.132,-3.907,1.172,20.317,-3.126,-40.244,22.662,0.000
'[15:23:47.285 02/09/2075]',16.410,-77.363,-6.252,23.053,-20.317,-30.867,-2.344,12.503,-19.927,-2.344,2.735,21.490,-56.264,33.211,-8.987,32.430,-5.470,0.391,7.033,12.894,-39.463,26.960,-8.987
'[15:23:47.289 02/09/2075]',21.099,-95.336,-5.861,21.490,-35.946,-22.271,-5.079,7.033,-24.225,-5.079,-6.642,6.642,-61.343,18.755,-10.159,21.490,-7.814,-7.033,6.642,30.476,-46.496,13.675,-10.159
'[15:23:47.293 02/09/2075]',21.099,-89.866,-15.238,8.987,-37.509,-26.178,-5.861,-2.735,-27.741,-7.814,-15.629,-16.410,-69.158,21.490,-32.039,8.596,-11.331,-14.457,16.020,30.476,-48.449,7.424,-32.039
'[15:23:47.297 02/09/2075]',10.940,-63.687,-31.648,0.781,-46.886,-19.145,-9.377,-4.689,-28.913,-12.112,-18.364,-24.225,-67.985,1.563,-19.536,-0.391,-14.066,-17.192,32.430,10.940,-53.138,-0.391,-19.536
'[15:23:47.301 02/09/2075]',12.894,-62.515,-20.708,-1.172,-47.277,-7.814,-7.424,-6.252,-19.927,-11.331,-15.238,-22.662,-65.250,0.391,0.391,-6.642,-10.940,-16.020,21.490,6.252,-51.966,6.642,0.391
'[15:23:47.305 02/09/2075]',10.159,-70.330,-16.801,7.033,-32.430,-14.066,-9.377,-10.940,-8.205,-10.549,-10.159,-20.317,-58.608,0.391,12.112,-6.252,-9.377,-16.410,17.582,18.364,-41.416,1.954,12.112
'[15:23:47.309 02/09/2075]',10.549,-74.628,-0.391,8.596,-25.397,-13.675,-10.159,-2.735,0.000,-10.940,-3.516,0.000,-57.045,12.503,16.410,10.940,-3.516,-12.894,1.172,21.880,-40.244,14.066,16.410
'[15:23:47.313 02/09/2075]',5.079,-71.111,-4.689,17.192,-23.834,-14.847,-8.987,-1.563,-0.781,-8.987,-0.781,0.391,-51.966,-1.172,25.397,16.801,-1.954,-10.159,5.470,13.284,-36.728,12.112,25.397
'[15:23:47.316 02/09/2075]',3.126,-57.436,-15.238,4.298,-23.443,-18.364,-7.033,-12.503,-14.457,4.689,1.172,-19.927,-53.529,-6.642,29.304,1.954,-3.516,-12.112,16.020,3.516,-35.165,1.172,29.304
'[15:23:47.320 02/09/2075]',6.642,-54.310,-17.582,0.391,-23.834,-17.192,-5.861,-13.675,-27.350,8.596,2.344,-21.880,-55.873,-7.424,22.662,1.563,-1.563,-11.331,18.364,3.126,-33.211,-7.033,22.662
'[15:23:47.324 02/09/2075]',8.205,-39.463,-32.039,3.516,-26.178,-13.675,-5.861,-10.159,-26.569,6.642,0.781,-16.020,-53.138,-6.642,5.861,17.582,-0.391,-6.642,32.821,-12.894,-30.867,-4.298,5.861
'[15:23:47.328 02/09/2075]',14.847,-58.217,-18.755,3.126,-20.317,-19.927,-3.126,-12.503,-19.145,1.954,2.344,-21.490,-53.919,8.596,7.424,0.391,-1.563,-5.861,19.536,-0.781,-29.304,7.814,7.424
'[15:23:47.332 02/09/2075]',13.284,-62.515,-8.987,0.391,-23.834,-14.457,-5.861,-11.331,-16.410,-5.470,-2.344,-21.490,-57.045,25.788,-19.536,3.126,-3.126,-7.424,9.768,15.629,-28.132,13.284,-19.536
'[15:23:47.336 02/09/2075]',5.079,-51.575,-10.940,-0.391,-26.178,-14.457,-8.987,-5.470,-10.159,-20.317,-7.424,-25.006,-63.687,13.675,-18.755,2.735,-5.861,-7.424,11.722,14.457,-36.728,1.172,-18.755
'[15:23:47.340 02/09/2075]',-1.563,-62.515,0.391,-3.126,-30.867,-12.894,-8.205,-11.722,-17.973,-11.722,-3.907,-39.853,-53.919,-0.391,5.079,-25.006,-11.722,-8.205,0.391,27.350,-35.946,-2.735,5.079
'[15:23:47.344 02/09/2075]',-1.954,-61.734,-0.391,3.907,-29.304,-10.549,-7.033,-9.768,-24.615,-4.298,1.954,-24.225,-48.059,0.391,7.424,-12.112,-10.940,-7.033,1.172,28.132,-30.085,1.563,7.424
'[15:23:47.348 02/09/2075]',1.563,-53.529,-25.397,13.284,-27.741,-14.847,-8.987,-7.814,-27.741,-2.735,2.735,-16.020,-43.761,-5.079,6.642,-2.344,-9.377,-5.470,26.178,16.020,-21.490,-6.642,6.642
'[15:23:47.352 02/09/2075]',5.861,-72.283,-19.536,25.006,-19.927,-26.960,-8.596,-1.563,-26.178,0.781,1.563,8.596,-36.728,1.954,-7.033,26.960,-7.424,-2.735,20.317,20.317,-12.894,5.861,-7.033
'[15:23:47.355 02/09/2075]',8.205,-72.283,-28.132,27.350,-19.927,-29.695,-9.377,-2.344,-22.662,-4.298,-2.344,7.814,-46.886,11.722,-21.880,33.993,-7.814,-6.642,28.913,22.662,-16.410,7.424,-21.880
'[15:23:47.359 02/09/2075]',9.377,-72.283,-18.755,8.205,-23.053,-24.615,-8.596,-14.066,-11.331,-5.861,-7.033,-18.364,-40.244,2.344,-17.582,9.768,-6.642,-11.722,19.536,33.993,-14.066,-16.020,-17.582
'[15:23:47.363 02/09/2075]',7.033,-72.674,-14.847,6.642,-13.284,-32.039,-8.596,-14.847,-3.126,-7.814,-12.894,-31.648,-36.337,5.079,-8.205,-17.582,-7.424,-13.284,15.629,32.821,-15.629,-10.549,-8.205
'[15:23:47.367 02/09/2075]',1.954,-50.403,1.172,-13.284,-19.536,-14.847,-2.344,-20.317,0.000,-1.954,-3.516,-33.602,-33.993,7.814,10.940,-26.569,-5.861,-10.159,-0.391,15.629,-21.490,3.516,10.940
'[15:23:47.371 02/09/2075]',0.391,-38.291,0.781,-9.768,-16.020,-9.377,0.391,-18.755,-1.172,3.516,2.344,-23.053,-30.476,7.424,16.801,-12.894,-1.563,-7.814,0.000,6.252,-17.582,1.172,16.801
'[15:23:47.375 02/09/2075]',-2.344,-23.834,-18.755,5.079,-12.503,-10.940,-3.126,-9.377,-3.126,1.563,-3.907,-8.205,-26.178,14.457,-12.894,9.377,0.781,-6.252,19.536,-7.033,-13.284,12.894,-12.894
'[15:23:47.379 02/09/2075]',-2.344,-26.960,-7.424,4.689,-8.205,-12.503,-0.781,-7.033,-3.126,-2.344,-3.516,2.344,-26.569,2.735,-29.695,45.714,1.954,-7.424,8.205,-12.894,-13.675,14.066,-29.695
'[15:23:47.383 02/09/2075]',5.470,-33.211,-3.907,3.516,0.000,-12.894,-2.735,-8.596,4.298,-1.563,-6.252,-17.582,-22.662,-1.954,-7.033,10.159,3.126,-13.284,4.689,-6.642,-19.927,8.205,-7.033
'[15:23:47.387 02/09/2075]',12.894,-64.860,12.894,-1.172,2.735,-15.238,-8.987,-13.675,2.344,-6.252,-15.238,-35.165,-23.053,-0.391,-16.801,-14.457,1.172,-21.490,-12.112,23.053,-14.457,5.861,-16.801
'[15:23:47.391 02/09/2075]',12.112,-49.231,4.298,-4.298,3.126,-13.675,-7.814,-15.238,-0.781,-4.298,-11.722,-35.165,-28.913,1.954,-1.172,-25.397,1.172,-22.271,-3.516,5.079,-12.503,12.503,-1.172
'[15:23:47.395 02/09/2075]',9.768,-35.946,2.344,-6.642,0.000,-5.079,-3.907,-17.582,-1.172,-1.172,-2.735,-23.834,-39.072,-4.298,30.476,-17.582,3.907,-20.708,-1.563,-7.033,-22.662,9.768,30.476
'[15:23:47.398 02/09/2075]',0.781,-31.258,-2.344,-0.391,-4.689,-0.781,-5.861,-18.364,2.344,0.781,-8.596,-23.053,-31.648,2.344,10.940,-11.331,4.689,-19.927,3.126,-2.344,-9.377,7.814,10.940
'[15:23:47.402 02/09/2075]',-4.298,-13.284,-22.662,14.066,-8.987,-0.781,-4.298,-9.768,12.112,-1.172,-11.722,-3.126,-26.569,2.344,3.126,14.847,7.033,-18.364,23.443,-21.880,0.391,5.079,3.126
'[15:23:47.406 02/09/2075]',-3.516,-33.211,6.252,3.126,0.781,-7.424,-3.516,-14.066,26.178,-7.424,-13.675,-3.516,-19.927,-14.457,12.894,21.099,5.861,-21.099,-5.470,-6.252,-7.814,-3.126,12.894
'[15:23:47.410 02/09/2075]',3.516,-55.092,15.629,-2.735,10.940,-14.847,-10.549,-21.490,23.834,-5.861,-21.490,-29.695,-16.801,-0.781,-7.424,-8.205,1.954,-28.132,-14.847,18.755,-5.079,3.516,-7.424
'[15:23:47.414 02/09/2075]',0.391,-53.919,13.675,-5.079,7.033,-17.973,-11.331,-20.708,17.582,-7.033,-19.145,-21.490,-17.973,2.344,-20.708,4.689,0.391,-28.913,-12.894,19.536,-5.861,5.470,-20.708
'[15:23:47.418 02/09/2075]',-3.126,-50.794,11.331,1.172,5.861,-18.755,-13.675,-11.722,13.675,-10.940,-18.364,-8.596,-24.225,1.172,-32.821,30.867,-1.954,-27.741,-10.549,14.457,-9.377,7.814,-32.821
'[15:23:47.422 02/09/2075]',0.391,-44.542,1.563,-3.126,6.642,-15.238,-15.629,-19.927,7.033,-7.033,-16.020,-30.085,-19.927,12.503,-48.449,9.377,-3.126,-29.304,-0.781,12.894,-3.126,14.457,-48.449
'[15:23:47.426 02/09/2075]',1.954,-32.039,-9.377,0.781,1.172,-4.298,-17.192,-15.629,3.907,-0.781,-12.894,-28.132,-17.973,10.940,-42.198,10.549,0.391,-26.960,10.159,3.516,0.781,5.861,-42.198
