'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[12:34:22.059 07/11/2076]',-12.112,22.662,28.913,0.391,-2.344,-6.642,22.271,27.350,-25.006,-1.954,-11.331,-16.410,3.126,-7.033,-13.675,-38.291,-0.781,18.755,-28.132,-16.410,44.151,-11.331,-13.675
'[12:34:22.063 07/11/2076]',-18.364,14.847,27.350,-1.172,-15.238,0.781,10.159,26.569,-39.853,-7.424,-14.457,-19.536,-0.391,-20.708,-7.033,-53.529,-5.079,26.569,-26.569,-7.033,50.403,-29.304,-7.033
'[12:34:22.066 07/11/2076]',-15.238,19.145,32.039,-4.298,-11.331,7.033,8.596,27.741,-37.118,-8.205,-11.722,-15.629,4.298,-21.099,-1.563,-55.482,0.391,26.178,-31.258,-4.689,41.416,-26.178,-1.563
'[12:34:22.070 07/11/2076]',-15.238,21.099,38.681,-0.391,-13.284,6.642,13.675,37.509,-32.430,-11.331,-10.159,-9.377,8.987,-14.457,-16.410,-43.370,5.079,22.662,-37.900,-5.079,48.449,-28.132,-16.410
'[12:34:22.074 07/11/2076]',-15.629,19.145,35.556,1.954,-15.629,7.033,13.675,35.946,-32.430,-12.112,-11.722,-5.861,9.377,-12.112,-25.397,-35.165,10.549,19.145,-34.774,-6.252,49.231,-28.523,-25.397
'[12:34:22.078 07/11/2076]',-13.675,30.867,34.774,1.954,-5.470,9.768,17.582,32.821,-25.788,-7.424,-8.987,-7.814,8.596,-3.516,-20.317,-37.118,16.020,12.503,-33.993,-11.722,42.979,-25.397,-20.317
'[12:34:22.082 07/11/2076]',-16.020,34.383,31.648,0.391,-0.781,7.814,15.238,26.569,-26.569,-8.987,-9.377,-10.549,6.642,-5.861,-24.615,-32.039,18.755,10.159,-30.867,-14.066,49.621,-35.165,-24.615
'[12:34:22.086 07/11/2076]',-25.397,30.085,23.443,-1.563,-7.814,5.470,7.814,20.708,-36.728,-12.112,-14.847,-9.377,5.470,-17.582,-34.383,-27.350,14.457,8.205,-22.662,-8.987,58.608,-49.621,-34.383
'[12:34:22.090 07/11/2076]',-30.867,26.569,13.284,-7.814,-17.973,1.172,4.298,12.894,-45.714,-12.503,-14.457,-10.940,-3.516,-17.973,-28.132,-34.383,10.940,-1.563,-12.503,-6.252,40.244,-41.026,-28.132
'[12:34:22.094 07/11/2076]',-37.118,24.225,7.033,-9.377,-21.099,-2.735,3.126,5.470,-44.151,-16.801,-12.894,-15.238,1.172,-19.536,-40.244,-30.867,8.987,-11.331,-6.252,-8.205,58.999,-47.277,-40.244
'[12:34:22.098 07/11/2076]',-35.556,12.894,-0.781,-3.516,-25.788,-1.563,-1.954,1.563,-41.026,-13.675,-12.894,-5.470,2.344,-8.205,-43.370,-24.615,14.066,-5.861,1.563,2.344,55.873,-36.337,-43.370
'[12:34:22.102 07/11/2076]',-38.291,5.079,-8.596,-3.907,-32.039,-3.516,-7.814,-1.954,-41.026,-13.675,-12.894,6.252,-3.516,-9.768,-28.132,-20.317,13.675,-5.861,9.377,7.033,42.589,-28.523,-28.132
'[12:34:22.105 07/11/2076]',-44.151,1.563,-14.847,-2.344,-33.993,-12.894,-6.642,-5.079,-37.900,-19.927,-12.894,4.298,-5.470,-10.940,-28.523,-20.317,7.814,-18.755,15.629,9.377,51.184,-31.648,-28.523
'[12:34:22.109 07/11/2076]',-48.840,-1.172,-26.178,-0.391,-35.556,-24.225,-6.642,-9.377,-32.821,-29.695,-14.847,0.781,-2.344,-16.020,-39.853,-18.364,3.516,-24.615,26.960,14.066,57.045,-33.602,-39.853
'[12:34:22.113 07/11/2076]',-53.138,-7.814,-35.556,2.344,-40.635,-26.569,-16.020,-9.377,-36.337,-28.913,-22.662,19.145,0.781,-28.132,-26.960,-14.457,3.907,-5.470,36.337,17.582,63.297,-40.635,-26.960
'[12:34:22.117 07/11/2076]',-59.389,-10.549,-42.979,5.079,-42.198,-29.304,-19.927,-15.238,-37.118,-35.165,-21.490,17.582,-0.391,-36.337,-25.788,-13.675,0.391,-10.940,43.761,18.364,60.952,-39.853,-25.788
'[12:34:22.121 07/11/2076]',-54.310,-2.735,-45.714,4.689,-26.569,-31.648,-15.238,-23.443,-25.006,-45.324,-15.629,8.596,0.391,-34.383,-40.244,-3.126,-3.516,-22.662,46.496,12.112,55.482,-28.913,-40.244
'[12:34:22.125 07/11/2076]',-55.873,-8.987,-51.966,6.252,-26.960,-37.118,-16.020,-29.695,-26.178,-52.357,-14.847,9.768,-5.470,-37.900,-49.621,8.596,-7.424,-26.569,52.747,16.020,49.231,-27.741,-49.621
'[12:34:22.129 07/11/2076]',-62.515,-11.722,-52.357,2.344,-34.774,-35.556,-17.192,-35.556,-30.085,-53.138,-12.503,8.205,-11.331,-45.324,-35.946,4.689,-12.112,-24.615,53.138,23.834,32.039,-27.350,-35.946
'[12:34:22.133 07/11/2076]',-68.767,-12.112,-53.919,0.391,-42.198,-32.039,-16.020,-43.370,-31.648,-53.529,-11.331,8.205,-7.424,-49.621,-37.900,7.033,-14.066,-20.317,54.701,31.258,41.026,-39.463,-37.900
'[12:34:22.137 07/11/2076]',-72.283,-14.457,-56.264,1.563,-48.840,-32.039,-15.238,-44.542,-32.430,-54.701,-14.847,17.973,-3.126,-53.919,-42.979,15.238,-16.020,-8.987,57.045,32.039,53.138,-46.496,-42.979
'[12:34:22.141 07/11/2076]',-73.455,-12.503,-56.264,5.470,-51.575,-29.695,-14.457,-40.635,-32.039,-54.310,-16.410,20.317,1.563,-53.919,-44.542,12.503,-16.801,-1.563,57.045,24.615,64.860,-42.198,-44.542
'[12:34:22.145 07/11/2076]',-71.893,-8.987,-57.827,7.033,-52.747,-29.304,-8.987,-40.635,-28.523,-51.575,-14.066,12.112,-0.781,-48.449,-39.463,6.642,-16.801,-3.126,58.608,24.615,47.668,-32.430,-39.463
'[12:34:22.148 07/11/2076]',-65.641,-4.689,-57.045,8.987,-47.668,-24.225,-7.424,-37.509,-25.006,-48.059,-12.894,8.987,4.298,-50.794,-36.728,3.907,-16.020,-0.391,57.827,24.615,41.807,-29.695,-36.728
'[12:34:22.152 07/11/2076]',-62.515,-5.079,-53.919,14.847,-50.012,-19.536,-9.768,-26.569,-25.397,-43.370,-13.675,13.675,7.424,-51.184,-28.523,0.781,-18.364,0.000,54.701,26.569,30.476,-26.569,-28.523
'[12:34:22.156 07/11/2076]',-64.860,-2.344,-48.840,20.708,-57.436,-17.582,-4.689,-15.238,-25.397,-36.337,-12.503,7.424,7.424,-43.370,-23.834,-8.596,-19.536,-3.516,49.621,28.523,23.053,-25.788,-23.834
'[12:34:22.160 07/11/2076]',-64.078,3.516,-40.635,23.053,-55.482,-16.410,0.391,-6.252,-23.443,-35.165,-12.503,1.954,12.894,-40.244,-33.211,-10.549,-20.317,-3.126,41.416,19.145,44.542,-35.946,-33.211
'[12:34:22.164 07/11/2076]',-57.436,6.642,-32.821,30.867,-52.357,-8.987,-4.298,14.066,-23.443,-30.867,-15.629,19.927,16.410,-34.774,-28.523,-3.126,-16.020,19.536,33.602,12.112,51.184,-39.853,-28.523
'[12:34:22.168 07/11/2076]',-45.714,11.331,-27.350,25.006,-48.449,-5.079,-1.954,18.755,-17.973,-25.397,-12.112,15.238,14.847,-23.053,-25.397,-7.424,-14.066,22.271,28.132,8.987,33.211,-30.476,-25.397
'[12:34:22.172 07/11/2076]',-33.602,16.020,-25.788,11.331,-41.807,-4.298,0.391,14.457,-13.675,-27.350,-5.470,-3.516,10.549,-15.238,-30.085,-16.410,-15.629,5.861,26.569,5.861,8.987,-20.708,-30.085
'[12:34:22.176 07/11/2076]',-20.317,20.708,-26.569,3.126,-35.165,0.000,-2.344,15.238,-12.112,-28.132,-3.126,-8.205,6.642,-10.549,-35.946,-13.284,-16.801,-3.516,27.350,7.033,-16.020,-14.847,-35.946
'[12:34:22.180 07/11/2076]',-9.377,24.615,-27.741,-2.735,-33.211,11.331,-9.377,15.238,-12.112,-16.801,-0.781,-7.814,3.907,-5.861,-17.582,-19.927,-14.457,5.079,28.523,12.894,-40.635,-14.457,-17.582
'[12:34:22.184 07/11/2076]',-11.722,29.304,-23.443,-8.596,-34.774,20.708,-14.847,13.675,-19.145,-10.940,0.391,-7.424,1.563,-5.470,-7.033,-27.350,-17.192,12.894,24.225,9.377,-29.695,-25.006,-7.033
'[12:34:22.188 07/11/2076]',-8.205,30.867,-24.225,-7.033,-31.648,21.490,-16.020,16.801,-22.271,-10.159,0.000,-1.954,-0.781,-2.344,-17.582,-14.457,-17.582,13.675,25.006,8.596,-25.006,-30.476,-17.582
'[12:34:22.191 07/11/2076]',-10.549,28.913,-24.615,-11.722,-33.602,17.973,-14.847,10.940,-28.132,-9.768,0.391,-6.252,-5.861,-2.735,-25.397,-10.159,-19.145,14.457,25.397,4.298,-20.708,-32.039,-25.397
'[12:34:22.195 07/11/2076]',-13.675,27.741,-21.099,-21.880,-35.946,18.755,-12.894,0.391,-37.509,-4.298,1.954,-15.238,-12.503,-4.298,-19.536,-19.536,-20.708,15.238,21.880,5.079,-23.834,-31.648,-19.536
'[12:34:22.199 07/11/2076]',-4.689,24.615,-23.834,-30.085,-34.383,21.490,-14.066,-6.642,-42.979,0.391,3.907,-17.192,-19.927,-0.391,-16.410,-17.582,-17.192,16.801,24.615,18.755,-56.264,-23.834,-16.410
'[12:34:22.203 07/11/2076]',-3.516,26.178,-26.178,-32.039,-34.774,21.880,-13.284,-8.987,-42.589,2.735,3.126,-11.722,-23.834,3.516,-13.284,-14.066,-13.284,18.755,26.960,9.768,-56.654,-16.020,-13.284
'[12:34:22.207 07/11/2076]',-8.987,29.695,-22.662,-35.556,-37.118,23.443,-10.549,-13.284,-38.681,4.298,3.907,-11.722,-26.178,10.159,-7.033,-18.364,-10.940,21.099,23.443,3.907,-46.496,-11.722,-7.033
'[12:34:22.211 07/11/2076]',-7.424,31.258,-21.490,-36.337,-32.039,24.225,-8.205,-17.192,-33.211,2.735,7.814,-9.377,-21.099,10.940,-7.424,-14.066,-7.814,21.099,22.271,3.907,-33.211,-14.847,-7.424
'[12:34:22.215 07/11/2076]',-10.549,25.006,-21.099,-30.476,-32.821,23.834,-11.722,-16.020,-33.993,5.861,5.470,0.391,-18.755,3.516,-2.344,-3.516,-4.298,24.615,21.880,3.907,-21.490,-19.145,-2.344
'[12:34:22.219 07/11/2076]',-15.629,13.675,-20.708,-26.178,-37.118,17.973,-14.457,-15.629,-36.337,11.722,0.781,4.298,-21.880,2.344,0.781,-1.172,-4.298,21.880,21.490,9.768,-15.629,-20.317,0.781
'[12:34:22.223 07/11/2076]',-15.238,1.954,-22.271,-23.443,-39.853,10.159,-14.066,-14.847,-51.184,22.271,-0.781,-1.172,-27.350,3.516,0.391,-8.205,-4.298,7.814,23.053,20.708,-19.145,-18.755,0.391
'[12:34:22.227 07/11/2076]',-14.457,-10.549,-27.350,-15.629,-42.979,-1.172,-16.410,-7.814,-55.092,28.523,-3.907,0.000,-37.900,14.066,2.344,-8.596,-1.563,-0.781,28.132,23.053,-32.430,-8.205,2.344
'[12:34:22.230 07/11/2076]',-21.490,-10.549,-21.880,-12.503,-41.416,-0.391,-17.582,-8.205,-45.324,33.993,-3.907,2.735,-34.774,21.880,8.596,-8.205,8.596,9.768,22.662,14.457,-14.066,-8.596,8.596
'[12:34:22.234 07/11/2076]',-21.880,-6.642,-19.536,-11.722,-32.821,7.033,-20.708,-14.066,-39.072,37.118,0.391,3.126,-28.913,30.476,9.768,-9.377,16.020,15.629,20.317,9.768,-3.126,-3.516,9.768
'[12:34:22.238 07/11/2076]',-17.973,-2.735,-21.099,-10.159,-27.350,12.503,-19.927,-18.755,-33.993,30.085,9.377,-1.172,-34.383,41.416,-2.735,0.781,16.410,5.861,21.880,5.861,-14.457,10.940,-2.735
'[12:34:22.242 07/11/2076]',-23.443,0.391,-19.927,-7.814,-27.741,16.020,-16.410,-23.834,-28.913,26.178,13.675,-5.470,-33.602,47.668,-16.020,8.205,19.145,7.033,20.708,0.781,-8.596,19.145,-16.020
'[12:34:22.246 07/11/2076]',-16.801,0.391,-21.099,-8.596,-22.662,23.053,-20.708,-26.569,-41.026,33.211,14.847,-3.126,-39.463,50.403,-10.549,3.907,23.834,16.020,21.880,8.987,-17.973,21.880,-10.549
'[12:34:22.250 07/11/2076]',-1.172,-5.079,-22.271,-8.205,-14.066,28.132,-25.397,-25.397,-50.403,39.853,16.410,-0.781,-41.807,37.509,7.033,2.344,26.178,17.582,23.053,21.880,-38.681,12.112,7.033
'[12:34:22.254 07/11/2076]',7.424,-1.172,-20.317,-2.735,1.954,23.834,-21.880,-21.490,-28.132,28.913,11.722,-1.954,-26.960,30.085,-1.172,8.205,27.350,11.331,21.099,8.987,-21.490,8.987,-1.172
'[12:34:22.258 07/11/2076]',13.284,5.079,-16.410,0.000,11.722,26.569,-19.927,-16.020,0.781,18.755,7.424,-4.298,-5.470,24.615,-0.781,4.689,27.741,6.642,17.192,2.735,-10.549,5.861,-0.781
'[12:34:22.262 07/11/2076]',16.410,1.954,-21.880,2.344,-0.391,32.821,-21.490,-11.331,5.861,9.377,3.907,-8.596,-5.079,19.927,1.172,-4.298,23.053,1.954,22.662,12.503,-27.741,3.126,1.172
'[12:34:22.266 07/11/2076]',12.112,3.126,-26.960,4.689,-17.192,42.589,-22.271,-8.596,10.549,0.781,1.172,-11.331,-3.516,17.192,1.172,-12.894,22.662,-0.391,27.741,10.549,-28.913,4.298,1.172
'[12:34:22.270 07/11/2076]',-3.126,-0.391,-33.602,7.033,-44.151,49.621,-28.913,-5.470,6.642,1.172,-2.344,-10.940,-2.344,7.424,7.814,-17.192,22.271,0.781,34.383,18.364,-41.807,0.000,7.814
'[12:34:22.273 07/11/2076]',-1.563,-8.205,-37.509,8.205,-46.105,47.277,-33.993,-5.470,-9.768,7.424,-2.344,-12.894,-11.722,1.954,16.020,-23.834,20.317,0.000,38.291,23.834,-54.310,-5.470,16.020
'[12:34:22.277 07/11/2076]',10.940,-10.940,-32.430,15.629,-23.834,44.542,-33.602,-1.954,-10.159,2.735,-0.781,-12.894,-10.940,-3.516,15.238,-22.271,19.145,-7.424,33.211,13.675,-38.291,-8.596,15.238
'[12:34:22.281 07/11/2076]',12.894,-8.596,-26.178,23.053,-8.205,42.198,-34.774,1.954,7.424,3.516,0.391,-1.563,8.596,-3.126,20.708,-15.629,21.490,0.000,26.960,3.516,-19.927,-14.457,20.708
'[12:34:22.285 07/11/2076]',35.946,-15.238,-26.178,24.225,12.503,39.072,-35.946,3.126,2.735,10.549,5.470,5.470,5.470,6.642,31.648,-17.973,19.145,6.252,26.960,7.814,-44.151,-3.516,31.648
'[12:34:22.289 07/11/2076]',41.026,-29.304,-28.523,25.397,-2.735,37.118,-30.867,5.470,10.159,5.079,4.298,2.735,3.907,20.708,25.397,-26.569,12.503,-7.814,29.304,11.331,-59.389,8.596,25.397
'[12:34:22.293 07/11/2076]',48.840,-21.880,-30.867,14.457,0.000,39.072,-25.788,-2.344,18.755,5.861,10.159,-8.205,6.252,29.695,29.695,-38.291,13.675,-4.298,31.648,6.642,-64.860,8.596,29.695
'[12:34:22.297 07/11/2076]',75.800,-28.523,-34.774,7.814,16.410,48.840,-36.337,-7.814,16.410,15.238,10.940,-1.172,7.424,27.741,45.324,-38.681,12.112,19.145,35.556,26.960,-95.336,3.126,45.324
'[12:34:22.301 07/11/2076]',76.190,-35.165,-31.258,8.596,13.284,56.654,-44.151,-7.424,4.298,13.284,10.159,5.861,-1.954,21.880,52.357,-38.291,5.470,22.271,32.039,33.993,-97.680,1.563,52.357
'[12:34:22.305 07/11/2076]',83.614,-27.350,-35.165,6.252,27.741,51.184,-42.979,-8.596,5.861,6.252,11.331,3.907,-3.516,19.536,48.059,-34.383,1.172,6.252,35.946,27.350,-85.958,-7.033,48.059
'[12:34:22.309 07/11/2076]',88.694,-35.556,-42.979,3.516,28.132,42.589,-46.886,-10.159,12.894,7.424,7.814,5.470,3.126,20.708,41.026,-29.695,-6.642,-2.344,43.761,32.039,-100.806,0.391,41.026
'[12:34:22.313 07/11/2076]',84.005,-48.059,-49.231,-1.172,14.066,36.728,-53.919,-13.284,33.211,-0.781,2.344,7.424,10.940,24.615,42.979,-36.728,-12.503,-4.298,50.012,41.807,-120.342,11.722,42.979
'[12:34:22.316 07/11/2076]',89.084,-46.105,-58.999,-16.410,10.549,35.556,-58.217,-20.708,55.092,-7.033,-0.391,4.689,26.569,16.801,46.886,-38.681,-15.629,-5.079,59.780,36.728,-125.812,4.298,46.886
'[12:34:22.320 07/11/2076]',95.336,-57.436,-54.310,-23.053,13.284,33.602,-61.734,-25.397,67.985,-12.894,-6.252,6.252,34.774,8.596,37.118,-25.788,-20.708,0.000,55.092,43.761,-122.295,-3.126,37.118
'[12:34:22.324 07/11/2076]',98.071,-61.343,-50.794,-28.913,13.675,30.867,-62.125,-25.788,65.641,-16.020,-9.377,8.205,33.602,1.563,30.867,-19.145,-25.788,2.735,51.575,44.933,-121.123,-6.642,30.867
'[12:34:22.328 07/11/2076]',91.819,-57.436,-46.496,-35.556,3.126,32.430,-60.171,-23.443,46.105,-12.503,-5.861,7.814,21.099,-0.391,34.383,-20.317,-31.258,0.391,47.277,41.026,-119.951,-11.331,34.383
'[12:34:22.332 07/11/2076]',89.475,-55.092,-39.853,-37.118,-1.172,33.211,-58.217,-16.020,35.946,-8.987,1.172,14.066,16.020,2.735,40.244,-15.238,-31.648,6.642,40.635,38.291,-117.216,-17.582,40.244
'[12:34:22.336 07/11/2076]',96.899,-55.873,-34.774,-34.774,-1.172,39.072,-58.217,-8.596,38.291,-4.298,8.987,22.271,24.225,8.987,44.933,-11.722,-34.383,13.284,35.556,44.151,-123.077,-17.582,44.933
'[12:34:22.340 07/11/2076]',90.256,-51.184,-31.258,-30.085,-8.205,41.807,-56.264,-0.781,40.635,-7.814,16.801,22.662,26.960,14.457,41.026,-9.377,-35.165,8.987,32.039,41.026,-118.779,-16.801,41.026
'[12:34:22.344 07/11/2076]',96.508,-51.575,-30.085,-23.443,-3.126,39.463,-52.357,6.642,35.946,-6.252,19.145,25.788,20.708,23.443,27.350,3.516,-29.304,5.079,30.867,40.635,-120.733,-11.331,27.350
'[12:34:22.348 07/11/2076]',110.965,-63.687,-26.960,-10.940,3.907,41.416,-52.747,13.675,22.662,3.126,17.582,34.774,9.377,31.258,17.192,20.317,-20.317,14.457,27.741,61.734,-137.143,-4.298,17.192
'[12:34:22.352 07/11/2076]',112.918,-58.608,-33.211,0.391,7.033,40.244,-52.357,24.615,17.192,12.894,11.722,45.714,-0.391,44.933,9.377,34.383,-12.894,8.987,33.993,52.357,-146.129,12.112,9.377
'[12:34:22.355 07/11/2076]',114.090,-48.449,-34.383,2.735,12.112,38.681,-42.979,24.615,14.457,23.834,17.192,35.556,-5.861,62.906,4.689,31.258,-6.642,4.298,35.165,38.681,-144.176,25.006,4.689
'[12:34:22.359 07/11/2076]',109.792,-46.886,-25.788,7.033,10.940,43.761,-32.430,20.317,26.569,24.615,25.788,25.788,0.391,57.827,16.020,30.867,-2.344,10.159,26.569,27.741,-128.938,18.755,16.020
'[12:34:22.363 07/11/2076]',107.448,-42.198,-13.675,13.284,15.629,64.078,-33.602,17.582,52.747,33.602,30.476,30.867,29.695,40.244,42.979,35.946,3.516,33.993,14.457,29.304,-117.998,1.954,42.979
'[12:34:22.367 07/11/2076]',112.137,-40.635,-4.298,16.410,21.490,74.628,-32.821,17.973,57.827,31.648,35.556,32.821,28.132,35.556,58.217,37.118,5.079,45.714,5.079,33.211,-122.686,-2.735,58.217
'[12:34:22.371 07/11/2076]',124.249,-51.575,-1.563,21.880,25.397,72.283,-27.741,21.099,56.654,25.788,38.291,29.304,19.145,38.681,44.542,48.449,1.563,42.589,2.344,44.933,-139.878,0.391,44.542
'[12:34:22.375 07/11/2076]',138.315,-60.952,-1.954,28.132,34.774,68.767,-29.304,26.960,55.482,24.225,39.853,26.178,12.503,46.105,31.648,56.264,1.172,46.105,2.735,64.078,-168.400,8.596,31.648
'[12:34:22.379 07/11/2076]',149.646,-51.184,-16.801,28.913,43.370,67.985,-34.774,31.648,48.840,27.741,41.807,23.834,5.861,57.045,31.648,48.449,1.954,48.449,17.582,43.761,-164.493,12.112,31.648
'[12:34:22.383 07/11/2076]',143.004,-48.059,-28.523,30.085,38.681,68.767,-41.807,28.523,44.151,32.430,44.933,17.582,7.814,58.999,32.821,40.244,5.079,50.794,29.304,33.993,-155.897,12.894,32.821
'[12:34:22.387 07/11/2076]',133.626,-53.919,-25.397,35.165,34.383,73.065,-47.277,26.960,49.231,36.728,46.496,19.927,14.847,58.999,34.383,44.542,12.112,53.919,26.178,31.258,-142.222,16.410,34.383
'[12:34:22.391 07/11/2076]',127.766,-60.952,-18.364,40.244,35.946,74.628,-51.184,27.741,58.999,39.463,46.105,19.536,22.662,65.250,33.602,42.198,14.066,51.575,19.145,31.648,-126.593,25.006,33.602
'[12:34:22.395 07/11/2076]',118.779,-51.575,-23.053,35.556,33.993,75.800,-53.138,20.317,65.250,39.072,46.105,11.331,23.443,72.283,31.648,35.556,14.066,42.589,23.834,23.834,-125.421,34.774,31.648
'[12:34:22.398 07/11/2076]',125.421,-61.734,-19.927,28.523,39.072,79.316,-58.608,10.549,64.469,36.337,46.105,4.689,23.443,71.502,23.834,33.602,13.675,41.807,20.708,45.714,-135.189,35.556,23.834
'[12:34:22.402 07/11/2076]',123.468,-58.608,-29.695,20.708,36.337,81.270,-67.595,3.126,60.952,32.821,38.291,1.563,25.788,62.906,17.192,27.741,7.424,39.463,30.476,44.151,-131.673,32.821,17.192
'[12:34:22.406 07/11/2076]',120.733,-44.542,-45.714,2.344,35.165,79.707,-69.158,-13.675,53.919,31.648,30.476,-16.410,21.490,60.562,9.768,8.205,3.516,26.960,46.496,21.099,-115.653,32.039,9.768
'[12:34:22.410 07/11/2076]',117.998,-67.204,-38.681,-4.689,28.132,71.111,-67.204,-25.788,48.059,29.695,21.099,-30.476,15.238,61.343,-6.252,-0.781,2.735,17.973,39.463,49.621,-120.342,32.430,-6.252
'[12:34:22.414 07/11/2076]',111.746,-65.641,-37.118,-5.079,24.615,73.065,-69.939,-25.788,47.277,36.337,6.642,-21.880,10.159,70.720,-9.768,-1.563,10.549,28.913,37.900,27.741,-100.415,45.324,-9.768
'[12:34:22.418 07/11/2076]',107.448,-67.985,-27.350,-10.940,25.788,70.720,-64.860,-32.430,56.264,42.198,5.079,-32.821,9.768,81.270,-4.689,-15.238,13.284,26.569,28.132,37.900,-107.839,52.357,-4.689
'[12:34:22.422 07/11/2076]',114.090,-36.337,-47.277,-23.053,41.026,68.767,-61.734,-42.979,65.250,39.072,6.252,-45.714,9.768,88.694,-8.987,-22.271,14.066,8.596,48.059,0.000,-100.024,57.827,-8.987
'[12:34:22.426 07/11/2076]',116.825,-39.072,-48.059,-30.085,44.933,65.641,-62.906,-50.012,68.767,31.648,6.252,-47.668,10.159,79.707,-14.066,-16.410,12.503,0.391,48.840,1.563,-113.309,60.171,-14.066
'[12:34:22.430 07/11/2076]',125.031,-42.198,-54.701,-34.383,48.840,67.204,-71.893,-53.529,66.032,33.993,5.470,-42.198,14.066,61.343,8.987,-20.708,12.112,8.987,55.482,5.079,-120.733,43.761,8.987
'[12:34:22.434 07/11/2076]',129.719,-54.701,-54.701,-37.900,49.231,67.204,-80.488,-55.092,63.297,37.118,3.907,-35.165,16.801,53.138,21.490,-21.880,10.940,7.033,55.482,19.145,-129.328,36.337,21.490
