'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[07:33:46.082 07/11/2076]',14.457,2.735,27.350,6.252,-3.126,14.457,24.225,15.629,-6.642,-8.205,9.377,19.145,55.873,-48.059,-19.536,24.225,-2.735,74.628,-26.569,49.231,-10.940,-25.788,-19.536
'[07:33:46.086 07/11/2076]',17.192,3.126,27.741,5.079,2.735,10.549,23.834,16.020,-8.987,-8.596,10.549,16.801,49.231,-41.416,-20.708,22.662,-6.642,67.985,-26.960,47.668,-12.894,-25.006,-20.708
'[07:33:46.090 07/11/2076]',17.582,1.954,26.178,7.033,8.205,2.344,22.271,19.145,-10.159,-9.768,7.424,16.410,39.072,-30.867,-24.615,19.536,-9.768,60.952,-25.397,41.026,-9.768,-20.317,-24.615
'[07:33:46.094 07/11/2076]',22.271,-3.126,24.615,13.675,13.675,-0.781,18.364,26.178,-15.629,-9.768,4.689,28.132,42.589,-39.853,-25.788,30.867,-8.596,63.297,-23.834,48.059,-14.066,-26.569,-25.788
'[07:33:46.098 07/11/2076]',25.788,-8.205,25.397,18.755,17.973,-2.344,16.020,29.304,-22.662,-10.940,7.033,37.509,44.542,-50.403,-28.523,43.761,-8.987,61.734,-24.615,57.436,-19.145,-34.383,-28.523
'[07:33:46.102 07/11/2076]',22.662,-5.861,21.880,19.145,19.927,-3.907,14.066,26.960,-23.053,-14.847,4.689,31.648,30.867,-39.072,-32.039,38.681,-15.238,45.324,-21.099,46.496,-10.940,-26.960,-32.039
'[07:33:46.105 07/11/2076]',20.708,-5.470,17.192,20.708,20.317,-7.033,10.549,28.913,-23.443,-16.801,1.954,30.476,20.317,-29.304,-34.383,35.165,-17.192,36.728,-16.410,33.993,-2.344,-19.927,-34.383
'[07:33:46.109 07/11/2076]',25.006,-8.987,15.629,23.834,22.271,-8.987,10.940,30.867,-28.132,-13.284,4.689,39.072,28.132,-39.853,-30.085,43.761,-11.331,44.933,-14.847,44.542,-7.033,-30.085,-30.085
'[07:33:46.113 07/11/2076]',24.225,-10.549,16.801,24.225,20.317,-15.238,14.457,35.165,-31.648,-10.159,5.079,41.416,29.304,-38.681,-25.788,40.244,-10.159,47.668,-16.020,41.807,0.781,-32.430,-25.788
'[07:33:46.117 07/11/2076]',18.755,-7.814,13.284,26.569,16.020,-20.317,12.503,42.198,-30.085,-12.112,0.391,45.324,16.410,-19.536,-30.085,35.946,-14.847,33.211,-12.503,20.708,10.159,-15.238,-30.085
'[07:33:46.121 07/11/2076]',21.880,-7.424,12.894,23.053,14.847,-13.284,9.768,38.681,-31.258,-8.205,6.252,44.933,23.053,-26.178,-29.304,42.979,-8.987,36.728,-12.112,27.350,-0.391,-17.973,-29.304
'[07:33:46.125 07/11/2076]',22.271,-6.642,12.112,18.755,12.503,-5.079,8.205,30.867,-35.165,-3.907,8.987,45.714,28.523,-33.993,-27.741,49.231,0.000,42.589,-11.331,38.291,-6.642,-30.085,-27.741
'[07:33:46.129 07/11/2076]',23.834,-7.033,10.549,13.675,13.284,1.563,3.907,21.880,-36.728,0.000,12.112,42.589,30.867,-36.337,-28.913,51.966,3.907,41.807,-9.768,42.589,-8.987,-35.165,-28.913
'[07:33:46.133 07/11/2076]',25.006,-8.987,8.596,15.629,13.284,6.642,1.172,18.755,-41.416,5.079,14.457,46.496,34.774,-38.291,-28.913,57.827,10.940,41.416,-7.814,45.324,-11.331,-35.556,-28.913
'[07:33:46.137 07/11/2076]',21.880,-7.424,7.033,18.364,12.112,5.470,2.344,19.536,-46.886,10.549,14.066,48.449,32.039,-35.165,-27.741,57.045,15.238,42.589,-6.252,43.370,-8.596,-35.165,-27.741
'[07:33:46.141 07/11/2076]',17.973,-4.298,7.814,16.020,10.940,3.516,2.735,20.708,-49.621,14.066,10.940,46.105,24.615,-23.443,-29.304,51.575,17.973,40.244,-7.033,35.165,-2.735,-28.132,-29.304
'[07:33:46.145 07/11/2076]',18.755,-0.391,7.814,13.675,10.159,5.079,3.516,19.927,-51.966,20.317,10.940,46.496,26.178,-21.099,-28.913,50.794,25.397,38.291,-7.033,35.165,-5.861,-26.960,-28.913
'[07:33:46.148 07/11/2076]',20.708,0.781,7.424,11.331,8.205,8.987,3.126,19.536,-52.747,23.443,12.894,46.886,32.039,-25.397,-27.350,51.966,31.258,36.337,-6.642,41.026,-12.894,-30.867,-27.350
'[07:33:46.152 07/11/2076]',18.364,5.861,4.298,7.033,4.689,10.940,3.126,16.801,-52.357,25.788,9.768,41.807,26.569,-17.192,-28.132,45.324,29.695,26.178,-3.516,36.728,-12.894,-28.523,-28.132
'[07:33:46.156 07/11/2076]',17.582,10.159,0.391,3.126,3.516,8.987,2.735,14.457,-51.575,29.695,5.470,37.900,19.536,-5.861,-31.648,39.853,28.913,21.490,0.391,27.741,-9.768,-22.662,-31.648
'[07:33:46.160 07/11/2076]',19.927,8.987,-0.781,4.689,1.563,8.596,4.689,17.582,-55.092,36.337,1.172,46.886,27.741,-10.549,-30.476,43.761,34.383,31.258,1.563,30.867,-10.159,-26.178,-30.476
'[07:33:46.164 07/11/2076]',20.708,8.205,-1.172,9.377,0.000,6.642,3.516,25.788,-59.780,38.681,-3.126,54.701,29.304,-9.377,-33.211,44.542,31.648,31.258,1.954,25.397,-3.516,-23.834,-33.211
'[07:33:46.168 07/11/2076]',18.364,16.020,-1.954,2.344,0.781,8.596,4.689,19.536,-57.045,41.416,-1.954,41.416,19.536,7.033,-35.165,32.430,27.741,24.615,2.735,12.894,1.563,-15.629,-35.165
'[07:33:46.172 07/11/2076]',20.317,22.271,-1.172,-0.391,3.126,11.722,5.470,17.582,-55.482,46.886,0.391,32.821,14.066,18.755,-33.993,26.569,29.304,23.053,1.954,3.516,3.126,-8.987,-33.993
'[07:33:46.176 07/11/2076]',29.695,23.053,-0.781,0.000,9.768,22.271,1.172,17.192,-55.873,48.840,7.033,39.072,24.615,3.126,-29.304,41.416,36.337,35.165,1.563,23.834,-17.973,-23.834,-29.304
'[07:33:46.180 07/11/2076]',35.556,25.788,0.391,-3.516,14.066,31.648,-1.172,13.284,-51.966,51.184,10.549,38.291,28.132,-0.391,-25.397,46.496,40.635,34.774,0.391,31.258,-28.913,-31.258,-25.397
'[07:33:46.184 07/11/2076]',36.337,27.741,-1.172,-1.563,15.238,35.165,-3.907,14.066,-46.886,51.184,9.377,38.291,24.225,6.642,-25.788,47.668,42.979,26.569,1.954,21.099,-28.913,-21.880,-25.788
'[07:33:46.188 07/11/2076]',35.946,27.741,-3.516,1.563,13.675,38.681,-7.033,16.020,-40.635,50.403,5.470,36.728,23.443,8.987,-24.615,44.151,45.714,23.053,4.298,15.629,-31.258,-13.675,-24.615
'[07:33:46.191 07/11/2076]',36.728,28.132,-1.563,-1.563,12.503,42.198,-4.689,11.331,-33.211,50.794,3.126,27.741,26.569,8.205,-21.490,35.946,47.668,22.662,2.344,14.847,-28.132,-16.410,-21.490
'[07:33:46.195 07/11/2076]',37.509,28.913,-1.172,-5.079,11.331,44.151,-3.516,7.424,-28.132,51.966,2.344,19.927,29.304,8.205,-20.317,30.476,46.105,21.490,1.954,13.284,-25.788,-16.801,-20.317
'[07:33:46.199 07/11/2076]',38.291,26.960,-0.781,-3.516,7.033,47.277,-3.516,10.159,-26.960,53.919,-0.391,23.834,36.728,0.391,-18.755,32.039,41.807,26.569,1.563,16.410,-28.132,-17.973,-18.755
'[07:33:46.203 07/11/2076]',35.165,28.523,1.954,-3.516,1.563,48.059,0.781,11.331,-23.834,51.966,-1.172,25.006,40.635,-2.344,-19.145,32.430,33.993,33.993,-1.172,17.582,-24.615,-21.490,-19.145
'[07:33:46.207 07/11/2076]',28.913,30.476,3.516,-2.735,-5.470,48.449,5.470,11.722,-20.317,50.794,-2.735,22.662,36.728,4.298,-20.317,28.913,28.132,41.807,-2.735,13.675,-17.192,-19.145,-20.317
'[07:33:46.211 07/11/2076]',25.006,28.913,4.298,2.735,-12.112,51.184,8.205,14.066,-17.973,51.575,-3.516,23.053,40.244,1.172,-18.364,28.913,26.178,50.794,-3.516,16.801,-17.582,-16.801,-18.364
'[07:33:46.215 07/11/2076]',21.880,25.397,5.470,9.768,-16.020,51.575,9.377,18.364,-13.675,48.059,-4.689,26.178,46.105,-3.907,-17.192,31.258,21.099,51.575,-4.689,23.053,-17.973,-19.536,-17.192
'[07:33:46.219 07/11/2076]',14.847,26.960,5.079,9.377,-21.880,50.403,11.331,17.582,-8.596,46.105,-7.424,16.801,37.118,6.252,-17.973,21.490,14.847,41.416,-4.298,17.192,-11.722,-13.675,-17.973
'[07:33:46.223 07/11/2076]',9.377,29.304,5.079,7.424,-25.397,48.840,11.331,16.020,-6.252,47.668,-14.066,8.205,28.523,18.755,-21.490,10.549,13.284,32.821,-4.298,8.205,-5.470,-3.516,-21.490
'[07:33:46.227 07/11/2076]',10.159,23.834,6.252,11.331,-28.913,47.668,11.331,22.662,-9.377,52.357,-19.536,19.927,39.853,8.987,-22.662,16.801,22.271,40.635,-5.470,16.020,-2.735,-9.768,-22.662
'[07:33:46.230 07/11/2076]',11.722,26.178,8.987,2.735,-28.913,51.575,12.503,15.238,-8.205,55.092,-14.847,13.284,44.933,9.768,-22.271,13.284,25.397,40.635,-8.205,16.020,0.391,-10.940,-22.271
'[07:33:46.234 07/11/2076]',12.894,30.085,5.470,-1.563,-25.397,56.264,7.424,8.205,-1.563,53.919,-15.629,2.344,36.337,24.225,-25.397,3.126,26.569,23.053,-4.689,3.126,5.470,1.563,-25.397
'[07:33:46.238 07/11/2076]',17.973,29.695,2.735,-0.391,-20.317,59.389,3.907,6.252,1.563,53.919,-14.066,0.391,34.774,26.569,-22.662,3.907,27.350,18.364,-1.954,-0.391,2.344,7.033,-22.662
'[07:33:46.242 07/11/2076]',25.006,28.132,3.907,0.391,-16.410,65.250,3.516,5.079,1.954,53.138,-9.768,3.126,43.370,13.675,-17.582,9.768,33.602,24.615,-3.126,12.894,-3.907,-6.252,-17.582
'[07:33:46.246 07/11/2076]',30.476,27.350,7.424,-0.391,-11.331,67.595,4.689,3.907,3.516,50.012,-6.252,1.954,46.496,7.814,-14.457,10.159,34.383,25.006,-6.642,18.364,-7.424,-11.722,-14.457
'[07:33:46.250 07/11/2076]',31.648,26.569,8.205,5.861,-11.722,66.422,4.689,13.284,3.516,46.886,-5.861,8.596,46.496,8.987,-13.675,12.894,31.648,22.271,-7.424,13.284,-2.735,-7.033,-13.675
'[07:33:46.254 07/11/2076]',29.695,25.006,9.377,8.205,-14.847,65.250,5.470,16.801,3.126,43.761,-4.298,10.940,44.933,11.722,-14.457,11.722,30.476,23.834,-8.596,11.722,1.563,-5.861,-14.457
'[07:33:46.258 07/11/2076]',27.741,24.615,11.331,2.735,-15.238,64.469,5.861,11.331,3.907,42.979,-3.126,5.079,41.416,15.629,-14.457,6.252,30.476,23.443,-10.549,12.112,5.470,-6.252,-14.457
'[07:33:46.262 07/11/2076]',26.569,22.662,10.159,1.172,-15.629,63.297,5.470,8.205,4.689,42.589,-2.344,4.689,41.416,17.973,-12.503,3.907,30.085,21.490,-9.377,11.722,7.424,-5.079,-12.503
'[07:33:46.266 07/11/2076]',25.788,17.973,9.768,5.079,-16.801,62.515,4.298,9.768,2.735,45.324,-2.735,7.424,42.589,15.629,-10.549,5.861,32.039,19.927,-8.987,16.020,3.907,-5.079,-10.549
'[07:33:46.270 07/11/2076]',24.615,16.410,10.940,7.033,-16.020,62.125,6.642,7.814,3.516,44.933,0.391,2.735,38.291,18.364,-8.205,4.298,32.821,23.053,-10.159,15.238,4.298,-4.689,-8.205
'[07:33:46.273 07/11/2076]',23.053,17.192,9.377,10.940,-12.112,58.217,8.205,7.814,7.424,42.979,2.344,-0.391,35.165,23.053,-7.424,2.344,32.430,24.225,-8.596,11.722,4.689,0.781,-7.424
'[07:33:46.277 07/11/2076]',26.569,12.112,10.940,19.145,-7.814,55.873,8.205,13.284,7.424,42.589,2.735,8.596,41.807,13.675,-6.252,13.284,35.165,33.211,-10.159,16.801,2.735,0.000,-6.252
'[07:33:46.281 07/11/2076]',27.741,8.205,12.503,22.271,-6.252,51.575,10.159,15.238,7.424,39.072,5.079,15.629,48.449,5.470,-7.033,21.880,33.211,37.509,-11.722,20.317,5.861,-4.298,-7.033
'[07:33:46.285 07/11/2076]',21.099,10.940,11.722,18.364,-7.033,44.933,13.675,12.503,8.205,36.337,2.344,7.033,38.291,16.801,-8.596,8.987,22.662,30.476,-10.940,10.940,16.410,1.172,-8.596
'[07:33:46.289 07/11/2076]',13.284,11.722,10.159,19.927,-12.112,36.337,16.410,14.066,5.861,40.635,-6.252,5.470,29.304,26.960,-10.159,0.781,21.099,32.430,-9.377,2.735,28.913,5.079,-10.159
'[07:33:46.293 07/11/2076]',11.331,9.377,10.159,17.973,-15.629,38.291,17.192,10.940,1.563,47.668,-4.689,2.344,34.774,18.364,-6.642,0.391,27.741,37.900,-9.377,10.159,25.788,-2.344,-6.642
'[07:33:46.297 07/11/2076]',9.377,8.987,12.503,11.722,-17.582,40.244,17.192,2.735,0.781,50.794,-0.391,-6.252,37.118,15.238,-2.735,-4.689,32.430,38.291,-11.722,16.020,22.271,-6.252,-2.735
'[07:33:46.301 07/11/2076]',5.470,9.377,8.596,8.205,-17.192,41.026,10.549,-1.563,3.907,50.012,-0.391,-11.722,27.741,23.834,-3.516,-5.861,29.695,23.443,-7.814,5.470,19.145,5.470,-3.516
'[07:33:46.305 07/11/2076]',4.689,8.987,9.768,4.298,-18.364,41.416,8.596,-3.516,4.689,48.449,0.391,-12.112,21.880,26.178,-2.735,-3.126,28.132,19.145,-8.987,0.000,16.020,12.894,-2.735
'[07:33:46.309 07/11/2076]',8.205,7.814,13.675,3.126,-17.582,42.589,11.722,-3.516,3.907,48.059,2.344,-6.252,25.006,18.364,1.172,3.516,29.695,29.695,-12.894,12.112,7.033,3.126,1.172
'[07:33:46.313 07/11/2076]',10.549,6.642,17.973,2.735,-16.020,40.244,14.847,0.391,4.298,46.886,1.954,-2.735,26.178,16.020,4.298,3.516,26.960,30.085,-17.192,15.238,2.735,0.391,4.298
'[07:33:46.316 07/11/2076]',12.503,8.205,18.755,7.814,-14.457,39.463,14.457,7.814,3.907,44.151,-0.781,1.954,26.178,17.192,3.516,2.735,25.788,25.788,-17.973,10.159,3.907,4.689,3.516
'[07:33:46.320 07/11/2076]',14.066,12.112,19.536,9.377,-13.284,42.979,15.629,10.549,7.033,39.853,-2.344,0.000,28.132,15.238,4.298,-2.735,25.006,24.615,-18.755,6.642,4.689,5.470,4.298
'[07:33:46.324 07/11/2076]',13.284,17.973,19.536,4.689,-11.722,45.714,14.066,8.205,10.940,33.993,-3.907,-8.987,25.788,16.410,3.516,-12.894,21.099,22.662,-18.755,0.781,7.424,7.814,3.516
'[07:33:46.328 07/11/2076]',12.894,20.317,18.755,0.391,-10.549,48.059,11.331,4.689,11.331,31.258,-6.642,-15.629,25.006,14.457,2.344,-21.099,21.099,17.192,-17.973,-3.516,12.894,10.940,2.344
'[07:33:46.332 07/11/2076]',12.894,20.317,19.536,-4.689,-10.940,51.966,10.159,-2.344,10.940,30.867,-5.470,-21.099,29.695,4.689,5.079,-23.834,21.880,12.503,-18.755,0.391,14.066,5.079,5.079
'[07:33:46.336 07/11/2076]',12.112,21.490,19.145,-14.066,-7.424,53.138,7.033,-13.675,12.503,30.867,-4.298,-33.211,25.788,2.735,7.033,-30.085,23.834,2.344,-18.364,0.391,12.503,4.298,7.033
'[07:33:46.340 07/11/2076]',10.549,21.099,15.629,-19.536,-2.344,46.886,3.907,-19.536,13.284,31.258,-10.159,-39.463,16.020,7.033,7.424,-35.165,24.615,-7.033,-14.847,-5.470,11.722,8.987,7.424
'[07:33:46.344 07/11/2076]',12.112,17.192,14.847,-18.755,1.954,41.416,1.563,-19.145,11.722,33.602,-14.847,-33.211,18.755,-0.391,6.642,-26.960,30.085,-6.252,-14.066,-2.735,9.377,6.252,6.642
'[07:33:46.348 07/11/2076]',12.112,16.020,15.629,-19.927,3.907,38.681,-0.391,-16.801,12.112,32.821,-17.192,-33.211,21.490,-4.689,5.079,-26.569,30.867,-8.987,-14.847,-3.516,11.331,5.470,5.079
'[07:33:46.352 07/11/2076]',3.516,18.755,14.457,-19.145,1.172,28.913,0.000,-10.940,12.894,29.304,-25.397,-40.635,2.344,14.457,0.391,-40.244,23.053,-26.569,-13.675,-25.006,27.741,20.708,0.391
'[07:33:46.355 07/11/2076]',-1.954,20.708,16.410,-22.271,0.391,24.225,1.563,-12.503,16.020,28.523,-27.350,-50.012,0.000,21.880,-4.689,-48.449,24.225,-30.867,-15.629,-30.476,37.509,25.006,-4.689
'[07:33:46.359 07/11/2076]',0.391,17.973,17.973,-23.443,0.391,26.569,2.344,-15.238,17.582,27.350,-24.615,-48.840,15.238,1.954,-5.470,-39.853,28.523,-19.145,-17.192,-12.112,28.523,10.159,-5.470
'[07:33:46.363 07/11/2076]',7.033,14.457,16.410,-22.271,5.079,27.741,0.000,-17.973,19.145,22.271,-24.225,-43.370,22.271,-12.503,-8.596,-25.788,25.397,-17.192,-15.629,-1.172,14.066,2.735,-8.596
'[07:33:46.367 07/11/2076]',6.642,14.847,10.549,-16.801,7.814,26.178,-0.781,-17.582,23.053,17.973,-27.350,-39.463,16.020,-10.159,-14.457,-16.020,19.145,-24.225,-9.768,-7.424,10.159,6.642,-14.457
'[07:33:46.371 07/11/2076]',6.642,14.457,6.642,-10.940,8.987,25.006,-1.172,-15.629,23.443,14.847,-26.960,-35.165,13.675,-12.894,-16.801,-6.252,15.629,-26.178,-5.861,-13.675,5.470,11.722,-16.801
'[07:33:46.375 07/11/2076]',8.596,12.503,5.470,-10.159,11.331,24.615,-1.563,-18.364,19.927,14.066,-25.397,-31.258,10.940,-19.145,-13.284,0.000,17.582,-22.271,-4.689,-7.814,-0.781,3.907,-13.284
'[07:33:46.379 07/11/2076]',6.252,13.284,4.298,-12.503,12.503,23.834,-1.172,-23.443,17.192,15.238,-22.271,-32.821,7.033,-19.145,-9.768,0.391,17.192,-23.443,-3.516,-9.768,-1.954,1.563,-9.768
'[07:33:46.383 07/11/2076]',4.689,11.331,1.954,-12.894,12.894,23.053,-3.907,-25.788,14.066,18.364,-20.708,-30.476,7.424,-22.662,-7.033,3.907,16.801,-22.662,-1.172,-8.987,-6.642,2.344,-7.033
'[07:33:46.387 07/11/2076]',2.735,7.033,0.000,-12.112,11.331,20.708,-8.596,-26.960,10.549,17.973,-20.708,-26.960,3.126,-23.053,-4.298,5.079,13.284,-19.536,0.781,-7.033,-10.159,1.563,-4.298
'[07:33:46.391 07/11/2076]',-3.126,5.470,-4.298,-9.768,8.205,16.410,-10.549,-26.569,7.033,18.755,-22.662,-26.569,-7.424,-16.801,-1.954,4.298,9.377,-19.145,5.079,-10.940,-7.033,2.735,-1.954
'[07:33:46.395 07/11/2076]',-6.252,3.907,-7.424,-8.987,7.814,12.894,-12.503,-26.960,3.907,20.317,-22.271,-24.225,-8.596,-16.020,-1.563,4.298,9.377,-17.192,8.205,-9.377,-4.689,3.126,-1.563
'[07:33:46.398 07/11/2076]',-7.033,0.391,-9.377,-6.642,7.814,9.768,-14.457,-26.960,1.954,16.801,-16.410,-23.053,-5.079,-21.880,0.781,5.861,6.642,-17.192,10.159,-3.516,-5.861,0.391,0.781
'[07:33:46.402 07/11/2076]',-7.814,0.391,-12.894,-6.642,10.159,5.861,-16.410,-28.132,2.735,13.675,-16.020,-25.788,-11.331,-16.410,0.391,1.954,1.172,-25.397,13.675,-7.424,-3.907,3.516,0.391
'[07:33:46.406 07/11/2076]',-10.549,0.781,-16.801,-7.814,11.331,1.172,-16.801,-30.085,4.689,12.112,-19.536,-29.304,-17.192,-7.814,-1.954,-4.689,0.781,-31.648,17.582,-16.410,0.781,10.159,-1.954
'[07:33:46.410 07/11/2076]',-7.033,-5.079,-16.801,-4.298,12.112,-3.907,-16.410,-25.788,3.907,12.503,-21.099,-21.490,-7.424,-14.457,-0.781,-2.344,5.861,-22.662,17.582,-10.549,-1.172,7.033,-0.781
'[07:33:46.414 07/11/2076]',-8.987,-11.331,-16.801,5.079,7.033,-9.377,-15.629,-13.675,0.000,10.549,-21.880,-8.987,-6.642,-16.801,1.172,2.344,1.563,-21.099,17.582,-13.675,3.516,7.424,1.172
'[07:33:46.418 07/11/2076]',-12.503,-6.642,-15.629,0.781,3.516,-8.987,-10.549,-18.364,1.172,11.722,-18.755,-19.145,-14.457,-3.907,3.907,-8.987,-1.172,-23.053,16.410,-22.662,8.596,12.894,3.907
'[07:33:46.422 07/11/2076]',-10.940,-0.391,-14.457,-3.126,4.298,-6.252,-5.079,-21.490,4.298,15.238,-12.503,-30.085,-15.238,2.735,7.424,-17.192,-0.781,-17.192,15.238,-29.304,7.814,18.364,7.424
'[07:33:46.426 07/11/2076]',0.781,0.391,-13.675,-1.172,9.377,4.298,-7.424,-21.099,3.907,19.145,-2.344,-25.006,-1.563,-15.629,16.410,-1.563,5.470,1.172,14.457,-8.596,-12.503,3.126,16.410
'[07:33:46.430 07/11/2076]',9.377,2.735,-12.894,-6.252,16.020,11.722,-8.596,-27.350,6.642,22.662,3.516,-30.476,4.298,-20.317,20.708,-1.563,11.722,5.861,13.675,-0.781,-21.099,-1.172,20.708
'[07:33:46.434 07/11/2076]',9.377,7.814,-15.238,-5.079,17.192,13.284,-9.768,-25.397,10.549,23.443,1.172,-30.476,1.172,-10.940,17.192,-1.954,12.894,-0.391,16.020,-10.940,-15.238,8.205,17.192
'[07:33:46.438 07/11/2076]',6.642,10.940,-15.629,0.391,16.020,13.284,-8.205,-20.317,12.112,21.490,0.391,-26.960,-1.172,-5.861,14.847,-0.391,16.020,-3.516,16.410,-18.755,-8.987,14.066,14.847
'[07:33:46.441 07/11/2076]',3.126,11.722,-12.503,-1.563,14.847,12.112,-4.298,-23.443,10.940,21.099,0.391,-28.913,-1.954,-4.298,15.629,-4.298,17.582,-3.516,13.284,-16.410,-0.781,7.814,15.629
