'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[12:42:57.152 06/11/2076]',192.625,41.026,5.861,-5.861,213.333,34.774,1.563,-16.410,128.156,35.165,14.066,17.582,146.129,24.615,-17.192,42.979,22.271,24.615,-5.079,23.834,-22.662,-18.364,-17.192
'[12:42:57.156 06/11/2076]',188.327,32.430,6.252,-3.516,206.691,24.225,3.907,-10.940,117.607,28.913,9.377,13.675,130.891,21.099,-13.675,32.821,18.364,22.271,-5.470,18.755,-14.066,-18.755,-13.675
'[12:42:57.160 06/11/2076]',160.977,30.476,0.391,-2.344,169.963,19.145,4.689,-4.689,94.554,21.880,1.954,10.159,98.071,24.615,-9.768,16.801,16.410,18.364,0.391,0.781,-5.861,-12.112,-9.768
'[12:42:57.164 06/11/2076]',153.553,23.053,12.503,13.675,157.070,5.079,9.377,30.867,86.740,17.973,-16.410,50.403,92.991,25.397,-10.549,32.039,17.582,12.112,-11.722,-21.099,19.927,-1.172,-10.549
'[12:42:57.168 06/11/2076]',135.971,19.145,31.258,-1.172,139.878,2.735,21.880,21.099,93.382,24.615,-10.940,28.523,95.726,41.416,-7.424,7.033,28.523,13.284,-30.476,-26.178,45.324,0.781,-7.424
'[12:42:57.172 06/11/2076]',132.063,29.304,18.755,-20.708,141.050,6.642,15.238,-3.907,98.852,19.536,-1.563,-5.861,88.303,42.198,-3.907,-14.847,30.476,13.675,-17.973,-20.708,19.145,-3.126,-3.907
'[12:42:57.176 06/11/2076]',152.772,27.741,8.987,-27.350,165.665,12.112,3.126,-18.755,80.488,12.894,1.172,-10.549,72.283,25.788,-5.470,-7.033,20.708,8.596,-8.205,-6.252,-5.470,-9.768,-5.470
'[12:42:57.180 06/11/2076]',141.050,20.317,-0.391,-33.211,155.507,12.503,-0.391,-41.026,73.455,10.549,7.033,-5.470,83.223,3.126,-9.768,11.331,17.192,11.331,1.172,19.145,-23.443,-20.317,-9.768
'[12:42:57.184 06/11/2076]',113.700,15.629,-12.503,-31.258,119.170,17.973,-3.126,-50.012,55.873,4.689,10.940,3.126,76.581,-15.629,-10.940,26.178,9.768,13.675,13.284,29.695,-37.900,-21.099,-10.940
'[12:42:57.188 06/11/2076]',77.363,7.033,-11.331,-25.006,72.674,20.317,-2.344,-43.761,26.178,-0.781,5.861,5.079,47.668,-14.066,-9.768,14.457,3.907,10.159,12.112,16.020,-22.662,-12.894,-9.768
'[12:42:57.191 06/11/2076]',38.291,5.470,-5.470,-21.099,23.834,20.708,3.516,-32.039,28.913,-2.735,3.126,9.377,50.403,-8.987,-10.940,9.768,1.954,15.238,6.252,8.596,-14.066,-7.033,-10.940
'[12:42:57.195 06/11/2076]',16.020,3.126,-1.563,-11.722,-1.954,21.880,11.331,-26.569,30.476,-8.205,4.689,7.814,50.794,-12.894,-12.894,11.331,1.563,21.880,2.344,13.284,-10.940,-8.596,-12.894
'[12:42:57.199 06/11/2076]',21.880,2.344,-2.735,-14.066,5.861,14.847,12.503,-26.960,22.271,-11.331,1.954,13.675,43.761,-19.145,-13.284,16.801,-4.689,20.708,3.516,14.847,-16.801,-9.768,-13.284
'[12:42:57.203 06/11/2076]',37.118,5.079,-5.079,-8.205,23.834,5.079,11.722,-13.284,16.410,-11.722,-5.861,28.132,34.774,-17.582,-12.894,23.443,-14.457,20.317,5.861,8.596,-17.973,-10.159,-12.894
'[12:42:57.207 06/11/2076]',41.807,7.814,-2.735,-16.020,33.602,-0.391,13.675,-17.973,-7.033,-14.847,-5.079,22.271,8.596,-19.927,-11.722,18.755,-17.582,21.490,3.516,7.424,-16.410,-12.503,-11.722
'[12:42:57.211 06/11/2076]',35.165,8.596,-8.596,-26.178,28.132,-1.954,12.894,-30.476,-14.847,-18.364,0.781,4.298,-6.252,-19.536,-8.205,7.033,-22.271,19.927,9.377,10.940,-26.178,-16.801,-8.205
'[12:42:57.215 06/11/2076]',19.927,0.781,-16.410,-25.397,8.987,-4.298,5.470,-32.430,-22.662,-21.880,0.781,14.457,-14.457,-21.880,-7.814,15.629,-26.569,16.801,17.192,12.112,-28.913,-16.801,-7.814
'[12:42:57.219 06/11/2076]',14.457,-6.252,-12.503,-14.847,0.000,-5.079,2.344,-17.582,-32.430,-25.397,-1.563,30.085,-22.662,-24.615,-7.424,25.397,-27.741,16.020,13.284,10.159,-21.490,-15.238,-7.424
'[12:42:57.223 06/11/2076]',-17.192,-9.768,-13.675,-10.549,-36.337,-10.940,1.563,-6.642,-34.774,-25.397,-6.252,24.615,-28.132,-19.536,-2.344,7.814,-24.225,13.675,14.457,0.000,-15.238,-10.549,-2.344
'[12:42:57.227 06/11/2076]',-34.383,-21.099,-12.894,12.112,-53.138,-32.821,-2.735,32.039,-42.589,-25.397,-26.178,47.668,-34.383,-12.112,-3.516,2.735,-28.523,6.642,13.675,-23.053,14.066,-1.954,-3.516
'[12:42:57.230 06/11/2076]',-32.821,-16.410,0.391,0.391,-48.840,-33.993,-1.172,34.774,-37.900,-23.443,-26.569,48.059,-30.867,-7.424,-0.781,-1.563,-26.178,3.516,0.391,-28.913,19.145,3.126,-0.781
'[12:42:57.234 06/11/2076]',-13.675,-6.252,9.377,-21.099,-20.708,-31.258,1.954,17.192,-32.430,-20.317,-12.894,22.271,-25.397,-8.596,3.907,-14.066,-21.099,7.033,-8.596,-21.880,6.642,1.563,3.907
'[12:42:57.238 06/11/2076]',-5.861,-5.861,-4.298,-23.443,-6.642,-26.960,-13.675,6.252,-35.556,-26.569,-3.516,-1.172,-33.602,-16.801,4.298,-21.099,-30.867,3.126,5.079,-4.298,-23.443,-3.516,4.298
'[12:42:57.242 06/11/2076]',-5.861,-6.642,-6.642,-27.741,-6.642,-16.020,-19.927,-4.298,-49.621,-24.225,4.298,-16.801,-48.840,-22.662,7.033,-22.662,-29.695,2.344,7.424,2.735,-37.118,-5.470,7.033
'[12:42:57.246 06/11/2076]',-3.516,-11.722,-19.145,-29.695,-11.722,-7.033,-24.615,-21.099,-43.761,-23.053,7.033,-9.377,-31.648,-41.807,3.516,0.000,-22.662,1.172,19.927,21.880,-52.357,-14.066,3.516
'[12:42:57.250 06/11/2076]',-29.304,-23.834,-32.821,-30.867,-44.542,-4.298,-32.821,-34.774,-43.761,-23.834,0.391,1.172,-25.788,-53.529,-2.344,15.238,-18.755,-4.689,33.602,31.648,-50.012,-19.536,-2.344
'[12:42:57.254 06/11/2076]',-50.794,-23.443,-27.741,-28.132,-74.237,2.344,-33.211,-26.960,-47.277,-22.662,-6.252,-3.516,-41.807,-41.026,-0.781,2.735,-13.284,-12.112,28.523,15.238,-38.291,-9.377,-0.781
'[12:42:57.258 06/11/2076]',-57.827,-18.755,-26.569,-35.946,-83.223,6.252,-31.648,-32.039,-39.463,-21.490,-8.596,-12.894,-44.151,-29.304,-1.172,-8.205,-8.205,-12.503,27.350,12.894,-35.946,-5.079,-1.172
'[12:42:57.262 06/11/2076]',-48.059,-21.490,-21.880,-37.900,-67.204,-0.391,-28.523,-34.383,-41.416,-20.708,-8.987,-19.927,-45.714,-26.569,-4.298,-14.457,-10.159,-12.503,22.662,20.317,-33.211,-5.079,-4.298
'[12:42:57.266 06/11/2076]',-42.589,-20.317,-12.894,-22.662,-60.562,-2.735,-24.225,-11.722,-50.012,-12.503,-8.205,-19.145,-52.747,-18.364,-3.516,-16.410,-10.159,-14.847,13.675,21.099,-33.602,2.735,-3.516
'[12:42:57.270 06/11/2076]',-22.662,-18.364,-13.675,-36.728,-40.244,-5.079,-23.834,-23.443,-63.297,-6.642,-7.814,-23.053,-63.297,-10.940,-2.344,-24.615,-5.079,-20.317,14.457,19.536,-30.476,4.689,-2.344
'[12:42:57.273 06/11/2076]',-10.549,-21.490,-21.099,-39.463,-30.476,-4.689,-24.615,-32.821,-62.906,-2.735,-3.516,-23.834,-54.701,-16.020,0.000,-23.053,-2.344,-22.271,21.880,31.258,-40.635,-0.391,0.000
'[12:42:57.277 06/11/2076]',-14.847,-20.708,-25.006,-30.476,-35.946,-5.861,-25.788,-24.225,-59.389,-2.344,-3.516,-24.225,-53.919,-11.331,0.781,-25.788,-1.954,-26.178,25.788,26.178,-45.714,3.126,0.781
'[12:42:57.281 06/11/2076]',-27.350,-25.397,-24.225,-30.085,-51.966,-9.768,-21.880,-23.834,-46.886,-3.516,-5.861,-17.582,-39.853,-9.377,0.391,-25.006,-1.954,-26.178,25.006,20.708,-32.039,3.126,0.391
'[12:42:57.285 06/11/2076]',-44.542,-29.304,-21.099,-33.602,-66.422,-17.582,-17.973,-26.569,-35.946,-9.377,-10.549,-11.331,-24.225,-13.284,-5.079,-25.788,-4.689,-25.006,21.880,14.066,-11.331,3.907,-5.079
'[12:42:57.289 06/11/2076]',-61.734,-31.258,-18.755,-12.112,-82.833,-31.258,-12.894,1.954,-42.198,-10.159,-26.569,-9.768,-36.728,2.344,-9.377,-45.714,-7.424,-26.960,19.536,-6.252,16.020,15.629,-9.377
'[12:42:57.293 06/11/2076]',-72.674,-21.099,-1.563,-31.648,-97.680,-23.834,3.516,-10.549,-52.357,-5.470,-19.536,-48.449,-52.357,16.410,-10.549,-80.488,0.391,-22.662,2.344,-17.192,41.807,17.582,-10.549
'[12:42:57.297 06/11/2076]',-52.747,-23.053,-1.563,-41.026,-83.614,-8.987,2.344,-29.304,-66.813,-9.768,-14.457,-44.151,-57.827,-3.126,-15.238,-59.389,5.079,-16.801,2.344,1.563,27.350,9.768,-15.238
'[12:42:57.301 06/11/2076]',-38.291,-25.788,0.391,-31.648,-72.283,3.516,-0.391,-28.523,-61.734,-12.503,-7.033,-28.132,-49.621,-23.834,-16.410,-21.099,1.172,-13.284,0.391,19.927,-1.172,1.563,-16.410
'[12:42:57.305 06/11/2076]',-42.979,-21.880,1.954,-36.337,-75.409,8.205,-0.781,-33.602,-48.059,-12.112,-2.735,-48.059,-47.668,-20.317,-16.020,-26.960,2.344,-15.238,-1.172,16.801,-12.112,-0.781,-16.020
'[12:42:57.309 06/11/2076]',-56.654,-22.662,1.172,-33.993,-87.521,10.159,-4.689,-31.648,-40.635,-13.675,-4.689,-46.105,-44.542,-25.397,-15.629,-20.317,3.907,-17.192,-0.391,14.457,-19.536,-3.126,-15.629
'[12:42:57.313 06/11/2076]',-63.687,-25.397,-8.205,-29.304,-86.349,0.391,-5.470,-36.728,-32.430,-10.549,-10.159,-31.258,-28.913,-35.556,-17.582,-2.735,5.470,-18.755,8.987,20.317,-25.397,-6.252,-17.582
'[12:42:57.316 06/11/2076]',-64.469,-21.490,-9.768,-27.350,-80.488,-3.907,-1.172,-37.900,-38.681,-7.033,-12.112,-33.602,-34.383,-34.774,-17.582,-5.079,8.596,-19.927,10.549,18.364,-22.271,-3.907,-17.582
'[12:42:57.320 06/11/2076]',-50.794,-18.364,-12.503,-33.602,-62.125,-5.861,-3.126,-44.542,-51.966,-10.159,-12.894,-40.635,-52.357,-30.085,-16.801,-17.973,7.424,-22.271,13.284,9.377,-14.457,-0.391,-16.801
'[12:42:57.324 06/11/2076]',-43.370,-20.317,-17.582,-26.960,-54.310,-1.172,-6.642,-47.277,-42.979,-13.675,-12.894,-33.602,-46.496,-32.039,-13.675,-11.722,2.344,-17.582,18.364,7.424,-11.722,2.344,-13.675
'[12:42:57.328 06/11/2076]',-48.449,-24.225,-11.331,-20.708,-59.389,0.391,-3.516,-43.761,-40.635,-14.066,-9.377,-34.774,-46.496,-29.304,-14.847,-8.205,-1.563,-10.549,12.112,6.252,-4.689,0.781,-14.847
'[12:42:57.332 06/11/2076]',-60.952,-28.523,-2.735,-16.801,-66.032,1.563,-1.563,-44.151,-42.589,-12.894,-1.172,-38.291,-45.714,-28.913,-15.238,-5.861,-4.298,-4.689,3.516,5.861,6.252,-2.344,-15.238
'[12:42:57.336 06/11/2076]',-68.767,-30.867,-3.516,-9.768,-73.846,9.377,-3.516,-47.277,-34.383,-11.331,4.689,-33.211,-34.774,-33.211,-12.112,5.861,-6.642,3.516,4.298,12.112,0.000,-5.470,-12.112
'[12:42:57.340 06/11/2076]',-72.283,-37.900,-9.377,-4.689,-71.893,2.735,-8.596,-48.840,-44.933,-10.940,1.563,-32.430,-44.151,-36.728,-13.284,7.424,-10.159,4.689,10.159,17.973,-8.205,-8.205,-13.284
'[12:42:57.344 06/11/2076]',-54.310,-41.026,-17.192,2.344,-48.059,-10.159,-9.768,-42.198,-62.906,-12.112,-6.252,-37.509,-64.469,-33.211,-16.410,-5.079,-16.410,1.172,17.973,12.112,-1.954,-5.861,-16.410
'[12:42:57.348 06/11/2076]',-57.045,-41.807,-23.834,2.344,-52.747,-17.973,-7.424,-41.807,-57.436,-11.331,-16.410,-29.695,-62.125,-29.304,-19.145,-6.642,-18.755,-2.344,24.615,5.861,3.516,-0.391,-19.145
'[12:42:57.352 06/11/2076]',-66.032,-50.012,-29.695,10.940,-65.250,-33.993,-5.470,-28.913,-59.780,-12.894,-39.853,-7.814,-74.628,-16.410,-20.317,-8.987,-23.053,-9.377,30.476,-16.410,26.569,14.066,-20.317
'[12:42:57.355 06/11/2076]',-62.906,-42.979,-24.615,7.424,-64.469,-32.039,6.252,-32.430,-57.045,-7.033,-34.774,-32.039,-76.972,-5.861,-17.973,-31.258,-18.364,-5.470,25.397,-23.834,40.635,17.582,-17.973
'[12:42:57.359 06/11/2076]',-70.720,-30.476,-14.847,-5.079,-69.548,-19.145,11.722,-45.714,-49.231,-2.735,-22.662,-55.482,-74.237,-3.516,-10.940,-42.589,-12.112,-1.563,15.629,-22.271,29.695,19.536,-10.940
'[12:42:57.363 06/11/2076]',-67.595,-33.211,-15.629,2.344,-67.595,-3.907,2.735,-46.105,-31.648,-6.642,-10.159,-29.304,-49.621,-30.867,-4.298,5.079,-12.503,4.298,16.410,6.642,-11.722,11.331,-4.298
'[12:42:57.367 06/11/2076]',-46.105,-32.039,-13.675,10.549,-42.198,1.954,-1.954,-40.244,-30.476,-10.549,-2.344,-22.271,-39.072,-49.621,-3.126,25.397,-13.284,5.470,14.457,23.834,-27.350,3.516,-3.126
'[12:42:57.371 06/11/2076]',-54.310,-26.178,-16.801,5.861,-47.668,0.781,-9.377,-35.556,-31.258,-15.238,-1.563,-34.383,-48.840,-43.761,-2.344,10.940,-19.145,-0.391,17.582,17.192,-39.853,5.470,-2.344
'[12:42:57.375 06/11/2076]',-51.966,-23.443,-32.039,10.159,-43.370,-3.907,-17.973,-31.648,-37.118,-20.708,-7.424,-31.648,-62.125,-35.556,-5.079,4.689,-23.834,-5.470,32.821,8.596,-35.556,7.814,-5.079
'[12:42:57.379 06/11/2076]',-44.542,-23.834,-28.132,3.907,-38.681,-5.079,-11.722,-36.337,-36.728,-18.755,-7.424,-26.178,-53.529,-33.211,-11.331,8.205,-22.271,-4.689,28.913,7.814,-23.053,7.424,-11.331
'[12:42:57.383 06/11/2076]',-44.542,-18.755,-21.099,-2.344,-43.370,-1.172,-3.907,-39.463,-42.589,-10.940,-1.172,-25.788,-51.184,-30.476,-12.894,12.503,-22.271,-1.172,21.880,8.987,-22.662,7.814,-12.894
'[12:42:57.387 06/11/2076]',-48.840,-14.457,-16.410,0.000,-50.403,2.344,-3.907,-29.304,-51.575,-7.814,0.391,-14.457,-60.562,-25.397,-6.642,18.364,-19.536,0.781,17.192,1.172,-22.271,9.768,-6.642
'[12:42:57.391 06/11/2076]',-51.575,-13.284,-5.079,6.252,-53.919,4.689,0.391,-16.020,-40.635,-2.344,2.344,-1.954,-45.714,-24.225,-1.954,28.132,-12.503,3.907,5.861,-1.563,-21.099,10.940,-1.954
'[12:42:57.395 06/11/2076]',-60.562,-9.768,-1.954,7.033,-58.217,3.516,4.689,-17.192,-32.039,1.172,8.987,-16.020,-39.072,-21.490,2.735,19.927,-7.424,6.642,2.735,0.391,-23.443,5.861,2.735
'[12:42:57.398 06/11/2076]',-43.761,-7.033,-6.642,7.033,-32.430,4.298,1.172,-24.225,-26.960,-0.391,12.112,-19.927,-39.853,-23.834,6.252,22.271,-4.689,5.079,7.424,4.689,-32.821,3.516,6.252
'[12:42:57.402 06/11/2076]',-29.304,-10.940,-11.722,12.894,-18.755,7.424,-3.516,-25.788,-26.569,-1.954,7.814,-3.516,-41.416,-27.741,10.159,34.383,-3.907,2.344,12.503,7.033,-37.118,3.126,10.159
'[12:42:57.406 06/11/2076]',-27.741,-13.284,-8.596,17.973,-17.192,4.298,1.172,-21.880,-29.695,0.000,4.689,-2.735,-49.621,-21.880,14.066,28.132,-1.563,1.954,9.377,1.172,-26.569,5.079,14.066
'[12:42:57.410 06/11/2076]',-30.867,-12.894,-6.642,24.225,-20.317,3.516,2.735,-12.503,-39.072,0.391,0.000,-5.861,-66.032,-12.503,17.973,14.457,1.563,0.391,7.424,-8.987,-13.675,10.940,17.973
'[12:42:57.414 06/11/2076]',-55.092,-19.536,-2.344,42.589,-46.496,-5.861,4.298,12.503,-38.681,4.689,-18.755,32.821,-64.860,-2.344,16.801,29.695,5.470,-4.298,3.126,-28.913,16.801,23.443,16.801
'[12:42:57.418 06/11/2076]',-75.800,-16.020,11.722,28.132,-64.469,-3.516,20.317,-3.516,-20.708,17.582,-9.377,12.894,-51.184,16.801,19.927,13.284,19.145,-1.954,-10.940,-37.900,39.072,30.476,19.927
'[12:42:57.422 06/11/2076]',-66.422,-7.814,18.755,25.397,-47.668,10.549,19.145,-12.894,-2.735,22.271,2.344,-19.145,-40.244,21.099,23.053,-1.172,24.615,6.252,-17.973,-30.867,26.178,29.304,23.053
'[12:42:57.426 06/11/2076]',-60.562,-6.252,14.847,26.960,-42.979,24.615,10.940,-16.801,-1.954,22.271,9.377,-21.880,-41.807,12.894,26.178,10.940,17.192,8.205,-14.066,-21.490,-0.391,26.178,26.178
'[12:42:57.430 06/11/2076]',-39.853,-8.205,14.457,20.708,-32.039,40.635,8.987,-30.476,1.954,26.960,16.410,-10.159,-25.397,0.391,25.788,33.993,21.490,13.675,-13.675,-3.516,-16.410,18.755,25.788
