'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[14:43:12.188 06/11/2076]',-3.516,13.284,30.867,38.681,11.331,12.112,7.033,48.059,0.391,21.099,27.350,24.225,21.490,15.238,23.834,12.503,25.397,7.033,-30.085,-6.252,33.602,14.847,23.834
'[14:43:12.191 06/11/2076]',-6.252,10.940,30.867,41.807,9.377,10.549,6.642,51.184,-2.344,25.006,23.834,25.788,17.973,23.053,22.662,9.377,26.178,8.596,-30.085,-13.675,44.542,19.536,22.662
'[14:43:12.195 06/11/2076]',-2.735,7.814,32.821,40.244,12.894,11.331,8.987,44.151,-0.391,26.960,28.132,22.662,24.615,23.053,21.490,9.768,27.741,12.112,-32.039,-10.159,44.933,21.099,21.490
'[14:43:12.199 06/11/2076]',-2.344,4.298,27.741,42.589,12.894,9.768,7.033,41.807,-0.391,23.053,31.258,15.238,25.006,21.490,18.364,5.470,24.615,13.284,-26.960,-6.642,40.635,19.536,18.364
'[14:43:12.203 06/11/2076]',-5.079,0.391,23.443,42.979,9.768,6.252,3.516,42.198,-1.954,16.801,30.085,10.549,18.755,23.834,14.066,0.391,19.145,10.549,-22.662,-8.987,42.589,19.927,14.066
'[14:43:12.207 06/11/2076]',-3.126,-1.563,23.443,33.602,11.331,6.642,1.954,31.258,1.172,13.675,29.695,14.066,27.741,16.801,8.596,7.033,16.020,10.549,-22.662,-5.079,42.198,18.364,8.596
'[14:43:12.211 06/11/2076]',2.735,-3.907,18.755,25.788,16.410,11.331,-1.563,17.973,4.689,7.033,30.085,17.973,37.509,3.907,0.781,19.927,13.284,10.159,-17.973,4.689,30.867,14.457,0.781
'[14:43:12.215 06/11/2076]',1.563,-5.470,12.112,25.006,15.238,10.940,-11.722,18.364,2.735,-2.344,22.662,16.801,26.178,6.252,-5.861,14.847,3.126,3.126,-11.331,0.391,31.258,14.066,-5.861
'[14:43:12.219 06/11/2076]',-0.781,-5.861,8.987,25.397,14.457,7.033,-15.238,20.708,-1.172,-7.033,14.847,19.927,17.973,14.066,-12.112,7.424,-2.344,-1.172,-8.205,-10.549,44.151,16.410,-12.112
'[14:43:12.223 06/11/2076]',-2.344,-11.331,8.205,26.569,12.503,0.000,-8.205,16.801,-3.907,-7.424,7.033,30.476,26.178,10.159,-23.443,12.503,-1.563,-0.391,-7.424,-9.377,56.264,15.238,-23.443
'[14:43:12.227 06/11/2076]',-12.503,-19.927,3.907,42.198,3.126,-21.099,-0.391,31.648,-12.112,-8.596,-12.503,52.357,23.834,17.973,-36.728,12.894,-4.298,-3.516,-3.126,-26.960,88.694,20.708,-36.728
'[14:43:12.230 06/11/2076]',-19.927,-11.722,11.722,23.834,-3.516,-22.662,9.768,19.536,-17.192,-1.563,-7.814,19.927,10.159,42.589,-37.900,-21.880,1.172,-6.642,-10.940,-46.886,115.263,24.615,-37.900
'[14:43:12.234 06/11/2076]',-13.284,-6.642,10.940,9.768,1.563,-12.503,10.549,1.172,-15.629,-1.563,-2.344,7.424,12.503,40.635,-39.853,-25.788,5.079,-1.172,-10.159,-42.198,107.448,19.536,-39.853
'[14:43:12.238 06/11/2076]',1.563,-4.689,0.781,5.861,14.066,5.861,4.298,-21.099,-14.457,-7.814,7.814,10.159,24.615,12.894,-45.324,3.126,5.861,4.298,0.000,-12.112,64.860,4.689,-45.324
'[14:43:12.242 06/11/2076]',9.377,-0.391,-2.735,1.563,18.364,22.271,0.391,-33.993,-18.755,-10.549,14.847,7.033,24.225,2.735,-45.714,12.112,5.079,9.768,3.516,-1.172,40.244,-1.563,-45.714
'[14:43:12.246 06/11/2076]',13.284,3.126,-3.516,-0.781,16.801,35.946,-3.907,-37.509,-23.443,-14.457,14.847,22.271,24.225,-6.252,-46.496,28.132,5.861,13.675,4.298,2.735,25.788,-8.205,-46.496
'[14:43:12.250 06/11/2076]',12.894,5.861,-1.954,0.391,11.331,42.589,-0.391,-35.946,-30.867,-14.847,14.066,34.383,24.225,-10.159,-47.668,37.900,7.033,19.536,2.735,2.735,17.973,-12.112,-47.668
'[14:43:12.254 06/11/2076]',9.377,11.331,1.954,-1.172,1.563,46.105,5.079,-31.648,-37.118,-8.596,14.066,31.258,16.801,-0.391,-46.105,30.085,10.549,25.006,-1.172,-8.205,21.880,-12.503,-46.105
'[14:43:12.258 06/11/2076]',11.331,16.020,5.861,-9.768,-1.563,51.966,8.987,-34.774,-37.118,-3.126,19.927,30.085,18.755,3.126,-42.589,30.867,15.629,30.085,-5.079,-12.894,20.708,-15.629,-42.589
'[14:43:12.262 06/11/2076]',17.192,16.020,5.079,-10.549,0.391,55.482,8.596,-35.946,-36.337,0.000,23.443,41.807,28.132,-2.344,-41.807,45.714,19.927,35.556,-4.298,-9.768,11.331,-18.364,-41.807
'[14:43:12.266 06/11/2076]',20.708,16.020,4.298,-9.768,0.391,55.482,9.377,-32.430,-39.853,2.735,24.225,37.509,25.397,2.344,-41.416,38.681,22.271,38.681,-3.516,-11.331,11.331,-19.536,-41.416
'[14:43:12.270 06/11/2076]',22.662,19.536,5.470,-14.066,0.391,57.436,10.940,-33.993,-41.807,3.126,32.430,26.178,22.271,7.814,-37.509,27.741,26.178,41.807,-4.689,-14.847,10.940,-21.880,-37.509
'[14:43:12.273 06/11/2076]',31.648,21.099,8.987,-19.927,5.861,64.860,12.894,-41.416,-39.072,0.781,41.807,35.556,33.993,-5.079,-33.993,45.714,27.350,50.794,-8.205,-4.689,-2.735,-28.523,-33.993
'[14:43:12.277 06/11/2076]',37.118,20.317,10.159,-16.410,11.331,67.985,14.066,-41.026,-38.681,0.391,43.761,49.231,42.979,-18.364,-33.602,65.250,25.006,57.045,-9.377,0.781,-13.675,-31.648,-33.602
'[14:43:12.281 06/11/2076]',31.258,21.099,13.675,-11.722,7.814,63.687,12.112,-29.304,-42.589,-0.391,42.589,42.979,25.397,-7.424,-29.695,54.701,21.490,53.529,-12.894,-14.847,-3.516,-29.695,-29.695
'[14:43:12.285 06/11/2076]',24.225,20.708,17.582,-10.549,5.861,57.827,10.159,-21.099,-42.198,-0.391,35.946,43.761,14.457,0.391,-26.569,50.403,21.880,50.794,-16.801,-30.476,8.596,-26.178,-26.569
'[14:43:12.289 06/11/2076]',15.238,5.079,17.973,6.642,0.391,37.900,14.066,-6.252,-43.370,2.735,16.020,70.720,16.801,-4.298,-31.648,67.204,22.271,46.886,-17.192,-33.602,28.132,-22.271,-31.648
'[14:43:12.293 06/11/2076]',8.596,3.126,28.523,-1.563,-1.954,29.304,24.615,-12.894,-39.072,7.814,19.145,49.621,10.549,5.861,-28.913,50.794,28.913,41.416,-27.741,-43.761,49.621,-20.708,-28.913
'[14:43:12.297 06/11/2076]',14.066,12.112,31.648,-22.271,8.987,46.496,16.410,-34.774,-25.788,3.907,25.006,31.648,8.205,0.391,-21.490,49.621,35.556,37.900,-30.867,-40.244,32.821,-26.569,-21.490
'[14:43:12.301 06/11/2076]',24.225,12.112,28.913,-20.708,21.490,60.171,7.033,-43.761,-19.536,-0.391,30.476,43.761,10.940,-24.225,-16.020,84.396,30.085,37.118,-28.132,-23.834,-1.563,-37.118,-16.020
'[14:43:12.305 06/11/2076]',29.695,14.066,31.648,-22.271,30.867,71.502,6.252,-55.873,-13.284,1.172,35.946,35.946,11.331,-33.993,-12.503,97.289,32.430,36.728,-30.867,-12.894,-22.662,-43.761,-12.503
'[14:43:12.309 06/11/2076]',30.867,14.847,32.039,-22.271,36.337,77.753,3.126,-60.952,-7.033,1.954,34.383,35.556,8.596,-42.198,-9.768,109.792,31.258,33.602,-31.258,-8.987,-39.072,-47.277,-9.768
'[14:43:12.313 06/11/2076]',29.304,10.159,30.476,-18.364,37.900,73.846,-1.954,-57.045,-3.907,3.516,24.615,46.105,8.596,-47.668,-7.814,119.560,28.913,26.569,-29.695,-11.722,-43.761,-44.151,-7.814
'[14:43:12.316 06/11/2076]',28.132,6.642,30.476,-18.364,37.900,66.422,-0.781,-56.264,0.391,5.861,17.582,35.946,7.814,-45.714,-7.424,109.011,28.132,21.490,-29.695,-15.238,-39.463,-41.807,-7.424
'[14:43:12.320 06/11/2076]',26.569,8.205,28.523,-23.053,40.244,61.734,-2.344,-57.827,6.252,5.470,15.238,20.317,4.298,-43.370,-5.470,94.554,25.788,16.801,-27.741,-18.364,-40.244,-39.853,-5.470
'[14:43:12.324 06/11/2076]',28.132,3.516,23.834,-21.490,45.714,53.138,-8.205,-55.873,9.768,3.516,12.503,22.271,5.861,-48.840,-3.126,96.508,20.708,10.940,-23.053,-16.801,-42.198,-38.291,-3.126
'[14:43:12.328 06/11/2076]',26.178,-3.907,17.973,-13.675,46.886,39.463,-10.549,-48.449,11.331,1.172,8.596,30.085,9.377,-53.919,-1.954,100.806,15.629,5.079,-17.192,-11.722,-41.026,-35.556,-1.954
'[14:43:12.332 06/11/2076]',19.927,-6.642,13.284,-12.503,43.370,26.960,-11.331,-44.542,12.112,0.391,10.549,14.457,1.172,-44.933,1.172,81.270,10.549,-1.954,-12.503,-11.331,-35.556,-33.211,1.172
'[14:43:12.336 06/11/2076]',15.238,-8.596,8.987,-16.020,41.026,19.536,-15.629,-44.542,13.675,-4.689,15.238,2.344,-5.470,-40.635,4.689,68.376,3.907,-7.033,-8.205,-8.596,-38.291,-30.867,4.689
'[14:43:12.340 06/11/2076]',15.629,-16.801,2.735,-8.205,40.635,7.814,-15.629,-39.463,17.192,-10.549,12.894,18.755,4.298,-54.310,5.861,84.005,-3.516,-6.642,-1.954,3.516,-44.151,-32.039,5.861
'[14:43:12.344 06/11/2076]',10.940,-24.225,0.391,0.391,37.900,-4.689,-15.238,-30.476,20.708,-16.410,7.424,30.476,7.424,-58.999,5.861,89.475,-12.112,-6.642,0.391,8.596,-39.463,-30.476,5.861
'[14:43:12.348 06/11/2076]',-3.126,-26.178,1.172,8.205,26.569,-19.927,-13.675,-11.722,16.801,-19.927,-1.563,24.225,-12.112,-41.026,8.205,65.641,-19.536,-14.066,-0.391,-11.722,-12.503,-21.880,8.205
'[14:43:12.352 06/11/2076]',-21.490,-33.211,0.000,32.039,10.549,-44.542,-8.596,19.145,6.642,-21.490,-22.662,38.681,-32.430,-24.225,7.424,51.575,-25.788,-18.755,0.781,-39.072,25.788,-11.331,7.424
'[14:43:12.355 06/11/2076]',-27.350,-30.867,3.516,28.523,7.033,-46.105,3.126,9.768,11.331,-19.145,-22.271,34.383,-21.490,-27.350,7.814,46.105,-19.927,-15.238,-2.735,-36.337,35.165,-10.159,7.814
'[14:43:12.359 06/11/2076]',-33.211,-22.271,12.894,12.112,1.563,-39.853,18.364,-9.768,15.238,-14.457,-8.987,0.781,-17.582,-20.708,10.940,21.099,-16.801,-11.331,-12.112,-38.291,44.542,-8.205,10.940
'[14:43:12.363 06/11/2076]',-20.708,-12.894,6.642,1.954,11.331,-19.927,3.907,-21.099,21.099,-23.053,0.000,-0.781,-11.722,-38.681,14.066,34.383,-22.662,-6.252,-5.861,-19.927,8.987,-14.457,14.066
'[14:43:12.367 06/11/2076]',-17.192,-7.424,5.079,-3.907,12.503,-10.549,1.172,-26.569,23.834,-24.225,7.033,-3.907,-4.298,-48.449,17.192,40.244,-26.178,-0.391,-4.298,-7.033,-7.814,-17.582,17.192
'[14:43:12.371 06/11/2076]',-17.973,-3.907,2.344,-0.391,10.159,-9.377,1.954,-23.053,23.834,-21.880,12.112,-11.331,-3.126,-49.231,18.755,37.509,-28.913,2.344,-1.563,0.391,-13.675,-19.145,18.755
'[14:43:12.375 06/11/2076]',-18.364,-2.735,-1.172,9.768,6.252,-12.112,1.172,-8.987,19.927,-18.755,10.940,-1.954,-6.252,-46.496,21.099,42.589,-30.085,2.735,1.954,-0.781,-12.112,-17.582,21.099
'[14:43:12.379 06/11/2076]',-22.662,-2.735,1.563,17.973,-2.344,-14.847,9.768,1.563,16.410,-11.722,11.331,10.159,-1.563,-41.416,26.178,44.542,-23.443,5.861,-0.781,-5.470,-1.954,-14.066,26.178
'[14:43:12.383 06/11/2076]',-24.225,-1.563,5.470,21.880,-9.377,-12.503,21.880,2.735,12.894,-4.298,19.145,4.298,1.954,-34.774,31.648,33.993,-17.192,14.847,-4.689,-3.126,2.735,-12.503,31.648
'[14:43:12.387 06/11/2076]',-23.834,0.391,7.424,27.350,-18.364,-7.424,27.350,10.159,6.642,-0.781,22.662,6.252,0.000,-28.523,35.556,28.913,-16.020,23.443,-6.642,-3.126,3.126,-10.940,35.556
'[14:43:12.391 06/11/2076]',-23.443,1.954,10.549,33.602,-25.006,-3.126,35.165,17.192,1.563,3.126,25.788,21.490,3.126,-24.615,37.118,38.291,-13.675,33.993,-9.768,-1.563,6.642,-7.814,37.118
'[14:43:12.395 06/11/2076]',-21.099,4.298,14.457,35.946,-26.960,-0.391,43.761,17.973,0.391,8.596,32.039,26.178,11.722,-23.053,36.728,42.589,-10.549,43.370,-13.675,3.126,10.940,-5.079,36.728
'[14:43:12.398 06/11/2076]',-20.317,10.549,13.284,39.853,-29.304,5.079,46.105,21.490,-3.907,9.768,37.900,15.629,3.907,-14.066,38.291,32.039,-12.112,44.151,-12.503,4.298,10.549,-5.079,38.291
'[14:43:12.402 06/11/2076]',-21.099,10.940,8.987,52.747,-32.430,4.298,42.979,37.118,-9.377,9.768,36.337,25.788,-4.298,-3.907,38.681,32.821,-12.894,42.198,-8.205,2.344,12.503,-0.391,38.681
'[14:43:12.406 06/11/2076]',-21.099,7.424,10.940,62.515,-35.556,0.000,53.138,42.589,-9.377,15.238,36.728,41.807,9.377,-3.907,40.244,39.072,-8.987,46.105,-10.159,8.205,21.099,4.689,40.244
'[14:43:12.410 06/11/2076]',-25.397,3.907,12.112,71.502,-41.807,-5.079,61.343,48.840,-12.112,22.271,33.602,50.794,15.238,4.298,41.026,33.602,-6.252,48.840,-11.331,8.987,37.118,10.159,41.026
'[14:43:12.414 06/11/2076]',-39.072,-1.954,8.596,93.773,-58.217,-21.880,57.827,84.396,-23.834,24.225,16.020,70.720,-4.689,34.774,41.807,16.020,-8.205,40.635,-7.814,-16.020,72.674,27.350,41.807
'[14:43:12.418 06/11/2076]',-45.324,4.298,18.364,77.363,-63.297,-23.443,70.330,72.283,-21.099,35.165,24.225,42.198,-3.516,58.608,46.105,-19.927,1.563,42.589,-17.582,-28.913,102.369,35.556,46.105
'[14:43:12.422 06/11/2076]',-36.337,3.907,13.675,69.548,-51.966,-16.410,67.595,52.747,-12.894,35.556,30.085,30.476,13.675,46.105,40.244,-16.801,8.205,43.761,-12.894,-5.470,87.521,28.132,40.244
'[14:43:12.426 06/11/2076]',-23.834,1.954,2.735,71.111,-38.681,-7.033,51.184,47.668,-8.596,28.132,32.039,30.867,20.708,30.476,32.821,-0.781,3.516,32.821,-1.954,12.894,57.045,23.053,32.821
'[14:43:12.430 06/11/2076]',-14.066,5.079,0.000,60.171,-25.397,-0.781,38.681,38.291,-3.516,26.178,28.913,28.132,27.350,23.834,27.350,0.781,5.861,23.053,0.781,18.364,44.933,18.755,27.350
'[14:43:12.434 06/11/2076]',-6.252,5.861,-5.079,55.482,-13.675,1.172,29.304,33.602,0.391,25.788,22.271,26.178,36.337,16.020,19.927,3.907,8.205,18.364,5.861,23.834,34.383,16.020,19.927
'[14:43:12.438 06/11/2076]',-5.079,7.424,-8.987,55.092,-9.377,0.391,23.443,34.774,0.000,27.350,14.457,23.053,33.602,19.927,10.940,0.781,8.987,12.503,9.768,16.801,36.337,18.755,10.940
'[14:43:12.441 06/11/2076]',-7.033,12.503,-6.642,44.151,-7.033,-0.391,23.443,26.569,1.563,31.648,11.331,13.284,33.993,26.960,6.642,-8.596,16.020,8.987,7.424,4.689,50.012,20.708,6.642
'[14:43:12.445 06/11/2076]',-3.907,15.238,-5.079,29.304,0.781,1.563,23.834,8.987,4.298,35.946,12.503,5.861,41.807,22.271,3.516,-7.033,26.178,8.596,5.861,3.907,51.575,19.145,3.516
