'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[13:23:36.074 02/09/2075]',-9.377,-9.768,-31.648,7.033,-2.344,-8.205,-12.503,-19.145,5.470,-3.516,-5.470,-24.615,-8.987,2.344,-6.642,-14.066,-5.470,-8.987,32.430,10.159,14.066,2.735,-6.642
'[13:23:36.078 02/09/2075]',-19.536,-9.768,-33.993,8.205,-6.642,-10.940,-14.847,-20.708,11.331,-4.689,-8.987,-21.880,-5.470,0.000,-6.642,-11.331,-5.861,-9.768,34.774,11.331,12.894,0.391,-6.642
'[13:23:36.082 02/09/2075]',-18.364,-8.987,-34.774,5.861,-2.344,-10.159,-16.020,-25.006,10.549,-3.907,-8.596,-24.615,-5.470,0.391,-6.642,-13.675,-6.642,-11.331,35.556,5.861,13.284,5.861,-6.642
'[13:23:36.086 02/09/2075]',-16.801,-8.596,-33.211,3.126,-0.391,-9.377,-14.066,-29.695,12.112,-0.781,-4.298,-28.913,-2.735,1.172,-2.344,-17.192,-5.079,-10.549,33.993,6.252,11.722,6.642,-2.344
'[13:23:36.090 02/09/2075]',-15.629,-12.894,-31.648,5.079,-1.563,-9.768,-14.457,-27.350,16.020,0.000,-1.563,-27.350,4.298,1.172,-0.391,-16.410,-3.516,-8.205,32.430,9.377,12.112,4.298,-0.391
'[13:23:36.094 02/09/2075]',-8.596,-21.880,-28.523,6.642,-2.735,-9.377,-14.066,-24.615,9.768,1.172,2.344,-24.225,0.391,1.172,0.781,-12.112,-4.689,-3.907,29.304,7.814,9.377,9.377,0.781
'[13:23:36.098 02/09/2075]',-8.987,-26.178,-21.099,4.298,-9.377,-5.470,-10.940,-25.006,3.907,4.689,5.861,-21.490,-3.516,0.781,5.861,-8.205,-4.689,-2.344,21.880,7.814,8.987,10.159,5.861
'[13:23:36.102 02/09/2075]',-17.973,-25.397,-15.629,6.252,-17.582,-3.126,-6.642,-23.834,1.563,8.596,8.987,-16.020,-7.033,2.344,11.722,-2.735,-2.344,-0.781,16.410,11.331,7.033,7.814,11.722
'[13:23:36.105 02/09/2075]',-19.927,-15.629,-9.377,7.814,-12.894,0.000,-4.298,-18.364,0.391,9.768,8.205,-8.205,-13.284,6.642,15.629,1.172,0.000,0.391,10.159,7.033,6.642,12.112,15.629
'[13:23:36.109 02/09/2075]',-23.053,0.391,-2.735,8.205,-7.033,4.689,0.000,-14.457,4.689,11.331,6.252,-3.516,-8.596,8.596,16.801,2.344,1.172,0.391,3.516,-0.781,12.503,15.238,16.801
'[13:23:36.113 02/09/2075]',-26.178,13.675,2.735,3.907,-4.689,7.814,3.126,-9.377,7.424,7.814,4.689,0.000,-5.470,8.987,16.801,0.781,2.344,-0.391,-1.954,0.391,12.112,8.596,16.801
'[13:23:36.117 02/09/2075]',-23.834,16.410,7.033,4.689,-5.079,6.252,4.298,-0.391,10.549,1.563,3.907,4.298,1.172,5.861,11.722,1.954,0.781,0.391,-6.252,2.735,9.768,3.126,11.722
'[13:23:36.121 02/09/2075]',-18.755,18.755,13.284,5.079,0.000,8.205,6.252,3.516,19.927,0.000,3.907,3.516,14.457,1.172,6.252,5.470,0.000,2.344,-12.503,-3.907,10.549,3.516,6.252
'[13:23:36.125 02/09/2075]',-16.020,18.755,16.801,4.298,3.516,8.596,7.424,4.689,12.894,-0.781,3.516,0.391,9.768,-2.344,3.126,5.079,0.391,1.172,-16.020,-4.298,5.470,1.954,3.126
'[13:23:36.129 02/09/2075]',-9.377,16.410,17.582,6.642,12.112,5.470,5.861,7.033,10.549,-1.172,1.563,-1.172,7.814,-3.907,-1.172,6.252,0.781,0.391,-16.801,-0.391,3.126,-1.954,-1.172
'[13:23:36.133 02/09/2075]',-6.252,12.112,14.847,7.424,16.020,1.563,2.735,7.424,15.238,0.391,-1.563,-3.516,12.503,-2.735,-4.689,4.298,0.391,-1.954,-14.066,-4.298,3.907,0.781,-4.689
'[13:23:36.137 02/09/2075]',-5.470,5.861,8.987,3.907,14.847,-3.126,0.391,2.344,8.987,1.954,-3.907,-10.159,9.377,-3.126,-5.861,-3.516,-0.391,-5.861,-8.205,-2.735,3.126,1.954,-5.861
'[13:23:36.141 02/09/2075]',-1.563,5.470,4.298,0.391,19.145,-5.470,-1.954,-0.781,3.516,3.126,-5.079,-15.238,4.689,-0.781,-6.642,-10.549,-1.563,-8.987,-3.516,2.735,4.689,-1.954,-6.642
'[13:23:36.145 02/09/2075]',-15.238,5.470,0.000,0.391,6.642,-8.205,-4.298,-2.735,8.205,4.298,-6.642,-18.755,6.252,1.563,-8.596,-12.503,-1.954,-10.159,0.781,2.344,7.033,-1.563,-8.596
'[13:23:36.148 02/09/2075]',-14.457,10.159,-1.172,0.391,10.549,-4.298,-3.126,-7.814,13.284,6.252,-6.642,-23.053,8.596,2.344,-7.033,-13.284,-0.781,-9.768,1.954,-1.563,10.549,2.344,-7.033
'[13:23:36.152 02/09/2075]',-12.503,13.284,-3.126,1.563,14.066,-1.563,-1.954,-9.377,12.894,5.861,-3.516,-23.053,7.033,1.563,-5.861,-10.159,0.391,-8.205,3.907,0.391,7.424,2.735,-5.861
'[13:23:36.156 02/09/2075]',-17.582,13.675,-3.126,4.689,9.377,-3.516,-1.954,-5.470,20.317,5.861,-2.344,-19.145,11.722,3.126,-7.033,-2.344,3.126,-4.689,3.907,1.954,3.907,5.079,-7.033
'[13:23:36.160 02/09/2075]',-10.940,10.159,-4.689,6.642,10.549,-1.954,-2.735,-3.126,30.867,5.861,-1.563,-16.801,22.271,5.079,-3.126,-5.470,3.126,-2.735,5.470,-1.563,8.205,8.987,-3.126
'[13:23:36.164 02/09/2075]',-6.642,12.894,-6.642,4.689,12.894,-1.172,-1.172,-5.079,24.225,6.642,0.391,-19.536,16.410,8.205,-2.735,-9.768,5.079,-3.516,7.424,-0.391,10.940,11.331,-2.735
'[13:23:36.168 02/09/2075]',-8.596,15.238,-5.861,5.861,16.801,-1.954,-0.781,-5.861,25.788,8.205,0.000,-23.053,18.364,8.596,-2.735,-12.112,9.377,-4.689,6.642,1.954,17.973,9.377,-2.735
'[13:23:36.172 02/09/2075]',-6.252,10.549,-10.549,10.159,21.099,-3.516,-3.907,-7.814,28.132,7.424,-2.344,-23.834,18.364,7.033,-3.516,-12.894,10.159,-7.033,11.331,0.781,22.271,10.940,-3.516
'[13:23:36.176 02/09/2075]',-5.079,8.205,-16.020,11.722,21.490,-4.298,-4.298,-12.503,25.006,8.596,-3.126,-26.178,13.675,6.252,-3.516,-11.722,7.814,-7.814,16.801,1.563,21.490,13.284,-3.516
'[13:23:36.180 02/09/2075]',-9.377,7.814,-17.973,13.284,19.145,-5.470,-4.689,-13.675,29.695,8.596,-2.344,-23.053,19.927,4.298,-2.344,-8.205,7.814,-6.642,18.755,7.424,21.099,8.596,-2.344
'[13:23:36.184 02/09/2075]',-8.596,5.079,-21.490,14.457,15.629,-6.642,-4.689,-12.894,35.165,5.470,-1.563,-14.847,24.225,3.126,0.000,-2.344,5.470,-2.344,22.271,12.112,16.801,4.298,0.000
'[13:23:36.188 02/09/2075]',-5.861,4.689,-21.099,11.331,12.503,-3.516,-2.735,-15.629,35.556,5.470,0.781,-12.503,26.960,2.735,1.563,-1.172,4.298,0.391,21.880,8.596,14.457,7.424,1.563
'[13:23:36.191 02/09/2075]',-9.377,10.159,-14.847,7.424,11.722,-1.172,1.172,-17.582,41.807,5.861,5.861,-12.112,33.211,5.470,2.344,0.391,6.642,2.735,15.629,7.033,16.801,7.424,2.344
'[13:23:36.195 02/09/2075]',-5.470,10.159,-11.331,7.814,9.768,3.516,2.735,-15.238,43.761,5.079,9.377,-7.424,32.430,7.814,6.642,3.516,9.768,3.907,12.112,9.768,13.284,3.907,6.642
'[13:23:36.199 02/09/2075]',-4.689,10.159,-9.768,10.549,7.814,7.033,3.907,-12.503,27.741,5.470,14.847,-1.954,16.801,8.987,10.549,8.987,9.768,8.987,10.549,3.516,13.284,8.596,10.549
'[13:23:36.203 02/09/2075]',-1.172,12.894,-5.470,12.503,12.503,10.549,6.252,-10.549,21.880,7.814,23.053,3.126,13.284,10.940,16.801,15.238,10.549,12.503,6.252,0.000,14.066,11.331,16.801
'[13:23:36.207 02/09/2075]',2.344,16.410,-0.391,14.066,15.629,12.112,10.940,-5.470,21.099,12.894,28.913,14.847,17.192,10.940,25.788,24.225,14.066,17.192,1.172,2.735,9.768,5.861,25.788
'[13:23:36.211 02/09/2075]',4.298,19.536,0.781,15.629,15.238,13.675,13.284,-0.781,16.410,16.410,30.476,26.178,16.020,11.331,28.523,33.993,14.066,20.708,0.000,1.563,2.735,5.079,28.523
'[13:23:36.215 02/09/2075]',7.033,22.271,5.861,12.894,14.847,17.582,16.020,0.391,19.145,20.317,27.350,27.741,17.973,14.847,26.569,35.556,14.457,20.708,-5.079,-4.298,0.391,7.424,26.569
'[13:23:36.219 02/09/2075]',7.424,26.569,10.159,10.549,14.847,20.317,17.973,2.344,31.258,21.099,21.099,25.788,29.695,15.629,22.662,31.648,17.582,17.192,-9.377,-2.735,-2.735,2.735,22.662
'[13:23:36.223 02/09/2075]',9.377,25.788,9.768,11.331,12.503,21.490,16.801,5.861,26.960,16.410,11.722,21.880,25.006,11.722,14.847,25.788,17.582,13.675,-8.987,-3.516,-3.907,0.391,14.847
'[13:23:36.227 02/09/2075]',8.205,28.132,10.940,10.940,11.331,22.271,14.066,10.159,18.364,7.424,2.735,17.973,8.987,12.112,7.814,17.582,16.410,9.768,-10.159,-7.424,-1.954,0.781,7.814
'[13:23:36.230 02/09/2075]',9.377,26.960,10.549,7.033,13.284,21.099,12.112,8.205,24.615,5.470,0.781,9.377,8.987,15.238,6.642,9.768,15.238,5.079,-9.768,-7.033,-6.252,3.126,6.642
'[13:23:36.234 02/09/2075]',12.112,23.443,7.033,4.298,15.238,16.801,10.159,5.470,20.317,3.126,0.391,1.954,3.126,13.284,5.470,3.907,15.238,2.735,-6.252,-0.781,-12.112,0.781,5.470
'[13:23:36.238 02/09/2075]',12.112,17.192,3.907,5.861,17.192,11.331,5.861,4.298,20.708,1.172,0.000,-1.563,3.126,10.940,4.298,1.172,11.722,3.126,-3.126,-3.126,-10.549,3.126,4.298
'[13:23:36.242 02/09/2075]',6.252,12.112,2.344,5.470,14.847,7.033,3.126,1.563,28.132,2.735,0.391,-7.814,10.940,11.331,2.344,-1.172,8.205,1.172,-1.563,-5.470,-7.033,6.642,2.344
'[13:23:36.246 02/09/2075]',5.079,8.596,1.172,7.814,12.503,4.298,3.907,1.954,21.099,3.516,1.954,-7.814,12.112,5.861,0.391,0.000,6.642,1.172,-0.391,-0.781,-2.735,0.391,0.391
'[13:23:36.250 02/09/2075]',6.252,0.391,3.516,12.894,10.549,0.781,3.126,8.205,19.145,0.391,3.126,-3.126,10.940,5.079,-0.781,3.907,3.907,4.689,-2.735,0.391,0.391,-2.344,-0.781
'[13:23:36.254 02/09/2075]',8.205,-0.391,5.470,12.503,12.894,0.000,4.689,7.814,11.722,5.861,3.516,-3.126,1.563,10.159,-1.563,7.424,2.735,4.298,-4.689,-2.735,-4.689,2.735,-1.563
'[13:23:36.258 02/09/2075]',16.801,0.391,4.689,10.549,19.536,1.954,5.861,5.079,3.907,9.377,3.126,-7.424,-8.987,14.457,0.000,4.689,2.344,3.516,-3.907,-0.781,-10.549,3.907,0.000
'[13:23:36.262 02/09/2075]',18.364,-3.126,0.391,11.331,18.755,-0.391,2.735,5.470,3.516,9.768,-1.172,-10.549,-14.847,17.582,0.781,-1.563,0.391,2.344,0.391,2.735,-13.284,3.516,0.781
'[13:23:36.266 02/09/2075]',11.722,-4.298,-4.298,8.987,12.894,-3.126,1.172,0.000,12.112,7.033,-6.252,-13.675,-12.894,17.973,0.391,-6.642,-3.126,-1.563,5.079,-2.344,-11.331,9.768,0.391
'[13:23:36.270 02/09/2075]',6.252,-5.470,-10.940,7.424,4.689,-1.172,-0.391,-5.861,19.145,5.079,-7.424,-18.364,-8.205,18.364,0.000,-10.549,-4.689,-5.470,11.722,-1.563,-12.503,14.457,0.000
'[13:23:36.273 02/09/2075]',7.424,-10.940,-14.066,7.424,1.563,-1.954,-1.954,-7.033,28.132,0.781,-7.424,-17.582,-1.172,16.020,-0.391,-9.377,-4.689,-6.252,14.847,3.516,-11.331,8.987,-0.391
'[13:23:36.277 02/09/2075]',4.298,-16.410,-16.801,7.424,-5.079,-3.516,-5.079,-6.642,33.211,-2.344,-9.377,-12.894,0.391,14.066,0.000,-6.252,-5.079,-7.814,17.582,3.126,-12.503,8.596,0.000
'[13:23:36.281 02/09/2075]',7.033,-12.503,-17.582,4.689,0.391,-1.172,-6.642,-9.768,32.430,0.391,-9.377,-14.066,-1.954,17.582,0.781,-6.252,-3.516,-9.377,18.364,0.391,-12.503,10.940,0.781
'[13:23:36.285 02/09/2075]',17.192,-12.894,-18.364,0.781,11.331,-1.563,-9.377,-12.112,19.536,1.563,-8.205,-15.238,-13.284,17.192,1.954,-8.205,-3.126,-9.768,19.145,2.735,-9.768,6.642,1.954
'[13:23:36.289 02/09/2075]',18.755,-14.457,-20.708,-0.391,16.020,-7.814,-14.457,-10.159,14.066,0.391,-9.377,-10.159,-16.410,15.238,2.735,-6.642,-6.642,-10.159,21.490,0.391,-7.424,5.470,2.735
'[13:23:36.293 02/09/2075]',16.410,-14.066,-21.490,-4.298,16.020,-9.768,-15.629,-14.457,8.205,1.954,-7.033,-9.377,-21.880,17.973,3.516,-5.861,-9.768,-10.549,22.271,-5.861,-5.861,10.940,3.516
'[13:23:36.297 02/09/2075]',20.317,-14.457,-18.364,-7.814,17.192,-5.470,-14.457,-16.801,5.861,3.907,0.781,-8.987,-26.178,21.880,10.549,-3.907,-10.159,-7.033,19.145,-1.954,-12.894,10.159,10.549
'[13:23:36.301 02/09/2075]',18.364,-18.755,-15.238,-4.298,10.159,-6.252,-12.112,-11.331,14.066,4.689,5.470,1.172,-17.192,21.880,17.192,5.079,-8.987,-1.954,16.020,1.954,-18.364,5.079,17.192
'[13:23:36.305 02/09/2075]',10.549,-21.099,-8.987,-3.516,-0.391,-6.252,-5.861,-9.768,12.112,4.298,10.159,10.940,-19.927,22.271,23.053,12.894,-7.033,0.781,9.768,0.391,-23.053,9.768,23.053
'[13:23:36.309 02/09/2075]',17.192,-18.364,-3.126,-3.516,1.172,-0.391,-1.172,-7.424,9.768,4.689,13.284,18.364,-22.271,23.053,27.741,18.364,-5.861,5.470,3.907,-0.391,-24.225,9.768,27.741
'[13:23:36.313 02/09/2075]',21.490,-18.364,2.735,-3.907,1.563,1.954,0.391,-1.563,13.284,2.344,11.331,27.741,-17.973,23.443,26.569,23.443,-4.298,6.252,-1.954,1.954,-21.099,3.516,26.569
'[13:23:36.316 02/09/2075]',16.020,-17.582,7.033,-4.298,-2.344,0.781,-0.391,2.344,9.768,-0.781,6.642,31.258,-21.880,21.490,22.662,25.006,-4.689,5.470,-6.252,-1.563,-17.973,3.516,22.662
'[13:23:36.320 02/09/2075]',21.099,-17.582,9.768,-6.252,1.954,1.172,0.000,3.516,12.503,-3.126,4.689,25.788,-19.145,21.099,18.364,19.927,-6.252,5.079,-8.987,-3.516,-18.755,6.642,18.364
'[13:23:36.324 02/09/2075]',24.615,-16.801,9.377,-9.768,4.689,0.391,-0.781,2.344,7.814,-6.642,2.344,18.755,-17.192,14.066,12.503,12.503,-6.642,2.735,-8.596,0.391,-15.629,-0.391,12.503
'[13:23:36.328 02/09/2075]',22.271,-16.410,6.642,-11.331,2.735,-1.954,-1.954,2.735,3.516,-7.033,0.391,14.066,-19.536,13.284,8.596,8.205,-6.642,1.954,-5.861,1.172,-18.755,-1.954,8.596
'[13:23:36.332 02/09/2075]',28.913,-14.847,0.391,-11.722,7.424,-2.735,-0.781,-1.172,-0.391,-7.033,1.563,8.205,-23.443,14.847,6.252,3.907,-7.424,3.516,0.391,-3.126,-20.708,2.735,6.252
'[13:23:36.336 02/09/2075]',40.635,-16.801,-4.298,-13.675,16.410,-1.563,-2.344,-7.424,-2.344,-2.344,3.126,1.563,-20.317,15.629,5.079,-0.781,-5.861,3.516,5.079,-2.735,-22.271,1.954,5.079
'[13:23:36.340 02/09/2075]',28.132,-18.364,-8.205,-9.768,5.861,-2.735,-5.079,-7.033,-0.781,1.172,3.126,-1.172,-16.801,17.192,2.344,0.000,-2.735,3.516,8.987,-1.563,-22.271,0.000,2.344
'[13:23:36.344 02/09/2075]',24.615,-19.145,-10.549,-4.298,3.126,-2.344,-4.689,-6.642,3.907,1.563,2.344,-3.516,-14.457,17.973,0.781,0.391,-0.391,4.689,11.331,-2.735,-21.490,1.563,0.781
'[13:23:36.348 02/09/2075]',26.569,-17.973,-11.331,-2.735,3.516,1.172,-2.344,-9.768,11.722,2.735,2.344,-9.377,-9.768,19.927,0.000,-1.172,1.172,4.298,12.112,-1.172,-21.880,4.689,0.000
'[13:23:36.352 02/09/2075]',23.834,-20.317,-10.159,-1.172,-0.391,0.781,0.000,-8.596,12.503,0.000,1.172,-12.894,-8.987,16.801,-1.954,-2.735,2.735,2.735,10.940,5.079,-19.536,1.563,-1.954
'[13:23:36.355 02/09/2075]',25.006,-22.662,-11.331,0.391,-1.954,0.000,1.563,-7.033,12.112,-3.907,-1.954,-12.503,-12.894,13.675,-4.689,-1.563,2.735,2.735,12.112,5.861,-17.582,3.516,-4.689
'[13:23:36.359 02/09/2075]',30.085,-24.225,-10.940,1.954,2.735,0.000,0.781,-6.642,10.940,-5.079,-4.298,-14.066,-14.847,12.894,-2.344,-7.814,1.563,1.172,11.722,1.954,-11.331,9.377,-2.344
'[13:23:36.363 02/09/2075]',27.350,-23.443,-10.940,2.344,3.126,-1.563,-0.391,-4.298,13.284,-3.907,-5.470,-16.410,-9.768,11.331,-3.907,-10.159,1.954,-1.172,11.722,6.642,-10.549,7.814,-3.907
'[13:23:36.367 02/09/2075]',26.178,-25.788,-13.675,5.861,4.689,-5.470,-3.516,-1.172,14.066,-3.516,-7.033,-15.238,-4.689,7.814,-6.252,-8.987,1.954,-2.735,14.457,12.112,-10.159,3.516,-6.252
'[13:23:36.371 02/09/2075]',29.695,-25.788,-17.973,6.642,10.159,-9.377,-5.861,-1.563,13.284,-0.781,-5.079,-17.582,-3.907,9.377,-5.079,-9.768,0.391,-3.516,18.755,6.642,-15.629,9.768,-5.079
'[13:23:36.375 02/09/2075]',30.476,-24.225,-17.582,3.516,15.238,-10.549,-5.861,-5.079,20.317,3.516,-2.344,-20.708,1.172,14.066,-4.298,-9.377,-0.391,-5.079,18.364,6.642,-17.582,10.159,-4.298
'[13:23:36.379 02/09/2075]',32.821,-26.569,-20.317,3.907,17.582,-12.894,-7.033,-6.252,16.020,5.079,-1.172,-19.927,-1.172,14.847,-4.689,-7.814,-1.172,-6.252,21.099,9.377,-17.973,6.252,-4.689
'[13:23:36.383 02/09/2075]',29.695,-28.132,-20.317,3.126,16.020,-13.675,-9.377,-7.033,13.284,6.252,0.391,-18.364,-5.079,16.410,-2.735,-5.861,-3.516,-5.861,21.099,2.344,-15.629,10.940,-2.735
'[13:23:36.387 02/09/2075]',27.741,-24.225,-16.801,1.563,17.973,-9.377,-7.033,-11.331,10.549,7.033,3.516,-16.410,-10.940,19.536,1.563,-3.516,-2.735,-6.252,17.582,-0.781,-17.582,15.238,1.563
'[13:23:36.391 02/09/2075]',30.085,-23.053,-14.457,1.954,19.927,-4.298,-5.470,-14.457,9.377,5.470,5.861,-15.238,-9.377,16.020,3.126,-2.735,-0.781,-3.516,15.238,3.907,-14.847,10.549,3.126
'[13:23:36.395 02/09/2075]',26.178,-20.317,-11.331,2.735,16.410,0.000,-3.126,-14.457,11.722,3.907,6.642,-12.112,-6.642,14.457,5.470,-1.954,0.391,-0.391,12.112,2.735,-10.159,8.596,5.470
'[13:23:36.398 02/09/2075]',17.192,-13.675,-6.252,0.781,9.768,5.470,0.391,-17.582,20.317,5.470,8.596,-10.940,-0.391,16.020,9.377,0.391,2.735,1.954,7.033,-1.954,-10.159,12.894,9.377
'[13:23:36.402 02/09/2075]',19.927,-10.940,0.000,-1.954,13.284,8.987,1.954,-19.145,23.834,5.861,9.377,-9.377,4.298,16.801,8.205,1.172,5.079,2.735,0.781,0.391,-8.987,12.112,8.205
'[13:23:36.406 02/09/2075]',21.490,-7.814,3.516,-1.563,17.192,6.252,3.516,-12.894,27.741,5.079,8.596,-1.954,8.987,16.410,8.596,5.470,8.205,3.516,-2.735,1.563,-8.596,9.768,8.596
'[13:23:36.410 02/09/2075]',23.834,-2.344,9.377,-1.954,19.145,8.205,5.470,-5.861,21.490,4.298,9.768,5.079,1.954,17.582,8.596,13.675,8.987,6.252,-8.596,-1.563,-12.894,12.894,8.596
'[13:23:36.414 02/09/2075]',37.509,-1.954,12.112,-3.126,28.132,8.987,7.814,-2.344,17.192,5.470,14.457,7.814,1.172,17.582,10.549,16.020,8.596,7.424,-11.331,-0.391,-14.457,9.377,10.549
'[13:23:36.418 02/09/2075]',37.509,-1.172,15.629,-3.126,24.615,9.768,10.940,1.172,14.457,7.424,18.364,11.722,2.344,18.364,13.284,18.755,9.377,10.159,-14.847,4.689,-16.020,3.126,13.284
'[13:23:36.422 02/09/2075]',34.383,-1.954,17.192,-0.781,20.317,8.987,12.112,5.079,14.066,9.377,23.443,15.629,1.954,18.755,17.582,25.006,9.377,15.238,-16.410,1.172,-13.675,2.344,17.582
'[13:23:36.426 02/09/2075]',33.211,-1.954,18.364,-2.344,17.582,8.596,12.894,6.642,21.099,11.331,26.569,22.271,6.642,21.490,22.271,31.648,8.987,16.801,-17.582,-1.563,-16.410,6.252,22.271
'[13:23:36.430 02/09/2075]',25.788,0.391,20.317,-5.861,10.159,8.205,14.066,5.861,21.880,8.987,27.350,27.741,3.516,21.880,26.569,34.383,9.768,14.457,-19.536,4.298,-19.145,1.563,26.569
'[13:23:36.434 02/09/2075]',25.788,0.000,20.708,-4.689,10.940,5.861,13.284,8.987,25.006,3.126,25.788,29.304,1.172,19.927,27.741,34.774,10.159,12.894,-19.927,5.470,-16.801,0.000,27.741
'[13:23:36.438 02/09/2075]',28.913,-3.516,17.973,-4.298,12.894,4.298,10.940,9.377,24.225,0.391,21.490,25.006,0.391,17.192,24.615,27.741,7.814,8.987,-17.192,3.126,-17.973,5.470,24.615
'[13:23:36.441 02/09/2075]',28.913,-3.907,16.020,-4.689,14.457,3.516,8.987,7.033,23.053,0.391,16.410,12.894,-0.391,17.973,20.708,15.238,5.470,2.735,-15.238,5.079,-18.364,6.642,20.708
