'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[09:31:46.043 25/07/2074]',-7.424,110.183,-118.388,69.158,-13.284,-12.112,-57.827,137.924,-6.252,0.391,-9.377,15.238,2.344,-104.322,96.899,4.298,-8.205,-1.563,119.170,-124.249,11.331,-83.223,96.899
'[09:31:46.047 25/07/2074]',-14.066,-74.237,87.521,62.906,-14.066,0.391,-106.667,182.857,-6.252,1.172,-4.689,2.344,4.298,-113.700,108.620,-7.424,-6.252,-5.079,-86.740,66.032,26.178,-98.852,108.620
'[09:31:46.051 25/07/2074]',-29.304,-44.542,75.409,58.608,-16.020,7.424,-113.700,182.466,-6.642,4.689,0.391,-8.205,2.735,-64.469,66.813,-14.457,-1.172,-7.814,-74.628,47.668,31.258,-58.217,66.813
'[09:31:46.055 25/07/2074]',-26.569,-91.429,120.733,52.747,-12.503,15.238,-73.455,126.203,-8.987,7.033,3.907,-16.020,11.331,-31.648,31.648,-26.178,-1.172,-8.987,-119.951,80.879,50.012,-21.490,31.648
'[09:31:46.059 25/07/2074]',-31.258,-218.022,253.578,35.165,-7.424,21.880,-50.012,74.237,-8.205,10.940,2.344,-27.741,10.159,-57.045,60.562,-35.946,1.563,-7.814,-252.796,220.366,51.575,-55.482,60.562
'[09:31:46.063 25/07/2074]',-5.079,-278.584,284.054,23.053,-8.205,25.397,-63.297,70.330,-10.159,18.755,-4.298,-34.383,2.344,-53.138,55.092,-34.383,5.470,-4.298,-283.272,243.810,52.747,-51.966,55.092
'[09:31:46.066 25/07/2074]',30.085,-142.222,94.945,27.741,-17.973,14.847,-61.343,76.190,-10.940,16.410,-19.927,-32.430,5.079,-41.026,26.178,-37.900,3.126,-7.814,-94.164,66.813,42.589,-19.927,26.178
'[09:31:46.070 25/07/2074]',-12.894,-36.337,26.960,28.523,-13.675,-4.689,-7.033,32.039,-7.814,19.536,-28.913,-32.821,0.391,-21.099,10.940,-40.635,5.079,-14.066,-26.178,28.132,12.503,0.781,10.940
'[09:31:46.074 25/07/2074]',34.383,-104.322,50.794,23.053,-21.880,6.252,-0.391,20.708,-8.987,22.662,-24.615,-38.681,-4.689,7.814,-13.284,-39.463,13.675,-22.662,-50.012,55.092,7.814,24.615,-13.284
'[09:31:46.078 25/07/2074]',-40.635,125.812,-110.574,25.006,-10.159,-6.252,7.424,8.987,-4.689,21.880,-30.476,-32.430,-10.549,23.053,-19.927,-39.463,12.503,-21.490,111.355,-126.203,21.880,45.714,-19.927
'[09:31:46.082 25/07/2074]',-46.496,-57.436,91.038,15.629,-10.549,8.205,26.569,-21.490,-4.689,24.615,-28.913,-29.304,-9.377,31.648,-19.927,-40.635,12.112,-19.145,-90.256,58.217,26.960,62.125,-19.927
'[09:31:46.086 25/07/2074]',-23.834,-113.700,133.626,14.457,-3.516,10.940,39.072,-35.946,-6.642,22.662,-23.053,-18.755,-5.470,-40.244,51.575,-32.430,13.675,-17.192,-132.845,110.574,35.556,-29.304,51.575
'[09:31:46.090 25/07/2074]',-39.463,-134.408,159.805,19.145,-8.205,8.596,29.695,-24.615,-7.033,12.112,-17.192,-15.629,-3.126,-8.205,12.894,-30.476,7.814,-10.940,-159.023,140.269,44.933,4.298,12.894
'[09:31:46.094 25/07/2074]',-26.178,-137.534,144.957,17.973,-14.066,2.735,21.880,-10.159,-5.861,3.907,-9.768,-16.801,-3.126,10.159,-2.735,-32.821,-0.781,-10.159,-144.176,126.203,32.821,40.244,-2.735
'[09:31:46.098 25/07/2074]',-5.079,-117.998,112.918,23.053,-8.987,0.391,6.642,15.629,-2.735,3.516,1.954,-12.894,3.126,-10.159,25.006,-28.132,0.391,-16.801,-112.137,102.369,23.053,19.927,25.006
'[09:31:46.102 25/07/2074]',-41.416,-93.382,126.984,21.490,-14.457,6.642,27.741,-6.642,-4.298,1.563,19.927,-21.490,-5.861,39.072,-14.847,-23.053,2.344,-13.675,-126.203,105.885,33.602,55.092,-14.847
'[09:31:46.105 25/07/2074]',-45.324,-24.615,76.972,12.503,-14.457,9.768,94.945,-71.111,-5.079,10.159,8.987,-10.940,-7.424,8.205,19.145,-16.410,1.563,-8.987,-76.190,16.410,38.681,42.979,19.145
'[09:31:46.109 25/07/2074]',-12.112,-53.529,82.051,19.145,-16.801,14.847,136.752,-100.024,-8.596,21.490,3.126,-1.172,-13.284,-40.244,79.316,-10.549,5.861,-2.735,-81.270,19.536,31.648,-8.596,79.316
'[09:31:46.113 25/07/2074]',-17.582,-61.734,95.336,16.020,-24.225,14.847,170.745,-129.719,-20.317,20.708,9.768,0.391,-15.238,0.781,41.026,-13.675,9.768,10.940,-94.554,53.138,30.476,11.722,41.026
'[09:31:46.117 25/07/2074]',-4.689,-137.143,146.520,25.397,-33.602,12.894,188.327,-136.752,-28.913,18.755,9.377,7.424,-21.490,-57.827,92.601,-5.079,9.377,18.364,-145.739,105.885,40.635,-53.919,92.601
'[09:31:46.121 25/07/2074]',49.621,-173.480,149.646,18.364,-37.118,36.337,154.335,-107.448,-27.741,26.960,10.940,0.781,-26.178,-8.205,57.436,-10.159,11.722,21.099,-148.864,95.726,31.258,0.781,57.436
'[09:31:46.125 25/07/2074]',-18.755,-57.045,100.024,16.801,-23.834,19.536,134.017,-87.912,-27.741,28.913,16.020,-1.954,-14.066,12.112,33.211,-15.629,10.940,17.192,-99.243,53.529,36.337,19.927,33.211
'[09:31:46.129 25/07/2074]',-25.788,-147.692,212.943,5.079,-24.615,42.589,100.415,-73.846,-28.913,28.913,15.629,-1.954,-24.225,-76.581,114.090,0.391,12.503,16.410,-212.161,125.421,54.310,-67.204,114.090
'[09:31:46.133 25/07/2074]',-38.291,-16.801,89.866,9.377,-27.741,35.946,117.998,-81.270,-25.788,32.821,-1.563,1.172,-25.788,-99.243,126.593,4.689,9.377,13.284,-89.084,-1.954,37.118,-62.515,126.593
'[09:31:46.137 25/07/2074]',-73.846,17.973,84.786,1.563,-23.834,24.225,117.216,-86.740,-28.913,28.913,3.516,-4.689,-19.536,-34.383,55.873,-2.344,9.768,8.596,-84.005,24.615,32.039,-18.755,55.873
'[09:31:46.141 25/07/2074]',-66.032,10.159,82.833,-3.126,-37.900,33.211,116.825,-87.912,-31.648,17.973,12.503,-5.470,-17.582,-17.582,21.099,8.596,12.894,5.861,-82.051,29.304,22.271,-1.954,21.099
'[09:31:46.145 25/07/2074]',-25.006,-51.966,99.634,-1.172,-44.151,28.523,111.355,-74.237,-33.211,18.364,12.894,-12.503,-26.960,29.304,-18.755,2.735,14.847,8.596,-98.852,51.184,19.927,33.602,-18.755
'[09:31:46.148 25/07/2074]',-8.205,-14.457,69.158,-17.582,-34.774,38.681,82.051,-57.827,-23.053,26.178,14.066,-18.755,-14.457,96.117,-67.204,-14.066,17.192,10.159,-68.376,1.954,15.629,115.653,-67.204
'[09:31:46.152 25/07/2074]',-0.391,-180.513,232.869,-22.662,-30.867,44.151,65.641,-50.403,-20.317,25.788,16.410,-11.331,-22.271,3.516,31.258,-0.781,20.317,10.549,-232.088,159.805,15.629,10.549,31.258
'[09:31:46.156 25/07/2074]',34.383,-214.505,225.055,-19.927,-33.602,41.026,79.316,-61.343,-26.178,25.397,5.079,-4.689,-31.648,-36.728,68.376,0.391,14.847,19.536,-224.274,146.911,15.629,-20.708,68.376
'[09:31:46.160 25/07/2074]',-44.151,-94.945,176.215,-23.834,-15.238,13.284,80.488,-66.813,-25.788,21.099,3.126,-9.377,-21.880,-14.457,36.337,-9.377,3.907,18.755,-175.433,96.508,20.708,12.503,36.337
'[09:31:46.164 25/07/2074]',-13.284,-103.932,152.772,-36.728,-12.112,11.331,43.370,-44.933,-32.821,10.549,16.801,-12.894,-19.145,13.284,-4.298,-6.642,0.391,16.020,-151.990,85.568,21.099,28.132,-4.298
'[09:31:46.168 25/07/2074]',-27.741,-35.946,86.349,-37.509,-21.490,4.689,26.960,-25.788,-36.337,7.814,12.503,-17.973,-24.225,0.781,1.563,-10.940,1.172,15.238,-85.568,36.337,22.271,-0.391,1.563
'[09:31:46.172 25/07/2074]',-25.788,-29.695,79.316,-43.761,-10.549,-0.781,8.596,-17.582,-32.821,7.033,13.284,-31.648,-16.020,-19.927,14.066,-21.099,-3.126,14.847,-78.535,15.238,37.118,-12.503,14.066
'[09:31:46.176 25/07/2074]',1.563,-93.773,118.779,-50.794,-11.722,7.814,-44.542,24.615,-26.178,3.907,14.457,-28.913,-21.880,-47.668,49.231,-15.238,-3.907,12.112,-117.998,48.059,28.132,-35.946,49.231
'[09:31:46.180 25/07/2074]',-37.118,-14.847,79.707,-49.621,-18.364,8.205,-60.952,49.231,-28.132,1.563,9.768,-14.066,-22.662,-70.720,60.952,1.172,-0.391,15.629,-78.926,21.099,17.973,-61.343,60.952
'[09:31:46.184 25/07/2074]',-36.728,-10.940,75.800,-51.184,-7.814,-4.298,-58.999,48.059,-24.615,0.781,6.252,-4.298,-30.085,-22.662,32.039,-0.391,-4.298,21.099,-75.018,-9.377,43.761,-20.317,32.039
'[09:31:46.188 25/07/2074]',-43.370,-8.987,85.568,-57.436,-6.252,-1.954,-40.244,23.834,-21.490,1.563,7.814,-1.954,-15.238,17.582,-14.847,-0.391,-4.689,19.927,-84.786,5.079,26.178,39.463,-14.847
'[09:31:46.191 25/07/2074]',-30.476,0.391,58.999,-58.608,-15.629,1.954,-27.741,10.549,-24.615,-2.735,7.814,0.000,-24.225,19.927,-18.755,3.516,-2.344,17.192,-58.217,-7.033,28.913,20.708,-18.755
'[09:31:46.195 25/07/2074]',-15.238,-44.933,87.912,-63.297,-18.755,3.516,-30.085,8.596,-22.271,5.861,-3.516,-5.079,-28.913,37.509,-24.225,-9.377,-1.172,21.099,-87.131,23.834,17.582,44.933,-24.225
'[09:31:46.199 25/07/2074]',-8.987,-12.503,38.681,-62.906,-19.536,3.126,-45.714,16.410,-25.788,-1.954,-5.079,-10.549,-17.582,-20.317,5.079,-11.331,-8.205,20.317,-37.900,-21.099,17.582,11.331,5.079
'[09:31:46.203 25/07/2074]',-9.377,57.045,-20.708,-76.581,-20.708,3.907,-55.092,22.271,-26.569,-5.861,-7.814,-8.987,-21.099,-34.774,18.755,-13.675,-7.033,14.457,21.490,-72.283,15.629,-15.629,18.755
'[09:31:46.207 25/07/2074]',-1.172,-0.391,30.476,-75.800,-25.006,4.689,-51.184,23.834,-23.053,1.172,-21.880,0.781,-30.476,10.549,-10.159,-12.503,-4.298,12.503,-29.695,4.298,-2.735,14.847,-10.159
'[09:31:46.211 25/07/2074]',-51.184,55.873,25.397,-90.647,-10.940,0.391,-84.005,34.383,-22.662,-3.907,-17.973,-10.549,-33.211,39.072,-41.807,-20.708,-9.768,10.549,-24.615,-38.291,33.602,37.900,-41.807
'[09:31:46.215 25/07/2074]',-42.198,30.085,28.913,-82.442,-9.377,-6.252,-91.429,42.589,-25.006,-4.689,-28.913,-8.205,-15.629,11.331,-45.714,-17.973,-15.238,-0.391,-28.132,-18.364,34.774,27.741,-45.714
'[09:31:46.219 25/07/2074]',-32.039,-54.701,109.011,-88.694,-5.861,4.689,-98.462,31.648,-18.755,-3.126,-26.960,-12.112,-17.973,40.244,-66.422,-18.364,-12.503,-4.298,-108.230,73.065,23.834,46.105,-66.422
'[09:31:46.223 25/07/2074]',-35.556,-45.714,96.117,-91.429,-5.470,7.814,-117.607,37.900,-19.927,-12.894,-22.662,-16.410,-8.987,-34.774,-15.629,-13.675,-19.145,-0.781,-95.336,50.403,38.291,-17.973,-15.629
'[09:31:46.227 25/07/2074]',-12.503,-53.919,52.747,-77.363,-7.424,-8.205,-134.017,58.217,-25.788,-19.927,-27.350,-14.457,-3.126,-116.825,32.430,-2.735,-28.913,-5.470,-51.966,29.695,19.536,-73.065,32.430
'[09:31:46.230 25/07/2074]',-26.569,-117.998,147.692,-91.819,-5.470,4.298,-148.864,59.780,-5.861,-19.927,-28.523,-22.662,-33.211,-36.337,2.735,-12.112,-27.741,-9.377,-146.911,121.905,-1.954,-24.225,2.735
'[09:31:46.234 25/07/2074]',-36.337,-37.118,66.813,-83.223,-13.675,-2.735,-130.501,56.654,-7.033,-17.973,-32.430,-10.940,-34.774,-60.562,34.774,-10.159,-25.788,-6.642,-66.032,45.714,2.735,-57.436,34.774
'[09:31:46.238 25/07/2074]',-25.788,-64.469,85.958,-77.753,-2.735,-6.642,-119.951,48.059,0.000,-16.801,-33.993,-10.940,-28.132,-58.608,34.383,-10.940,-32.430,-8.205,-85.177,54.310,3.126,-43.370,34.383
'[09:31:46.242 25/07/2074]',-12.112,-72.283,94.164,-70.720,0.000,0.000,-101.978,41.026,7.033,-3.907,-39.072,1.954,-16.410,11.331,-15.629,-12.503,-27.741,-11.722,-93.382,68.376,-10.159,32.821,-15.629
'[09:31:46.246 25/07/2074]',3.907,11.331,-2.735,-63.687,-0.391,0.000,-99.243,49.231,7.033,-3.907,-37.118,25.788,-6.642,35.165,-36.337,0.000,-23.053,-7.033,3.516,-27.741,0.391,49.231,-36.337
'[09:31:46.250 25/07/2074]',73.846,-56.654,-10.159,-53.138,-3.126,4.689,-101.197,53.138,8.596,-5.861,-45.324,30.476,-3.126,16.020,-29.695,5.470,-23.834,-3.126,10.940,-24.225,-8.596,43.370,-29.695
'[09:31:46.254 25/07/2074]',-11.722,30.476,-20.708,-48.449,4.689,-8.596,-83.223,35.946,10.940,-3.126,-44.542,31.648,-5.470,51.575,-51.966,1.954,-20.708,-7.814,21.490,-24.615,-8.596,65.641,-51.966
'[09:31:46.258 25/07/2074]',-16.410,85.958,-66.032,-56.264,5.470,-0.781,-74.237,16.410,10.549,-7.033,-40.244,24.225,-3.907,58.999,-62.906,-4.298,-17.192,-7.424,66.813,-62.515,5.470,49.621,-62.906
'[09:31:46.262 25/07/2074]',-11.722,-21.099,24.615,-42.589,8.987,-11.331,-61.734,11.722,13.675,-2.735,-53.529,24.615,0.391,-21.490,9.377,-5.861,-21.099,-6.252,-23.834,43.370,-12.112,-11.331,9.377
'[09:31:46.266 25/07/2074]',-8.596,-131.282,132.845,-44.151,12.894,-1.172,-76.190,12.503,16.020,-1.954,-50.403,15.238,-2.735,-42.979,36.728,-10.940,-24.615,-8.596,-132.063,137.143,-16.020,-19.536,36.728
'[09:31:46.270 25/07/2074]',2.735,-100.415,93.773,-40.635,7.814,3.907,-69.939,11.722,2.735,-6.642,-39.072,19.536,1.172,52.357,-69.939,-7.814,-25.788,-8.987,-92.991,110.183,-2.344,57.827,-69.939
'[09:31:46.273 25/07/2074]',22.271,-94.945,39.072,-23.834,-3.126,-10.940,-54.310,10.549,-1.172,-19.145,-46.496,30.476,-9.377,20.708,-54.310,5.470,-32.430,-9.377,-38.291,55.482,-1.563,35.946,-54.310
'[09:31:46.277 25/07/2074]',46.886,-35.556,-25.788,-48.059,-7.033,1.563,-58.608,1.172,2.735,-17.582,-32.430,9.377,-12.112,57.436,-67.985,-14.847,-31.258,-3.516,26.569,-25.788,8.987,57.436,-67.985
'[09:31:46.281 25/07/2074]',-40.244,276.239,-257.485,-42.979,5.470,-24.225,-47.277,0.781,-1.954,-19.536,-34.383,19.927,1.172,28.523,-61.343,-5.470,-35.556,-8.987,258.266,-260.611,30.867,30.867,-61.343
'[09:31:46.285 25/07/2074]',-8.987,111.746,-119.560,-51.966,4.298,-26.569,-15.629,-31.258,-0.391,-8.987,-37.900,15.238,1.563,2.344,-21.490,-13.675,-28.132,-6.252,120.342,-94.554,12.112,-11.722,-21.490
'[09:31:46.289 25/07/2074]',2.735,33.602,-41.026,-51.966,8.596,-8.596,-8.205,-48.840,13.675,0.391,-50.403,19.927,3.126,-74.628,69.158,-12.894,-23.443,-5.079,41.807,-33.602,-19.927,-46.886,69.158
'[09:31:46.293 25/07/2074]',-3.516,-108.230,111.746,-50.403,12.112,-1.954,-28.913,-33.211,1.563,0.000,-37.900,19.145,2.735,-50.012,40.244,-10.159,-23.834,-6.252,-110.965,121.123,-23.053,-19.927,40.244
'[09:31:46.297 25/07/2074]',-7.033,-197.314,176.996,-33.602,-13.675,1.563,-50.012,0.391,-10.549,-11.722,-36.728,34.383,-11.331,-38.681,16.410,8.596,-24.615,-10.940,-176.215,213.724,-35.556,-22.662,16.410
'[09:31:46.301 25/07/2074]',8.596,-141.050,117.216,-51.575,-10.159,0.781,-39.072,-18.364,-3.907,-11.331,-37.509,20.317,-16.410,-30.085,14.457,-1.563,-23.834,-9.768,-116.435,142.222,-41.807,-15.238,14.457
'[09:31:46.305 25/07/2074]',9.768,-8.596,-20.317,-55.092,-15.629,-5.470,-28.913,-24.615,-10.940,-21.490,-28.913,18.364,-7.814,-33.211,0.391,-2.344,-30.476,-12.503,21.099,-2.735,-25.006,-12.894,0.391
'[09:31:46.309 25/07/2074]',15.238,34.774,-75.409,-61.343,-10.940,-21.490,-14.847,-37.900,-9.377,-21.099,-29.304,19.536,-7.424,-68.767,35.165,0.391,-31.258,-16.020,76.190,-50.794,-15.629,-66.032,35.165
'[09:31:46.313 25/07/2074]',33.602,-82.051,26.960,-58.999,-9.377,-15.629,-14.457,-40.244,-4.298,-19.536,-31.258,22.271,-8.596,-16.410,-6.642,-0.391,-28.523,-8.987,-26.178,44.542,-17.192,-11.331,-6.642
'[09:31:46.316 25/07/2074]',67.204,-128.156,32.039,-47.277,-17.582,-9.377,-30.867,-17.192,-4.689,-26.569,-29.304,28.132,-15.238,1.172,-25.397,7.424,-33.993,-4.689,-31.258,48.840,-19.927,10.940,-25.397
'[09:31:46.320 25/07/2074]',-2.344,-78.144,50.403,-40.635,-3.126,-22.271,-26.569,-17.973,-2.735,-26.178,-26.569,32.039,-15.238,14.066,-37.118,14.457,-35.556,-4.689,-49.621,78.535,-12.112,3.907,-37.118
'[09:31:46.324 25/07/2074]',29.304,-104.713,51.184,-44.151,-18.364,-9.377,-22.662,-17.192,0.781,-33.993,-17.192,25.006,-14.457,51.184,-67.985,5.470,-33.993,-2.344,-50.403,96.899,-25.397,28.132,-67.985
'[09:31:46.328 25/07/2074]',-37.118,-6.642,-8.987,-27.350,-23.834,-28.913,-30.085,1.954,-4.298,-41.807,-31.648,29.695,-10.940,-10.159,-39.072,10.940,-47.668,-5.079,9.768,46.105,-37.118,2.344,-39.072
'[09:31:46.332 25/07/2074]',-23.443,-22.662,7.033,-42.198,-8.596,-30.085,-32.430,-9.377,9.768,-36.728,-33.602,20.708,-12.503,-74.628,44.542,3.126,-48.059,-7.033,-6.252,37.118,-35.165,-53.138,44.542
'[09:31:46.336 25/07/2074]',-16.020,-67.204,45.324,-41.416,-16.020,-26.960,-16.410,-19.536,3.516,-40.635,-28.913,24.225,-2.344,-67.204,25.397,2.344,-46.105,-5.861,-44.542,96.508,-52.357,-36.728,25.397
'[09:31:46.340 25/07/2074]',-15.238,-73.846,40.244,-28.913,-19.536,-30.085,-7.814,-19.927,6.642,-39.463,-43.370,35.556,-34.383,27.741,-47.277,12.894,-46.886,-4.298,-39.463,74.237,-41.807,38.291,-47.277
'[09:31:46.344 25/07/2074]',3.516,26.960,-57.045,-34.383,-0.391,-29.695,-0.781,-29.304,14.066,-30.867,-42.198,33.211,-22.662,48.059,-51.184,0.391,-37.509,-2.735,57.827,-28.913,-41.026,60.562,-51.184
'[09:31:46.348 25/07/2074]',5.861,69.939,-92.991,-39.853,-7.814,-28.913,5.470,-26.178,8.596,-30.085,-31.648,37.900,-10.940,124.249,-129.719,1.563,-30.867,-4.689,93.773,-64.078,-29.695,121.123,-129.719
'[09:31:46.352 25/07/2074]',3.126,64.078,-90.647,-32.430,-8.987,-33.211,20.708,-33.602,-1.954,-30.476,-30.867,51.575,-8.987,84.396,-90.256,2.735,-26.960,-6.252,91.429,-44.151,-23.053,64.860,-90.256
'[09:31:46.355 25/07/2074]',-6.252,55.873,-76.190,-31.258,-2.735,-38.681,30.476,-46.105,0.391,-26.960,-36.337,49.231,-8.596,-32.430,23.053,4.298,-30.867,-3.516,76.972,-44.933,-17.973,-34.774,23.053
'[09:31:46.359 25/07/2074]',-3.126,-5.470,-16.020,-34.383,-5.079,-40.635,38.681,-51.575,2.344,-25.788,-35.946,43.761,-1.954,-42.198,26.569,1.954,-34.383,-1.954,16.801,5.079,-22.271,-24.615,26.569
'[09:31:46.363 25/07/2074]',3.907,-109.011,85.177,-30.476,-1.954,-29.304,29.695,-47.277,3.516,-26.569,-29.304,41.416,-12.503,-47.277,42.979,5.470,-30.867,3.126,-84.396,119.170,-23.834,-57.436,42.979
'[09:31:46.367 25/07/2074]',5.470,-123.858,110.574,-35.556,8.205,-23.053,37.509,-64.860,20.317,-18.755,-31.648,28.523,-8.596,1.563,13.284,-8.596,-27.350,8.596,-109.792,129.328,-22.271,-5.079,13.284
'[09:31:46.371 25/07/2074]',32.039,-116.435,84.786,-37.509,12.112,-18.755,51.184,-81.270,21.099,-17.973,-21.490,20.317,0.391,11.722,-4.298,-5.470,-26.178,6.642,-84.005,108.620,-30.867,6.252,-4.298
'[09:31:46.375 25/07/2074]',54.701,-100.415,49.231,-41.416,11.331,-16.020,49.231,-81.270,21.880,-20.317,-14.066,18.364,4.298,14.066,-14.457,2.344,-23.053,3.907,-48.449,92.210,-39.853,-5.861,-14.457
'[09:31:46.379 25/07/2074]',2.344,-4.298,10.159,-44.542,22.271,-24.615,48.059,-82.442,25.006,-16.020,-15.629,19.536,7.424,-14.066,17.192,1.172,-19.536,8.205,-9.377,39.463,-36.728,-25.788,17.192
'[09:31:46.383 25/07/2074]',28.132,-29.304,-8.987,-21.490,8.205,-25.006,44.151,-59.780,20.317,-13.675,-28.132,28.132,-5.470,-24.615,21.099,16.020,-23.443,7.033,9.768,13.675,-41.416,-23.443,21.099
'[09:31:46.387 25/07/2074]',-10.549,-38.681,58.999,-32.039,20.317,-18.755,52.747,-76.972,30.085,-18.755,-13.675,19.536,6.252,-3.907,-4.689,18.755,-16.410,6.252,-58.217,80.488,-44.151,-5.470,-4.689
'[09:31:46.391 25/07/2074]',-11.722,-9.377,46.496,-41.416,16.801,-8.205,78.926,-103.932,30.867,-13.675,-8.596,11.722,7.814,54.310,-42.589,1.172,-7.033,9.377,-45.714,68.376,-38.681,40.244,-42.589
'[09:31:46.395 25/07/2074]',13.284,-35.165,27.350,-23.834,5.470,-10.549,71.893,-85.177,18.364,-16.410,-11.331,20.317,5.861,5.079,-15.238,14.847,-11.722,5.470,-26.569,33.602,-16.410,4.689,-15.238
'[09:31:46.398 25/07/2074]',30.085,-51.184,26.178,-41.807,6.252,-9.377,65.250,-97.680,25.788,-28.523,-8.205,1.954,13.675,-10.159,-28.523,16.020,-12.894,0.000,-25.397,49.621,-26.178,-3.516,-28.523
'[09:31:46.402 25/07/2074]',16.801,60.562,-67.204,-48.449,5.470,-9.377,82.442,-115.653,18.364,-24.225,-4.298,-8.596,10.940,3.907,-37.509,3.126,-8.205,-0.781,67.985,-52.747,-1.954,-7.814,-37.509
'[09:31:46.406 25/07/2074]',23.053,32.821,-13.675,-37.118,31.258,-1.563,95.726,-121.123,50.794,-11.722,-9.768,-2.344,26.178,-21.880,8.205,12.503,-1.954,3.907,14.457,-16.020,-12.503,-27.741,8.205
'[09:31:46.410 25/07/2074]',50.403,-18.755,30.476,-40.244,44.933,11.331,89.084,-123.858,70.720,-7.033,-5.470,-15.629,35.556,-15.238,7.814,11.722,0.391,6.252,-29.695,19.536,-26.960,-10.549,7.814
'[09:31:46.414 25/07/2074]',73.455,-7.424,57.827,-53.919,78.926,29.695,80.098,-118.779,101.587,7.814,10.940,-37.900,62.906,0.391,24.615,-5.861,12.112,9.377,-57.045,35.556,-17.582,-23.834,24.615
'[09:31:46.418 25/07/2074]',105.885,-41.807,67.595,-43.370,93.773,28.913,77.363,-112.918,108.620,10.940,11.331,-25.788,87.131,-5.470,23.053,0.391,17.973,10.940,-66.813,60.952,-18.364,-29.304,23.053
'[09:31:46.422 25/07/2074]',173.089,-59.780,17.973,-28.132,99.243,29.695,80.098,-106.667,113.309,11.722,11.722,-12.503,94.554,33.211,-26.960,23.443,13.284,9.768,-17.192,17.192,-31.258,22.662,-26.960
'[09:31:46.426 25/07/2074]',139.487,52.357,-27.741,-47.668,138.706,16.410,82.442,-122.295,131.282,12.503,29.695,-43.370,121.123,89.084,-80.879,1.563,15.629,7.814,28.523,-30.476,-28.132,69.548,-80.879
'[09:31:46.430 25/07/2074]',157.460,41.416,-41.026,-29.304,138.315,12.503,71.111,-94.945,121.514,5.470,42.198,-13.675,135.189,100.806,-104.713,23.443,19.536,12.503,41.807,-11.331,-34.774,67.204,-104.713
