'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[14:23:39.035 02/09/2075]',-1.563,1.563,0.391,-1.172,-1.954,1.172,0.000,0.391,0.781,0.000,-0.391,0.781,-1.172,2.344,0.391,0.000,0.000,0.391,0.391,-2.344,0.781,2.344,0.391
'[14:23:39.039 02/09/2075]',0.781,0.391,-0.781,1.172,-5.079,4.689,-1.563,3.126,-3.126,0.391,0.000,4.298,-3.907,2.735,0.781,1.172,0.781,0.391,1.563,0.391,1.172,-3.126,0.781
'[14:23:39.043 02/09/2075]',5.470,3.516,-5.861,0.391,-10.940,8.987,-0.391,6.252,-14.847,3.516,2.344,12.503,-7.814,6.642,1.172,3.516,3.126,4.689,6.642,-3.516,-1.954,-2.735,1.172
'[14:23:39.047 02/09/2075]',9.377,2.344,-7.814,4.689,-11.722,12.503,1.563,6.642,-13.675,4.689,7.033,14.066,-8.987,10.549,6.642,4.298,9.377,2.344,8.596,2.344,-3.126,-8.987,6.642
'[14:23:39.051 02/09/2075]',14.847,-1.172,-8.987,13.284,-2.344,10.549,0.781,8.987,-8.596,4.298,8.987,17.192,-8.987,10.549,9.768,10.549,16.801,0.000,9.768,7.814,-3.907,-14.066,9.768
'[14:23:39.055 02/09/2075]',10.159,0.000,-3.907,8.987,7.424,3.126,-1.172,4.689,1.172,1.954,7.033,14.847,-6.642,11.722,8.205,13.284,20.708,-3.907,4.689,0.000,-5.470,-3.907,8.205
'[14:23:39.059 02/09/2075]',3.126,-1.563,-3.126,10.159,14.847,-0.391,-2.735,-1.954,19.145,-3.907,4.689,8.205,-7.424,14.847,7.814,12.503,21.099,-11.722,3.907,-5.470,-2.344,2.344,7.814
'[14:23:39.063 02/09/2075]',1.563,-7.033,-0.391,14.847,22.662,-0.781,-11.722,-2.344,29.304,-4.689,-1.563,7.424,-9.377,16.410,7.033,14.847,21.099,-18.755,1.172,-5.079,1.172,0.781,7.033
'[14:23:39.066 02/09/2075]',-1.172,-9.768,0.391,17.973,33.602,-4.689,-16.410,-4.298,36.728,-5.079,-5.079,7.033,-7.424,18.364,5.470,16.410,21.880,-21.099,0.391,-8.987,2.344,6.642,5.470
'[14:23:39.070 02/09/2075]',-3.126,-7.424,-1.563,20.708,42.979,-11.722,-10.940,-11.331,50.012,-5.079,-3.126,2.344,-1.954,23.443,6.642,14.066,22.271,-22.271,2.344,-14.847,1.563,16.410,6.642
'[14:23:39.074 02/09/2075]',-2.344,-8.987,0.391,25.006,42.979,-11.722,-7.033,-9.377,60.562,-4.298,-0.781,0.391,1.172,28.132,10.159,12.503,22.271,-22.271,0.391,-12.112,1.954,16.410,10.159
'[14:23:39.078 02/09/2075]',-5.079,-8.987,4.689,24.615,36.728,-13.675,-3.516,-4.298,65.641,-5.861,-2.344,1.954,1.563,30.476,12.112,13.284,19.536,-16.801,-3.907,-10.940,4.298,14.457,12.112
'[14:23:39.082 02/09/2075]',-12.894,-5.861,1.563,23.053,29.304,-23.053,4.298,-5.079,69.939,-10.940,-0.391,-1.954,3.126,28.913,8.596,12.894,12.112,-11.331,-0.781,-14.847,4.298,19.927,8.596
'[14:23:39.086 02/09/2075]',-17.973,-6.252,-2.735,22.662,16.410,-29.304,10.159,-3.126,69.158,-14.847,1.563,-8.987,2.344,26.569,11.331,4.298,2.735,-7.424,3.516,-9.768,2.344,19.536,11.331
'[14:23:39.090 02/09/2075]',-25.788,-8.596,-4.689,22.271,-1.563,-32.039,9.377,5.861,60.562,-20.317,-1.172,-4.298,-4.298,23.053,10.940,2.735,-6.642,-4.298,5.470,-3.126,5.470,13.284,10.940
'[14:23:39.094 02/09/2075]',-37.509,-5.079,-9.768,22.271,-19.145,-36.337,11.331,13.284,50.794,-24.615,-2.344,-1.563,-10.940,21.490,7.033,2.344,-14.066,-1.954,10.549,-3.516,9.768,15.238,7.033
'[14:23:39.098 02/09/2075]',-40.635,-2.735,-12.503,22.271,-31.258,-36.337,15.238,17.582,43.370,-25.788,1.172,-4.689,-11.331,21.099,6.252,-3.516,-19.536,-3.516,13.284,1.172,12.112,15.629,6.252
'[14:23:39.102 02/09/2075]',-38.681,-2.344,-3.907,16.410,-41.416,-30.085,17.973,24.225,30.085,-24.615,2.344,-1.563,-15.629,17.973,5.470,-1.954,-21.880,-2.344,4.689,8.596,15.629,7.814,5.470
'[14:23:39.105 02/09/2075]',-40.244,0.000,-1.954,15.629,-45.324,-29.304,19.145,28.523,17.582,-21.880,0.391,0.391,-20.317,15.238,0.781,-0.781,-19.145,-3.907,2.735,8.987,20.708,6.252,0.781
'[14:23:39.109 02/09/2075]',-39.072,4.689,-3.907,17.192,-43.370,-28.523,21.880,27.741,10.549,-16.801,1.172,-2.344,-20.317,14.457,0.391,-1.563,-15.238,-3.516,4.689,7.424,19.927,10.940,0.391
'[14:23:39.113 02/09/2075]',-35.556,3.126,-2.735,19.145,-38.291,-25.006,18.755,28.523,5.079,-10.159,0.391,-4.298,-22.271,13.675,0.781,-1.563,-8.205,-8.205,3.516,15.238,20.317,3.516,0.781
'[14:23:39.117 02/09/2075]',-31.258,1.954,-2.344,21.880,-29.695,-26.960,15.629,31.258,3.907,-5.861,-1.954,-4.298,-23.443,12.112,1.563,0.391,1.563,-14.066,3.126,18.755,20.317,-1.172,1.563
'[14:23:39.121 02/09/2075]',-30.476,0.391,-5.861,25.006,-20.317,-33.211,12.503,30.085,8.596,-4.298,-5.470,-5.861,-20.708,11.722,0.391,0.391,5.079,-19.145,6.642,15.629,19.536,3.126,0.391
'[14:23:39.125 02/09/2075]',-29.304,-1.954,-8.205,27.350,-11.331,-37.509,11.722,24.225,15.238,-1.954,-5.470,-12.894,-17.973,13.675,0.781,-3.126,5.470,-23.443,8.987,17.973,17.192,6.642,0.781
'[14:23:39.129 02/09/2075]',-26.960,-8.205,-8.596,32.430,-6.252,-38.681,7.033,25.006,23.834,-3.126,-8.987,-12.503,-16.801,15.238,2.344,-3.516,6.252,-25.788,9.377,22.271,19.145,3.907,2.344
'[14:23:39.133 02/09/2075]',-26.960,-11.722,-10.549,36.337,4.689,-44.542,3.126,20.708,36.728,-5.470,-10.549,-13.284,-12.112,18.364,2.344,-3.516,5.861,-25.006,11.331,17.973,19.927,11.722,2.344
'[14:23:39.137 02/09/2075]',-27.350,-10.940,-14.066,40.244,19.927,-50.403,4.298,10.940,51.184,-5.470,-7.814,-19.536,-4.298,22.662,3.907,-5.861,6.642,-25.397,14.847,15.629,16.801,21.099,3.907
'[14:23:39.141 02/09/2075]',-24.225,-14.066,-12.894,42.589,28.523,-50.012,1.172,8.987,64.860,-7.814,-8.205,-19.927,-0.391,24.615,7.424,-5.470,9.377,-28.132,13.675,16.410,17.973,19.145,7.424
'[14:23:39.145 02/09/2075]',-23.053,-16.410,-3.907,32.821,35.556,-52.357,-2.735,7.424,75.800,-12.894,-12.503,-19.145,0.391,25.397,7.424,-3.907,8.596,-30.867,4.689,11.722,16.410,19.927,7.424
'[14:23:39.148 02/09/2075]',-24.225,-16.020,-7.033,24.615,43.370,-60.171,-3.907,-1.954,84.005,-17.973,-16.020,-25.397,1.563,24.225,5.470,-9.377,2.344,-35.556,7.814,7.033,12.112,26.178,5.470
'[14:23:39.152 02/09/2075]',-23.834,-19.927,-8.205,17.973,45.324,-66.422,-7.033,-6.642,88.694,-23.053,-17.973,-30.476,2.344,21.099,4.689,-14.847,-5.861,-39.072,8.987,7.033,13.284,25.397,4.689
'[14:23:39.156 02/09/2075]',-26.960,-26.960,-8.987,11.331,39.072,-72.674,-14.066,-4.298,89.084,-29.304,-23.834,-28.523,-1.954,20.317,2.735,-16.801,-15.629,-40.635,9.768,10.159,14.457,21.880,2.735
'[14:23:39.160 02/09/2075]',-33.211,-30.476,-17.973,6.642,31.258,-82.442,-17.973,-5.861,87.521,-34.774,-30.085,-28.132,-4.689,19.145,0.391,-21.880,-25.397,-42.979,18.755,8.596,14.066,25.788,0.391
'[14:23:39.164 02/09/2075]',-39.072,-33.211,-21.880,3.516,22.271,-91.038,-16.020,-6.642,84.396,-37.118,-29.304,-30.085,-4.689,16.801,0.000,-26.178,-32.430,-43.370,22.662,14.066,13.284,23.834,0.000
'[14:23:39.168 02/09/2075]',-39.463,-37.118,-21.490,0.391,6.642,-85.568,-16.410,-3.907,77.753,-40.244,-30.085,-29.695,-8.205,13.284,-1.954,-26.178,-35.946,-43.370,22.271,19.145,10.940,17.582,-1.954
'[14:23:39.172 02/09/2075]',-43.761,-37.118,-26.178,-1.172,-9.377,-76.972,-17.973,-3.907,67.595,-41.807,-36.337,-28.132,-12.503,7.424,-9.377,-24.615,-38.681,-44.151,26.960,16.410,11.722,16.801,-9.377
'[14:23:39.176 02/09/2075]',-46.886,-34.383,-31.258,1.954,-17.192,-70.330,-14.066,-8.205,57.436,-40.635,-34.774,-32.430,-14.066,3.126,-13.675,-25.788,-39.072,-42.979,32.039,13.675,11.331,19.927,-13.675
'[14:23:39.180 02/09/2075]',-44.542,-35.556,-29.304,5.470,-16.410,-64.860,-16.410,-6.252,47.668,-37.900,-35.165,-30.476,-16.410,0.391,-17.582,-23.053,-36.337,-42.979,30.085,17.973,16.801,13.675,-17.582
'[14:23:39.184 02/09/2075]',-45.324,-34.774,-27.741,10.549,-14.457,-59.780,-18.364,-3.907,35.946,-37.509,-36.728,-23.443,-19.927,-3.516,-22.662,-15.238,-31.648,-42.589,28.523,19.145,23.443,8.205,-22.662
'[14:23:39.188 02/09/2075]',-46.105,-29.695,-28.913,17.582,-4.689,-60.952,-14.847,-6.642,28.913,-34.774,-31.648,-24.615,-18.755,-5.079,-19.536,-17.973,-25.397,-40.635,29.695,16.801,24.225,14.457,-19.536
'[14:23:39.191 02/09/2075]',-41.026,-24.225,-20.708,13.284,17.192,-68.376,-12.894,-8.596,22.662,-32.821,-29.695,-23.834,-19.536,-7.424,-20.317,-15.238,-20.317,-40.635,21.490,17.973,25.788,12.503,-20.317
'[14:23:39.195 02/09/2075]',-38.681,-22.271,-20.317,16.410,-3.516,-37.509,-17.973,-5.470,15.629,-32.430,-31.648,-19.145,-23.443,-9.768,-21.490,-12.894,-15.238,-41.416,21.099,18.755,30.085,5.861,-21.490
'[14:23:39.199 02/09/2075]',-37.900,-18.364,-22.662,19.145,0.000,-30.867,-18.364,-9.377,14.066,-29.304,-32.039,-19.536,-21.490,-12.503,-22.271,-10.159,-9.768,-38.681,23.443,16.410,28.523,7.814,-22.271
'[14:23:39.203 02/09/2075]',-31.258,-14.457,-21.880,20.317,15.629,-33.602,-14.847,-14.457,18.364,-26.569,-29.695,-24.225,-15.629,-13.675,-23.443,-8.987,-2.344,-37.509,22.662,14.066,25.788,9.768,-23.443
'[14:23:39.207 02/09/2075]',-24.615,-15.629,-20.317,24.225,21.880,-27.350,-17.973,-12.894,24.225,-25.397,-31.258,-22.662,-12.112,-11.331,-25.006,-7.033,3.907,-38.291,21.099,17.582,26.960,5.079,-25.006
'[14:23:39.211 02/09/2075]',-24.225,-16.020,-20.708,30.867,27.741,-26.569,-19.536,-12.112,33.602,-24.615,-32.430,-23.053,-7.033,-9.377,-24.225,-5.079,9.768,-36.337,21.490,17.582,29.695,4.689,-24.225
'[14:23:39.215 02/09/2075]',-20.708,-13.675,-20.317,33.993,53.529,-43.370,-16.801,-14.847,47.277,-23.053,-29.304,-28.523,1.172,-6.642,-23.053,-5.079,13.284,-36.728,21.099,15.238,26.569,13.284,-23.053
'[14:23:39.219 02/09/2075]',-20.708,-13.284,-19.145,36.728,42.198,-26.569,-17.582,-14.847,58.608,-22.271,-29.695,-32.039,6.642,-3.907,-23.053,-5.470,12.503,-38.291,19.927,17.192,29.304,15.238,-23.053
'[14:23:39.223 02/09/2075]',-23.834,-15.238,-19.927,41.807,38.291,-23.834,-21.490,-10.159,69.548,-24.615,-32.821,-28.913,10.549,-3.907,-22.271,-1.172,9.768,-37.509,20.708,15.629,35.946,13.675,-22.271
'[14:23:39.227 02/09/2075]',-26.960,-12.112,-14.457,36.728,44.151,-30.476,-21.490,-9.377,77.753,-27.741,-35.946,-27.741,13.284,-3.907,-24.225,0.391,6.642,-37.509,15.238,8.596,37.118,21.099,-24.225
'[14:23:39.230 02/09/2075]',-25.006,-11.722,-10.159,31.648,45.324,-32.821,-18.364,-9.768,83.223,-28.523,-34.383,-32.430,16.020,-3.126,-26.178,-0.391,1.563,-36.728,10.940,9.377,37.509,20.317,-26.178
'[14:23:39.234 02/09/2075]',-23.443,-15.238,-6.252,30.085,46.105,-35.556,-20.708,-5.079,85.958,-30.476,-33.993,-32.039,19.927,-4.689,-26.960,0.000,-0.391,-36.337,7.033,12.894,42.198,12.503,-26.960
'[14:23:39.238 02/09/2075]',-26.569,-16.801,-5.079,26.569,42.979,-40.244,-20.317,-4.298,85.568,-32.430,-34.774,-30.476,21.099,-7.424,-28.913,1.563,-3.126,-33.602,5.861,9.377,39.853,16.410,-28.913
'[14:23:39.242 02/09/2075]',-30.867,-16.801,-4.298,25.006,33.993,-37.900,-15.629,-7.033,83.223,-31.648,-30.867,-35.946,22.271,-9.768,-28.132,-1.172,-5.470,-33.211,5.079,8.205,37.118,21.880,-28.132
'[14:23:39.246 02/09/2075]',-33.211,-21.490,-3.516,27.350,19.927,-28.913,-20.708,-1.563,79.316,-31.258,-32.821,-32.039,21.490,-14.066,-25.788,0.391,-5.861,-32.430,4.298,12.894,41.416,12.503,-25.788
'[14:23:39.250 02/09/2075]',-37.118,-25.788,-3.126,30.085,11.722,-27.741,-22.662,1.954,69.939,-33.602,-34.774,-26.178,17.582,-21.880,-27.741,6.252,-5.861,-31.258,3.907,12.503,42.979,9.377,-27.741
'[14:23:39.254 02/09/2075]',-41.416,-24.225,-3.516,29.304,8.987,-28.523,-20.317,-0.391,59.780,-33.211,-33.211,-30.476,13.284,-26.960,-29.695,5.079,-6.642,-32.821,4.298,9.377,42.589,12.112,-29.695
'[14:23:39.258 02/09/2075]',-41.807,-24.615,-4.298,31.258,6.642,-25.788,-19.536,-0.391,50.012,-31.258,-32.039,-32.039,8.596,-29.695,-29.695,4.689,-5.861,-35.946,5.079,11.331,42.979,7.424,-29.695
'[14:23:39.262 02/09/2075]',-43.370,-23.443,-2.344,31.648,4.689,-23.053,-21.099,0.781,39.463,-30.867,-33.602,-28.523,3.516,-32.821,-30.476,5.861,-3.516,-39.463,3.126,12.894,45.714,1.172,-30.476
'[14:23:39.266 02/09/2075]',-45.324,-17.973,1.563,24.225,8.205,-24.615,-17.192,-3.126,28.523,-28.523,-30.476,-31.258,-0.781,-33.211,-29.695,1.954,-1.954,-41.026,-0.781,7.033,44.151,5.470,-29.695
'[14:23:39.270 02/09/2075]',-46.496,-12.894,0.781,23.443,12.894,-24.615,-13.675,-8.205,18.364,-22.662,-28.132,-33.993,-2.735,-34.774,-27.350,-1.172,-0.391,-42.198,0.000,5.861,42.589,7.424,-27.350
'[14:23:39.273 02/09/2075]',-45.324,-11.331,0.781,23.443,13.284,-21.880,-16.410,-6.642,7.033,-18.364,-28.523,-30.867,-7.814,-34.383,-26.178,-1.954,0.781,-42.198,0.000,8.205,46.105,0.000,-26.178
'[14:23:39.277 02/09/2075]',-44.151,-7.424,-1.954,23.443,16.410,-22.662,-17.582,-7.033,0.391,-17.582,-30.085,-28.132,-14.847,-30.867,-26.960,-3.516,1.172,-40.244,2.735,5.861,46.496,0.391,-26.960
'[14:23:39.281 02/09/2075]',-39.853,-3.516,-6.642,21.490,26.569,-25.397,-15.629,-13.284,-0.391,-13.675,-30.476,-30.476,-13.284,-27.741,-28.523,-5.470,3.126,-43.370,7.424,3.907,43.370,3.907,-28.523
'[14:23:39.285 02/09/2075]',-33.211,-1.954,-6.252,17.192,35.165,-26.178,-18.364,-15.238,1.172,-11.331,-31.648,-29.304,-8.987,-26.569,-27.350,-7.424,6.642,-48.449,7.033,6.252,40.635,0.781,-27.350
'[14:23:39.289 02/09/2075]',-30.085,-0.391,-4.298,11.331,42.589,-27.350,-23.834,-14.847,10.549,-13.284,-36.337,-27.350,-4.298,-23.053,-26.960,-11.331,10.159,-53.138,5.079,3.126,43.761,0.391,-26.960
'[14:23:39.293 02/09/2075]',-26.569,3.126,-6.642,7.033,53.138,-31.648,-25.788,-17.582,15.629,-6.642,-41.807,-27.350,5.861,-22.271,-29.695,-13.284,11.722,-58.608,7.424,-3.126,43.761,7.033,-29.695
'[14:23:39.297 02/09/2075]',-17.973,2.735,-6.252,2.735,61.343,-30.476,-29.695,-19.927,26.569,-3.516,-44.151,-30.085,18.755,-23.053,-29.695,-15.629,13.284,-62.515,7.033,-0.781,42.198,4.298,-29.695
'[14:23:39.301 02/09/2075]',-12.112,2.344,-7.033,0.391,66.032,-28.132,-38.681,-15.629,39.853,-6.642,-47.277,-29.304,25.006,-23.053,-31.258,-14.457,12.503,-63.687,7.814,-0.781,42.589,-0.391,-31.258
'[14:23:39.305 02/09/2075]',-5.861,5.470,-12.894,0.000,75.800,-33.211,-38.291,-16.801,48.059,-5.470,-51.184,-28.523,32.430,-21.880,-35.946,-11.331,11.722,-62.906,13.675,-8.987,39.853,6.642,-35.946
'[14:23:39.309 02/09/2075]',-0.391,9.768,-10.940,-9.768,80.488,-33.602,-36.728,-21.099,57.827,-7.033,-47.668,-33.602,37.509,-20.708,-35.165,-12.112,10.940,-62.515,11.722,-14.457,30.476,11.331,-35.165
'[14:23:39.313 02/09/2075]',2.735,9.377,-6.252,-16.410,76.190,-29.304,-37.900,-19.145,64.860,-8.596,-47.668,-32.430,37.900,-17.582,-33.602,-11.722,9.768,-58.217,7.033,-15.629,30.476,6.642,-33.602
'[14:23:39.316 02/09/2075]',2.735,7.424,-6.252,-16.020,71.893,-29.695,-35.165,-17.192,66.422,-8.596,-46.886,-30.867,39.853,-17.973,-31.258,-10.549,10.159,-53.529,7.033,-16.801,29.695,7.814,-31.258
'[14:23:39.320 02/09/2075]',0.781,6.642,-6.252,-15.238,64.860,-29.304,-27.350,-21.880,69.939,-8.205,-42.979,-36.337,42.979,-18.755,-28.132,-14.066,8.205,-48.059,7.033,-19.145,28.913,12.894,-28.132
'[14:23:39.324 02/09/2075]',-1.563,2.735,-3.516,-13.675,50.794,-22.662,-22.271,-21.880,72.674,-10.940,-39.853,-39.463,40.244,-17.973,-24.615,-15.629,4.689,-43.370,4.298,-15.238,33.211,10.549,-24.615
'[14:23:39.328 02/09/2075]',-6.642,-0.781,-1.563,-8.987,35.556,-18.755,-19.927,-16.801,70.330,-15.629,-40.635,-35.165,33.602,-17.582,-25.006,-11.331,1.172,-38.291,2.344,-12.894,39.072,8.596,-25.006
'[14:23:39.332 02/09/2075]',-13.675,0.000,-1.954,-5.079,27.350,-19.536,-11.331,-18.755,71.502,-19.145,-38.681,-37.118,31.648,-19.536,-26.178,-9.768,-3.907,-32.039,2.735,-16.410,40.244,16.801,-26.178
'[14:23:39.336 02/09/2075]',-18.755,0.391,-0.781,-1.563,22.271,-19.536,-4.298,-21.490,71.502,-21.490,-36.337,-40.244,29.695,-21.880,-26.569,-7.814,-7.033,-26.960,1.563,-14.066,42.198,19.927,-26.569
'[14:23:39.340 02/09/2075]',-24.225,0.391,0.781,2.735,17.192,-17.582,-4.689,-15.238,67.204,-25.397,-37.900,-35.556,24.225,-25.006,-27.741,-3.516,-10.549,-22.662,0.000,-10.159,46.105,16.801,-27.741
'[14:23:39.344 02/09/2075]',-31.648,3.516,0.781,8.205,14.847,-18.364,-1.172,-14.066,63.297,-26.960,-41.026,-35.165,23.443,-30.085,-29.695,-3.907,-12.112,-19.145,0.000,-12.894,50.794,19.536,-29.695
'[14:23:39.348 02/09/2075]',-33.211,9.768,0.000,12.503,18.755,-16.410,3.516,-16.801,58.217,-28.523,-39.463,-39.463,21.099,-32.821,-31.258,-6.642,-11.331,-16.801,0.781,-12.503,53.919,19.145,-31.258
'[14:23:39.352 02/09/2075]',-32.039,14.457,8.987,7.424,22.271,-13.675,6.642,-15.629,50.403,-30.085,-35.556,-37.900,16.020,-34.774,-30.476,-3.907,-10.549,-14.847,-8.205,-9.768,53.138,14.457,-30.476
'[14:23:39.355 02/09/2075]',-31.648,17.582,11.331,10.549,25.006,-11.722,3.126,-8.596,39.853,-28.523,-35.165,-30.085,10.549,-35.165,-30.085,0.781,-7.033,-10.940,-10.549,-12.112,53.919,11.722,-30.085
'[14:23:39.359 02/09/2075]',-31.258,20.708,10.940,13.675,28.132,-13.284,5.470,-5.861,31.648,-27.350,-29.695,-24.615,7.424,-36.337,-27.741,5.861,-5.470,-7.814,-10.159,-14.847,48.840,14.847,-27.741
'[14:23:39.363 02/09/2075]',-27.350,18.755,12.112,18.364,26.569,-9.768,4.689,0.781,21.880,-24.615,-20.317,-18.364,2.735,-35.165,-21.099,11.331,-1.563,-5.861,-11.331,-8.205,44.542,5.861,-21.099
'[14:23:39.367 02/09/2075]',-24.225,13.675,11.331,25.006,22.662,-8.205,1.172,11.331,10.159,-19.536,-18.755,-8.205,-0.781,-35.556,-18.755,18.364,0.781,-3.516,-10.549,-3.126,42.198,-2.735,-18.755
'[14:23:39.371 02/09/2075]',-23.053,12.894,9.768,28.523,19.145,-8.205,5.079,12.894,6.642,-16.020,-13.675,-7.424,1.563,-34.383,-19.145,21.099,5.079,-2.344,-8.987,-4.298,38.681,-1.172,-19.145
'[14:23:39.375 02/09/2075]',-19.536,13.284,11.331,28.523,14.457,-2.344,8.987,12.503,9.377,-12.112,-7.424,-8.596,5.470,-30.085,-16.801,21.490,8.205,-1.954,-10.549,-3.907,34.383,-1.172,-16.801
'[14:23:39.379 02/09/2075]',-13.675,7.424,13.675,28.913,10.940,0.781,6.642,17.973,12.112,-6.252,-8.987,-3.516,9.377,-25.397,-16.801,25.397,11.722,-2.344,-12.894,0.391,31.258,-5.861,-16.801
'[14:23:39.383 02/09/2075]',-9.377,3.126,8.596,32.430,12.894,-2.735,4.298,19.927,21.490,-4.689,-10.159,0.000,17.973,-23.053,-21.099,32.039,13.675,-1.563,-7.814,0.000,26.178,-3.126,-21.099
'[14:23:39.387 02/09/2075]',-5.079,1.172,4.298,32.430,16.410,-6.252,5.470,15.629,32.430,-3.126,-7.814,-4.298,25.788,-21.099,-16.020,27.350,13.284,-1.172,-3.516,-1.563,19.145,2.344,-16.020
'[14:23:39.391 02/09/2075]',-0.781,-3.907,0.391,34.383,17.582,-6.252,2.735,14.457,41.416,-3.126,-9.377,-4.298,30.085,-17.582,-15.629,26.178,12.503,-2.735,0.391,3.516,16.410,-1.172,-15.629
'[14:23:39.395 02/09/2075]',-0.391,-8.205,-1.172,33.602,16.410,-5.470,-2.735,13.284,50.012,-7.033,-13.675,-1.172,31.258,-14.066,-17.192,26.960,9.768,-4.689,1.954,4.298,16.410,-3.126,-17.192
'[14:23:39.398 02/09/2075]',-0.781,-7.033,0.391,26.960,21.490,-5.079,-3.907,5.470,60.562,-11.722,-14.457,-4.689,35.165,-13.284,-16.020,23.053,7.424,-8.596,0.391,-0.391,14.066,2.344,-16.020
'[14:23:39.402 02/09/2075]',-1.563,-9.377,0.000,23.053,25.397,-5.470,-6.642,-0.391,69.548,-16.801,-14.066,-8.205,37.118,-12.894,-14.847,19.927,6.252,-13.675,0.781,1.172,11.722,1.954,-14.847
'[14:23:39.406 02/09/2075]',-2.735,-11.331,0.391,21.880,25.006,-3.126,-12.894,0.000,74.628,-23.443,-17.192,-4.689,32.430,-12.894,-14.457,22.662,3.907,-15.629,0.391,0.781,10.549,0.000,-14.457
'[14:23:39.410 02/09/2075]',-6.252,-9.377,-0.391,21.880,24.615,-4.689,-13.675,0.000,76.972,-30.867,-17.973,-4.689,26.178,-14.457,-12.503,23.834,1.954,-16.410,1.172,-5.470,8.596,2.735,-12.503
'[14:23:39.414 02/09/2075]',-7.033,-8.987,-0.781,21.490,23.053,-5.470,-9.377,-3.907,76.972,-34.383,-12.503,-12.503,22.662,-15.238,-8.596,17.582,1.172,-15.238,1.563,-4.298,6.252,4.689,-8.596
'[14:23:39.418 02/09/2075]',-6.642,-12.894,0.781,23.443,17.582,-1.563,-6.252,-5.079,73.455,-37.509,-8.596,-15.238,16.410,-14.847,-6.252,16.020,0.391,-12.894,0.000,0.781,7.814,0.781,-6.252
'[14:23:39.422 02/09/2075]',-10.159,-15.238,0.391,26.960,12.894,-4.298,-4.298,-3.516,66.422,-40.635,-8.205,-14.847,9.377,-16.410,-7.814,16.410,-0.781,-9.768,0.391,0.391,10.549,2.344,-7.814
'[14:23:39.426 02/09/2075]',-16.410,-14.847,-1.954,26.960,8.205,-6.642,0.000,-8.596,60.171,-39.853,-5.470,-21.880,7.424,-19.145,-7.814,10.940,-2.735,-6.642,2.735,-0.391,12.894,8.987,-7.814
'[14:23:39.430 02/09/2075]',-21.099,-18.364,0.391,28.913,0.781,-5.470,-0.391,-5.861,51.575,-40.635,-3.516,-22.662,1.172,-20.708,-7.814,10.940,-5.079,-5.079,0.391,5.079,16.410,4.298,-7.814
