'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[02:44:51.148 07/11/2076]',20.708,12.894,24.225,12.894,-0.391,1.172,35.165,35.556,-6.642,-4.298,57.045,134.408,31.648,-29.695,4.689,171.917,-4.689,55.092,-23.443,12.503,-6.642,-33.602,4.689
'[02:44:51.152 07/11/2076]',19.536,10.549,19.536,15.629,0.781,-4.298,32.430,37.509,-5.861,-9.377,54.310,119.170,30.085,-26.960,3.126,149.646,-14.847,53.919,-18.755,12.503,-4.689,-29.304,3.126
'[02:44:51.156 07/11/2076]',14.457,9.768,14.847,19.536,0.391,-11.331,29.304,41.416,-3.126,-14.066,37.900,105.495,25.397,-17.973,-0.391,117.607,-23.834,50.012,-14.066,5.861,2.344,-19.536,-0.391
'[02:44:51.160 07/11/2076]',11.722,6.642,9.377,27.350,0.391,-17.192,25.788,47.277,-0.391,-16.020,28.132,141.441,32.430,-20.317,-4.689,143.004,-28.523,51.966,-8.596,3.907,8.987,-15.238,-4.689
'[02:44:51.164 07/11/2076]',6.252,2.344,3.516,37.509,0.781,-28.132,22.662,55.092,1.954,-21.490,19.927,159.414,33.602,-19.927,-8.596,154.335,-34.774,46.105,-2.735,-2.344,21.099,-9.768,-8.596
'[02:44:51.168 07/11/2076]',0.391,2.344,3.126,34.774,2.344,-33.993,22.662,49.231,7.033,-24.615,20.317,113.309,27.741,-14.457,-9.377,111.355,-37.509,40.244,-2.344,-7.424,30.085,-8.596,-9.377
'[02:44:51.172 07/11/2076]',-4.689,4.298,0.000,30.867,4.298,-33.602,17.973,41.807,11.722,-26.178,17.192,84.396,24.615,-12.112,-10.940,84.786,-40.635,35.556,0.781,-8.596,30.867,-6.642,-10.940
'[02:44:51.176 07/11/2076]',0.000,-2.344,-5.079,33.211,8.596,-32.821,10.940,37.509,8.987,-27.350,31.648,109.792,32.039,-32.039,-8.596,132.063,-37.900,35.165,5.861,9.377,17.582,-22.662,-8.596
'[02:44:51.180 07/11/2076]',0.781,-7.033,-8.987,32.039,10.940,-32.430,5.470,32.039,5.470,-27.350,45.714,112.527,34.383,-43.761,-5.470,150.818,-35.165,32.821,9.768,21.099,8.596,-33.993,-5.470
'[02:44:51.184 07/11/2076]',-1.563,-5.079,-17.192,27.741,11.331,-31.648,-2.735,26.178,3.516,-22.271,23.053,98.462,21.880,-32.039,-7.814,121.514,-40.244,21.099,17.973,15.238,0.000,-19.927,-7.814
'[02:44:51.188 07/11/2076]',-3.126,-6.252,-23.443,26.569,15.238,-37.118,-8.596,23.834,2.344,-17.582,2.344,95.336,12.112,-22.662,-10.159,103.150,-41.416,14.066,24.225,8.205,-5.470,-6.642,-10.159
'[02:44:51.191 07/11/2076]',0.391,-8.596,-21.099,21.490,21.099,-40.635,-7.033,17.582,0.781,-13.675,19.927,78.144,13.675,-26.960,-5.861,104.713,-38.291,17.973,21.880,13.284,-8.205,-13.675,-5.861
'[02:44:51.195 07/11/2076]',0.781,-8.205,-16.410,15.629,25.397,-41.026,-3.907,10.940,5.079,-9.768,30.867,61.734,17.582,-27.350,-1.563,98.462,-39.463,18.364,17.192,14.847,-8.987,-13.675,-1.563
'[02:44:51.199 07/11/2076]',0.000,-9.768,-15.629,19.536,27.741,-41.807,-6.642,14.066,10.159,-8.596,9.768,89.084,18.364,-23.053,-3.126,108.620,-39.463,12.503,16.410,12.112,-10.159,-3.126,-3.126
'[02:44:51.203 07/11/2076]',0.391,-12.503,-13.675,21.490,26.569,-40.635,-7.424,16.410,14.847,-9.768,1.954,92.991,20.317,-22.662,-3.516,106.276,-37.509,10.159,14.457,12.894,-5.079,-1.954,-3.516
'[02:44:51.207 07/11/2076]',-1.954,-11.331,-11.331,17.973,24.225,-38.291,-5.861,12.112,18.364,-10.159,4.689,58.217,17.973,-16.410,-3.126,73.455,-37.509,6.252,12.112,11.331,-1.172,0.781,-3.126
'[02:44:51.211 07/11/2076]',-1.954,-12.112,-8.596,15.629,25.788,-37.509,-6.252,10.159,21.099,-10.940,2.735,62.906,17.973,-12.894,-6.252,77.363,-35.946,2.344,9.377,11.331,0.781,5.079,-6.252
'[02:44:51.215 07/11/2076]',0.391,-16.410,-6.642,18.364,28.132,-39.463,-4.298,10.940,21.099,-12.503,7.814,83.223,22.271,-16.801,-6.642,100.806,-33.993,1.172,7.424,14.066,3.907,1.563,-6.642
'[02:44:51.219 07/11/2076]',-1.172,-16.410,-4.298,16.801,30.476,-43.370,-1.172,7.814,24.225,-13.675,10.549,55.092,20.317,-13.284,-5.470,74.237,-37.900,1.954,5.079,10.549,9.768,3.907,-5.470
'[02:44:51.223 07/11/2076]',-5.079,-14.457,-4.298,16.410,32.039,-48.840,2.344,5.861,27.350,-15.629,-0.391,40.635,15.238,-6.252,-6.252,48.840,-41.807,2.344,5.079,3.516,15.629,10.549,-6.252
'[02:44:51.227 07/11/2076]',-6.642,-16.801,-4.689,25.397,28.913,-55.092,8.205,12.894,22.271,-17.582,0.391,92.601,19.927,-14.847,-3.126,96.508,-41.416,10.159,5.470,2.344,20.317,7.814,-3.126
'[02:44:51.230 07/11/2076]',-8.987,-14.457,-0.781,23.443,26.178,-55.482,16.410,10.940,20.708,-21.099,7.424,103.932,22.662,-20.317,1.172,107.448,-44.151,18.755,1.563,0.391,23.834,4.689,1.172
'[02:44:51.234 07/11/2076]',-9.768,-5.079,0.781,16.410,28.523,-50.794,18.755,4.298,20.317,-26.569,4.689,67.204,14.066,-15.629,3.126,63.687,-50.794,20.317,0.000,-6.252,21.099,8.987,3.126
'[02:44:51.238 07/11/2076]',-8.205,0.000,2.735,14.457,29.304,-45.324,20.708,2.735,19.145,-31.258,0.391,60.171,9.768,-15.238,3.516,49.621,-56.264,25.397,-1.954,-9.377,14.066,11.722,3.516
'[02:44:51.242 07/11/2076]',0.781,1.563,7.033,14.457,32.821,-38.681,27.741,1.954,17.973,-32.821,21.880,82.833,21.880,-32.039,7.814,90.647,-51.966,38.681,-6.252,-1.563,8.987,-3.126,7.814
'[02:44:51.246 07/11/2076]',9.768,5.079,8.987,12.894,37.118,-32.039,30.476,0.781,18.364,-34.774,35.946,90.256,31.648,-42.979,10.549,110.574,-49.621,42.979,-8.205,1.172,6.642,-14.457,10.549
'[02:44:51.250 07/11/2076]',10.940,9.377,7.814,11.722,36.728,-28.913,27.741,4.689,21.490,-34.383,13.284,95.726,26.178,-34.383,6.252,98.071,-48.059,32.430,-7.033,-7.814,5.079,-5.079,6.252
'[02:44:51.254 07/11/2076]',12.894,11.331,7.033,12.503,35.946,-27.350,25.788,9.768,23.053,-32.821,-3.126,101.197,23.443,-30.867,5.470,89.475,-44.542,25.788,-6.252,-14.847,3.126,-0.391,5.470
'[02:44:51.258 07/11/2076]',17.582,12.894,8.205,6.252,37.900,-26.569,25.397,8.205,20.708,-31.258,14.066,77.753,24.615,-33.602,7.033,82.833,-40.635,24.225,-7.424,-10.159,1.172,-12.112,7.033
'[02:44:51.262 07/11/2076]',19.927,11.331,8.205,0.781,37.118,-26.569,21.880,8.205,18.364,-31.648,23.053,67.985,22.271,-33.211,7.033,80.879,-41.026,20.708,-7.424,-7.814,-3.126,-16.410,7.033
'[02:44:51.266 07/11/2076]',23.053,7.814,4.298,2.344,32.821,-25.788,16.020,15.238,14.847,-30.476,10.549,98.071,21.880,-33.602,5.470,99.243,-42.198,18.755,-3.516,-5.470,-12.112,-14.457,5.470
'[02:44:51.270 07/11/2076]',25.006,9.768,0.391,0.000,30.867,-25.006,13.675,14.847,10.549,-28.523,8.596,94.554,20.317,-32.821,4.689,92.991,-42.198,18.755,0.391,-5.861,-17.973,-15.238,4.689
'[02:44:51.273 07/11/2076]',26.960,12.894,-5.470,-3.516,30.476,-23.443,10.549,12.503,10.549,-27.350,6.642,67.204,15.238,-27.350,2.344,66.422,-41.807,15.238,6.252,-8.987,-24.615,-13.284,2.344
'[02:44:51.277 07/11/2076]',32.039,12.112,-9.768,-4.298,31.258,-21.490,6.642,12.112,10.549,-23.443,3.516,79.316,17.973,-29.304,-0.781,82.442,-37.509,12.503,10.549,-8.596,-31.648,-11.722,-0.781
'[02:44:51.281 07/11/2076]',35.946,10.159,-11.722,-4.689,33.211,-20.708,5.861,9.377,8.596,-20.317,10.159,91.038,21.880,-34.383,-1.563,103.150,-31.648,7.424,12.503,-6.252,-31.258,-16.020,-1.563
'[02:44:51.285 07/11/2076]',35.556,10.549,-12.112,-9.768,35.165,-21.099,4.689,4.298,10.549,-16.020,8.987,53.919,19.145,-28.132,-2.344,69.158,-29.695,1.172,12.894,-10.940,-23.053,-14.066,-2.344
'[02:44:51.289 07/11/2076]',31.648,9.377,-13.284,-7.814,32.039,-24.225,5.470,5.470,12.503,-9.377,-1.954,31.648,15.629,-19.536,-5.079,41.026,-25.397,-1.172,14.066,-17.973,-9.377,-6.252,-5.079
'[02:44:51.293 07/11/2076]',30.085,8.205,-10.940,-9.377,29.304,-20.708,6.252,2.735,13.675,-2.344,-7.033,57.827,21.880,-20.708,-4.689,65.641,-16.020,-1.954,11.722,-16.410,-2.735,-3.516,-4.689
'[02:44:51.297 07/11/2076]',30.476,9.377,-8.987,-10.549,28.913,-14.066,7.814,-3.126,16.410,2.344,0.000,62.515,29.304,-23.053,-3.516,79.707,-10.159,0.391,9.768,-10.159,-1.172,-4.298,-3.516
'[02:44:51.301 07/11/2076]',25.006,12.503,-10.159,-11.722,27.741,-7.424,4.689,-7.814,23.443,5.470,-11.722,22.662,22.662,-9.768,-7.424,35.556,-12.112,-5.079,10.940,-14.066,-0.391,8.596,-7.424
'[02:44:51.305 07/11/2076]',21.490,15.238,-9.768,-11.722,27.350,-4.689,4.689,-12.503,27.350,10.159,-21.880,4.689,21.099,0.781,-10.159,9.768,-11.331,-5.079,10.549,-16.410,2.735,19.927,-10.159
'[02:44:51.309 07/11/2076]',23.834,10.159,-7.033,-7.424,27.350,-1.172,9.377,-15.238,25.788,16.410,4.689,12.894,33.993,-7.033,-7.033,41.807,-5.079,7.424,7.814,-3.907,4.689,9.377,-7.033
'[02:44:51.313 07/11/2076]',23.053,9.377,-3.516,-3.516,26.960,2.344,13.284,-17.973,27.350,24.615,22.271,10.940,43.761,-6.252,-5.470,54.701,0.391,16.410,4.298,-0.781,12.112,8.205,-5.470
'[02:44:51.316 07/11/2076]',19.536,10.549,-3.516,0.000,24.615,5.861,13.284,-17.192,28.523,33.993,4.298,20.708,41.807,6.642,-6.642,47.668,4.689,16.020,4.298,-8.987,17.582,23.053,-6.642
'[02:44:51.320 07/11/2076]',18.364,9.768,-4.689,3.516,21.880,10.159,12.894,-18.755,28.913,40.244,-3.516,25.006,41.416,12.503,-6.252,44.542,11.331,21.490,5.470,-11.722,20.317,32.430,-6.252
'[02:44:51.324 07/11/2076]',16.801,8.596,-4.298,2.735,21.490,8.987,16.801,-23.834,25.788,46.496,14.847,-5.470,41.416,12.112,-1.172,30.085,11.722,29.304,5.079,-8.205,24.615,27.741,-1.172
'[02:44:51.328 07/11/2076]',16.020,7.814,-5.470,1.172,20.317,5.079,19.927,-26.178,22.271,49.621,23.834,-16.801,38.681,15.238,2.344,23.443,10.940,33.211,6.252,-6.642,28.523,28.132,2.344
'[02:44:51.332 07/11/2076]',16.801,5.079,-5.470,3.126,17.973,2.344,22.271,-23.053,19.145,51.184,22.662,8.205,41.416,14.847,1.172,45.714,10.159,41.807,6.252,-1.954,29.695,28.523,1.172
'[02:44:51.336 07/11/2076]',17.582,5.470,-3.516,2.344,15.629,2.735,25.006,-21.880,19.145,53.919,24.615,0.781,40.244,17.582,3.516,38.291,10.940,46.886,4.298,0.781,30.085,26.569,3.516
'[02:44:51.340 07/11/2076]',16.801,9.768,-3.907,6.252,11.722,5.861,25.006,-15.629,21.490,53.529,16.801,-16.410,35.946,25.006,2.344,13.675,12.894,46.886,4.689,-2.344,30.867,30.476,2.344
'[02:44:51.344 07/11/2076]',16.410,9.377,-3.126,10.549,6.252,7.033,27.350,-7.424,21.880,50.794,10.159,14.847,39.072,22.662,0.391,37.509,15.238,44.933,3.907,-1.954,29.304,31.648,0.391
'[02:44:51.348 07/11/2076]',16.410,8.205,-2.344,14.847,0.391,7.424,27.741,-0.391,20.317,45.324,14.457,33.993,41.026,16.410,0.781,57.045,14.066,41.026,3.126,0.391,30.867,26.569,0.781
'[02:44:51.352 07/11/2076]',8.987,11.331,-6.642,18.364,-5.079,1.954,27.741,7.033,17.582,39.463,6.642,-4.298,28.132,26.569,-0.391,6.252,3.907,33.602,7.424,-10.940,37.900,32.430,-0.391
'[02:44:51.355 07/11/2076]',4.298,14.847,-5.861,12.112,-8.987,-0.391,31.648,3.516,15.629,36.728,5.079,-18.364,22.662,31.258,0.391,-14.066,-1.172,33.602,6.642,-15.238,40.244,31.648,0.391
'[02:44:51.359 07/11/2076]',10.159,12.112,-5.861,12.503,-8.205,2.735,29.695,3.907,10.549,34.383,16.801,21.880,30.867,14.847,2.344,36.337,-2.735,42.589,6.642,-3.907,28.132,18.364,2.344
'[02:44:51.363 07/11/2076]',13.284,7.424,-7.814,16.801,-5.861,3.516,25.788,6.642,4.689,29.304,28.132,46.496,35.946,0.391,3.516,69.548,-7.424,45.714,8.596,6.252,14.457,7.033,3.516
'[02:44:51.367 07/11/2076]',10.549,8.596,-8.205,14.847,-5.470,2.344,21.880,6.252,1.563,24.615,13.675,33.211,26.178,4.689,1.954,41.807,-12.112,34.774,8.987,1.563,8.987,12.894,1.954
'[02:44:51.371 07/11/2076]',10.940,8.205,-11.331,16.410,-4.689,0.781,16.801,10.549,-0.781,19.927,-0.391,35.165,19.927,11.331,-2.735,26.569,-16.410,26.178,12.112,-1.954,4.298,21.490,-2.735
'[02:44:51.375 07/11/2076]',14.066,5.079,-11.722,18.364,-1.954,-3.126,18.364,13.284,-5.470,16.410,18.364,38.291,25.006,1.172,-0.391,43.370,-16.410,30.085,12.503,4.689,3.516,8.596,-0.391
'[02:44:51.379 07/11/2076]',16.410,5.470,-10.159,16.020,-0.391,-3.126,20.708,10.549,-4.298,14.457,33.602,30.476,28.132,1.954,1.172,43.370,-16.410,31.258,10.940,3.126,8.205,3.907,1.172
'[02:44:51.383 07/11/2076]',16.020,7.424,-14.066,18.755,0.391,-1.172,16.410,11.722,0.391,12.503,14.066,52.747,25.397,10.549,-1.563,47.277,-18.364,28.132,14.847,-1.563,5.861,13.675,-1.563
'[02:44:51.387 07/11/2076]',14.847,6.252,-16.410,22.271,0.391,1.172,12.503,12.894,4.298,10.159,3.126,60.171,26.960,9.768,-3.126,46.496,-20.708,29.695,17.192,-1.172,3.907,15.629,-3.126
'[02:44:51.391 07/11/2076]',11.722,6.252,-12.894,21.099,-1.563,3.516,14.457,9.768,6.252,8.987,13.675,30.476,24.225,10.940,-1.563,27.741,-21.880,30.476,13.675,0.391,7.033,12.503,-1.563
'[02:44:51.395 07/11/2076]',10.940,6.252,-8.596,19.927,-3.126,5.861,18.364,7.424,8.987,7.033,17.973,27.741,25.006,12.503,-4.298,30.867,-21.099,28.132,9.377,0.781,9.768,13.675,-4.298
'[02:44:51.398 07/11/2076]',11.722,2.735,-3.907,20.317,-3.907,7.814,19.145,7.424,8.205,5.470,18.755,46.886,30.085,2.735,-3.516,51.966,-20.317,29.695,4.689,6.642,8.205,9.377,-3.516
'[02:44:51.402 07/11/2076]',11.722,1.563,0.000,20.317,-3.126,7.424,20.317,7.814,8.596,4.298,19.536,29.304,28.913,-0.781,-1.563,37.900,-20.708,31.258,0.781,7.033,8.596,5.861,-1.563
'[02:44:51.406 07/11/2076]',10.549,3.126,1.172,21.880,-0.781,6.252,21.490,8.596,12.503,5.470,7.033,8.205,23.834,5.470,-5.470,10.940,-19.536,28.523,-0.391,0.391,12.894,10.549,-5.470
'[02:44:51.410 07/11/2076]',9.768,3.907,3.907,23.834,1.172,7.033,22.271,10.159,16.410,7.424,-1.172,37.118,28.913,0.000,-4.689,37.509,-17.582,32.430,-3.126,-2.344,14.847,10.549,-4.689
'[02:44:51.414 07/11/2076]',8.596,2.735,7.424,30.867,0.391,4.689,25.006,19.145,19.145,5.861,-4.298,58.608,32.430,-3.126,-7.033,59.389,-19.536,33.602,-6.642,-6.252,23.053,8.596,-7.033
'[02:44:51.418 07/11/2076]',2.344,9.768,12.894,22.271,-0.781,6.252,30.867,11.331,25.397,5.861,-8.596,8.987,25.788,8.596,-12.112,11.331,-24.225,30.867,-12.112,-13.284,33.211,14.066,-12.112
'[02:44:51.422 07/11/2076]',0.000,13.675,14.457,15.238,0.000,5.861,32.821,4.298,30.085,2.735,-14.847,-14.847,24.615,10.549,-17.192,-12.503,-29.695,33.602,-13.675,-16.020,34.383,17.192,-17.192
'[02:44:51.426 07/11/2076]',4.298,10.159,15.238,16.020,-0.391,8.596,32.430,5.079,26.178,0.781,0.000,14.847,35.946,-7.033,-20.317,35.556,-30.867,44.151,-14.457,-2.735,27.741,3.907,-20.317
'[02:44:51.430 07/11/2076]',7.033,10.940,13.284,11.331,0.000,10.549,31.258,0.391,21.099,0.391,11.722,17.192,41.416,-15.629,-24.615,51.575,-30.867,47.277,-12.503,4.689,23.443,-5.079,-24.615
'[02:44:51.434 07/11/2076]',5.079,14.457,7.424,5.861,-0.391,12.112,24.225,-3.126,17.582,1.954,-7.033,1.172,31.258,-5.079,-30.867,20.317,-34.383,40.244,-6.642,-3.907,19.536,4.298,-30.867
'[02:44:51.438 07/11/2076]',3.516,16.020,2.344,3.907,-3.516,12.112,18.755,-1.563,12.503,3.516,-24.225,0.781,24.225,0.000,-34.774,5.079,-35.165,34.774,-1.563,-9.377,16.020,8.987,-34.774
'[02:44:51.441 07/11/2076]',5.079,12.894,0.391,-0.781,-7.814,9.377,19.536,-4.298,3.907,7.033,-5.470,-15.238,25.788,-7.814,-35.165,8.596,-31.258,37.900,0.391,-1.954,16.801,-5.470,-35.165
'[02:44:51.445 07/11/2076]',3.907,10.940,-0.781,-8.205,-10.159,5.079,20.317,-9.377,-0.781,8.987,6.252,-30.085,25.397,-10.549,-33.211,3.516,-33.211,38.291,1.563,2.344,14.066,-11.331,-33.211
