'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[13:50:45.047 25/07/2074]',-22.662,1.563,-15.238,14.457,-30.085,-32.430,26.960,13.675,24.225,-0.781,-12.112,11.331,-1.172,-5.079,10.549,18.364,-15.238,-30.085,16.020,-32.430,-8.596,19.927,10.549
'[13:50:45.051 25/07/2074]',-29.304,4.298,-21.880,26.960,-31.648,-38.291,18.364,32.039,1.172,-9.768,-13.284,26.569,4.689,-41.416,12.503,28.132,-15.629,-30.867,22.662,-22.662,-7.033,0.000,12.503
'[13:50:45.055 25/07/2074]',-8.205,-13.284,-5.861,23.443,-12.112,-26.569,7.424,27.350,-13.284,-21.490,-2.344,29.695,-28.132,8.987,-9.768,21.099,-20.708,-22.662,6.642,-16.801,7.033,22.662,-9.768
'[13:50:45.059 25/07/2074]',0.391,3.516,-17.582,19.536,9.768,-30.085,2.735,24.615,-0.391,-16.410,-14.457,22.662,-14.066,-28.913,18.364,14.457,-26.178,-33.211,18.364,-32.039,-2.735,11.722,18.364
'[13:50:45.063 25/07/2074]',-12.112,-10.159,-21.490,42.198,0.000,-44.933,-9.377,54.310,-1.563,-35.946,-19.536,49.231,-57.045,-8.205,20.708,35.556,-34.774,-46.105,22.271,-20.317,-12.112,-0.781,20.708
'[13:50:45.066 25/07/2074]',-22.662,-0.391,-36.728,37.118,-13.284,-50.012,-5.861,48.059,-5.470,-47.668,-14.847,42.589,-82.833,9.768,19.145,26.960,-46.886,-42.979,37.509,-32.039,-7.424,0.391,19.145
'[13:50:45.070 25/07/2074]',-29.695,4.689,-72.283,50.794,-30.085,-70.720,-1.172,57.436,-5.861,-41.026,-24.225,45.714,-65.250,-29.695,36.728,32.039,-55.092,-55.092,73.065,-49.621,-18.364,-14.457,36.728
'[13:50:45.074 25/07/2074]',-47.668,-46.886,-16.801,40.244,-50.012,-61.734,-7.814,48.840,-2.344,-43.370,-16.020,37.118,-37.900,-40.635,30.085,21.880,-51.184,-60.171,17.582,13.675,-23.053,-10.549,30.085
'[13:50:45.078 25/07/2074]',-44.933,-58.999,-30.867,66.032,-56.264,-71.111,-7.814,66.813,-25.788,-52.357,-13.284,56.264,-73.455,-33.602,31.258,38.681,-55.873,-57.436,31.648,1.954,-20.708,-10.159,31.258
'[13:50:45.082 25/07/2074]',-26.569,-32.821,-35.556,51.575,-12.112,-75.018,-8.205,51.575,-22.271,-45.324,-10.549,47.668,-48.449,-32.430,21.099,28.132,-46.886,-60.562,36.337,-14.847,-17.192,9.377,21.099
'[13:50:45.086 25/07/2074]',-14.457,-49.231,-38.291,69.548,-7.033,-73.455,-26.178,74.237,-33.602,-51.575,-15.238,73.455,-43.761,-48.449,9.768,53.919,-43.761,-69.158,39.072,-4.298,-30.867,7.814,9.768
'[13:50:45.090 25/07/2074]',-6.642,-40.635,-40.635,52.747,-4.298,-66.032,-23.053,58.608,-11.331,-51.575,-17.973,57.827,-53.919,-22.662,18.364,34.383,-37.118,-65.641,41.416,-4.298,-27.741,-2.735,18.364
'[13:50:45.094 25/07/2074]',-7.814,10.159,-105.885,53.919,-3.516,-78.144,-25.397,57.436,-39.463,-51.184,-25.006,60.562,-53.138,-49.621,10.940,35.165,-42.589,-66.813,106.667,-65.641,-17.192,-9.768,10.940
'[13:50:45.098 25/07/2074]',0.391,-23.053,-66.032,32.039,-4.298,-70.330,-17.192,35.946,-19.145,-46.886,-21.880,37.509,-14.457,-79.707,25.788,16.020,-42.589,-76.190,66.813,-31.648,-30.085,-6.252,25.788
'[13:50:45.102 25/07/2074]',10.940,-21.490,-63.687,25.006,2.735,-67.985,-11.331,27.741,-13.284,-49.621,-12.894,30.085,-46.886,-5.861,-0.391,5.861,-39.853,-71.502,64.469,-23.443,-22.662,12.503,-0.391
'[13:50:45.105 25/07/2074]',3.126,-17.582,-90.647,57.436,-1.563,-83.223,-12.894,50.794,-30.867,-48.840,-17.582,51.184,-64.078,-1.954,-9.768,28.523,-41.026,-69.939,91.429,-35.946,-24.225,17.192,-9.768
'[13:50:45.109 25/07/2074]',4.298,-57.045,-26.960,32.039,19.145,-71.893,-16.801,23.443,-5.079,-42.589,-10.549,28.913,-37.118,14.847,-26.178,17.192,-32.430,-68.376,27.741,-9.377,-30.085,66.422,-26.178
'[13:50:45.113 25/07/2074]',-2.735,-43.370,-48.059,47.668,5.861,-80.098,-10.940,39.463,-12.894,-53.529,-8.596,39.853,-86.740,44.151,-27.741,33.993,-26.569,-76.581,48.840,-12.503,-34.383,44.151,-27.741
'[13:50:45.117 25/07/2074]',-18.364,-12.112,-42.979,18.755,8.205,-57.045,-14.847,9.768,7.814,-28.523,-22.662,6.642,-96.899,18.364,32.430,8.205,-14.847,-65.641,43.761,-21.880,-36.728,-2.344,32.430
'[13:50:45.121 25/07/2074]',-3.516,-2.344,-55.873,7.814,19.927,-56.264,-11.722,-3.516,1.563,-28.913,-15.238,-0.391,-62.515,-19.927,29.304,7.814,-11.722,-59.780,56.654,-57.827,-26.178,3.126,29.304
'[13:50:45.125 25/07/2074]',3.126,-8.987,-27.741,-0.391,25.006,-36.337,-12.503,-9.768,8.987,-23.834,-9.768,-7.033,-52.357,-22.662,38.291,4.298,-8.205,-61.734,28.523,-38.681,-30.476,0.391,38.291
'[13:50:45.129 25/07/2074]',1.563,5.470,-41.026,3.516,12.894,-29.695,-5.861,-5.861,13.675,-19.536,-5.470,-5.861,-39.853,-10.549,27.741,3.516,-1.563,-55.482,41.807,-47.668,-25.788,5.861,27.741
'[13:50:45.133 25/07/2074]',-8.987,-23.443,-32.039,37.509,1.172,-37.509,-16.801,26.178,0.391,-32.430,-9.377,29.695,-33.211,-19.536,-2.344,42.589,-4.689,-53.138,32.821,-36.337,-34.774,32.430,-2.344
'[13:50:45.137 25/07/2074]',-19.145,-10.940,-22.271,28.132,-3.516,-20.708,-11.722,13.284,13.675,-33.211,-11.331,17.192,-44.542,-18.364,15.629,32.039,-6.252,-56.264,23.053,-29.304,-42.198,21.490,15.629
'[13:50:45.141 25/07/2074]',0.781,9.377,-26.960,-0.391,3.907,-7.424,0.000,-13.284,15.629,-24.225,-9.768,-0.391,-67.204,9.768,25.006,10.940,2.735,-51.966,27.741,-34.383,-45.324,9.377,25.006
'[13:50:45.145 25/07/2074]',-0.391,-5.861,-17.973,0.781,2.344,-3.516,-7.814,-14.066,10.159,-26.178,-19.145,5.079,-66.813,-5.861,21.490,20.317,1.954,-49.231,18.755,-37.118,-42.589,7.814,21.490
'[13:50:45.148 25/07/2074]',-5.861,-8.987,-1.563,-20.708,2.735,0.391,-5.079,-34.774,-2.735,-18.364,-9.768,-6.642,-55.092,-25.397,32.039,8.596,2.735,-54.701,2.344,-39.853,-46.105,9.768,32.039
'[13:50:45.152 25/07/2074]',-2.735,-32.430,19.927,-26.569,-0.391,1.563,-3.516,-39.072,-5.079,-19.927,-7.814,-8.205,-77.363,0.000,26.569,6.642,7.814,-55.482,-19.145,-11.331,-47.668,5.470,26.569
'[13:50:45.156 25/07/2074]',0.781,-8.987,-17.192,-3.126,-4.689,-8.596,-3.907,-10.940,-3.907,-22.271,-11.722,13.284,-67.204,-10.940,15.238,35.556,9.377,-50.403,17.973,-46.105,-56.654,7.814,15.238
'[13:50:45.160 25/07/2074]',1.563,10.549,-14.457,-20.317,16.801,-12.503,0.391,-27.350,-9.768,-16.410,-1.954,0.391,-53.919,-6.642,10.159,20.317,14.847,-46.886,15.238,-62.515,-45.324,23.053,10.159
'[13:50:45.164 25/07/2074]',-6.642,32.039,-30.085,-23.053,6.642,-21.490,14.847,-27.741,-10.159,-21.099,4.298,-0.391,-47.668,11.331,-7.814,13.675,11.722,-48.059,30.867,-62.125,-51.184,35.556,-7.814
'[13:50:45.168 25/07/2074]',15.238,89.866,-92.991,-29.304,16.801,-22.271,17.582,-28.523,-15.238,-20.708,12.112,-3.907,-32.821,1.954,-5.861,7.424,19.536,-42.198,93.773,-118.779,-31.258,7.814,-5.861
'[13:50:45.172 25/07/2074]',8.987,25.397,-16.020,-41.807,26.178,-17.973,9.768,-40.244,-25.397,-21.490,21.099,-10.159,-24.615,3.126,-11.722,-2.344,17.973,-36.337,16.801,-51.184,-23.443,19.536,-11.722
'[13:50:45.176 25/07/2074]',-27.350,-6.642,7.424,-22.662,-7.033,-17.973,3.126,-25.788,-30.476,-32.821,8.596,0.781,-74.237,3.516,2.735,12.112,2.344,-42.589,-6.642,-11.722,-35.946,4.689,2.735
'[13:50:45.180 25/07/2074]',16.801,-9.377,8.987,-36.728,21.880,-16.410,11.722,-35.946,11.331,-5.470,8.596,-15.238,-53.529,21.099,31.648,-1.172,11.722,-41.807,-8.205,-28.132,-35.556,1.172,31.648
'[13:50:45.184 25/07/2074]',22.271,-29.304,48.059,-30.867,43.370,-12.503,9.377,-29.304,23.053,4.298,10.940,-12.894,-40.635,35.165,28.913,1.563,14.457,-32.821,-47.277,1.563,-33.211,14.847,28.913
'[13:50:45.188 25/07/2074]',13.284,-12.112,23.053,-17.582,37.900,-15.629,5.079,-19.927,19.145,-2.344,5.079,-8.987,-45.324,21.490,28.523,6.642,1.563,-32.821,-22.271,-11.722,-45.714,24.225,28.523
'[13:50:45.191 25/07/2074]',35.946,22.662,-20.708,-27.741,43.370,-19.927,13.675,-26.178,28.523,-5.470,14.066,-18.364,-15.238,14.847,25.006,-6.642,1.563,-34.383,21.490,-46.105,-35.556,14.457,25.006
'[13:50:45.195 25/07/2074]',38.291,-0.391,-21.490,1.954,42.198,-27.741,2.735,1.563,24.225,-19.536,2.344,4.689,-35.165,8.987,20.708,15.629,-7.033,-31.648,22.271,-34.774,-42.198,15.238,20.708
'[13:50:45.199 25/07/2074]',33.993,-37.900,19.927,-9.377,40.635,-23.443,1.172,-11.331,26.178,-21.880,0.391,-2.344,4.689,-26.178,12.112,9.377,-16.020,-25.006,-19.145,5.079,-34.774,16.020,12.112
'[13:50:45.203 25/07/2074]',28.523,-43.761,20.317,-6.252,25.006,-22.662,7.033,-9.377,33.602,-22.662,1.954,-3.907,-30.085,20.317,9.768,7.033,-16.020,-29.304,-19.536,14.066,-34.774,12.503,9.768
'[13:50:45.207 25/07/2074]',32.821,-3.907,-13.675,-0.391,31.648,-24.225,14.847,-7.424,27.350,-6.642,3.516,-5.079,-15.629,16.020,12.112,4.298,-11.331,-27.741,14.457,-12.894,-35.165,14.066,12.112
'[13:50:45.211 25/07/2074]',-0.781,-3.126,15.238,-0.781,37.509,-23.834,12.112,-14.847,20.317,-13.675,9.377,-13.675,-27.741,37.900,-8.596,0.391,-17.192,-27.741,-14.457,17.192,-30.476,32.039,-8.596
'[13:50:45.215 25/07/2074]',-8.596,5.470,-14.066,12.503,19.927,-39.072,19.536,-5.470,8.987,-15.629,8.596,-9.768,-25.397,29.695,-21.099,8.987,-23.443,-38.291,14.847,-8.987,-33.993,44.542,-21.099
'[13:50:45.219 25/07/2074]',-2.344,90.647,-102.759,12.503,23.053,-46.496,28.913,-6.642,7.424,-16.020,12.503,-15.629,-20.708,16.020,-12.112,4.298,-21.880,-35.556,103.541,-75.800,-36.728,22.662,-12.112
'[13:50:45.223 25/07/2074]',12.503,-69.548,63.297,-0.391,33.602,-30.867,17.973,-15.238,12.503,-15.629,14.847,-22.662,-20.317,10.159,-3.126,1.954,-19.927,-24.615,-62.515,72.283,-26.569,7.814,-3.126
'[13:50:45.227 25/07/2074]',21.099,-60.952,47.668,3.516,32.430,-32.430,25.788,-12.894,6.642,4.298,13.284,-23.834,3.126,-21.880,15.629,3.516,-15.629,-19.927,-46.886,41.026,-27.741,8.205,15.629
'[13:50:45.230 25/07/2074]',30.085,-78.926,42.198,5.079,16.410,-36.728,29.304,-9.377,-2.344,-1.172,13.284,-25.397,-61.734,-5.079,45.324,3.907,-14.457,-25.397,-41.416,52.357,-45.324,-17.973,45.324
'[13:50:45.234 25/07/2074]',19.145,-68.376,42.198,-14.457,6.642,-24.225,23.834,-27.350,-14.457,12.503,15.629,-38.681,-68.376,19.145,33.211,-9.768,-5.470,-21.490,-41.416,51.184,-44.933,-3.907,33.211
'[13:50:45.238 25/07/2074]',-4.689,-46.886,-13.675,23.443,-20.317,-37.900,13.284,3.907,-27.741,-3.907,4.689,-5.470,-74.628,1.954,9.377,29.304,-12.112,-28.132,14.457,-8.596,-40.635,15.238,9.377
'[13:50:45.242 25/07/2074]',-22.662,12.503,-71.893,7.033,-48.840,-33.211,21.490,-13.675,-20.317,-6.252,9.377,-25.006,-56.654,-9.377,9.768,12.894,-7.424,-29.304,72.674,-68.376,-36.728,17.973,9.768
'[13:50:45.246 25/07/2074]',-15.238,-13.284,-45.324,8.596,-37.118,-37.900,21.880,-10.549,-23.443,-17.582,8.987,-23.834,-66.032,26.960,-30.085,12.112,-2.735,-27.350,46.105,-31.258,-19.145,32.821,-30.085
'[13:50:45.250 25/07/2074]',-4.298,-35.946,-0.781,16.020,-6.252,-35.556,25.006,-6.642,-19.927,-16.801,20.708,-20.317,-38.681,11.722,-27.741,16.801,1.954,-18.755,1.563,0.000,-5.861,31.648,-27.741
'[13:50:45.254 25/07/2074]',4.298,-39.463,2.344,19.145,-13.284,-32.821,42.979,-7.424,-13.284,-2.735,23.443,-25.397,-33.993,-12.112,14.847,11.331,7.814,-11.331,-1.563,8.205,-22.271,8.987,14.847
'[13:50:45.258 25/07/2074]',3.516,-66.422,35.165,22.662,-7.033,-28.523,38.681,-5.079,-16.801,-1.563,31.258,-18.755,-60.171,21.099,15.238,15.238,13.675,-7.814,-34.383,49.621,-27.741,3.907,15.238
'[13:50:45.262 25/07/2074]',-13.675,-29.304,3.126,28.132,-27.350,-28.132,44.933,-0.391,-19.927,1.954,42.589,-10.159,-40.244,32.430,-3.907,24.615,16.801,-3.126,-2.344,10.549,-17.192,17.973,-3.907
'[13:50:45.266 25/07/2074]',-23.053,-42.198,0.391,51.966,-49.621,-36.337,50.403,23.443,-21.880,4.298,31.648,7.424,-37.118,-36.728,50.012,45.714,9.768,-1.172,0.391,-3.907,-28.523,-14.457,50.012
'[13:50:45.270 25/07/2074]',-18.755,-58.608,45.324,34.383,-32.821,-17.582,43.370,9.768,-25.397,-0.391,38.681,-1.172,-25.006,-26.178,29.304,32.430,14.066,3.126,-44.542,31.258,-9.768,-8.205,29.304
'[13:50:45.273 25/07/2074]',-9.768,-39.463,34.383,37.900,-17.973,-17.582,44.542,14.847,-14.457,-2.735,38.681,0.391,-33.993,4.298,13.675,35.556,12.894,7.033,-33.602,26.178,-10.940,2.344,13.675
'[13:50:45.277 25/07/2074]',1.172,-26.178,13.284,42.589,-15.238,-15.629,43.370,20.708,-19.536,6.642,39.463,-1.954,-5.470,-52.357,48.840,32.039,10.159,9.377,-12.503,-0.391,-21.099,-10.549,48.840
'[13:50:45.281 25/07/2074]',-6.642,-16.801,17.973,25.006,-9.768,-9.377,35.946,4.298,-26.960,5.079,41.807,-17.192,-55.482,13.284,32.430,10.159,11.722,10.549,-17.192,-0.781,-14.847,13.284,32.430
'[13:50:45.285 25/07/2074]',-7.033,-17.582,12.503,24.225,-7.424,-14.066,26.960,7.033,-24.615,10.549,38.681,-19.536,-86.349,59.780,19.145,10.549,11.331,7.033,-11.722,5.470,-27.741,30.476,19.145
'[13:50:45.289 25/07/2074]',-0.391,37.118,-48.059,10.940,-7.033,-13.675,25.788,-3.516,-31.258,15.629,42.589,-30.476,-52.747,51.575,-4.298,1.563,15.238,11.331,48.840,-52.357,-5.861,29.304,-4.298
'[13:50:45.293 25/07/2074]',-10.940,-41.807,33.211,11.722,-15.238,-12.894,23.834,-1.563,-26.960,13.284,30.867,-25.006,-80.098,28.132,44.933,-1.172,5.079,6.642,-32.430,9.377,-18.364,18.364,44.933
'[13:50:45.297 25/07/2074]',-3.516,-10.549,12.503,7.814,-7.033,-9.377,21.880,0.781,-22.271,14.457,35.165,-14.457,-48.059,37.900,14.457,6.642,3.516,-3.516,-11.722,2.344,-1.954,7.424,14.457
'[13:50:45.301 25/07/2074]',1.954,3.907,-25.006,17.582,-24.615,-3.516,17.973,9.768,-14.847,9.768,26.960,-3.907,-27.350,3.126,28.132,12.503,-3.516,-2.735,25.788,-8.596,-11.331,-19.145,28.132
'[13:50:45.305 25/07/2074]',-29.304,-4.689,-41.807,58.217,-41.807,-18.755,-0.781,44.542,-24.225,-10.940,8.205,28.913,-60.952,-11.331,42.589,30.085,-24.225,-8.596,42.589,-34.383,-14.066,-2.735,42.589
'[13:50:45.309 25/07/2074]',-12.112,2.735,-24.225,23.834,-10.159,-9.377,-0.391,10.159,-25.788,-12.112,21.490,3.907,-37.900,41.807,-14.457,-1.954,-22.662,-8.596,25.006,-16.801,-10.940,59.780,-14.457
'[13:50:45.313 25/07/2074]',-8.205,-21.099,-18.364,34.774,-14.847,-22.271,0.781,23.443,-28.132,-25.006,14.457,16.801,0.000,-16.801,-16.020,9.768,-24.615,-7.033,19.145,6.252,-13.675,40.244,-16.020
'[13:50:45.316 25/07/2074]',-7.033,-23.834,4.689,9.768,-1.172,-19.145,2.735,0.781,-4.689,-14.457,10.549,-4.298,5.861,-0.391,-7.033,-12.503,-19.145,0.000,-3.907,7.424,1.954,38.291,-7.033
'[13:50:45.320 25/07/2074]',8.596,-12.112,21.880,-23.834,12.112,-8.205,16.410,-25.788,-18.755,-7.814,37.118,-23.053,79.316,-37.509,-27.350,-28.523,-12.112,0.391,-21.099,21.490,22.271,26.178,-27.350
'[13:50:45.324 25/07/2074]',7.033,-12.894,17.973,-18.755,0.391,4.298,6.252,-16.801,-7.814,7.033,15.629,-17.582,34.383,-19.927,-4.298,-14.457,-8.205,-5.079,-17.192,28.913,21.099,-24.225,-4.298
'[13:50:45.328 25/07/2074]',-12.503,17.973,-5.861,-8.205,-5.861,5.079,1.172,-9.377,1.563,3.126,3.126,-22.271,-19.927,42.198,-12.503,-23.834,-12.112,-5.470,6.642,-1.954,4.298,25.397,-12.503
'[13:50:45.332 25/07/2074]',-26.569,4.298,-7.814,21.490,-9.768,-10.549,-4.298,15.629,-17.192,8.987,-7.033,-6.252,-19.536,24.225,-19.145,-8.205,-19.145,-9.768,8.596,-12.503,-4.298,58.217,-19.145
'[13:50:45.336 25/07/2074]',-19.536,0.391,3.907,-1.563,-13.284,2.735,-1.954,-3.126,-33.211,14.847,-3.907,-17.192,-57.827,28.132,16.410,-26.569,-8.596,-4.689,-3.126,11.331,-10.159,17.973,16.410
'[13:50:45.340 25/07/2074]',-8.987,-11.331,12.894,-11.331,-16.410,4.298,5.470,-12.503,-13.675,5.470,8.596,-28.132,-41.416,28.523,26.178,-41.416,-1.954,5.470,-12.112,14.066,6.642,5.470,26.178
'[13:50:45.344 25/07/2074]',-19.145,-14.847,10.549,14.457,-20.317,2.735,-3.907,13.284,-31.258,8.205,8.596,3.126,-12.503,-26.569,36.728,-7.424,-3.907,7.033,-9.768,4.298,26.960,-26.960,36.728
'[13:50:45.348 25/07/2074]',8.596,-1.172,1.172,-7.424,-4.689,10.940,5.470,-9.768,-30.867,12.112,20.708,-15.629,-16.410,-20.708,45.714,-22.271,2.344,6.642,-0.391,-1.172,33.993,-54.310,45.714
'[13:50:45.352 25/07/2074]',3.126,44.542,-28.913,-7.814,-5.861,23.443,4.298,-10.159,-1.172,17.973,23.053,-24.225,14.457,17.973,14.457,-32.430,5.079,8.596,29.695,-40.244,27.741,-1.563,14.457
'[13:50:45.355 25/07/2074]',-75.800,-7.814,-13.284,100.415,-36.728,-7.814,-40.244,88.303,-23.053,-0.391,-34.383,48.840,-29.695,-14.066,-8.205,42.589,-17.973,-11.331,14.066,-13.675,0.781,47.668,-8.205
'[13:50:45.359 25/07/2074]',-22.662,19.145,-21.490,15.629,5.079,0.000,-16.020,1.172,17.192,17.192,-22.662,-26.178,-56.264,58.999,9.768,-28.523,0.391,-5.079,22.271,-38.291,-5.470,62.906,9.768
'[13:50:45.363 25/07/2074]',-28.132,-28.913,37.509,0.391,-9.768,8.596,-16.801,-1.954,18.364,21.880,-11.722,-30.085,-59.389,72.674,23.443,-39.463,7.424,-13.675,-36.728,22.271,-10.940,52.357,23.443
'[13:50:45.367 25/07/2074]',-40.635,-19.145,24.615,18.364,-15.238,5.079,-27.741,21.490,0.391,17.192,-18.364,-0.391,-8.987,34.774,-18.364,-8.987,15.629,-15.629,-23.834,28.913,0.781,53.529,-18.364
'[13:50:45.371 25/07/2074]',7.033,5.079,10.549,-25.397,14.066,8.596,-6.642,-19.145,2.735,32.821,1.563,-28.132,-1.172,3.907,45.324,-39.072,30.085,-7.033,-9.768,-1.563,9.768,-3.907,45.324
'[13:50:45.375 25/07/2074]',8.987,30.867,3.516,-35.946,9.768,29.304,-3.907,-26.178,-12.894,35.946,18.364,-33.993,21.490,21.880,8.987,-46.886,36.337,-8.987,-2.735,-17.582,19.927,22.662,8.987
'[13:50:45.379 25/07/2074]',-10.940,48.449,-4.298,-24.615,0.781,25.397,-7.814,-9.768,-53.138,23.443,25.788,-11.331,60.952,1.954,-44.933,-33.211,37.900,-7.814,5.079,-19.536,51.966,33.211,-44.933
'[13:50:45.383 25/07/2074]',-1.563,17.973,-7.814,-9.768,3.516,10.549,-13.284,-1.563,-31.258,29.304,-20.708,-14.066,-40.635,-9.377,43.370,-30.867,28.523,-10.159,8.596,-25.397,5.470,5.079,43.370
'[13:50:45.387 25/07/2074]',13.284,-22.271,32.821,-39.853,-3.516,23.053,-5.079,-28.523,-34.774,25.788,5.079,-34.774,-20.317,25.788,10.940,-56.264,29.695,-8.596,-32.039,23.053,10.940,25.397,10.940
'[13:50:45.391 25/07/2074]',11.722,-55.873,55.873,-37.509,-19.927,21.490,-7.424,-18.364,-25.788,24.225,-4.298,-26.960,-2.735,-21.099,39.072,-48.059,21.880,-14.457,-55.092,67.204,2.735,-21.099,39.072
'[13:50:45.395 25/07/2074]',-6.252,-5.861,-23.443,14.847,-20.317,1.954,-29.304,26.178,-29.695,27.741,-27.741,17.973,80.488,-115.653,30.867,-7.814,9.377,-19.536,24.225,5.470,-19.927,1.563,30.867
'[13:50:45.398 25/07/2074]',8.987,-6.642,-11.331,-2.344,-7.033,8.987,-24.615,11.331,-7.814,0.781,-12.503,9.768,20.317,-22.271,4.298,-12.503,5.470,-25.788,12.112,-13.284,10.159,15.629,4.298
'[13:50:45.402 25/07/2074]',-17.192,17.192,-32.821,16.801,-17.582,8.987,-42.198,34.383,-51.575,-7.033,-9.768,41.807,69.548,-13.284,-93.773,9.768,3.516,-29.304,33.602,-4.298,41.026,43.370,-93.773
'[13:50:45.406 25/07/2074]',-36.728,125.812,-133.626,23.834,-21.099,7.033,-46.496,38.681,-44.542,-33.211,-28.913,46.886,-1.563,48.059,-124.640,17.192,2.344,-26.960,134.408,-78.144,18.364,64.860,-124.640
'[13:50:45.410 25/07/2074]',0.391,-8.596,1.563,-21.099,-8.205,21.490,-41.026,0.391,-19.927,-38.291,-16.410,5.470,-46.886,62.125,-78.144,-7.033,-0.391,-30.476,-0.781,7.424,17.192,39.463,-78.144
'[13:50:45.414 25/07/2074]',-20.708,25.788,-41.416,-7.814,-25.788,6.252,-41.416,16.410,-56.654,-42.198,-10.159,16.801,-17.192,58.217,-141.832,7.033,-5.079,-39.463,42.198,-12.503,15.629,68.376,-141.832
'[13:50:45.418 25/07/2074]',-24.615,48.840,-62.125,-10.549,-30.867,3.516,-35.946,14.066,-45.714,-12.112,-22.271,0.391,7.814,-56.264,-28.132,-4.298,2.344,-39.072,62.906,-14.847,-29.304,-11.331,-28.132
'[13:50:45.422 25/07/2074]',-9.768,-18.755,7.814,-7.424,-7.814,1.563,-41.026,18.364,-18.755,2.735,-26.178,-0.391,16.410,-77.363,6.252,9.377,0.000,-38.291,-7.033,7.424,-33.602,-8.987,6.252
'[13:50:45.426 25/07/2074]',-11.331,-42.589,25.397,11.722,5.861,-1.563,-59.389,38.291,-28.523,-15.238,-27.741,30.085,12.112,-22.662,-60.171,28.523,4.298,-40.244,-24.615,42.589,-31.258,47.668,-60.171
'[13:50:45.430 25/07/2074]',6.642,-21.880,23.443,-16.410,10.159,10.549,-41.026,11.722,11.722,10.940,-31.258,-13.284,-35.556,0.391,31.648,-18.364,11.722,-39.072,-22.662,39.463,-37.118,-10.549,31.648
