'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[08:22:35.066 14/03/2059]',-37.900,10.159,-61.343,55.092,-10.159,-28.913,0.000,5.861,-18.755,10.159,1.954,-6.642,-15.629,-11.331,-0.781,15.629,8.987,4.689,62.125,-9.377,-3.516,6.642,-0.781
'[08:22:35.070 14/03/2059]',-46.105,14.066,-71.111,58.999,-16.020,-30.867,0.391,3.907,-21.490,8.205,4.689,-10.940,-14.457,-16.410,-5.079,17.582,4.298,3.907,71.893,-3.126,-4.689,2.344,-5.079
'[08:22:35.074 14/03/2059]',-53.138,18.755,-82.833,66.032,-21.099,-32.821,-1.563,5.079,-22.271,2.344,8.596,-15.629,-10.940,-24.225,-6.642,15.629,0.781,4.689,83.614,14.066,-4.689,-15.629,-6.642
'[08:22:35.078 14/03/2059]',-60.562,21.099,-93.773,73.846,-25.788,-33.211,-5.079,5.861,-23.053,-3.126,7.033,-18.755,-12.503,-28.523,-10.549,14.457,-3.126,10.159,94.554,8.596,-1.172,-12.112,-10.549
'[08:22:35.082 14/03/2059]',-62.125,19.536,-98.462,79.316,-27.350,-30.867,-5.470,3.126,-19.927,-4.689,8.596,-24.615,-10.549,-26.960,-14.457,11.331,-4.689,11.722,99.243,4.298,-1.563,0.391,-14.457
'[08:22:35.086 14/03/2059]',-61.343,21.099,-103.541,80.098,-27.741,-26.960,-8.205,0.781,-21.099,-3.907,10.549,-31.258,-7.033,-28.913,-19.145,8.987,-0.781,6.642,104.322,23.834,-3.907,-15.238,-19.145
'[08:22:35.090 14/03/2059]',-67.204,19.145,-109.792,83.614,-33.993,-27.350,-13.675,3.126,-28.132,-2.735,8.205,-34.774,-8.205,-33.211,-25.788,10.159,4.689,4.298,110.574,34.383,-5.079,-25.788,-25.788
'[08:22:35.094 14/03/2059]',-71.502,16.020,-116.044,86.349,-37.118,-31.258,-17.973,3.516,-33.602,-0.391,5.470,-38.681,-11.722,-31.258,-33.993,10.159,5.470,1.954,116.825,22.271,-5.079,-10.940,-33.993
'[08:22:35.098 14/03/2059]',-69.548,14.847,-119.170,82.442,-33.993,-32.039,-23.053,0.391,-36.337,1.954,3.516,-43.370,-9.768,-30.476,-40.244,7.814,4.689,-5.470,119.951,27.741,-5.861,-14.457,-40.244
'[08:22:35.102 14/03/2059]',-66.813,14.066,-121.514,82.442,-30.085,-34.774,-27.350,1.954,-38.681,1.954,0.391,-39.853,-8.596,-31.258,-44.542,9.377,5.861,-9.768,122.295,41.026,-4.689,-27.741,-44.542
'[08:22:35.105 14/03/2059]',-63.687,13.675,-122.295,85.958,-23.443,-37.118,-30.867,6.252,-38.681,1.954,-4.689,-38.681,-8.987,-28.132,-51.966,8.987,5.079,-10.159,123.077,30.867,1.172,-18.364,-51.966
'[08:22:35.109 14/03/2059]',-62.515,13.675,-117.607,87.912,-18.364,-33.993,-32.821,8.987,-36.728,4.689,-2.344,-36.728,-4.689,-25.788,-50.012,8.987,6.642,-15.629,118.388,23.834,6.252,-9.768,-50.012
'[08:22:35.113 14/03/2059]',-60.562,9.768,-107.448,86.349,-17.582,-29.695,-37.900,14.847,-36.728,6.642,0.391,-39.072,0.391,-26.569,-50.794,8.205,12.112,-19.536,108.230,45.714,8.987,-26.178,-50.794
'[08:22:35.117 14/03/2059]',-60.952,5.079,-101.197,88.303,-19.536,-27.350,-44.933,25.006,-36.728,10.549,0.781,-41.026,2.344,-24.225,-50.794,6.252,17.582,-18.755,101.978,53.919,14.847,-31.648,-50.794
'[08:22:35.121 14/03/2059]',-58.608,1.172,-97.289,85.568,-18.755,-25.006,-49.621,25.397,-33.993,14.457,1.563,-45.324,3.126,-19.927,-51.575,5.079,17.582,-19.536,98.071,37.118,19.145,-12.503,-51.575
'[08:22:35.125 14/03/2059]',-51.575,0.391,-91.429,77.363,-15.238,-20.317,-55.092,25.788,-28.523,19.927,0.781,-51.184,7.033,-16.801,-52.357,3.126,18.755,-22.662,92.210,43.370,19.145,-13.675,-52.357
'[08:22:35.129 14/03/2059]',-49.621,3.126,-94.164,73.455,-16.801,-20.708,-59.780,31.258,-25.397,21.490,-5.861,-46.496,7.814,-13.284,-54.310,2.735,19.536,-21.880,94.945,39.072,19.536,-14.066,-54.310
'[08:22:35.133 14/03/2059]',-48.449,2.344,-87.912,65.641,-18.364,-20.317,-62.515,33.993,-20.317,20.317,-13.284,-39.072,8.987,-10.940,-55.873,5.079,15.629,-21.880,88.694,23.443,22.271,0.391,-55.873
'[08:22:35.137 14/03/2059]',-42.979,0.391,-74.628,53.138,-19.145,-15.629,-59.389,30.476,-17.192,18.364,-12.503,-38.291,13.675,-9.377,-55.092,0.781,13.675,-26.569,75.409,33.602,18.364,-1.563,-55.092
'[08:22:35.141 14/03/2059]',-39.463,0.781,-62.515,40.244,-21.880,-11.722,-53.919,28.132,-18.755,15.629,-12.894,-33.211,17.973,-11.331,-53.529,-2.735,15.629,-29.304,63.297,48.059,18.364,-16.020,-53.529
'[08:22:35.145 14/03/2059]',-38.291,1.172,-53.138,30.476,-25.397,-9.768,-51.184,28.132,-23.053,12.503,-14.847,-28.132,17.192,-12.112,-55.873,-2.344,14.457,-25.006,53.919,33.993,22.271,-6.252,-55.873
'[08:22:35.148 14/03/2059]',-34.774,6.642,-45.324,17.973,-25.006,-4.298,-47.668,22.662,-27.741,11.331,-10.549,-33.993,15.629,-12.894,-57.045,-6.642,14.457,-26.178,46.105,19.927,22.271,4.298,-57.045
'[08:22:35.152 14/03/2059]',-32.039,15.238,-38.681,5.079,-26.178,0.781,-44.933,21.099,-31.648,12.112,-8.205,-35.165,17.192,-12.112,-57.827,-9.768,20.708,-28.523,39.463,28.913,21.099,-7.424,-57.827
'[08:22:35.156 14/03/2059]',-33.993,21.490,-33.211,-0.781,-30.085,3.907,-44.933,24.615,-34.774,10.549,-7.033,-26.569,13.675,-10.940,-57.045,-3.126,24.225,-21.880,33.993,24.615,18.364,-8.205,-57.045
'[08:22:35.160 14/03/2059]',-29.304,24.615,-25.397,-7.814,-27.350,8.987,-44.542,24.225,-32.430,10.159,-2.735,-25.788,12.112,-7.424,-53.919,-1.172,22.662,-17.192,26.178,6.642,16.410,5.079,-53.919
'[08:22:35.164 14/03/2059]',-20.317,28.132,-12.503,-19.927,-21.490,16.020,-41.026,20.708,-28.132,12.503,1.172,-29.695,14.066,-1.954,-50.403,-4.298,23.834,-17.973,13.284,8.596,11.722,3.516,-50.403
'[08:22:35.168 14/03/2059]',-13.284,26.569,-2.735,-23.834,-16.020,16.801,-39.072,24.615,-25.397,14.066,2.735,-28.132,14.066,-0.781,-46.496,-2.344,27.350,-13.675,3.516,16.801,10.940,-9.377,-46.496
'[08:22:35.172 14/03/2059]',-7.424,24.615,3.516,-27.350,-10.159,15.629,-36.728,25.397,-21.880,15.629,0.391,-33.211,12.503,-0.781,-44.151,-5.470,25.788,-10.549,-2.735,-1.172,13.284,2.735,-44.151
'[08:22:35.176 14/03/2059]',-1.563,30.867,9.768,-35.165,-2.735,19.927,-31.258,18.755,-20.708,20.708,-1.172,-41.807,12.112,0.391,-43.761,-12.112,27.350,-13.284,-8.987,-13.284,13.284,10.940,-43.761
'[08:22:35.180 14/03/2059]',-2.344,34.774,12.894,-38.681,-3.907,19.927,-26.960,18.755,-21.880,22.271,-4.689,-39.072,11.722,-1.172,-41.807,-11.722,32.430,-12.894,-12.112,-4.298,14.457,-3.126,-41.807
'[08:22:35.184 14/03/2059]',-5.861,39.853,17.582,-42.198,-6.252,23.443,-24.225,17.192,-23.834,22.662,-5.861,-30.476,8.596,-0.391,-33.993,-10.940,32.430,-7.424,-16.801,-13.675,18.364,-1.172,-33.993
'[08:22:35.188 14/03/2059]',-4.298,50.794,20.317,-49.621,-2.735,29.695,-20.708,10.549,-22.271,25.006,-6.642,-28.132,8.987,0.391,-29.695,-10.940,30.476,-10.549,-19.536,-30.867,17.192,8.205,-29.695
'[08:22:35.191 14/03/2059]',-1.954,50.012,29.695,-57.045,0.391,33.211,-19.145,5.470,-20.317,26.569,-7.033,-31.258,8.205,0.391,-24.615,-16.020,31.258,-16.020,-28.913,-23.053,16.801,0.000,-24.615
'[08:22:35.195 14/03/2059]',0.000,42.198,37.900,-60.171,4.689,31.258,-21.880,5.470,-20.708,28.132,-10.159,-32.039,4.298,-1.172,-18.755,-17.973,31.648,-15.238,-37.118,-23.834,20.708,-1.954,-18.755
'[08:22:35.199 14/03/2059]',-1.172,37.118,42.198,-63.687,8.596,30.085,-26.569,1.954,-20.317,32.430,-12.894,-39.072,0.391,-1.563,-15.238,-22.662,32.430,-17.192,-41.416,-41.416,24.615,10.159,-15.238
'[08:22:35.203 14/03/2059]',-0.781,31.258,46.496,-69.548,10.940,27.741,-27.350,-3.907,-17.973,35.946,-12.503,-48.840,0.391,-1.954,-8.205,-32.821,36.337,-25.006,-45.714,-32.821,21.490,5.470,-8.205
'[08:22:35.207 14/03/2059]',-3.516,25.006,50.403,-71.502,10.549,24.615,-28.913,-5.079,-18.755,35.946,-10.549,-46.886,-1.172,-0.781,-1.563,-35.946,39.072,-25.397,-49.621,-20.708,23.443,-5.079,-1.563
'[08:22:35.211 14/03/2059]',-6.252,24.225,51.575,-69.158,10.159,25.397,-27.741,-7.033,-14.847,35.946,-10.940,-43.370,-1.172,1.563,0.781,-35.165,39.072,-23.053,-50.794,-38.291,27.350,10.940,0.781
'[08:22:35.215 14/03/2059]',-4.298,23.053,56.654,-68.767,13.284,27.741,-23.053,-10.940,-5.470,37.509,-12.894,-41.807,2.735,5.861,2.735,-35.946,37.900,-25.397,-55.873,-44.542,26.960,22.271,2.735
'[08:22:35.219 14/03/2059]',-0.781,18.755,62.906,-66.032,17.192,27.350,-16.801,-11.331,0.391,35.946,-15.238,-40.244,5.470,7.814,2.344,-36.728,36.728,-24.225,-62.125,-29.304,30.085,10.159,2.344
'[08:22:35.223 14/03/2059]',-0.391,16.020,62.125,-58.217,21.490,23.053,-12.112,-10.940,6.642,34.383,-21.099,-36.337,5.079,7.814,0.781,-31.648,32.821,-18.364,-61.343,-35.946,34.774,13.675,0.781
'[08:22:35.227 14/03/2059]',1.563,15.238,62.125,-55.482,30.867,19.536,-8.596,-16.020,14.847,34.774,-26.178,-41.807,3.126,8.987,1.172,-33.211,28.523,-19.536,-61.343,-49.231,32.821,30.085,1.172
'[08:22:35.230 14/03/2059]',5.079,15.238,61.734,-56.654,39.072,17.582,-6.642,-21.880,20.708,33.602,-28.523,-48.059,1.954,8.596,4.689,-38.291,28.913,-26.569,-60.952,-39.072,29.695,21.099,4.689
'[08:22:35.234 14/03/2059]',3.126,19.536,57.436,-51.966,41.807,16.020,-6.252,-21.490,21.099,32.039,-32.430,-46.886,0.000,6.252,3.516,-35.556,32.821,-30.476,-56.654,-32.821,29.695,10.940,3.516
'[08:22:35.238 14/03/2059]',3.907,17.582,60.562,-48.059,46.496,18.755,-5.470,-23.443,22.662,33.211,-36.337,-48.449,-2.344,7.424,3.516,-37.118,31.648,-30.867,-59.780,-44.542,31.258,25.788,3.516
'[08:22:35.242 14/03/2059]',1.172,12.112,67.204,-47.277,42.198,23.443,-2.735,-27.350,20.317,33.602,-33.993,-48.059,-5.079,10.940,5.079,-38.681,29.304,-32.430,-66.422,-41.416,30.867,30.085,5.079
'[08:22:35.246 14/03/2059]',-6.642,10.940,68.376,-43.370,32.039,23.053,-1.172,-23.053,14.066,31.648,-29.695,-46.105,-8.987,12.894,5.470,-39.463,25.397,-27.741,-67.595,-28.523,29.695,20.317,5.470
'[08:22:35.250 14/03/2059]',-10.549,7.424,70.720,-38.291,28.132,21.099,-0.781,-18.364,10.940,30.476,-28.913,-42.589,-14.847,16.020,6.252,-37.900,18.755,-22.662,-69.939,-33.993,28.523,28.132,6.252
'[08:22:35.254 14/03/2059]',-11.331,8.205,73.065,-41.026,26.960,21.490,1.563,-21.490,13.675,28.913,-24.615,-48.449,-15.238,19.927,7.814,-42.589,14.457,-26.960,-72.283,-37.900,21.880,36.728,7.814
'[08:22:35.258 14/03/2059]',-10.940,12.894,71.111,-39.072,28.523,19.927,5.470,-20.708,17.582,25.788,-21.490,-48.449,-12.112,20.708,8.596,-44.151,14.066,-33.602,-70.330,-27.350,16.020,27.350,8.596
'[08:22:35.262 14/03/2059]',-10.159,8.596,69.548,-28.913,30.867,16.801,2.735,-11.722,22.271,20.708,-26.569,-44.151,-9.768,18.755,5.079,-41.416,10.940,-32.430,-68.767,-28.913,19.145,26.569,5.079
'[08:22:35.266 14/03/2059]',-8.596,5.079,69.939,-22.662,35.165,14.066,2.735,-8.987,28.913,17.973,-28.132,-41.026,-5.470,18.755,6.252,-41.416,3.516,-30.085,-69.158,-40.635,21.490,38.291,6.252
'[08:22:35.270 14/03/2059]',-6.642,7.424,69.939,-20.317,36.728,14.457,6.252,-7.033,26.569,16.801,-24.615,-35.165,-4.298,19.536,7.814,-39.072,-1.172,-27.741,-69.158,-29.695,20.317,28.132,7.814
'[08:22:35.273 14/03/2059]',-5.079,10.940,71.111,-14.066,37.509,14.066,9.377,0.391,22.271,13.675,-20.708,-30.476,-4.689,15.238,12.112,-37.900,-3.516,-19.536,-70.330,-22.662,17.582,16.410,12.112
'[08:22:35.277 14/03/2059]',-4.689,15.238,73.065,-14.066,38.291,13.675,14.457,1.563,16.801,13.675,-17.192,-25.788,-9.377,14.847,16.801,-34.774,-6.252,-10.159,-72.283,-40.244,15.629,27.350,16.801
'[08:22:35.281 14/03/2059]',-5.470,24.225,75.018,-20.708,35.556,14.066,19.536,1.563,11.331,12.503,-12.112,-26.960,-10.159,15.238,16.410,-35.556,-5.470,-13.284,-74.237,-46.496,10.549,30.476,16.410
'[08:22:35.285 14/03/2059]',-7.033,21.490,82.442,-22.271,29.695,12.894,19.145,10.940,9.377,7.814,-8.205,-24.615,-5.861,11.331,16.020,-35.946,-3.907,-14.847,-81.661,-26.178,7.814,12.503,16.020
'[08:22:35.289 14/03/2059]',-8.987,12.894,85.958,-20.708,23.053,8.596,14.847,19.927,6.642,4.689,-9.768,-16.410,-3.907,7.814,12.894,-31.648,-6.642,-12.894,-85.177,-21.490,7.814,10.549,12.894
'[08:22:35.293 14/03/2059]',-10.549,8.596,84.396,-22.271,17.192,5.470,9.768,24.615,6.252,1.563,-11.331,-13.675,0.000,7.814,3.907,-28.913,-13.675,-17.582,-83.614,-29.695,8.596,23.053,3.907
'[08:22:35.297 14/03/2059]',-7.033,7.033,85.958,-25.006,11.722,7.424,7.814,31.648,2.735,0.391,-7.033,-8.987,5.079,7.033,1.172,-27.741,-16.801,-17.192,-85.177,-10.159,5.079,9.377,1.172
'[08:22:35.301 14/03/2059]',-5.079,9.377,84.005,-23.443,7.424,8.596,5.861,40.635,-1.954,-0.781,-2.735,-0.781,8.205,7.033,0.000,-22.662,-18.755,-8.205,-83.223,-2.735,5.861,0.391,0.000
'[08:22:35.305 14/03/2059]',-2.344,13.675,82.833,-21.880,5.861,10.549,9.768,43.370,-7.033,0.391,2.344,6.252,7.814,11.331,-2.344,-15.629,-21.099,0.781,-82.051,-19.536,10.159,15.629,-2.344
'[08:22:35.309 14/03/2059]',-3.907,17.973,87.521,-19.536,-1.172,16.410,16.801,48.059,-9.768,2.344,13.284,7.814,12.894,14.847,0.391,-13.675,-18.755,8.987,-86.740,-14.457,10.549,13.675,0.391
'[08:22:35.313 14/03/2059]',-7.424,19.536,87.521,-10.549,-8.987,20.317,20.317,55.873,-16.020,5.861,21.099,16.410,14.847,14.847,3.516,-5.079,-13.284,21.880,-86.740,-1.563,11.722,1.563,3.516
'[08:22:35.316 14/03/2059]',-13.675,21.880,80.098,-1.172,-18.364,22.662,23.053,58.608,-20.317,8.205,23.834,18.755,14.066,16.020,2.735,-1.563,-9.377,30.476,-79.316,-7.424,14.847,7.814,2.735
'[08:22:35.320 14/03/2059]',-17.973,23.834,73.846,2.735,-27.350,27.741,28.913,53.138,-19.145,13.284,28.913,13.284,17.973,18.364,4.689,-4.298,-3.907,29.695,-73.065,-2.344,14.457,10.549,4.689
'[08:22:35.324 14/03/2059]',-19.145,27.741,70.330,3.907,-30.476,33.602,34.774,45.324,-18.755,16.020,34.774,10.159,19.536,22.271,8.205,-6.252,1.954,31.258,-69.548,14.847,12.503,0.000,8.205
'[08:22:35.328 14/03/2059]',-23.443,30.867,62.906,13.675,-33.993,36.337,38.291,44.151,-17.582,14.457,35.165,17.973,14.847,25.397,13.284,-3.126,3.907,39.853,-62.125,5.861,17.582,6.642,13.284
'[08:22:35.332 14/03/2059]',-29.695,25.788,65.641,21.490,-38.681,39.072,42.589,39.853,-16.410,12.894,40.244,19.927,12.112,31.648,15.629,-2.344,4.298,46.105,-64.860,-1.172,25.006,19.927,15.629
'[08:22:35.336 14/03/2059]',-31.648,22.662,69.548,25.006,-40.244,42.589,46.105,37.118,-17.973,14.847,47.277,23.053,14.847,33.602,17.192,0.391,7.424,50.794,-68.767,17.192,28.913,8.205,17.192
'[08:22:35.340 14/03/2059]',-33.602,17.973,65.641,35.165,-41.416,44.542,45.324,36.728,-22.271,17.192,48.059,30.476,15.238,32.430,16.020,7.424,12.112,57.436,-64.860,26.569,33.211,0.391,16.020
'[08:22:35.344 14/03/2059]',-33.993,11.331,61.734,42.979,-40.244,47.277,43.761,31.258,-24.615,21.490,51.184,26.178,16.801,33.993,14.457,8.596,16.410,59.780,-60.952,14.847,39.463,14.847,14.457
'[08:22:35.348 14/03/2059]',-31.648,7.424,59.389,43.370,-38.291,53.138,42.979,21.099,-26.569,32.430,53.529,16.410,19.536,36.728,12.503,5.079,20.317,54.310,-58.608,20.708,40.635,16.020,12.503
'[08:22:35.352 14/03/2059]',-32.039,4.298,55.482,51.575,-39.072,57.827,42.589,18.364,-28.132,41.026,54.701,16.020,20.708,38.681,19.927,3.126,25.006,56.264,-54.701,34.774,41.807,3.516,19.927
'[08:22:35.355 14/03/2059]',-38.681,-0.391,51.184,64.078,-44.542,57.827,40.244,21.880,-27.350,44.542,53.529,13.284,19.536,41.026,19.145,3.516,26.178,63.297,-50.403,25.397,50.012,11.722,19.145
'[08:22:35.359 14/03/2059]',-42.198,-3.907,51.575,71.111,-45.714,58.217,42.589,20.708,-23.834,49.621,56.654,4.298,21.490,45.714,20.317,-1.172,27.350,66.422,-50.794,17.582,56.654,24.615,20.317
'[08:22:35.363 14/03/2059]',-42.589,-3.516,51.575,78.144,-44.151,56.654,43.761,26.960,-19.927,50.794,59.389,3.516,25.788,48.059,22.662,-3.516,32.821,65.641,-50.794,32.430,61.734,10.940,22.662
'[08:22:35.367 14/03/2059]',-43.370,-6.642,46.886,89.084,-40.635,49.231,39.072,36.337,-17.192,47.668,55.873,3.126,24.615,49.621,16.801,-1.954,37.118,62.906,-46.105,33.993,69.548,8.987,16.801
'[08:22:35.371 14/03/2059]',-42.589,-11.331,43.761,92.601,-31.648,42.589,36.337,34.774,-15.629,45.714,54.310,-1.954,21.880,51.575,15.238,-7.814,38.681,51.966,-42.979,24.225,73.846,23.834,15.238
'[08:22:35.375 14/03/2059]',-37.118,-12.503,39.853,91.429,-19.536,39.072,30.867,30.476,-10.940,45.324,48.840,-3.516,23.443,51.575,14.457,-11.722,38.681,40.244,-39.072,30.867,76.190,18.755,14.457
'[08:22:35.379 14/03/2059]',-37.900,-16.410,30.085,98.462,-13.675,32.821,20.317,33.993,-10.549,42.979,40.635,-1.954,21.490,50.012,8.596,-10.159,37.509,36.337,-29.304,33.211,80.488,13.675,8.596
'[08:22:35.383 14/03/2059]',-39.853,-19.145,21.880,102.759,-10.549,30.085,13.284,31.258,-7.033,43.370,37.118,-0.781,19.927,49.621,10.159,-8.596,36.728,34.774,-21.099,16.020,87.521,23.834,10.159
'[08:22:35.387 14/03/2059]',-33.211,-16.410,17.192,100.806,-0.781,31.258,12.112,22.662,-2.344,48.840,34.774,0.000,23.443,50.794,12.503,-5.470,36.728,28.523,-16.410,14.847,85.958,23.053,12.503
'[08:22:35.391 14/03/2059]',-32.039,-12.894,7.424,100.806,1.954,29.695,8.596,19.145,0.391,50.012,33.211,-2.735,26.960,49.231,7.424,-2.735,37.118,25.397,-6.642,20.708,85.177,11.722,7.424
'[08:22:35.395 14/03/2059]',-35.556,-20.317,2.735,104.713,1.172,28.523,3.907,13.675,2.735,50.794,28.523,-3.126,24.615,48.840,0.781,3.126,37.509,24.615,-1.954,8.596,89.475,23.053,0.781
'[08:22:35.398 14/03/2059]',-31.648,-26.178,1.172,99.634,10.549,31.258,-1.172,-0.391,10.549,49.231,22.271,-8.596,27.350,48.840,-5.861,2.735,37.509,17.192,-0.391,0.000,91.429,33.602,-5.861
'[08:22:35.402 14/03/2059]',-28.132,-29.304,-3.516,94.554,17.582,36.337,-10.940,-11.331,20.317,43.761,16.410,-13.675,31.258,44.933,-12.894,2.344,41.416,7.033,4.298,14.457,91.038,19.536,-12.894
'[08:22:35.406 14/03/2059]',-28.132,-35.556,-9.377,91.819,21.099,37.509,-21.880,-19.927,23.443,35.165,5.861,-17.582,25.788,41.416,-22.662,1.954,43.761,0.781,10.159,15.238,94.554,14.847,-22.662
'[08:22:35.410 14/03/2059]',-22.662,-37.118,-16.020,83.614,30.476,42.589,-30.085,-36.728,27.350,29.304,-3.126,-20.708,17.582,38.681,-24.615,0.391,43.370,-8.205,16.801,-3.126,93.382,28.132,-24.615
'[08:22:35.414 14/03/2059]',-19.145,-35.165,-23.443,70.720,38.291,44.542,-37.900,-53.529,32.039,25.006,-10.940,-30.867,14.066,35.165,-29.695,-5.079,42.589,-21.490,24.225,-1.172,89.084,23.834,-29.695
'[08:22:35.418 14/03/2059]',-21.490,-37.509,-28.132,61.343,39.072,42.589,-46.496,-63.297,32.821,18.755,-20.317,-34.383,9.377,29.304,-35.946,-6.252,41.807,-30.085,28.913,6.252,89.475,10.549,-35.946
'[08:22:35.422 14/03/2059]',-20.317,-41.807,-33.602,54.310,43.370,42.198,-55.092,-75.409,35.946,14.457,-28.523,-32.821,4.689,25.397,-37.118,-3.907,39.463,-34.383,34.383,-8.987,88.694,21.099,-37.118
'[08:22:35.426 14/03/2059]',-16.020,-44.151,-36.337,41.416,51.184,42.589,-63.297,-87.912,40.635,13.675,-32.430,-33.993,5.079,23.053,-31.258,-8.987,36.337,-39.853,37.118,-15.629,82.051,29.695,-31.258
'[08:22:35.430 14/03/2059]',-13.675,-47.277,-38.291,30.867,53.529,39.463,-71.111,-92.601,42.198,8.596,-36.337,-33.602,3.126,17.192,-28.523,-10.940,33.211,-46.105,39.072,-1.563,76.972,11.722,-28.523
'[08:22:35.434 14/03/2059]',-13.675,-46.886,-42.589,23.443,53.138,39.072,-78.926,-94.945,42.198,2.735,-39.072,-31.258,-2.344,13.284,-26.569,-8.987,30.867,-46.496,43.370,-7.424,71.893,9.768,-26.569
'[08:22:35.438 14/03/2059]',-10.940,-41.416,-44.151,11.331,58.999,38.681,-82.442,-103.932,46.496,0.000,-38.681,-38.291,-6.252,12.894,-25.788,-11.331,25.788,-51.966,44.933,-23.834,63.687,20.708,-25.788
