'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[18:01:25.105 07/07/2079]',29.695,-30.085,-8.205,3.907,29.304,5.470,-13.675,-25.006,12.112,5.470,-8.987,-7.814,41.026,-18.755,-4.689,-15.238,5.079,-4.298,8.987,2.735,27.350,3.126,-4.689
'[18:01:25.109 07/07/2079]',21.099,-38.681,-19.536,46.886,21.880,2.735,-9.377,-4.689,15.238,7.033,-7.424,10.549,41.026,-21.880,0.391,6.252,6.642,-0.391,20.317,-10.549,50.403,3.907,0.391
'[18:01:25.113 07/07/2079]',23.834,-34.774,-42.589,49.621,7.033,-8.205,-3.126,0.391,14.457,-1.172,-15.629,10.159,28.523,-39.853,-23.834,42.979,0.391,-5.079,43.370,-15.629,8.987,-1.954,-23.834
'[18:01:25.117 07/07/2079]',44.151,-57.436,2.344,9.377,5.861,5.079,-4.689,-6.642,17.582,1.172,-13.284,-14.066,32.821,-35.946,0.000,-4.689,-1.563,-5.861,-1.563,-0.391,0.000,-1.954,0.000
'[18:01:25.121 07/07/2079]',55.482,-56.264,5.079,11.331,2.735,17.973,-0.391,-4.689,19.927,6.642,-2.344,14.066,18.364,-4.689,3.516,21.490,3.516,3.516,-4.298,-7.814,-19.927,26.178,3.516
'[18:01:25.125 07/07/2079]',39.463,-17.973,-14.847,1.563,10.549,11.331,1.563,-14.847,10.940,0.391,-7.814,3.126,20.708,-24.615,3.907,6.642,0.391,0.781,15.629,-28.913,-10.159,13.675,3.907
'[18:01:25.129 07/07/2079]',31.648,-14.457,-2.735,9.377,29.304,9.377,-1.172,-13.284,15.238,3.516,0.781,16.410,32.430,-30.085,23.834,11.331,3.516,2.735,3.516,-16.020,10.940,1.172,23.834
'[18:01:25.133 07/07/2079]',42.198,-10.549,9.377,18.364,40.244,13.675,1.954,3.126,20.708,6.642,10.159,26.178,41.026,-24.225,20.708,27.350,12.503,12.112,-8.596,-24.225,8.987,6.642,20.708
'[18:01:25.137 07/07/2079]',25.788,-7.814,14.457,12.112,21.880,1.954,9.377,10.159,14.066,2.735,13.284,25.788,26.178,-14.066,13.284,31.258,10.940,12.503,-13.675,-28.132,16.801,6.642,13.284
'[18:01:25.141 07/07/2079]',33.211,-17.192,15.629,3.126,8.987,2.344,12.112,10.549,15.238,1.563,7.033,27.741,22.271,5.861,-19.536,44.542,9.377,7.424,-14.847,-12.894,-3.907,17.973,-19.536
'[18:01:25.145 07/07/2079]',48.840,-45.714,23.834,-26.178,-0.391,27.741,-7.033,-19.536,12.503,11.331,7.814,5.079,15.629,13.675,-1.954,10.549,12.112,2.344,-23.053,0.391,-31.648,30.867,-1.954
'[18:01:25.148 07/07/2079]',51.575,-50.012,9.768,-10.549,0.391,32.430,-14.066,-16.801,1.172,6.252,5.079,3.516,19.536,14.457,-20.317,3.907,7.424,-1.172,-8.987,-2.735,-10.940,34.383,-20.317
'[18:01:25.152 07/07/2079]',43.761,-37.509,-25.006,7.424,5.470,19.927,-17.973,-18.755,0.391,2.344,0.391,11.722,19.536,-5.079,1.172,0.781,2.344,-5.861,25.788,-10.940,4.689,12.112,1.172
'[18:01:25.156 07/07/2079]',42.589,-19.145,-22.662,-0.391,32.430,5.079,-14.066,-23.053,4.689,9.377,3.126,1.563,16.020,7.424,12.503,-16.020,4.298,-6.252,23.443,-16.801,13.675,7.424,12.503
'[18:01:25.160 07/07/2079]',61.734,-21.490,-7.424,27.741,41.807,7.033,1.954,8.596,12.503,11.331,17.192,13.675,32.039,6.252,17.582,0.391,11.331,3.907,8.205,-14.066,10.940,8.205,17.582
'[18:01:25.164 07/07/2079]',64.860,-36.337,-23.443,41.807,19.145,10.159,2.344,13.675,13.284,13.284,3.126,21.880,33.993,-25.788,12.894,30.867,11.722,0.781,24.225,-7.424,-28.523,5.079,12.894
'[18:01:25.168 07/07/2079]',42.589,-9.768,-5.079,5.861,29.304,19.145,-6.642,-8.596,22.662,19.145,-0.391,5.861,37.118,-13.675,7.424,15.629,16.020,-3.516,5.861,-4.689,-15.238,2.344,7.424
'[18:01:25.172 07/07/2079]',35.556,10.549,1.172,-17.973,23.443,41.807,-11.331,-25.397,19.145,23.443,7.424,-7.033,19.536,16.020,8.205,0.391,21.490,-1.563,-0.391,-10.549,-35.556,23.443,8.205
'[18:01:25.176 07/07/2079]',46.886,-10.549,-20.317,0.391,12.503,29.695,-12.503,-13.675,6.252,7.814,-0.781,5.470,17.582,-3.126,-11.722,17.582,12.894,-7.033,21.099,-4.689,-53.138,25.006,-11.722
'[18:01:25.180 07/07/2079]',37.900,-14.066,-20.317,-3.516,12.894,14.066,-4.689,-23.053,-0.781,7.033,0.781,5.470,19.145,3.516,-1.172,-8.205,5.861,-5.470,21.099,-8.987,-11.331,23.443,-1.172
'[18:01:25.184 07/07/2079]',55.873,1.954,-30.867,1.954,26.569,4.298,5.861,-7.814,6.642,13.675,7.814,14.457,25.397,17.192,5.861,-3.907,10.549,0.000,31.648,-27.350,-19.145,30.867,5.861
'[18:01:25.188 07/07/2079]',81.661,-53.919,-35.165,37.509,7.033,-12.894,9.768,26.178,-4.298,2.344,-7.424,39.853,7.424,5.079,-14.457,32.430,2.735,-0.391,35.946,8.987,-39.853,23.834,-14.457
'[18:01:25.191 07/07/2079]',66.422,-36.728,-35.946,11.331,8.987,1.954,-2.344,-2.735,4.689,5.861,-9.768,23.834,8.596,1.954,-4.298,19.145,2.344,-1.954,36.728,-4.298,-28.913,16.020,-4.298
'[18:01:25.195 07/07/2079]',46.105,11.722,-9.768,7.424,36.728,19.145,-1.563,1.563,25.397,18.364,1.172,15.238,22.662,20.317,1.954,16.410,12.112,6.642,10.549,-19.145,-19.927,23.053,1.954
'[18:01:25.199 07/07/2079]',40.635,-8.596,1.563,6.252,33.211,30.085,-23.053,0.391,16.020,7.814,-5.079,10.159,24.615,-7.424,-4.298,17.973,12.894,1.563,-0.781,-1.954,-34.774,17.973,-4.298
'[18:01:25.203 07/07/2079]',30.867,-1.563,-18.755,-9.377,21.490,10.549,-12.503,-18.364,9.768,6.252,-5.470,-9.768,19.927,-5.079,-7.424,-4.689,8.987,-3.126,19.536,-9.377,-26.569,10.940,-7.424
'[18:01:25.207 07/07/2079]',42.589,12.112,-29.304,-11.331,33.993,9.768,-11.331,-17.973,12.112,13.675,-5.470,-15.629,20.708,-6.252,-1.172,-6.252,10.549,-4.298,30.085,-37.900,-4.689,-2.344,-1.172
'[18:01:25.211 07/07/2079]',49.621,-1.563,-41.026,7.033,31.258,10.159,-19.145,-8.596,5.079,11.331,-7.033,-7.424,23.443,-25.397,2.344,1.954,12.503,-10.940,41.807,-27.741,-7.033,-14.457,2.344
'[18:01:25.215 07/07/2079]',69.158,-33.993,-48.840,18.755,22.662,-0.391,-5.861,-10.549,-3.516,7.424,-1.172,-11.722,19.927,-2.344,-25.788,0.391,7.033,-11.331,49.621,-18.755,-17.582,17.582,-25.788
'[18:01:25.219 07/07/2079]',25.788,20.708,-36.728,34.774,17.973,10.549,5.861,10.549,6.252,14.066,12.112,6.252,24.225,36.337,-22.271,1.563,10.549,0.391,37.509,-45.714,10.940,49.231,-22.271
'[18:01:25.223 07/07/2079]',-9.768,14.847,0.391,39.463,10.159,13.675,-4.689,26.569,1.172,3.516,4.689,29.695,17.582,39.463,-35.165,18.364,13.284,2.344,0.391,-9.377,22.271,42.979,-35.165
'[18:01:25.227 07/07/2079]',23.443,-9.377,19.145,11.331,19.927,16.410,0.781,7.424,-1.563,3.907,12.112,13.675,25.788,21.880,-26.178,7.424,10.940,6.642,-18.364,-8.596,21.880,27.741,-26.178
'[18:01:25.230 07/07/2079]',17.973,13.675,-6.642,10.940,20.708,14.847,0.781,0.000,-1.954,3.126,1.563,3.126,32.430,-4.689,-33.602,10.549,8.205,6.642,7.424,-32.039,35.556,9.768,-33.602
'[18:01:25.234 07/07/2079]',36.728,-0.781,-3.126,11.331,33.602,10.159,-0.781,0.391,1.172,8.205,-2.344,6.642,25.006,-43.761,4.298,28.913,8.987,3.907,3.907,-44.933,39.853,-33.211,4.298
'[18:01:25.238 07/07/2079]',45.324,-13.284,-5.861,0.781,35.946,-4.689,1.954,-7.814,-0.391,11.722,1.172,-11.331,14.066,-27.350,1.563,12.894,8.987,0.391,6.642,-23.053,7.814,-18.755,1.563
'[18:01:25.242 07/07/2079]',37.900,-17.582,-13.284,4.298,25.788,11.331,-9.377,-17.582,-3.126,5.861,-1.954,-3.126,7.814,-20.317,-12.503,21.880,7.814,0.391,14.066,-25.006,8.596,-4.689,-12.503
'[18:01:25.246 07/07/2079]',27.741,-5.079,-16.410,1.954,16.020,19.145,-12.503,-14.457,5.079,7.814,-0.391,2.735,15.629,-5.861,-7.424,14.847,11.331,-0.391,17.192,-39.463,22.271,1.563,-7.424
'[18:01:25.250 07/07/2079]',41.416,-22.271,-18.364,-12.894,9.768,17.973,-19.145,-21.490,0.781,5.470,-0.391,-9.377,21.099,-12.112,-8.596,-2.735,11.331,-5.079,19.145,-8.596,-22.662,11.722,-8.596
'[18:01:25.254 07/07/2079]',15.238,11.722,-42.979,-7.424,0.781,10.940,-14.066,-20.317,-1.172,2.735,-6.642,-0.391,18.755,1.954,-26.569,0.000,9.377,-3.907,43.761,-30.476,29.695,0.781,-26.569
'[18:01:25.258 07/07/2079]',11.331,14.066,-69.158,8.596,0.391,-5.079,-8.987,-20.708,0.391,0.391,-7.424,-14.847,18.364,-16.410,-9.768,-13.675,2.344,-8.596,69.939,-33.993,36.728,-14.847,-9.768
'[18:01:25.262 07/07/2079]',26.178,-23.053,-45.324,2.344,14.847,-21.099,-10.940,-21.880,2.735,0.000,-10.940,-9.377,17.973,-31.258,6.252,-11.331,-2.344,-12.503,46.105,8.596,5.470,-21.099,6.252
'[18:01:25.266 07/07/2079]',35.165,-32.430,-54.701,9.377,20.317,-18.755,-20.708,-22.662,0.391,-5.079,-15.629,-8.596,21.099,-16.410,-19.145,-13.675,-8.205,-12.112,55.482,1.954,17.582,-2.735,-19.145
'[18:01:25.270 07/07/2079]',28.132,-42.198,-37.509,-0.391,17.582,-15.238,-26.569,-28.523,4.689,-7.033,-20.708,-15.629,11.722,-0.781,-34.774,-14.457,-11.331,-13.675,38.291,12.503,9.768,11.331,-34.774
'[18:01:25.273 07/07/2079]',35.165,-35.946,-39.463,-15.629,15.238,-8.205,-25.788,-36.337,10.159,-2.735,-25.788,-16.410,12.112,8.987,-37.900,-17.192,-8.987,-16.801,40.244,5.470,14.847,6.642,-37.900
'[18:01:25.277 07/07/2079]',35.556,-35.556,-40.244,-14.457,3.516,-2.344,-23.053,-32.821,7.814,-3.126,-19.927,-12.894,18.755,19.145,-47.277,-18.755,-6.642,-16.410,41.026,5.079,12.894,19.927,-47.277
'[18:01:25.281 07/07/2079]',28.523,-39.463,-48.840,7.424,-1.563,-1.563,-20.317,-27.350,1.563,-10.159,-22.662,-9.377,31.258,-19.145,-50.794,-3.126,-8.596,-17.192,49.621,5.079,32.430,-2.735,-50.794
'[18:01:25.285 07/07/2079]',21.490,-31.648,-44.933,-0.391,-3.126,-6.642,-18.364,-25.397,-0.391,-8.987,-26.960,-14.066,20.317,-33.211,-35.556,-3.516,-9.377,-22.271,45.714,8.596,1.172,-8.205,-35.556
'[18:01:25.289 07/07/2079]',11.722,-17.582,-44.933,-5.079,0.000,-10.549,-16.410,-27.741,-0.781,-8.596,-17.973,-19.927,7.424,-5.861,-28.913,-20.317,-8.205,-21.880,45.714,26.178,-22.662,0.391,-28.913
'[18:01:25.293 07/07/2079]',25.397,-22.271,-34.774,0.781,11.331,-3.907,-17.582,-20.317,0.391,-6.252,-10.159,0.391,19.927,-6.642,-26.178,-2.735,-4.298,-13.284,35.556,19.536,-16.801,5.470,-26.178
'[18:01:25.297 07/07/2079]',21.490,-5.470,-14.457,-19.927,16.020,1.954,-14.847,-22.662,-1.954,-5.079,-12.894,-5.079,16.410,4.689,-34.383,-12.503,-2.735,-8.987,15.238,-3.907,-10.549,21.099,-34.383
'[18:01:25.301 07/07/2079]',33.602,2.735,-4.689,-24.225,22.271,10.549,-7.033,-19.145,8.596,3.516,5.470,5.861,23.443,21.880,0.391,-19.145,3.907,0.391,5.470,-10.159,-0.391,20.708,0.391
'[18:01:25.305 07/07/2079]',22.271,-7.033,-1.563,-0.781,12.112,6.642,-7.814,0.391,8.596,7.033,-1.172,16.410,21.490,8.987,11.722,-9.768,2.735,2.344,2.344,-3.126,9.377,11.722,11.722
'[18:01:25.309 07/07/2079]',16.801,-12.894,4.689,-2.344,7.814,3.907,-4.689,-0.781,2.735,3.907,-9.768,5.470,12.894,-4.689,-0.781,-3.126,-1.563,0.781,-3.907,-7.424,11.331,7.033,-0.781
'[18:01:25.313 07/07/2079]',25.397,8.205,-21.490,-7.424,12.112,6.642,-2.344,-11.722,9.768,12.894,-6.642,-15.629,17.582,0.000,5.861,-21.099,0.000,-3.126,22.271,-21.880,2.735,3.907,5.861
'[18:01:25.316 07/07/2079]',31.648,-2.344,-25.397,8.596,19.536,4.298,-5.861,-5.861,13.675,14.066,-10.549,-3.126,32.039,-22.271,4.689,-0.781,3.907,-3.126,26.178,3.126,-10.159,-7.424,4.689
'[18:01:25.320 07/07/2079]',22.271,23.443,-20.708,-5.861,25.397,0.781,0.391,-8.205,13.675,11.722,-14.847,-7.424,23.053,-11.722,-3.126,-4.298,8.205,-0.781,21.490,-23.443,6.252,-5.861,-3.126
'[18:01:25.324 07/07/2079]',24.615,34.774,-19.927,-12.894,28.913,3.907,5.079,-13.284,15.238,10.549,-7.033,-10.159,12.503,21.490,-17.582,-7.033,10.940,0.000,20.708,-31.258,-7.814,24.615,-17.582
'[18:01:25.328 07/07/2079]',21.099,12.503,5.079,7.814,25.397,9.768,3.907,6.252,22.271,12.503,-2.344,8.987,25.006,21.880,-5.861,1.954,14.066,3.126,-4.298,-6.252,-6.252,29.695,-5.861
'[18:01:25.332 07/07/2079]',16.020,-8.205,17.192,1.563,14.847,12.894,-0.781,0.000,12.894,7.814,-5.861,-1.563,23.443,16.801,-14.457,-11.722,7.033,1.172,-16.410,-0.391,8.205,29.695,-14.457
'[18:01:25.336 07/07/2079]',4.689,-1.954,0.000,-7.033,4.298,7.814,-6.642,-9.768,8.205,1.563,-12.112,-9.377,7.814,20.708,-26.569,-13.284,0.000,-3.126,0.781,2.344,-12.503,35.946,-26.569
'[18:01:25.340 07/07/2079]',10.940,4.298,-3.907,-12.112,10.159,10.159,-6.642,-13.284,16.020,8.596,-12.112,-4.689,14.457,11.331,-3.907,-13.284,0.781,-1.954,4.689,11.331,-14.457,13.284,-3.907
'[18:01:25.344 07/07/2079]',12.894,-2.344,-2.735,-7.814,6.252,8.596,-6.642,-8.596,4.689,2.735,-16.020,-9.377,18.364,-16.410,-6.642,-11.331,-0.391,-2.344,3.516,9.377,6.252,-12.894,-6.642
'[18:01:25.348 07/07/2079]',25.397,-1.954,-26.178,0.781,11.722,5.079,-3.516,-14.847,1.954,5.861,-6.252,-6.642,16.410,9.768,-9.377,-20.708,-0.781,1.172,26.960,-9.377,3.516,18.364,-9.377
'[18:01:25.352 07/07/2079]',8.987,4.689,0.391,-1.172,5.861,3.516,3.907,-1.563,-2.735,6.642,1.954,3.126,0.391,21.880,0.391,-12.112,0.781,4.689,0.391,-5.861,1.172,19.927,0.391
'[18:01:25.355 07/07/2079]',6.252,-0.391,-5.861,-1.954,-2.735,3.907,-2.344,-0.781,-4.298,3.907,3.126,0.391,1.172,39.463,-21.099,-15.238,0.391,1.563,6.642,7.424,7.033,19.927,-21.099
'[18:01:25.359 07/07/2079]',15.629,-11.722,0.391,-12.894,-0.781,6.642,-5.079,-8.205,-3.516,1.563,2.735,-2.344,5.079,10.940,1.563,-19.145,-2.344,1.954,0.391,3.516,-3.126,9.377,1.563
'[18:01:25.363 07/07/2079]',16.410,-21.880,0.391,-5.861,-1.172,3.907,-5.079,-8.205,1.563,-0.781,-2.735,4.689,15.629,-7.814,0.781,-5.470,-3.516,0.391,0.391,3.516,-0.781,8.596,0.781
'[18:01:25.367 07/07/2079]',19.536,-5.079,-2.735,7.814,2.344,8.205,-1.563,10.159,9.768,1.172,-3.907,17.192,32.039,-6.642,-1.563,2.344,0.781,3.516,3.516,-9.377,14.066,8.596,-1.563
'[18:01:25.371 07/07/2079]',-0.391,-6.252,5.861,24.615,-4.689,0.000,3.907,24.615,6.252,-1.563,-5.470,23.834,17.582,4.689,-8.987,10.159,0.000,4.689,-5.079,-9.768,17.973,23.053,-8.987
'[18:01:25.375 07/07/2079]',1.563,-10.159,16.410,20.317,-1.172,-4.689,12.112,21.880,0.781,-1.954,-1.954,20.317,8.205,25.397,-19.536,2.735,-3.516,5.470,-15.629,-2.344,7.814,42.979,-19.536
'[18:01:25.379 07/07/2079]',3.516,-11.331,6.252,23.053,-4.298,-3.126,7.033,21.880,0.000,-0.391,-3.516,18.755,8.205,25.788,-23.443,3.907,-6.252,2.344,-5.470,7.814,-3.126,39.463,-23.443
'[18:01:25.383 07/07/2079]',12.503,-23.834,14.066,4.689,-6.642,0.000,0.391,14.457,-3.907,-1.172,-7.424,2.735,13.284,-17.582,7.033,-14.066,-9.377,-0.781,-13.284,21.490,-14.066,1.954,7.033
'[18:01:25.387 07/07/2079]',17.973,-13.675,1.954,-11.331,-2.344,-3.126,-3.516,5.470,-1.563,-0.781,-12.112,2.344,9.768,-5.861,5.079,-21.490,-13.675,-0.391,-1.172,16.410,-23.834,10.159,5.079
'[18:01:25.391 07/07/2079]',19.927,10.940,-14.066,-8.205,0.000,0.781,0.000,7.033,4.689,-1.563,-12.112,12.112,18.755,12.112,-11.722,-14.847,-10.159,0.391,14.847,-5.861,-0.781,13.675,-11.722
'[18:01:25.395 07/07/2079]',15.238,22.662,-2.735,-18.364,-8.205,5.861,5.861,12.503,3.907,-1.172,-11.722,10.940,26.960,11.722,-20.317,-15.629,-9.377,0.781,3.516,-5.861,4.689,7.424,-20.317
'[18:01:25.398 07/07/2079]',19.145,16.020,-3.516,-7.814,-9.377,3.516,12.894,15.629,5.079,-3.907,-8.596,13.675,36.728,38.681,-48.840,-19.145,-9.768,5.470,4.298,-23.053,32.430,37.118,-48.840
'[18:01:25.402 07/07/2079]',4.298,23.053,-8.987,9.768,-12.112,0.781,18.755,19.927,8.596,-1.954,-11.722,19.145,37.118,22.271,-35.165,-9.377,-7.424,6.252,9.768,-31.648,37.900,31.648,-35.165
'[18:01:25.406 07/07/2079]',4.689,7.424,-12.112,18.364,-10.549,-1.172,9.377,20.708,4.689,-2.344,-16.020,13.675,27.741,-5.470,-16.410,-4.689,-9.377,2.344,12.894,-7.424,22.662,6.642,-16.410
'[18:01:25.410 07/07/2079]',1.172,-32.430,-1.563,43.761,-14.847,-5.079,3.126,27.741,-1.172,-4.689,-16.410,14.847,34.383,-36.728,4.298,-9.377,-12.112,1.954,2.344,9.768,40.244,-10.159,4.298
'[18:01:25.414 07/07/2079]',6.252,-19.927,1.563,39.463,-7.424,1.563,4.689,27.741,2.344,-3.907,-16.020,26.569,44.933,-42.979,3.907,3.126,-8.205,8.987,-0.781,0.781,24.225,0.000,3.907
'[18:01:25.418 07/07/2079]',1.172,-7.424,5.861,9.377,-13.675,3.126,3.907,15.238,3.126,-7.814,-18.755,15.238,44.542,-34.774,-12.894,-3.516,-10.159,4.298,-5.079,8.596,36.337,-20.317,-12.894
'[18:01:25.422 07/07/2079]',0.391,9.768,4.298,-21.099,-23.443,8.205,5.079,3.126,-3.126,-10.549,-17.582,0.391,28.523,-21.099,-25.006,-13.284,-9.768,3.907,-3.516,8.596,17.582,-26.569,-25.006
'[18:01:25.426 07/07/2079]',15.629,15.629,-4.298,-16.801,-4.298,6.642,7.033,0.391,-3.126,-7.814,-9.768,10.159,28.132,1.954,-42.198,1.563,-5.079,11.331,5.079,-8.596,8.596,6.252,-42.198
'[18:01:25.430 07/07/2079]',23.834,3.907,-12.894,-16.410,6.642,-0.781,5.470,-13.284,-3.907,-5.861,-8.596,0.391,18.755,-25.006,-16.410,3.516,-6.252,7.424,13.675,1.954,-16.020,-8.596,-16.410
'[18:01:25.434 07/07/2079]',28.132,-10.159,-3.907,-22.662,3.907,-1.563,-0.391,-11.722,-14.457,-8.987,-10.940,1.172,11.722,-43.370,-8.596,6.252,-5.861,3.516,4.689,16.410,-29.304,-22.271,-8.596
'[18:01:25.438 07/07/2079]',17.582,-4.689,-2.344,-5.861,12.112,-8.987,3.126,-4.298,-10.940,-0.391,-1.172,10.940,5.079,-23.834,17.973,-1.172,0.781,11.722,3.126,16.410,-21.490,-8.205,17.973
