'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[22:21:25.051 13/03/2059]',-26.178,-28.523,67.985,25.006,-30.085,32.039,17.582,17.582,10.159,22.662,5.079,-13.284,29.304,-19.145,1.172,13.675,32.821,0.000,-67.204,69.158,54.701,-32.821,1.172
'[22:21:25.055 13/03/2059]',-16.020,7.814,38.291,32.430,-16.801,39.072,16.020,23.834,32.039,25.397,1.563,-18.364,40.635,-37.118,16.410,20.708,40.244,0.391,-37.509,19.145,58.217,-26.569,16.410
'[22:21:25.059 13/03/2059]',-7.814,46.886,8.987,33.211,-1.954,45.714,12.503,23.834,49.621,22.662,2.735,-30.867,43.370,-33.993,14.457,20.708,45.324,-2.344,-8.205,-25.006,62.125,-8.596,14.457
'[22:21:25.063 13/03/2059]',-3.126,80.098,-6.252,30.867,4.689,56.264,14.847,24.225,64.469,18.755,5.470,-39.072,47.668,-45.714,25.006,22.662,52.747,-4.689,7.033,-36.337,68.767,-34.774,25.006
'[22:21:25.066 13/03/2059]',0.391,61.734,15.238,39.853,9.377,62.125,18.755,26.178,63.297,28.132,3.126,-43.370,53.529,-41.416,13.284,26.178,57.045,0.391,-14.457,-13.284,78.926,-30.476,13.284
'[22:21:25.070 13/03/2059]',-6.252,45.714,34.774,44.542,3.516,67.204,24.225,22.271,64.469,36.337,3.907,-56.264,53.919,-25.788,0.781,20.317,58.217,1.954,-33.993,-9.768,89.866,1.172,0.781
'[22:21:25.074 13/03/2059]',-0.391,56.654,37.900,37.118,11.722,71.111,28.132,19.927,73.065,37.900,5.079,-66.032,51.575,-35.556,23.053,11.331,63.297,-3.516,-37.118,-5.470,91.429,-17.582,23.053
'[22:21:25.078 13/03/2059]',5.861,75.018,20.708,39.853,21.099,66.032,27.350,26.960,79.316,43.370,1.172,-67.595,53.529,-39.463,33.602,8.596,66.813,-9.768,-19.927,-5.861,91.429,-33.993,33.602
'[22:21:25.082 13/03/2059]',9.768,53.919,36.337,45.324,30.085,55.873,28.913,30.085,86.349,39.072,-2.735,-71.893,53.919,-21.880,19.536,-0.781,63.687,-14.066,-35.556,1.172,95.726,3.126,19.536
'[22:21:25.086 13/03/2059]',6.642,26.178,71.893,43.370,32.430,50.794,28.913,34.774,80.098,35.165,-3.516,-68.767,51.184,-21.880,23.443,-10.159,58.217,-20.317,-71.111,26.960,109.792,7.814,23.443
'[22:21:25.090 13/03/2059]',0.391,11.722,91.038,46.496,29.304,48.449,26.960,43.761,70.720,32.039,-3.907,-66.032,53.529,-31.258,29.304,-19.536,54.701,-20.708,-90.256,55.092,129.719,-12.503,29.304
'[22:21:25.094 13/03/2059]',-5.079,5.861,91.429,50.794,22.271,42.979,25.397,50.794,66.422,28.913,-6.252,-69.548,65.250,-37.900,20.708,-29.304,46.496,-16.410,-90.647,52.747,145.348,-4.298,20.708
'[22:21:25.098 13/03/2059]',-7.424,8.596,92.991,45.714,22.271,40.635,28.913,46.886,67.985,32.039,-1.954,-80.488,62.515,-51.184,46.105,-40.244,39.853,-16.410,-92.210,42.589,145.739,-8.205,46.105
'[22:21:25.102 13/03/2059]',1.172,20.317,84.005,41.416,31.648,39.463,30.867,44.151,76.972,39.463,2.344,-95.726,54.701,-41.807,61.734,-50.403,42.979,-19.536,-83.223,42.979,131.673,-11.331,61.734
'[22:21:25.105 13/03/2059]',4.689,10.159,77.363,48.840,27.350,32.821,24.225,56.264,76.581,40.635,1.172,-97.289,43.761,-20.708,52.357,-53.919,45.714,-19.536,-76.581,50.012,119.951,6.252,52.357
'[22:21:25.109 13/03/2059]',7.033,35.946,38.291,52.357,25.397,25.006,18.364,63.687,69.158,39.463,2.735,-91.038,27.741,-12.503,60.952,-54.701,45.324,-22.662,-37.509,8.205,112.527,23.053,60.952
'[22:21:25.113 13/03/2059]',12.503,86.740,-18.364,52.747,26.960,21.099,15.238,69.158,55.873,42.979,5.079,-87.131,22.662,-8.205,62.906,-58.999,48.059,-29.695,19.145,-27.741,106.667,17.973,62.906
'[22:21:25.117 13/03/2059]',14.457,178.168,-110.965,53.529,21.880,21.490,16.801,73.846,51.966,43.761,6.642,-82.442,30.867,8.987,46.105,-66.032,51.575,-29.695,111.746,-105.495,109.011,26.178,46.105
'[22:21:25.121 13/03/2059]',10.940,176.606,-110.965,59.389,19.536,19.927,16.410,79.316,46.105,43.761,6.642,-74.628,33.602,0.391,53.919,-64.860,52.357,-24.225,111.746,-117.216,115.263,31.258,53.919
'[22:21:25.125 13/03/2059]',20.708,59.389,3.516,60.171,29.304,23.053,16.801,73.846,43.370,52.747,10.549,-79.707,34.774,-0.391,63.297,-69.939,53.919,-25.006,-2.735,-5.470,112.918,34.383,63.297
'[22:21:25.129 13/03/2059]',26.178,-25.788,79.316,66.813,30.867,29.304,8.205,76.972,41.807,56.654,10.940,-78.535,43.761,20.708,38.291,-71.502,58.608,-25.397,-78.535,92.991,116.825,39.853,38.291
'[22:21:25.133 13/03/2059]',33.211,-56.264,95.726,76.190,39.072,26.569,0.391,81.661,35.165,52.357,13.284,-68.376,44.151,14.066,37.509,-63.687,57.827,-19.145,-94.945,109.402,127.375,35.165,37.509
'[22:21:25.137 13/03/2059]',35.165,-41.026,71.111,75.018,46.886,22.271,-7.424,76.972,32.039,51.184,17.192,-69.548,48.840,16.020,27.741,-61.734,53.138,-17.582,-70.330,75.800,132.063,47.668,27.741
'[22:21:25.141 13/03/2059]',32.821,33.211,-5.079,69.939,48.449,23.443,-13.675,72.674,32.430,49.231,24.225,-70.330,64.078,27.741,8.596,-64.469,53.919,-19.145,5.861,14.066,135.189,50.012,8.596
'[22:21:25.145 13/03/2059]',27.741,58.608,-32.821,70.330,46.886,21.880,-17.192,71.893,30.867,43.761,30.085,-59.780,66.813,24.615,12.894,-59.389,57.827,-15.238,33.602,-7.033,139.096,34.383,12.894
'[22:21:25.148 13/03/2059]',26.178,30.867,-14.066,69.158,45.714,21.880,-20.708,65.250,21.099,40.244,35.946,-56.654,64.469,14.847,23.443,-62.125,57.827,-12.894,14.847,4.689,138.706,35.556,23.443
'[22:21:25.152 13/03/2059]',32.039,11.722,-5.079,65.641,50.794,20.708,-24.225,57.045,5.861,41.416,41.416,-59.389,60.952,-5.470,43.761,-69.158,57.827,-15.629,5.861,21.490,132.063,19.927,43.761
'[22:21:25.156 13/03/2059]',55.092,14.066,-17.973,69.548,71.893,18.755,-32.039,60.952,-1.954,41.416,45.714,-45.714,57.045,-1.172,51.966,-68.767,60.171,-12.112,18.755,25.397,124.640,11.331,51.966
'[22:21:25.160 13/03/2059]',79.707,28.132,-45.714,69.158,94.945,15.629,-42.198,62.125,-7.424,39.463,48.449,-42.198,54.701,8.987,44.542,-71.111,55.873,-4.689,46.496,-0.781,117.216,25.788,44.542
'[22:21:25.164 13/03/2059]',92.991,42.979,-66.813,56.264,106.276,17.582,-46.496,47.668,-9.377,37.509,55.482,-48.840,52.357,-1.172,58.608,-75.018,49.231,-4.689,67.595,-21.880,99.634,19.145,58.608
'[22:21:25.168 13/03/2059]',94.554,-16.410,-15.629,51.184,104.713,17.192,-50.403,41.026,-16.801,32.430,58.999,-47.668,44.151,5.079,46.886,-70.330,45.714,-4.689,16.410,44.542,91.038,11.722,46.886
'[22:21:25.172 13/03/2059]',95.336,-43.370,-2.344,46.105,96.508,17.192,-53.138,33.211,-21.099,23.053,61.734,-42.589,37.509,2.344,42.589,-62.125,41.807,3.516,3.126,57.436,90.647,6.252,42.589
'[22:21:25.176 13/03/2059]',90.647,-21.880,-33.993,36.337,83.614,17.192,-54.310,23.053,-22.662,16.801,60.562,-44.542,36.337,1.172,28.132,-55.873,35.165,6.642,34.774,13.675,85.568,16.410,28.132
'[22:21:25.180 13/03/2059]',86.349,-21.099,-41.807,30.867,76.581,11.722,-52.747,17.192,-20.708,15.238,61.343,-42.198,43.761,9.377,14.847,-55.873,34.383,7.424,42.589,20.317,80.879,14.066,14.847
'[22:21:25.184 13/03/2059]',96.899,-29.695,-39.853,30.476,84.396,7.424,-52.357,16.020,-22.271,17.973,60.562,-34.383,46.496,23.053,7.814,-56.264,34.383,14.847,40.635,35.946,71.111,13.675,7.814
'[22:21:25.188 13/03/2059]',104.713,-43.761,-32.430,27.741,92.601,8.205,-57.436,12.112,-14.066,16.410,57.827,-34.774,53.138,28.132,4.298,-60.562,29.304,19.536,33.211,32.821,61.343,32.039,4.298
'[22:21:25.191 13/03/2059]',108.620,-54.310,-29.695,26.569,92.210,8.596,-61.343,10.159,-17.192,13.675,58.217,-31.648,48.449,3.907,33.211,-62.906,23.443,18.364,30.476,41.026,45.714,10.159,33.211
'[22:21:25.195 13/03/2059]',119.951,-55.092,-37.118,26.569,92.601,9.377,-60.952,12.112,-35.556,15.238,57.827,-23.834,31.648,-7.033,51.966,-62.906,22.662,19.927,37.900,51.575,35.946,-20.708,51.966
'[22:21:25.199 13/03/2059]',141.832,-35.165,-69.548,24.615,99.634,12.894,-59.389,7.814,-46.496,13.675,58.217,-19.927,26.178,-10.159,49.621,-59.389,18.755,27.741,70.330,11.722,32.039,-19.927,49.621
'[22:21:25.203 13/03/2059]',144.176,-34.383,-68.767,20.708,100.415,12.503,-54.701,2.344,-61.343,16.020,60.171,-17.192,16.020,-1.172,37.509,-55.092,15.238,33.211,69.548,0.000,18.755,1.954,37.509
'[22:21:25.207 13/03/2059]',133.236,-80.098,-16.410,17.973,94.554,13.675,-54.701,0.391,-69.158,29.695,60.562,-17.973,21.099,16.020,19.536,-54.310,17.582,33.993,17.192,61.734,12.503,3.126,19.536
'[22:21:25.211 13/03/2059]',112.137,-100.806,7.814,13.284,74.237,19.927,-58.608,-2.735,-62.125,33.602,58.999,-21.099,30.085,28.913,0.000,-49.621,20.317,36.728,-7.033,94.554,3.907,6.642,0.000
'[22:21:25.215 13/03/2059]',89.475,-82.442,-3.126,9.768,53.919,21.880,-57.045,-4.689,-49.621,27.741,55.092,-19.536,30.085,41.807,-17.192,-41.807,18.364,35.946,3.907,69.939,-3.516,25.788,-17.192
'[22:21:25.219 13/03/2059]',78.535,-35.165,-42.198,4.689,38.681,23.834,-52.357,-4.689,-46.886,28.913,53.138,-22.271,27.741,31.258,-2.344,-43.370,16.410,30.867,42.979,33.993,-12.503,4.689,-2.344
'[22:21:25.223 13/03/2059]',79.316,13.675,-83.614,1.172,35.165,23.053,-46.886,0.000,-50.794,23.443,50.403,-14.457,14.066,19.145,14.066,-39.853,16.020,31.258,84.396,-2.735,-21.099,-19.927,14.066
'[22:21:25.227 13/03/2059]',89.866,37.118,-92.991,-0.781,48.059,18.364,-37.118,2.344,-58.999,18.364,47.277,-1.954,2.344,23.443,11.331,-32.821,12.503,35.165,93.773,-27.741,-23.053,-19.145,11.331
'[22:21:25.230 13/03/2059]',97.289,8.596,-47.277,-8.205,58.217,20.317,-24.225,-3.516,-65.641,25.006,47.277,0.781,-1.954,16.801,29.304,-35.165,8.596,32.821,48.059,2.735,-36.728,-22.271,29.304
'[22:21:25.234 13/03/2059]',94.554,-49.231,22.271,-13.284,53.529,21.490,-15.238,-7.033,-68.376,27.350,46.886,12.894,-3.516,14.457,36.337,-28.132,10.159,28.132,-21.490,76.190,-54.310,-33.211,36.337
'[22:21:25.238 13/03/2059]',80.879,-44.542,25.397,-12.894,37.509,23.443,-8.596,-4.689,-68.767,27.350,42.198,26.960,-3.907,17.582,28.132,-12.503,11.722,30.476,-24.615,58.999,-52.357,-28.523,28.132
'[22:21:25.242 13/03/2059]',69.158,-8.596,4.298,-13.675,29.304,24.615,-0.391,-3.516,-69.939,31.258,37.509,26.960,-4.689,15.629,18.364,-2.344,11.722,27.741,-3.516,10.549,-49.621,-19.536,18.364
'[22:21:25.246 13/03/2059]',58.217,19.536,-10.159,-14.066,20.708,24.225,5.861,0.781,-70.720,34.774,33.211,32.430,-0.391,9.768,14.457,7.424,14.847,21.099,10.940,3.907,-50.794,-40.244,14.457
'[22:21:25.250 13/03/2059]',44.933,75.800,-61.734,-11.722,8.596,20.317,12.503,4.298,-78.144,34.774,25.397,39.072,-1.172,5.470,-1.172,19.536,17.192,21.490,62.515,-35.165,-48.449,-56.654,-1.172
'[22:21:25.254 13/03/2059]',43.370,71.111,-48.840,-14.066,9.768,17.973,19.536,3.126,-76.190,36.337,15.629,39.463,1.954,0.391,-8.596,22.662,14.066,19.536,49.621,-37.900,-50.794,-44.542,-8.596
'[22:21:25.258 13/03/2059]',56.264,35.946,-9.377,-22.662,19.536,18.755,21.880,-0.781,-75.409,31.648,9.377,34.774,-3.907,13.675,-21.490,14.066,10.159,8.205,10.159,14.457,-71.893,-31.648,-21.490
'[22:21:25.262 13/03/2059]',59.389,27.350,5.079,-26.960,23.834,16.410,25.788,-2.344,-66.813,26.569,3.126,48.840,0.391,31.258,-34.774,15.629,8.987,2.735,-4.298,41.416,-76.581,-26.960,-34.774
'[22:21:25.266 13/03/2059]',53.529,95.726,-29.695,-32.430,37.118,19.927,31.648,-3.907,-42.589,25.397,-1.954,47.668,10.549,47.668,-42.198,12.503,8.205,2.735,30.476,-35.165,-56.654,-7.814,-42.198
'[22:21:25.270 13/03/2059]',58.999,80.879,19.145,-32.821,61.734,25.788,37.900,-0.781,-19.927,27.741,-6.252,53.138,16.020,75.409,-48.059,11.331,9.377,0.000,-18.364,-20.708,-43.370,17.973,-48.059
'[22:21:25.273 13/03/2059]',58.999,63.687,57.436,-33.602,72.283,27.741,42.589,1.563,-4.689,31.648,-7.814,55.873,31.258,55.482,-25.397,13.675,14.066,0.391,-56.654,16.801,-25.788,-24.615,-25.397
'[22:21:25.277 13/03/2059]',58.217,109.402,24.615,-29.695,78.144,30.476,43.370,9.377,1.563,38.681,-12.503,62.125,37.900,25.397,3.516,20.708,17.973,4.298,-23.834,-24.225,-6.252,-66.813,3.516
'[22:21:25.281 13/03/2059]',64.469,110.574,32.821,-29.695,90.647,29.695,43.761,11.722,7.424,44.151,-17.582,60.952,43.370,14.457,17.973,19.536,17.192,3.126,-32.039,-31.258,3.516,-74.628,17.973
'[22:21:25.285 13/03/2059]',98.852,135.189,17.192,-30.476,135.189,30.085,43.370,10.940,30.867,42.198,-21.490,64.078,68.376,5.079,23.053,17.973,16.020,-1.563,-16.410,-35.946,13.675,-97.680,23.053
'[22:21:25.289 13/03/2059]',107.448,238.339,-77.363,-26.178,157.851,26.569,39.072,16.410,53.919,36.337,-30.867,73.455,93.773,11.722,2.735,24.225,12.894,-3.907,78.144,-122.686,33.602,-109.011,2.735
'[22:21:25.293 13/03/2059]',111.746,227.399,-62.906,-21.490,168.791,27.350,36.337,19.927,91.038,16.801,-40.244,81.270,115.263,17.973,-9.768,25.397,10.549,-7.814,63.687,-120.733,51.575,-100.024,-9.768
'[22:21:25.297 13/03/2059]',141.832,154.335,18.364,-22.271,209.426,29.304,39.463,12.503,114.872,10.159,-45.324,77.753,142.222,10.549,-14.066,19.927,8.205,-16.410,-17.582,-35.946,72.674,-115.263,-14.066
'[22:21:25.301 13/03/2059]',155.507,110.574,61.343,-21.880,225.055,32.430,38.681,7.033,134.799,-1.563,-45.714,72.283,156.679,3.126,-13.284,13.675,7.424,-23.443,-60.562,16.020,93.382,-137.924,-13.284
'[22:21:25.305 13/03/2059]',152.772,82.833,79.707,-16.020,221.538,33.602,33.602,8.205,135.189,8.205,-51.184,73.065,168.791,0.391,-14.847,12.112,5.079,-23.834,-78.926,22.271,109.011,-131.282,-14.847
'[22:21:25.309 13/03/2059]',159.805,80.879,90.256,-11.722,249.280,30.085,30.085,7.424,124.249,9.377,-50.012,67.985,171.136,-3.907,-19.927,5.079,-1.172,-26.569,-89.475,24.225,125.421,-120.342,-19.927
'[22:21:25.313 13/03/2059]',161.758,130.110,53.919,-8.205,271.941,25.788,33.211,5.079,126.203,10.159,-46.886,67.595,185.983,-3.516,-30.476,5.470,-6.642,-28.913,-53.138,5.470,142.222,-138.315,-30.476
'[22:21:25.316 13/03/2059]',114.872,160.586,31.258,-1.172,237.949,21.099,39.072,6.252,118.388,-1.172,-49.621,69.939,174.261,-0.781,-45.714,9.377,-11.331,-23.053,-30.476,-14.457,162.930,-144.176,-45.714
'[22:21:25.320 13/03/2059]',118.388,176.996,29.695,4.689,258.657,18.755,48.059,4.298,116.044,-8.596,-45.324,68.376,173.480,7.033,-58.999,8.987,-12.894,-17.973,-28.913,-35.556,187.937,-123.468,-58.999
'[22:21:25.324 13/03/2059]',117.216,208.645,5.861,1.563,255.140,24.615,54.310,-1.172,131.282,-8.596,-35.556,59.389,191.062,21.880,-67.985,1.172,-5.861,-18.364,-5.079,-58.999,204.737,-122.686,-67.985
'[22:21:25.328 13/03/2059]',131.282,210.989,-21.880,7.033,250.061,24.225,46.886,4.298,142.222,-13.284,-37.509,66.813,212.161,16.801,-67.985,-2.344,-0.781,-19.927,22.662,-59.389,205.519,-135.189,-67.985
'[22:21:25.332 13/03/2059]',165.665,181.294,-14.066,13.284,285.226,15.238,37.509,6.252,160.195,-17.973,-37.118,68.767,239.121,9.768,-71.111,-4.298,-0.391,-21.490,14.847,-55.092,213.333,-123.077,-71.111
'[22:21:25.336 13/03/2059]',189.109,181.294,-7.424,12.894,338.755,4.689,32.039,-0.391,196.532,-32.430,-29.695,64.860,259.048,0.391,-49.621,-9.768,-0.781,-28.132,8.205,-59.389,219.976,-125.421,-49.621
'[22:21:25.340 13/03/2059]',187.937,135.580,16.801,14.847,345.788,-9.377,21.880,-1.954,178.559,-42.979,-30.085,61.734,240.684,-23.053,-35.556,-13.284,-9.768,-33.211,-16.020,0.391,206.691,-151.990,-35.556
'[22:21:25.344 13/03/2059]',156.288,110.965,30.085,14.457,323.516,-22.662,20.708,-8.205,155.897,-53.529,-28.132,52.357,205.128,-16.020,-42.198,-18.364,-16.410,-31.648,-29.304,10.940,212.552,-140.659,-42.198
'[22:21:25.348 13/03/2059]',132.454,126.984,6.642,14.066,295.385,-22.662,24.615,-16.020,140.269,-46.496,-20.708,40.244,184.811,-3.907,-39.463,-26.960,-19.145,-31.258,-5.861,-18.755,206.691,-117.998,-39.463
'[22:21:25.352 13/03/2059]',112.918,97.289,-5.470,12.894,236.386,-18.755,22.662,-21.490,100.024,-30.476,-22.662,31.648,173.480,-11.722,-50.012,-32.039,-24.225,-31.648,6.252,0.000,198.095,-121.905,-50.012
'[22:21:25.355 13/03/2059]',103.932,57.436,8.205,14.066,199.658,-12.112,18.755,-20.708,98.462,-21.490,-24.225,32.039,183.248,-21.099,-43.370,-32.039,-23.053,-22.662,-7.424,26.960,207.863,-141.050,-43.370
'[22:21:25.359 13/03/2059]',125.421,50.403,9.377,18.755,222.320,-10.940,11.331,-17.192,116.044,-19.927,-24.615,35.946,204.347,-31.258,-37.118,-27.350,-27.741,-16.020,-8.596,21.099,215.678,-140.659,-37.118
'[22:21:25.363 13/03/2059]',136.752,63.687,1.954,7.033,239.121,-7.033,7.033,-27.350,122.295,-17.582,-21.880,29.695,217.241,-29.695,-35.946,-37.509,-29.304,-15.238,-1.172,22.271,214.896,-144.957,-35.946
'[22:21:25.367 13/03/2059]',139.096,71.502,-13.284,0.000,233.260,-14.066,4.298,-26.569,113.700,-23.053,-19.927,34.774,203.565,-2.344,-51.184,-42.589,-29.304,-10.549,14.066,24.615,205.519,-133.626,-51.184
'[22:21:25.371 13/03/2059]',133.626,78.144,-38.681,-4.689,214.896,-23.443,3.126,-26.178,94.554,-23.834,-19.927,31.258,189.109,22.662,-75.018,-53.919,-33.211,-7.033,39.463,-6.642,199.658,-91.819,-75.018
'[22:21:25.375 13/03/2059]',140.659,37.900,-17.192,-13.675,200.440,-23.053,3.907,-33.993,73.065,-19.536,-17.973,20.317,176.996,30.476,-80.879,-70.330,-34.774,-8.596,17.973,16.801,185.201,-67.595,-80.879
'[22:21:25.379 13/03/2059]',142.222,21.099,-17.973,-19.145,188.327,-25.788,0.000,-35.165,55.482,-12.112,-20.317,17.973,164.103,29.695,-79.316,-72.674,-32.821,-8.596,18.755,43.370,165.665,-81.661,-79.316
'[22:21:25.383 13/03/2059]',153.162,5.470,-3.907,-21.099,201.221,-27.350,-4.298,-33.602,60.952,-12.503,-24.615,19.536,172.698,-6.642,-54.310,-67.204,-32.039,-3.907,4.689,66.813,154.725,-117.607,-54.310
'[22:21:25.387 13/03/2059]',152.772,5.861,1.172,-28.913,204.737,-23.443,-8.205,-39.853,73.846,-12.894,-23.834,15.238,184.029,-34.383,-35.946,-59.389,-35.165,-1.954,-0.391,64.078,140.659,-130.110,-35.946
'[22:21:25.391 13/03/2059]',134.799,30.085,-22.271,-38.291,175.824,-15.238,-12.112,-42.979,85.568,-6.252,-23.834,9.768,189.109,-30.085,-39.072,-53.138,-31.648,-2.735,23.053,46.105,129.719,-138.315,-39.072
'[22:21:25.395 13/03/2059]',119.170,17.582,-25.397,-36.337,132.063,-8.596,-15.238,-32.430,83.614,-8.987,-26.569,22.662,189.499,-23.834,-52.357,-40.635,-25.788,-1.563,26.178,58.217,123.077,-140.659,-52.357
'[22:21:25.398 13/03/2059]',126.203,-10.549,-19.145,-34.774,111.746,0.000,-16.410,-33.993,62.125,-20.317,-28.132,26.960,169.182,-13.284,-75.018,-37.900,-26.960,-0.781,19.927,62.515,112.918,-109.402,-75.018
'[22:21:25.402 13/03/2059]',131.282,-1.954,-51.184,-30.085,100.415,3.126,-15.629,-40.635,24.615,-12.503,-25.788,28.523,135.971,5.079,-82.051,-42.198,-24.615,-1.563,51.966,31.258,98.852,-81.661,-82.051
'[22:21:25.406 13/03/2059]',135.971,7.424,-79.316,-12.894,101.587,-4.298,-16.410,-28.132,17.192,-7.424,-26.960,44.151,127.375,16.410,-82.442,-33.993,-18.755,1.563,80.098,25.006,73.455,-75.018,-82.442
'[22:21:25.410 13/03/2059]',146.520,-12.503,-64.078,-13.675,108.620,-5.861,-15.629,-28.523,-11.722,5.861,-23.443,39.853,110.183,-1.954,-62.906,-34.774,-18.364,12.112,64.860,28.132,67.204,-86.740,-62.906
'[22:21:25.414 13/03/2059]',142.222,-32.039,-59.780,-5.470,86.349,-0.391,-12.112,-28.132,-29.695,33.602,-16.410,37.509,111.355,-11.331,-42.979,-30.867,-18.364,18.755,60.562,23.053,56.654,-84.786,-42.979
'[22:21:25.418 13/03/2059]',128.156,-37.900,-51.575,-13.284,55.092,6.642,-10.549,-25.788,-8.987,37.118,-8.205,31.648,128.156,0.391,-48.840,-27.350,-16.020,25.397,52.357,38.291,48.449,-90.256,-48.840
'[22:21:25.422 13/03/2059]',124.640,-63.687,-8.987,-17.582,50.403,17.192,-17.582,-16.410,1.954,14.457,-5.470,36.337,126.984,3.516,-65.250,-16.410,-16.410,34.383,9.768,62.515,59.780,-87.131,-65.250
'[22:21:25.426 13/03/2059]',125.812,-69.548,3.516,-16.410,57.827,21.490,-23.053,-13.284,0.000,-0.391,0.000,42.979,110.183,21.099,-84.396,-4.298,-16.410,36.337,-2.735,57.045,51.575,-50.012,-84.396
'[22:21:25.430 13/03/2059]',117.607,-14.457,-43.370,-11.722,68.376,17.973,-27.741,-11.331,12.503,-10.940,4.298,44.151,105.104,32.821,-91.038,3.126,-9.768,31.258,44.151,25.006,33.211,-44.933,-91.038
'[22:21:25.434 13/03/2059]',98.852,-40.244,-15.629,-8.205,53.529,19.145,-28.913,-9.377,3.126,-16.020,6.252,41.807,78.535,24.225,-75.018,8.205,-2.344,31.258,16.410,62.125,16.020,-60.171,-75.018
'[22:21:25.438 13/03/2059]',101.978,-52.747,-18.755,4.298,45.714,25.006,-31.648,-4.298,8.205,-3.907,8.987,48.840,67.595,13.675,-39.853,21.490,1.563,33.993,19.536,44.542,-7.814,-50.794,-39.853
'[22:21:25.441 13/03/2059]',99.634,-46.886,-39.463,6.642,30.085,29.304,-35.556,-3.907,34.774,-1.172,10.549,45.324,73.455,9.377,-18.364,25.006,2.735,30.476,40.244,27.350,-31.648,-48.059,-18.364
