'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[01:44:44.070 07/11/2076]',54.310,24.615,-15.238,24.225,56.264,36.728,-17.973,14.066,47.277,12.503,-44.151,-39.072,-14.847,37.118,19.927,-65.250,3.126,-2.735,16.020,-34.774,-42.979,28.523,19.927
'[01:44:44.074 07/11/2076]',57.045,32.430,-23.443,25.788,58.999,39.463,-26.960,20.708,48.059,10.940,-63.297,-3.907,-20.317,42.198,18.755,-48.840,-2.344,-6.252,24.225,-48.059,-48.449,39.072,18.755
'[01:44:44.078 07/11/2076]',62.906,37.118,-29.695,25.397,62.515,41.416,-32.039,24.225,48.840,10.549,-73.065,-19.145,-23.053,44.933,18.755,-73.065,-7.033,-7.033,30.476,-55.873,-52.747,41.807,18.755
'[01:44:44.082 07/11/2076]',67.595,44.542,-37.509,21.099,63.297,41.807,-30.085,21.490,47.668,9.377,-59.389,-46.496,-27.350,46.496,21.099,-88.303,-12.112,-6.642,38.291,-61.734,-56.264,35.556,21.099
'[01:44:44.086 07/11/2076]',67.595,44.542,-36.728,18.364,58.999,41.026,-28.913,22.662,47.277,5.470,-55.092,-25.788,-30.085,48.059,20.317,-66.032,-17.973,-9.377,37.509,-60.171,-60.562,36.337,20.317
'[01:44:44.090 07/11/2076]',70.330,34.774,-31.258,19.536,55.482,38.681,-28.523,27.741,45.324,2.344,-53.529,-14.066,-27.350,44.542,20.708,-56.654,-21.880,-10.159,32.039,-52.357,-65.250,35.165,20.708
'[01:44:44.094 07/11/2076]',69.939,31.648,-29.304,19.145,51.184,37.900,-29.304,31.648,42.979,1.954,-48.449,-19.145,-28.913,44.542,22.271,-60.171,-25.397,-12.503,30.085,-48.059,-68.767,32.821,22.271
'[01:44:44.098 07/11/2076]',65.250,35.556,-28.132,16.020,46.105,38.291,-31.648,37.118,41.807,1.563,-51.966,-44.542,-35.165,52.747,21.490,-90.647,-29.304,-14.457,28.913,-51.575,-72.674,39.072,21.490
'[01:44:44.102 07/11/2076]',68.767,40.635,-30.085,14.847,43.370,37.900,-30.867,43.370,39.072,5.079,-51.184,-11.331,-30.867,51.575,20.317,-58.217,-30.476,-12.894,30.867,-51.575,-78.144,38.291,20.317
'[01:44:44.105 07/11/2076]',69.939,44.933,-32.430,13.284,37.118,36.728,-27.741,49.621,34.774,7.424,-41.807,-28.913,-25.788,51.184,17.192,-70.330,-30.476,-13.675,33.211,-53.919,-77.753,34.774,17.192
'[01:44:44.109 07/11/2076]',68.376,51.966,-33.211,5.470,30.476,33.211,-24.615,52.747,33.211,7.424,-44.933,-28.132,-31.258,64.078,10.940,-74.237,-35.556,-16.410,33.993,-62.125,-75.018,39.072,10.940
'[01:44:44.113 07/11/2076]',66.422,55.092,-32.430,-1.563,23.443,25.006,-18.755,57.045,32.430,8.596,-55.482,-49.231,-35.556,77.753,4.689,-109.792,-36.337,-18.364,33.211,-73.065,-65.250,46.105,4.689
'[01:44:44.117 07/11/2076]',71.893,48.059,-29.695,0.391,19.927,22.662,-16.801,63.687,28.523,9.377,-42.198,5.861,-17.973,61.734,1.172,-43.761,-32.430,-12.112,30.476,-58.217,-69.158,32.430,1.172
'[01:44:44.121 07/11/2076]',75.409,47.277,-28.132,-3.907,20.317,26.569,-19.145,62.515,28.913,6.252,-36.728,-12.112,-10.940,53.138,-1.172,-53.529,-32.821,-9.768,28.913,-49.231,-77.753,25.397,-1.172
'[01:44:44.125 07/11/2076]',72.674,51.966,-28.523,-7.424,19.536,25.397,-23.053,64.860,32.039,4.689,-52.357,-7.033,-15.629,63.687,-8.987,-60.952,-37.900,-15.629,29.304,-55.873,-76.190,34.774,-8.987
'[01:44:44.129 07/11/2076]',72.283,53.919,-30.476,-9.377,18.755,25.006,-26.569,67.985,35.165,4.689,-66.032,-19.927,-16.801,70.720,-15.629,-83.223,-39.853,-18.364,31.258,-58.217,-75.800,40.635,-15.629
'[01:44:44.133 07/11/2076]',74.237,52.357,-30.085,-15.238,16.020,26.178,-25.006,62.906,34.383,3.907,-45.714,-24.615,-5.470,62.125,-19.145,-67.204,-37.509,-11.331,30.867,-45.324,-79.316,27.350,-19.145
'[01:44:44.137 07/11/2076]',78.535,51.575,-29.695,-23.443,15.629,24.615,-23.053,57.827,35.946,2.735,-33.602,-14.457,3.516,59.389,-22.662,-47.668,-38.291,-8.596,30.476,-42.979,-76.581,23.053,-22.662
'[01:44:44.141 07/11/2076]',77.363,50.012,-32.821,-26.569,11.722,21.099,-28.913,63.297,37.118,0.391,-52.357,9.377,6.642,60.171,-32.430,-39.463,-37.900,-14.066,33.602,-46.105,-73.455,27.741,-32.430
'[01:44:44.145 07/11/2076]',75.409,52.357,-35.165,-33.602,8.987,21.490,-34.383,61.343,39.463,-3.516,-65.250,1.563,9.377,56.654,-41.416,-51.966,-37.900,-19.927,35.946,-47.277,-72.283,26.960,-41.416
'[01:44:44.148 07/11/2076]',74.237,57.045,-37.900,-44.542,8.987,24.615,-37.900,51.966,40.244,-9.377,-61.343,-32.430,9.377,51.966,-48.059,-75.800,-39.463,-23.053,38.681,-49.621,-71.893,21.490,-48.059
'[01:44:44.152 07/11/2076]',71.502,58.217,-36.728,-50.403,7.424,26.178,-39.072,46.496,39.853,-14.457,-62.906,-21.880,10.159,44.933,-53.529,-59.780,-39.463,-29.304,37.509,-48.840,-69.158,16.410,-53.529
'[01:44:44.156 07/11/2076]',68.767,57.827,-36.728,-54.701,3.907,28.523,-40.635,41.416,33.993,-16.020,-61.734,-2.344,11.722,35.946,-57.045,-35.556,-37.118,-33.993,37.509,-48.059,-67.204,9.377,-57.045
'[01:44:44.160 07/11/2076]',63.297,55.092,-30.867,-62.906,1.563,29.304,-39.853,32.430,28.132,-15.629,-58.608,-26.960,8.596,33.993,-58.999,-56.654,-33.211,-41.416,31.648,-48.449,-59.780,3.907,-58.999
'[01:44:44.164 07/11/2076]',52.747,48.449,-25.006,-66.422,-3.126,22.271,-42.198,32.430,21.099,-14.066,-68.767,-46.886,1.172,37.118,-62.906,-84.005,-30.085,-51.184,25.788,-50.794,-49.231,3.516,-62.906
'[01:44:44.168 07/11/2076]',45.714,42.589,-22.271,-72.674,-7.424,21.490,-44.933,24.225,15.629,-10.940,-74.628,-18.755,0.391,34.774,-67.204,-57.827,-23.053,-62.125,23.053,-47.668,-47.668,3.126,-67.204
'[01:44:44.172 07/11/2076]',41.026,41.026,-20.317,-78.144,-6.642,24.225,-49.231,15.238,13.284,-9.377,-72.283,-2.735,4.689,26.960,-68.767,-34.383,-16.801,-69.939,21.099,-41.026,-50.794,-3.907,-68.767
'[01:44:44.176 07/11/2076]',34.383,42.979,-21.880,-83.223,-8.596,27.350,-55.873,9.768,12.112,-10.159,-79.316,-48.449,-4.689,32.039,-72.283,-79.316,-19.536,-82.051,22.662,-43.370,-53.138,-0.781,-72.283
'[01:44:44.180 07/11/2076]',27.350,46.496,-22.662,-86.740,-11.722,29.695,-57.827,4.689,13.284,-7.814,-90.647,-69.158,-11.722,37.900,-75.018,-105.104,-19.145,-87.912,23.443,-46.886,-53.919,3.126,-75.018
'[01:44:44.184 07/11/2076]',29.304,43.761,-18.755,-85.177,-13.284,35.946,-53.919,0.781,5.861,-2.344,-74.628,-35.556,0.391,19.927,-71.502,-53.529,-10.549,-82.051,19.536,-33.602,-60.171,-10.549,-71.502
'[01:44:44.188 07/11/2076]',29.695,37.900,-14.066,-84.396,-14.066,38.291,-52.747,-1.563,0.781,-0.391,-61.343,-23.443,5.861,9.377,-69.939,-28.523,-5.079,-81.270,14.847,-24.615,-58.999,-21.490,-69.939
'[01:44:44.191 07/11/2076]',23.053,38.291,-14.457,-84.786,-17.192,35.946,-55.092,-1.172,0.391,2.344,-81.270,-28.913,-2.344,18.364,-71.111,-51.575,-4.298,-90.256,15.238,-33.602,-53.138,-12.503,-71.111
'[01:44:44.195 07/11/2076]',17.973,36.728,-13.675,-81.270,-17.973,35.165,-54.701,-1.563,0.391,3.516,-92.991,-29.304,-5.079,22.662,-70.330,-64.078,-2.344,-91.038,14.457,-37.900,-48.449,-7.033,-70.330
'[01:44:44.199 07/11/2076]',15.238,31.258,-10.940,-76.972,-20.708,35.165,-50.403,-5.470,-0.781,3.516,-70.720,-41.026,1.954,12.894,-65.250,-57.827,1.563,-82.442,11.722,-26.960,-43.761,-20.317,-65.250
'[01:44:44.203 07/11/2076]',10.940,24.615,-3.907,-71.893,-23.053,34.383,-44.542,-5.861,0.000,4.298,-57.436,-41.026,6.642,8.987,-59.389,-50.012,1.172,-74.237,4.689,-19.536,-36.337,-25.397,-59.389
'[01:44:44.207 07/11/2076]',7.033,17.582,0.391,-64.078,-27.350,34.774,-42.979,-1.172,-1.172,4.298,-65.641,-4.298,9.768,6.252,-56.654,-25.397,0.781,-68.376,0.391,-18.364,-32.039,-20.708,-56.654
'[01:44:44.211 07/11/2076]',5.470,14.457,2.344,-58.608,-28.523,35.556,-42.589,0.391,-2.735,3.907,-64.860,-2.344,12.112,1.172,-52.747,-26.569,1.954,-62.906,-1.563,-16.020,-29.695,-23.443,-52.747
'[01:44:44.215 07/11/2076]',1.563,12.894,3.126,-53.919,-30.476,32.430,-38.291,1.172,-7.814,5.861,-60.562,-27.741,3.516,3.516,-46.496,-51.184,1.954,-62.125,-2.344,-16.801,-28.523,-21.880,-46.496
'[01:44:44.219 07/11/2076]',-1.172,14.457,1.563,-50.403,-32.821,30.085,-32.821,1.172,-14.066,8.596,-58.217,-5.470,-1.954,3.907,-38.681,-32.039,4.689,-58.608,-0.781,-21.490,-27.741,-20.317,-38.681
'[01:44:44.223 07/11/2076]',-4.689,13.284,0.391,-45.324,-37.900,28.913,-25.788,0.391,-22.271,9.377,-48.449,18.755,-3.907,-0.391,-32.039,-4.689,6.252,-51.966,0.391,-21.099,-25.788,-23.834,-32.039
'[01:44:44.227 07/11/2076]',-11.722,8.205,4.298,-38.681,-47.277,24.225,-19.536,4.689,-33.211,13.675,-47.668,-13.675,-18.364,5.470,-25.397,-42.198,5.470,-48.449,-3.516,-21.099,-20.708,-22.271,-25.397
'[01:44:44.230 07/11/2076]',-19.145,7.424,9.768,-40.635,-56.264,21.490,-10.940,3.126,-42.198,17.582,-46.105,-36.728,-28.913,12.894,-20.708,-70.330,2.735,-37.900,-8.987,-21.880,-14.066,-21.490,-20.708
'[01:44:44.234 07/11/2076]',-17.582,1.172,9.768,-37.118,-64.078,23.834,-9.768,6.642,-54.310,19.927,-37.900,8.987,-23.443,1.172,-16.801,-21.880,4.689,-26.178,-8.987,-9.377,-21.880,-29.695,-16.801
'[01:44:44.238 07/11/2076]',-18.364,-3.907,8.987,-29.304,-71.502,24.225,-11.722,14.847,-67.595,23.834,-27.350,12.503,-20.708,-10.940,-13.284,-12.112,5.861,-22.662,-8.205,3.907,-31.258,-38.291,-13.284
'[01:44:44.242 07/11/2076]',-24.225,-3.126,5.861,-29.695,-78.926,19.927,-12.894,19.927,-75.800,25.006,-34.774,7.424,-32.430,-1.172,-12.894,-29.695,3.907,-31.258,-5.079,0.781,-28.132,-33.211,-12.894
'[01:44:44.246 07/11/2076]',-29.304,-3.126,0.391,-28.132,-86.349,15.629,-17.973,26.569,-82.051,26.960,-48.840,3.126,-39.463,5.861,-16.410,-49.231,3.516,-37.900,0.391,-2.735,-27.350,-28.523,-16.410
'[01:44:44.250 07/11/2076]',-28.132,-9.768,-3.907,-24.225,-91.819,12.112,-20.317,32.039,-90.256,27.350,-35.946,29.304,-28.913,-7.814,-17.973,-12.894,5.079,-35.946,4.689,11.331,-28.132,-42.198,-17.973
'[01:44:44.254 07/11/2076]',-25.397,-15.629,-7.814,-26.960,-94.164,9.377,-24.615,32.430,-92.601,23.053,-26.569,35.946,-23.834,-13.675,-21.880,0.781,1.563,-38.681,8.596,20.708,-25.006,-51.575,-21.880
'[01:44:44.258 07/11/2076]',-28.523,-14.457,-17.192,-29.695,-97.680,6.252,-37.118,36.337,-88.303,17.973,-51.966,36.337,-27.350,-4.298,-33.211,-18.755,-4.298,-49.621,17.973,11.331,-18.364,-41.807,-33.211
'[01:44:44.262 07/11/2076]',-28.913,-16.801,-26.178,-30.476,-99.634,1.954,-48.840,41.807,-84.005,12.112,-70.330,33.211,-26.178,-3.907,-41.807,-35.165,-10.159,-58.217,26.960,9.768,-14.066,-38.681,-41.807
'[01:44:44.266 07/11/2076]',-28.523,-19.145,-30.476,-35.946,-101.197,0.000,-52.747,37.509,-80.879,9.377,-59.780,4.298,-21.099,-9.768,-42.979,-51.575,-11.722,-61.734,31.258,17.973,-9.377,-47.277,-42.979
'[01:44:44.270 07/11/2076]',-29.695,-19.145,-34.774,-40.635,-101.978,-0.781,-55.482,31.648,-73.846,6.252,-54.701,-0.781,-12.503,-14.066,-44.151,-50.403,-12.503,-67.204,35.556,19.927,-5.470,-49.231,-44.151
'[01:44:44.273 07/11/2076]',-26.178,-20.317,-43.370,-39.853,-98.462,-0.781,-63.687,31.258,-66.813,2.344,-62.906,26.960,-2.344,-23.443,-48.449,-25.788,-12.112,-71.893,44.151,22.662,-7.424,-49.621,-48.449
'[01:44:44.277 07/11/2076]',-23.053,-22.662,-50.403,-39.463,-94.554,-1.954,-69.939,29.304,-59.780,-2.344,-68.376,18.755,1.954,-28.132,-50.794,-34.774,-13.284,-75.800,51.184,21.880,-7.033,-47.668,-50.794
'[01:44:44.281 07/11/2076]',-22.662,-19.927,-56.264,-40.635,-89.866,-5.470,-72.283,26.960,-50.403,-6.642,-74.628,-10.940,0.391,-22.662,-55.092,-65.641,-13.284,-80.879,57.045,13.284,1.172,-41.807,-55.092
'[01:44:44.285 07/11/2076]',-19.927,-17.582,-59.389,-39.072,-82.833,-7.033,-72.674,25.397,-43.370,-9.768,-78.926,14.066,4.298,-23.834,-58.217,-41.807,-12.112,-81.661,60.171,8.596,7.033,-37.900,-58.217
'[01:44:44.289 07/11/2076]',-17.973,-24.615,-53.138,-35.556,-77.753,-10.549,-69.548,25.397,-41.026,-10.940,-78.926,35.165,5.470,-21.880,-55.482,-24.615,-11.331,-78.926,53.919,12.112,14.457,-33.993,-55.482
'[01:44:44.293 07/11/2076]',-17.582,-22.662,-46.496,-42.979,-73.065,-8.987,-62.125,12.503,-39.463,-7.814,-67.985,-13.284,2.344,-13.284,-51.184,-66.422,-9.377,-73.846,47.277,15.238,18.755,-32.039,-51.184
'[01:44:44.297 07/11/2076]',-12.503,-17.582,-43.370,-50.794,-63.297,-3.516,-58.999,0.391,-36.728,-3.126,-63.297,-43.370,0.000,-5.079,-48.449,-93.382,-7.424,-66.422,44.151,14.066,17.192,-28.523,-48.449
'[01:44:44.301 07/11/2076]',-1.954,-19.536,-44.542,-49.621,-54.701,1.563,-57.436,-6.252,-40.635,-0.391,-46.105,-1.954,6.252,-16.801,-43.370,-34.774,-3.907,-51.184,45.324,25.788,1.172,-35.165,-43.370
'[01:44:44.305 07/11/2076]',7.814,-20.708,-46.105,-52.357,-45.714,5.470,-55.482,-16.020,-44.933,5.079,-29.304,-5.079,8.205,-23.443,-38.681,-19.145,-1.954,-41.026,46.886,25.397,-5.861,-41.026,-38.681
'[01:44:44.309 07/11/2076]',12.894,-14.847,-48.840,-58.217,-36.337,3.516,-56.264,-21.099,-43.370,10.549,-37.509,-21.490,-4.298,-7.814,-39.072,-39.463,-3.126,-44.542,49.621,0.000,0.391,-27.350,-39.072
'[01:44:44.313 07/11/2076]',16.801,-10.549,-50.794,-62.515,-28.523,0.391,-53.529,-25.006,-43.761,19.145,-48.059,-32.430,-16.410,5.079,-36.337,-57.436,-2.735,-39.463,51.575,-24.615,4.689,-14.066,-36.337
'[01:44:44.316 07/11/2076]',28.132,-13.284,-44.542,-66.813,-21.490,0.781,-43.370,-32.430,-50.012,32.430,-22.271,-24.615,-11.722,1.563,-25.788,-28.523,2.735,-20.708,45.324,-21.490,0.391,-19.536,-25.788
'[01:44:44.320 07/11/2076]',39.072,-10.549,-36.728,-75.409,-11.331,5.079,-34.774,-42.979,-49.231,43.761,-1.172,-21.490,-8.596,5.861,-14.066,-10.549,6.252,-9.377,37.509,-23.443,-3.907,-19.536,-14.066
'[01:44:44.324 07/11/2076]',41.416,-5.470,-33.993,-74.628,-7.814,7.424,-33.993,-39.072,-48.449,52.357,-10.940,-2.344,-16.020,21.099,-8.596,-5.079,7.424,-2.735,34.774,-28.132,-14.066,-5.079,-8.596
'[01:44:44.328 07/11/2076]',43.370,-1.563,-30.476,-72.674,-3.907,9.768,-31.258,-36.728,-47.277,60.562,-12.112,-2.344,-19.145,31.258,0.000,-12.503,9.377,7.424,31.258,-26.960,-28.523,4.298,0.000
'[01:44:44.332 07/11/2076]',46.105,1.172,-23.834,-76.972,1.172,12.112,-25.006,-42.979,-44.933,70.720,5.861,-37.118,-20.317,40.635,8.205,-33.993,13.675,11.722,24.615,-19.927,-37.509,4.689,8.205
'[01:44:44.336 07/11/2076]',46.496,3.516,-16.801,-77.753,4.298,15.629,-21.099,-44.933,-41.416,77.363,17.973,-31.648,-17.973,46.886,14.847,-21.490,16.801,16.410,17.582,-12.503,-48.059,8.987,14.847
'[01:44:44.340 07/11/2076]',49.231,0.391,-11.722,-73.846,8.205,16.801,-19.145,-41.807,-41.807,84.786,25.006,4.298,-10.940,46.105,22.271,14.457,19.536,24.225,12.503,-2.344,-56.654,9.768,22.271
'[01:44:44.344 07/11/2076]',49.231,2.344,-7.424,-71.111,9.377,17.192,-16.410,-37.509,-39.853,90.647,32.039,-10.940,-9.377,53.138,30.867,-3.126,20.708,28.132,8.205,-1.954,-59.389,13.675,30.867
'[01:44:44.348 07/11/2076]',48.449,7.424,-4.689,-70.720,8.987,16.020,-12.894,-31.648,-36.728,92.991,30.476,-31.258,-12.503,64.469,35.165,-32.039,20.317,31.648,5.470,-10.159,-54.701,19.145,35.165
'[01:44:44.352 07/11/2076]',50.012,9.377,-4.298,-64.860,6.252,12.894,-8.205,-20.317,-37.118,94.554,37.509,20.708,-7.033,65.250,37.900,18.755,23.834,37.509,5.079,-14.066,-53.138,19.536,37.900
'[01:44:44.355 07/11/2076]',49.621,12.894,-5.079,-64.469,1.954,10.549,-5.470,-13.284,-36.337,94.164,35.165,6.252,-5.861,69.939,39.072,-5.470,23.834,37.118,5.861,-19.927,-48.840,21.880,39.072
'[01:44:44.359 07/11/2076]',50.403,13.284,0.000,-75.800,1.172,11.331,-4.298,-19.536,-31.648,89.084,35.165,-25.006,-9.768,80.488,37.118,-40.244,17.582,32.821,0.781,-18.755,-48.059,25.788,37.118
'[01:44:44.363 07/11/2076]',51.966,7.814,1.172,-76.581,1.172,9.768,-7.424,-17.973,-30.867,82.051,30.476,-43.370,-16.410,82.442,35.946,-64.469,11.331,29.695,-0.391,-12.503,-51.966,28.913,35.946
'[01:44:44.367 07/11/2076]',52.747,2.735,-0.391,-74.237,-1.954,8.596,-7.814,-17.192,-34.383,77.753,36.337,-5.861,-7.814,66.813,39.463,-25.006,10.940,31.258,1.172,2.344,-59.780,18.364,39.463
'[01:44:44.371 07/11/2076]',53.529,-0.781,-3.126,-74.237,-4.689,7.814,-9.377,-18.755,-35.165,69.548,46.496,-13.675,-3.516,53.529,42.198,-25.788,8.596,28.132,3.907,12.112,-64.078,9.768,42.198
'[01:44:44.375 07/11/2076]',48.840,0.781,-10.940,-75.018,-7.424,0.391,-14.457,-14.847,-33.993,61.343,23.834,-0.781,-16.801,61.343,37.509,-32.039,1.172,10.940,11.722,1.172,-58.217,18.755,37.509
'[01:44:44.379 07/11/2076]',41.026,0.391,-18.364,-75.018,-10.549,-10.549,-18.364,-11.331,-32.430,53.138,0.781,-6.642,-26.569,66.032,31.648,-56.264,-6.252,-0.781,19.145,-6.252,-52.747,26.569,31.648
'[01:44:44.383 07/11/2076]',41.026,-6.642,-22.662,-75.800,-10.549,-17.973,-19.536,-14.847,-34.774,44.542,11.722,-9.377,-23.834,51.184,28.913,-44.542,-11.722,-3.126,23.443,7.033,-50.403,12.112,28.913
'[01:44:44.387 07/11/2076]',37.900,-15.238,-25.788,-77.753,-8.987,-27.350,-21.490,-21.099,-33.602,32.430,16.020,-2.344,-26.178,42.198,24.225,-28.132,-21.490,-7.814,26.569,16.020,-48.059,7.814,24.225
'[01:44:44.391 07/11/2076]',30.867,-24.225,-32.039,-72.674,-10.159,-39.463,-28.523,-18.364,-33.602,24.615,-7.424,14.457,-33.993,39.072,17.582,-25.006,-31.258,-16.020,32.821,17.192,-44.542,13.284,17.582
'[01:44:44.395 07/11/2076]',23.443,-30.476,-39.072,-71.893,-12.503,-50.403,-31.258,-22.271,-33.211,16.801,-21.099,1.563,-41.026,33.993,12.894,-42.589,-37.509,-21.099,39.853,21.099,-42.979,13.675,12.894
'[01:44:44.398 07/11/2076]',19.536,-36.337,-44.933,-78.144,-10.549,-60.171,-34.383,-33.211,-32.430,7.814,-18.364,-36.728,-48.840,27.350,10.549,-70.330,-42.589,-28.523,45.714,23.834,-39.463,9.377,10.549
'[01:44:44.402 07/11/2076]',14.847,-41.416,-50.403,-81.270,-10.940,-69.939,-37.118,-39.072,-33.211,-0.391,-20.708,-35.556,-54.310,19.145,6.252,-62.515,-45.324,-37.118,51.184,23.834,-35.556,7.814,6.252
'[01:44:44.406 07/11/2076]',7.814,-50.794,-53.919,-81.661,-13.675,-78.926,-41.416,-42.979,-33.602,-10.159,-26.960,-19.927,-54.701,5.079,1.563,-44.151,-47.277,-44.542,54.701,27.741,-29.304,3.126,1.563
'[01:44:44.410 07/11/2076]',1.954,-56.264,-56.654,-84.396,-12.894,-87.912,-43.761,-49.231,-32.039,-22.271,-30.085,-47.277,-59.389,-1.563,-3.907,-67.595,-53.138,-48.059,57.436,27.350,-18.364,0.391,-3.907
'[01:44:44.414 07/11/2076]',-7.033,-60.562,-61.734,-81.661,-14.847,-101.197,-44.933,-48.449,-32.039,-30.476,-42.589,-72.674,-69.939,-1.563,-10.940,-95.726,-61.734,-45.714,62.515,19.145,-5.470,4.689,-10.940
'[01:44:44.418 07/11/2076]',-12.112,-61.734,-65.250,-83.223,-15.238,-109.011,-43.370,-53.919,-31.258,-37.118,-44.542,-50.403,-68.376,-10.159,-14.066,-71.111,-68.767,-38.681,66.032,18.364,-0.391,3.907,-14.066
'[01:44:44.422 07/11/2076]',-11.722,-65.641,-71.893,-82.051,-10.549,-114.481,-44.933,-60.562,-33.211,-48.449,-36.728,-39.853,-66.422,-25.788,-19.536,-46.496,-75.409,-30.476,72.674,24.225,-4.298,-0.391,-19.536
'[01:44:44.426 07/11/2076]',-17.192,-63.297,-80.098,-84.786,-8.596,-119.170,-49.231,-67.985,-34.383,-57.436,-38.291,-83.614,-77.753,-26.960,-23.053,-85.958,-84.396,-32.430,80.879,16.801,-5.079,0.781,-23.053
