'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[05:22:15.070 14/03/2059]',21.490,-31.648,11.331,-5.470,18.364,-16.410,-38.681,31.648,-25.006,23.053,13.675,16.801,4.298,1.563,12.503,9.377,-12.894,42.198,-10.549,30.085,-26.569,-26.960,12.503
'[05:22:15.074 14/03/2059]',22.271,-26.178,2.735,-2.735,14.847,-13.284,-35.556,28.913,-28.913,25.397,17.582,16.410,5.079,5.861,14.066,4.298,-10.159,50.794,-1.954,4.689,-25.006,-9.768,14.066
'[05:22:15.078 14/03/2059]',28.523,-31.258,7.424,-4.689,11.722,-4.298,-30.085,21.880,-31.258,29.304,26.960,12.112,8.596,11.722,18.364,-1.563,-2.344,51.575,-6.642,9.768,-29.304,-4.298,18.364
'[05:22:15.082 14/03/2059]',29.304,-45.324,20.317,-1.563,1.172,0.391,-20.317,20.708,-33.602,33.602,31.258,13.675,14.457,17.973,17.192,-6.252,6.642,56.264,-19.536,37.900,-30.085,-13.284,17.192
'[05:22:15.086 14/03/2059]',29.304,-53.529,26.569,5.861,-7.814,2.344,-1.172,15.238,-37.509,36.728,28.132,14.457,15.629,23.053,13.284,-10.159,12.112,64.860,-25.788,36.337,-27.741,1.172,13.284
'[05:22:15.090 14/03/2059]',30.476,-55.092,27.741,10.940,-14.847,5.079,14.847,9.768,-38.681,39.853,28.913,8.205,17.582,26.178,12.112,-17.582,14.066,67.595,-26.960,32.430,-27.350,15.238,12.112
'[05:22:15.094 14/03/2059]',27.741,-50.794,25.397,14.847,-26.178,6.642,24.615,13.284,-40.244,41.807,30.085,3.907,21.099,25.788,14.066,-25.397,18.364,71.502,-24.615,51.184,-28.523,1.954,14.066
'[05:22:15.098 14/03/2059]',21.490,-43.761,18.364,23.443,-40.244,7.814,25.788,25.788,-41.807,41.807,23.443,4.689,19.536,26.178,3.907,-21.490,19.536,79.316,-17.582,55.482,-25.006,-1.954,3.907
'[05:22:15.102 14/03/2059]',18.364,-36.337,7.033,26.178,-51.184,9.377,31.648,25.788,-40.635,40.244,20.317,-1.172,19.927,25.006,-7.814,-17.973,17.192,81.270,-6.252,46.105,-25.788,7.424,-7.814
'[05:22:15.105 14/03/2059]',10.159,-28.913,0.000,25.006,-67.985,9.768,37.509,27.350,-38.681,39.463,18.755,-3.126,21.880,23.834,-14.847,-14.457,14.457,80.488,0.781,53.919,-30.085,3.126,-14.847
'[05:22:15.109 14/03/2059]',0.000,-25.397,-7.424,28.523,-85.958,1.563,37.118,40.244,-39.072,36.337,11.722,2.344,21.880,19.927,-25.397,-4.298,13.284,83.614,8.205,61.734,-28.523,-7.033,-25.397
'[05:22:15.113 14/03/2059]',-7.033,-15.238,-20.317,29.695,-95.336,-7.424,40.635,47.277,-38.291,30.085,5.470,10.159,19.927,14.457,-29.304,2.735,9.768,83.223,21.099,46.105,-26.178,-3.126,-29.304
'[05:22:15.117 14/03/2059]',-15.238,0.391,-29.695,17.192,-100.415,-15.629,47.668,39.463,-35.165,26.960,0.391,3.516,20.708,9.768,-33.602,-1.563,4.689,72.674,30.476,38.291,-28.523,-6.252,-33.602
'[05:22:15.121 14/03/2059]',-22.662,3.126,-22.662,5.861,-101.587,-21.880,48.059,37.900,-33.602,24.615,-5.470,2.344,22.271,7.033,-38.681,-2.344,4.689,63.297,23.443,59.389,-29.304,-21.880,-38.681
'[05:22:15.125 14/03/2059]',-30.867,6.252,-20.317,-0.781,-101.197,-24.225,39.463,38.681,-30.085,19.145,-17.582,4.689,18.364,3.516,-45.324,-0.781,2.735,57.045,21.099,53.919,-28.523,-15.238,-45.324
'[05:22:15.129 14/03/2059]',-39.463,15.629,-22.271,-15.629,-101.587,-21.490,27.350,33.602,-27.741,18.364,-29.695,-3.907,17.582,0.391,-58.999,-2.344,-2.344,47.277,23.053,44.151,-28.523,-7.033,-58.999
'[05:22:15.133 14/03/2059]',-41.807,20.708,-23.053,-22.271,-101.978,-15.238,18.755,31.258,-23.053,18.755,-39.072,-3.907,21.880,-3.516,-62.125,-4.298,-1.954,41.416,23.834,63.687,-28.132,-21.880,-62.125
'[05:22:15.137 14/03/2059]',-44.542,21.099,-25.788,-20.708,-102.369,-10.940,14.066,26.960,-18.364,15.629,-51.966,-2.735,23.443,-10.159,-69.158,-1.172,-1.172,40.244,26.569,71.502,-20.317,-30.476,-69.158
'[05:22:15.141 14/03/2059]',-47.668,23.834,-28.913,-21.099,-100.024,-5.079,10.159,18.755,-8.596,14.457,-62.906,-7.814,28.132,-13.284,-76.190,-4.298,-4.689,36.337,29.695,55.092,-7.424,-16.410,-76.190
'[05:22:15.145 14/03/2059]',-47.668,27.741,-28.523,-23.053,-94.554,3.516,1.563,15.629,0.781,12.503,-67.595,-14.847,36.337,-12.503,-78.144,-13.675,-2.344,23.443,29.304,58.999,3.516,-17.192,-78.144
'[05:22:15.148 14/03/2059]',-50.012,31.258,-28.913,-20.708,-90.647,10.549,-7.424,17.582,7.814,7.033,-68.767,-14.066,42.198,-13.675,-76.190,-19.145,3.126,16.410,29.695,69.158,17.192,-28.913,-76.190
'[05:22:15.152 14/03/2059]',-53.138,41.416,-33.211,-18.755,-85.568,17.192,-12.894,16.801,12.503,-1.563,-64.860,-11.331,42.198,-13.284,-69.939,-24.225,5.861,12.894,33.993,47.668,31.258,-19.536,-69.939
'[05:22:15.156 14/03/2059]',-51.184,61.343,-41.807,-17.582,-76.581,24.615,-13.675,14.847,17.973,-9.377,-51.966,-8.596,45.324,-12.112,-56.264,-28.132,8.596,9.377,42.589,25.788,42.198,-14.066,-56.264
'[05:22:15.160 14/03/2059]',-49.231,62.906,-34.383,-11.722,-68.767,27.741,-16.801,23.053,21.880,-21.099,-36.728,-3.126,47.277,-14.066,-39.853,-31.648,13.675,10.549,35.165,42.198,50.403,-31.258,-39.853
'[05:22:15.164 14/03/2059]',-49.231,54.701,-22.271,0.000,-61.343,26.178,-19.927,36.337,27.350,-31.648,-22.271,3.126,46.496,-14.847,-18.364,-35.556,15.238,15.238,23.053,53.919,58.608,-37.118,-18.364
'[05:22:15.168 14/03/2059]',-47.668,45.714,-11.331,10.159,-52.357,26.569,-15.629,37.118,36.728,-41.416,-8.987,10.159,46.496,-14.847,-1.172,-32.821,13.284,15.629,12.112,43.761,67.595,-22.271,-1.172
'[05:22:15.172 14/03/2059]',-42.198,28.913,1.563,22.271,-42.589,25.788,-15.238,41.416,45.714,-51.575,2.735,11.722,48.059,-15.238,14.457,-37.509,14.847,10.940,-0.781,62.515,73.455,-26.960,14.457
'[05:22:15.176 14/03/2059]',-42.589,12.894,10.549,37.118,-35.165,21.099,-23.834,56.264,55.092,-64.469,8.205,19.927,44.933,-16.410,26.178,-34.774,17.973,12.112,-9.768,70.720,83.223,-29.304,26.178
'[05:22:15.180 14/03/2059]',-46.105,5.470,10.549,48.449,-28.913,16.020,-31.258,63.687,66.032,-76.581,11.331,23.053,39.463,-17.973,31.648,-28.132,18.755,9.377,-9.768,52.357,94.164,-16.801,31.648
'[05:22:15.184 14/03/2059]',-44.933,5.861,12.503,55.092,-16.020,11.331,-30.476,64.078,80.098,-85.177,17.973,18.364,37.509,-16.020,43.761,-32.430,22.662,-0.391,-11.722,53.529,99.634,-18.755,43.761
'[05:22:15.188 14/03/2059]',-46.105,4.298,18.755,62.125,-3.907,3.907,-32.039,71.893,92.991,-92.601,20.708,16.020,32.039,-14.066,55.873,-35.165,27.350,-6.252,-17.973,61.734,106.276,-29.304,55.873
'[05:22:15.191 14/03/2059]',-49.231,9.768,14.847,74.237,4.689,-3.126,-32.039,80.879,106.276,-98.462,22.662,15.238,22.271,-11.331,66.813,-30.085,25.788,-8.596,-14.066,31.258,109.402,-10.549,66.813
'[05:22:15.195 14/03/2059]',-46.496,6.252,23.443,84.005,18.364,-6.642,-32.821,87.912,117.998,-100.806,28.523,8.987,14.847,-4.689,82.442,-35.946,25.788,-14.066,-22.662,18.755,108.620,5.861,82.442
'[05:22:15.199 14/03/2059]',-45.714,-7.033,39.463,90.647,25.006,-12.112,-30.867,94.945,126.593,-103.541,31.648,6.642,8.987,1.954,91.819,-39.853,28.913,-17.582,-38.681,42.198,105.495,0.391,91.819
'[05:22:15.203 14/03/2059]',-48.059,-17.973,46.886,97.289,26.960,-19.927,-24.225,94.164,130.501,-107.839,32.430,5.861,0.391,5.079,96.117,-40.244,30.476,-13.284,-46.105,47.668,99.243,4.298,96.117
'[05:22:15.207 14/03/2059]',-48.059,-28.523,53.138,98.071,30.476,-26.178,-17.973,87.131,131.673,-109.011,33.602,2.735,-6.252,11.331,97.680,-42.198,29.304,-11.722,-52.357,37.900,96.899,24.225,97.680
'[05:22:15.211 14/03/2059]',-48.059,-35.165,58.608,89.866,32.430,-32.039,-16.410,80.879,133.626,-110.965,33.211,-0.781,-10.159,17.192,95.726,-47.668,29.304,-17.973,-57.827,49.621,95.336,21.880,95.726
'[05:22:15.215 14/03/2059]',-50.012,-40.635,57.045,83.614,33.211,-44.151,-15.629,76.190,130.110,-114.872,31.648,-3.126,-14.457,17.582,92.210,-51.184,28.132,-19.536,-56.264,56.264,97.680,14.847,92.210
'[05:22:15.219 14/03/2059]',-54.701,-48.840,55.873,83.614,35.946,-57.436,-14.066,71.502,126.984,-117.216,26.178,-1.954,-20.708,19.927,81.661,-46.105,22.662,-24.225,-55.092,42.198,105.495,32.039,81.661
'[05:22:15.223 14/03/2059]',-59.389,-62.125,58.608,77.363,39.072,-74.237,-14.847,62.906,125.421,-117.216,20.317,-17.582,-23.053,23.443,69.158,-58.217,15.238,-35.946,-57.827,46.886,112.918,39.463,69.158
'[05:22:15.227 14/03/2059]',-64.078,-74.237,57.827,73.846,40.635,-92.991,-25.788,70.720,121.514,-119.560,12.894,-24.225,-27.350,21.880,56.654,-60.562,9.377,-47.668,-57.045,65.641,116.435,29.304,56.654
'[05:22:15.230 14/03/2059]',-66.422,-81.270,49.621,74.628,44.542,-109.011,-37.118,76.972,116.044,-119.170,1.954,-28.913,-35.165,19.927,39.463,-54.701,3.516,-56.654,-48.840,60.952,121.123,31.258,39.463
'[05:22:15.234 14/03/2059]',-64.078,-84.396,40.244,64.078,50.403,-123.858,-42.589,70.330,112.918,-118.388,-6.642,-48.449,-40.244,21.099,20.317,-62.125,-7.033,-74.237,-39.463,48.840,122.295,42.979,20.317
'[05:22:15.238 14/03/2059]',-64.078,-81.661,24.615,57.827,52.747,-137.534,-46.105,66.422,109.402,-120.733,-11.722,-51.575,-44.151,15.238,11.331,-58.217,-14.066,-92.210,-23.834,48.059,120.342,33.602,11.331
'[05:22:15.242 14/03/2059]',-67.595,-83.223,6.252,54.701,50.794,-152.381,-55.482,66.422,101.978,-126.593,-22.271,-53.138,-52.747,6.252,-1.954,-51.184,-25.006,-98.462,-5.470,39.463,119.951,27.350,-1.954
'[05:22:15.246 14/03/2059]',-72.283,-98.071,1.954,49.621,47.277,-166.447,-64.469,63.687,96.899,-135.189,-30.476,-56.654,-59.780,0.391,-17.973,-46.496,-41.026,-104.713,-1.172,32.821,117.998,36.728,-17.973
'[05:22:15.250 14/03/2059]',-76.972,-113.309,2.344,40.244,38.681,-175.433,-67.204,55.873,92.601,-143.785,-34.383,-59.389,-62.906,-7.424,-24.615,-48.059,-57.436,-115.263,-1.563,55.092,111.355,20.708,-24.615
'[05:22:15.254 14/03/2059]',-79.707,-126.203,1.954,34.774,33.993,-185.983,-69.158,51.184,85.177,-153.553,-42.198,-49.231,-69.939,-17.582,-32.430,-37.900,-73.065,-119.170,-1.172,77.753,101.978,1.172,-32.430
'[05:22:15.258 14/03/2059]',-83.614,-133.626,0.000,25.788,28.913,-194.969,-75.018,48.449,77.363,-163.712,-50.794,-50.403,-78.535,-25.397,-46.496,-35.946,-91.819,-123.468,0.781,67.595,96.899,8.987,-46.496
'[05:22:15.262 14/03/2059]',-89.084,-130.501,-7.033,14.066,22.662,-204.737,-80.879,48.449,68.376,-167.228,-57.436,-52.747,-84.396,-31.258,-51.184,-39.853,-109.792,-132.063,7.814,58.608,90.647,9.768,-51.184
'[05:22:15.266 14/03/2059]',-95.336,-126.203,-12.894,6.252,16.020,-215.678,-75.800,44.933,57.045,-169.182,-64.469,-48.059,-87.131,-41.807,-59.389,-34.774,-120.342,-135.580,13.675,73.455,83.614,-12.894,-59.389
'[05:22:15.270 14/03/2059]',-101.197,-128.156,-14.066,2.344,9.768,-225.446,-70.720,42.589,43.370,-169.573,-69.939,-47.668,-89.866,-51.184,-68.767,-32.821,-130.501,-128.938,14.847,71.502,80.098,-19.145,-68.767
'[05:22:15.273 14/03/2059]',-102.759,-124.249,-14.457,-3.126,5.079,-226.618,-61.734,35.946,30.476,-162.149,-69.548,-50.403,-90.647,-53.138,-71.502,-33.993,-138.315,-122.686,15.238,58.608,73.455,-12.503,-71.502
'[05:22:15.277 14/03/2059]',-99.243,-115.653,-15.238,-10.159,0.781,-221.929,-58.608,36.728,14.847,-150.037,-64.469,-48.840,-87.521,-55.873,-70.330,-33.993,-137.534,-117.998,16.020,67.985,63.687,-28.523,-70.330
'[05:22:15.281 14/03/2059]',-94.554,-108.620,-16.020,-13.675,-1.563,-216.068,-57.045,39.853,0.391,-140.269,-59.780,-42.198,-85.177,-56.654,-67.595,-31.648,-133.626,-109.011,16.801,67.985,59.389,-41.026,-67.595
'[05:22:15.285 14/03/2059]',-89.475,-90.256,-26.960,-17.582,-5.470,-206.300,-47.277,32.430,-11.722,-125.421,-53.919,-36.337,-83.223,-52.357,-62.515,-29.304,-128.156,-100.024,27.741,37.118,53.919,-27.741,-62.515
'[05:22:15.289 14/03/2059]',-82.051,-78.926,-26.569,-22.662,-10.940,-191.453,-32.430,22.662,-22.271,-109.011,-44.151,-31.258,-75.018,-46.886,-55.873,-26.960,-119.560,-90.256,27.350,28.132,46.496,-23.834,-55.873
'[05:22:15.293 14/03/2059]',-74.237,-80.098,-12.894,-22.662,-19.145,-174.652,-23.053,25.397,-29.695,-94.945,-35.946,-19.536,-64.860,-47.277,-48.059,-19.536,-105.495,-73.846,13.675,51.184,38.291,-42.979,-48.059
'[05:22:15.297 14/03/2059]',-67.985,-77.363,-2.735,-19.145,-30.476,-154.335,-14.457,30.476,-34.383,-79.316,-28.523,-9.768,-54.701,-42.979,-39.853,-13.675,-92.210,-49.621,3.516,48.840,31.648,-38.291,-39.853
'[05:22:15.301 14/03/2059]',-55.873,-75.018,12.112,-21.099,-38.291,-126.984,1.563,21.880,-36.337,-64.078,-16.020,-10.549,-41.416,-39.853,-32.430,-12.112,-78.144,-30.867,-11.331,51.966,20.317,-33.993,-32.430
'[05:22:15.305 14/03/2059]',-46.886,-74.628,28.132,-21.880,-51.184,-98.462,17.192,15.238,-37.118,-51.184,-4.298,-8.205,-28.132,-39.853,-22.662,-9.377,-59.780,-14.066,-27.350,71.502,11.331,-49.231,-22.662
'[05:22:15.309 14/03/2059]',-41.026,-67.204,27.741,-13.675,-61.734,-75.409,27.350,13.675,-39.463,-42.589,1.172,-0.391,-21.490,-41.026,-15.629,-1.563,-44.151,5.470,-26.960,55.873,10.159,-44.933,-15.629
'[05:22:15.313 14/03/2059]',-32.430,-57.045,21.490,-8.987,-69.548,-52.747,35.556,6.642,-39.463,-33.993,6.252,1.954,-14.457,-41.026,-14.066,6.252,-30.476,17.582,-20.708,32.430,4.298,-30.085,-14.066
'[05:22:15.316 14/03/2059]',-21.490,-53.919,19.927,-5.861,-74.628,-32.039,41.026,3.126,-41.416,-25.006,12.503,5.470,-5.079,-43.761,-10.549,12.112,-16.801,23.834,-19.145,45.714,-3.126,-45.324,-10.549
'[05:22:15.320 14/03/2059]',-10.549,-46.886,10.549,5.470,-76.190,-17.582,43.761,7.033,-42.198,-18.364,15.238,15.629,1.172,-45.324,-5.861,21.490,-6.642,34.774,-9.768,46.886,-7.424,-55.092,-5.861
'[05:22:15.324 14/03/2059]',0.000,-51.966,10.159,14.847,-75.409,-1.954,38.681,12.503,-42.589,-10.159,17.192,19.536,7.424,-42.589,-9.377,29.695,-1.563,43.370,-9.377,32.430,-9.377,-38.681,-9.377
'[05:22:15.328 14/03/2059]',14.847,-66.813,22.271,21.490,-71.502,14.847,27.350,20.317,-42.198,-1.563,21.880,19.145,16.020,-41.416,-8.596,32.039,1.172,45.324,-21.490,46.105,-15.238,-35.165,-8.596
'[05:22:15.332 14/03/2059]',25.006,-76.190,29.304,30.085,-67.985,28.523,17.192,30.085,-42.979,5.470,23.443,23.053,23.053,-42.198,-1.954,31.648,7.424,48.449,-28.523,66.032,-14.066,-48.449,-1.954
'[05:22:15.336 14/03/2059]',32.821,-84.005,31.648,42.198,-64.860,39.463,13.284,34.383,-44.933,12.503,19.927,33.602,25.788,-42.979,0.391,39.072,12.894,55.092,-30.867,58.999,-9.377,-39.463,0.391
'[05:22:15.340 14/03/2059]',37.509,-83.223,32.039,44.151,-64.469,50.794,10.159,33.993,-45.714,21.490,15.629,37.900,30.085,-42.589,4.298,37.900,16.410,53.138,-31.258,50.403,-11.331,-27.741,4.298
'[05:22:15.344 14/03/2059]',41.026,-76.190,31.648,44.542,-64.078,57.827,4.689,42.198,-44.542,26.569,12.503,44.151,35.556,-41.416,10.549,34.774,21.099,51.184,-30.867,61.343,-9.377,-40.244,10.549
'[05:22:15.348 14/03/2059]',38.291,-72.283,28.523,48.840,-69.158,59.780,0.391,52.747,-43.370,26.569,4.298,53.138,35.946,-40.635,8.596,36.728,21.880,50.012,-27.741,57.436,-3.126,-43.370,8.596
'[05:22:15.352 14/03/2059]',38.291,-68.767,25.006,48.059,-69.158,60.171,4.298,46.886,-38.681,26.178,-3.516,51.966,37.509,-39.463,4.298,32.821,18.755,41.416,-24.225,41.026,0.391,-28.523,4.298
'[05:22:15.355 14/03/2059]',39.463,-68.376,26.178,44.542,-64.469,59.389,0.781,46.105,-32.430,25.397,-7.814,41.807,39.853,-37.900,2.344,22.662,14.457,32.039,-25.397,41.416,5.079,-25.006,2.344
'[05:22:15.359 14/03/2059]',36.728,-75.409,27.350,50.012,-62.515,55.482,-8.596,54.701,-30.476,23.053,-12.112,39.853,38.291,-39.853,0.391,21.099,16.020,29.304,-26.569,51.575,17.192,-35.946,0.391
'[05:22:15.363 14/03/2059]',34.383,-76.581,24.225,51.966,-58.217,55.482,-14.847,51.575,-27.350,22.662,-15.238,32.821,36.337,-37.900,-3.907,18.755,15.629,28.523,-23.443,39.853,27.741,-24.615,-3.907
'[05:22:15.367 14/03/2059]',34.383,-71.502,19.145,45.324,-51.966,57.045,-16.801,40.244,-20.708,23.834,-12.112,19.536,39.463,-34.774,-4.298,10.159,16.801,20.317,-18.364,38.291,33.211,-22.662,-4.298
'[05:22:15.371 14/03/2059]',29.304,-66.422,13.675,41.026,-52.747,56.654,-16.020,29.695,-15.629,23.053,-13.675,11.722,40.635,-32.430,-5.470,2.344,16.801,17.582,-12.894,50.012,39.853,-34.774,-5.470
'[05:22:15.375 14/03/2059]',19.927,-54.310,-3.516,39.463,-57.436,52.747,-15.629,21.099,-11.722,19.145,-18.364,8.596,39.853,-30.476,-10.159,0.000,10.159,16.801,4.298,24.225,49.621,-20.317,-10.159
'[05:22:15.379 14/03/2059]',15.629,-44.542,-14.066,32.430,-60.171,51.575,-19.145,16.410,-6.252,16.801,-22.662,0.781,40.244,-26.569,-13.284,-10.940,0.000,13.284,14.847,5.079,54.310,-3.126,-13.284
'[05:22:15.383 14/03/2059]',10.549,-48.059,-8.205,26.569,-66.422,50.794,-19.927,15.629,-2.735,12.894,-27.350,-3.516,44.151,-23.834,-20.317,-19.536,-10.159,11.331,8.987,27.741,60.562,-15.238,-20.317
'[05:22:15.387 14/03/2059]',1.954,-53.138,-1.563,27.350,-74.628,50.403,-20.317,19.927,-5.079,6.642,-30.476,3.126,43.370,-21.880,-25.397,-19.927,-20.708,14.457,2.344,39.463,70.330,-20.708,-25.397
'[05:22:15.391 14/03/2059]',-0.391,-51.575,3.907,22.662,-76.581,55.482,-20.317,16.801,-5.079,2.735,-30.476,-0.781,43.370,-17.582,-33.602,-25.397,-30.476,17.973,-3.126,30.476,76.190,-7.033,-33.602
'[05:22:15.395 14/03/2059]',-2.735,-41.416,6.252,14.066,-76.972,62.125,-25.788,17.582,-4.298,1.954,-26.178,-7.424,48.059,-12.503,-37.118,-33.993,-35.946,16.410,-5.470,33.993,81.270,-10.940,-37.118
'[05:22:15.398 14/03/2059]',-8.596,-26.569,1.954,9.377,-80.879,67.985,-29.695,19.145,-8.987,3.126,-22.662,-6.642,49.621,-11.722,-35.946,-37.509,-35.165,19.145,-1.172,38.681,84.396,-22.662,-35.946
'[05:22:15.402 14/03/2059]',-9.768,-14.457,0.391,5.861,-81.270,77.753,-23.443,8.987,-14.457,7.033,-16.020,-12.112,47.277,-5.861,-35.165,-41.026,-33.602,26.178,0.391,19.927,89.475,-10.159,-35.165
'[05:22:15.406 14/03/2059]',-10.159,-0.391,1.954,-0.391,-80.098,90.647,-19.536,-0.391,-17.582,14.066,-4.689,-22.271,49.621,-0.391,-30.476,-49.621,-31.648,30.867,-1.172,8.205,89.084,0.000,-30.476
'[05:22:15.410 14/03/2059]',-12.894,12.894,1.954,-5.470,-85.958,102.369,-19.536,-0.391,-24.225,18.755,4.689,-28.523,52.357,0.391,-25.006,-56.654,-26.178,35.165,-1.172,18.755,85.958,-16.020,-25.006
'[05:22:15.414 14/03/2059]',-14.457,27.350,1.563,-9.768,-90.647,114.090,-21.490,2.735,-30.476,22.662,11.722,-30.085,55.482,0.781,-23.834,-58.608,-19.927,41.026,-0.781,14.457,84.396,-20.708,-23.834
'[05:22:15.418 14/03/2059]',-12.894,49.231,-6.642,-16.020,-89.866,124.640,-18.755,-2.344,-29.695,25.006,18.755,-37.509,60.952,3.126,-20.708,-67.204,-18.755,42.198,7.424,-10.549,77.753,-5.470,-20.708
'[05:22:15.422 14/03/2059]',-9.768,71.893,-14.457,-24.225,-88.303,133.236,-15.238,-7.033,-30.867,29.695,25.397,-42.979,69.158,3.126,-18.364,-72.283,-14.066,41.807,15.238,-15.238,70.720,-11.331,-18.364
'[05:22:15.426 14/03/2059]',-10.159,80.488,-5.470,-25.788,-88.303,140.269,-10.940,-1.954,-37.900,34.383,30.476,-35.556,69.158,5.470,-12.503,-70.330,-3.907,49.231,6.252,-14.066,71.502,-14.457,-12.503
'[05:22:15.430 14/03/2059]',-7.814,87.521,5.079,-25.788,-83.223,150.427,-3.516,-4.298,-41.416,40.635,39.463,-35.946,69.548,10.940,-9.768,-67.595,2.344,57.436,-4.298,-27.350,70.330,1.954,-9.768
'[05:22:15.434 14/03/2059]',-4.689,97.680,21.490,-28.913,-76.190,162.930,7.814,-8.596,-44.151,50.012,53.529,-36.337,73.846,14.847,0.391,-67.204,14.457,61.734,-20.708,-17.973,66.032,-1.563,0.391
